date,WTEQ_DAILY
1972-10-01,1.1
1972-10-02,0.9
1972-10-03,0.8
1972-10-04,0.8
1972-10-05,1.0
1972-10-06,0.8
1972-10-07,0.5
1972-10-08,0.3
1972-10-09,0.8
1972-10-10,0.8
1972-10-11,0.8
1972-10-12,0.8
1972-10-13,0.8
1972-10-14,0.8
1972-10-15,0.8
1972-10-16,0.9
1972-10-17,0.9
1972-10-18,0.9
1972-10-19,0.9
1972-10-20,0.9
1972-10-21,0.9
1972-10-22,1.1
1972-10-23,1.1
1972-10-24,1.5
1972-10-25,2.5
1972-10-26,2.6
1972-10-27,3.1
1972-10-28,3.1
1972-10-29,3.1
1972-10-30,3.1
1972-10-31,3.1
1972-11-01,3.2
1972-11-02,3.4
1972-11-03,3.6
1972-11-04,4.1
1972-11-05,4.1
1972-11-06,4.1
1972-11-07,4.1
1972-11-08,4.1
1972-11-09,4.2
1972-11-10,4.2
1972-11-11,4.2
1972-11-12,4.2
1972-11-13,4.2
1972-11-14,4.2
1972-11-15,4.2
1972-11-16,4.2
1972-11-17,4.2
1972-11-18,4.2
1972-11-19,4.2
1972-11-20,4.2
1972-11-21,4.2
1972-11-22,4.4
1972-11-23,4.4
1972-11-24,4.8
1972-11-25,4.9
1972-11-26,4.9
1972-11-27,4.9
1972-11-28,4.9
1972-11-29,4.9
1972-11-30,5.2
1972-12-01,5.2
1972-12-02,5.2
1972-12-03,5.2
1972-12-04,5.4
1972-12-05,5.4
1972-12-06,5.4
1972-12-07,5.6
1972-12-08,5.6
1972-12-09,5.8
1972-12-10,5.9
1972-12-11,6.0
1972-12-12,6.0
1972-12-13,6.0
1972-12-14,6.2
1972-12-15,6.4
1972-12-16,6.6
1972-12-17,7.0
1972-12-18,7.2
1972-12-19,7.8
1972-12-20,8.5
1972-12-21,9.0
1972-12-22,9.5
1972-12-23,10.2
1972-12-24,10.8
1972-12-25,11.2
1972-12-26,11.6
1972-12-27,11.8
1972-12-28,12.0
1972-12-29,12.0
1972-12-30,12.0
1972-12-31,12.4
1973-01-01,12.7
1973-01-02,12.8
1973-01-03,12.9
1973-01-04,13.0
1973-01-05,13.1
1973-01-06,13.2
1973-01-07,13.2
1973-01-08,13.3
1973-01-09,13.3
1973-01-10,13.4
1973-01-11,13.9
1973-01-12,14.5
1973-01-13,14.8
1973-01-14,15.2
1973-01-15,16.0
1973-01-16,16.1
1973-01-17,16.1
1973-01-18,16.6
1973-01-19,16.6
1973-01-20,16.8
1973-01-21,16.8
1973-01-22,16.8
1973-01-23,17.3
1973-01-24,17.8
1973-01-25,17.8
1973-01-26,17.8
1973-01-27,17.8
1973-01-28,18.0
1973-01-29,18.1
1973-01-30,18.1
1973-01-31,18.3
1973-02-01,18.3
1973-02-02,18.8
1973-02-03,19.3
1973-02-04,19.3
1973-02-05,19.3
1973-02-06,19.3
1973-02-07,19.3
1973-02-08,19.5
1973-02-09,19.6
1973-02-10,19.8
1973-02-11,20.0
1973-02-12,20.0
1973-02-13,20.0
1973-02-14,20.1
1973-02-15,20.1
1973-02-16,20.1
1973-02-17,20.1
1973-02-18,20.1
1973-02-19,20.3
1973-02-20,20.3
1973-02-21,20.3
1973-02-22,20.3
1973-02-23,20.3
1973-02-24,20.6
1973-02-25,20.6
1973-02-26,20.8
1973-02-27,20.8
1973-02-28,21.1
1973-03-01,21.1
1973-03-02,21.1
1973-03-03,21.1
1973-03-04,21.3
1973-03-05,21.3
1973-03-06,21.3
1973-03-07,21.3
1973-03-08,21.6
1973-03-09,22.1
1973-03-10,22.3
1973-03-11,22.5
1973-03-12,22.8
1973-03-13,22.8
1973-03-14,23.0
1973-03-15,23.3
1973-03-16,23.6
1973-03-17,23.8
1973-03-18,24.0
1973-03-19,24.1
1973-03-20,24.1
1973-03-21,24.5
1973-03-22,24.6
1973-03-23,24.6
1973-03-24,24.6
1973-03-25,25.1
1973-03-26,25.1
1973-03-27,25.1
1973-03-28,25.1
1973-03-29,25.1
1973-03-30,25.1
1973-03-31,25.3
1973-04-01,25.3
1973-04-02,25.3
1973-04-03,25.3
1973-04-04,25.3
1973-04-05,25.6
1973-04-06,25.6
1973-04-07,25.6
1973-04-08,25.8
1973-04-09,25.8
1973-04-10,25.3
1973-04-11,25.3
1973-04-12,25.3
1973-04-13,25.3
1973-04-14,25.3
1973-04-15,25.8
1973-04-16,26.3
1973-04-17,26.4
1973-04-18,26.6
1973-04-19,26.7
1973-04-20,26.6
1973-04-21,26.6
1973-04-22,26.7
1973-04-23,26.8
1973-04-24,26.9
1973-04-25,26.9
1973-04-26,26.9
1973-04-27,26.9
1973-04-28,27.0
1973-04-29,27.1
1973-04-30,26.9
1973-05-01,27.0
1973-05-02,26.9
1973-05-03,26.6
1973-05-04,26.2
1973-05-05,25.6
1973-05-06,25.3
1973-05-07,25.6
1973-05-08,26.0
1973-05-09,26.1
1973-05-10,26.2
1973-05-11,26.2
1973-05-12,26.0
1973-05-13,25.6
1973-05-14,25.5
1973-05-15,26.0
1973-05-16,26.1
1973-05-17,25.3
1973-05-18,24.1
1973-05-19,23.5
1973-05-20,23.0
1973-05-21,21.8
1973-05-22,20.8
1973-05-23,20.3
1973-05-24,20.0
1973-05-25,19.6
1973-05-26,19.5
1973-05-27,18.5
1973-05-28,17.0
1973-05-29,15.6
1973-05-30,13.9
1973-05-31,12.6
1973-06-01,12.1
1973-06-02,11.1
1973-06-03,9.4
1973-06-04,7.4
1973-06-05,5.1
1973-06-06,3.9
1973-06-07,3.2
1973-06-08,1.8
1973-06-09,1.3
1973-06-10,0.9
1973-06-11,0.5
1973-06-12,0.1
1973-06-13,0.0
1973-06-14,0.0
1973-06-15,0.0
1973-06-16,0.0
1973-06-17,0.0
1973-06-18,0.0
1973-06-19,0.0
1973-06-20,0.0
1973-06-21,0.0
1973-06-22,0.0
1973-06-23,0.0
1973-06-24,0.0
1973-06-25,0.0
1973-06-26,0.0
1973-06-27,0.0
1973-06-28,0.0
1973-06-29,0.0
1973-06-30,0.0
1973-07-01,0.0
1973-07-02,0.0
1973-07-03,0.0
1973-07-04,0.0
1973-07-05,0.0
1973-07-06,0.0
1973-07-07,0.0
1973-07-08,0.0
1973-07-09,0.0
1973-07-10,0.0
1973-07-11,0.0
1973-07-12,0.0
1973-07-13,0.0
1973-07-14,0.0
1973-07-15,0.0
1973-07-16,0.0
1973-07-17,0.0
1973-07-18,0.0
1973-07-19,0.0
1973-07-20,0.0
1973-07-21,0.0
