date,WTEQ_DAILY
1972-10-01,1.5
1972-10-02,1.1
1972-10-03,1.1
1972-10-04,1.3
1972-10-05,1.1
1972-10-06,1.1
1972-10-07,0.9
1972-10-08,0.6
1972-10-09,1.0
1972-10-10,1.0
1972-10-11,0.9
1972-10-12,0.6
1972-10-13,0.3
1972-10-14,0.1
1972-10-15,0.1
1972-10-16,0.1
1972-10-17,0.1
1972-10-18,0.0
1972-10-19,0.0
1972-10-20,0.0
1972-10-21,0.0
1972-10-22,0.8
1972-10-23,0.9
1972-10-24,0.9
1972-10-25,0.9
1972-10-26,1.3
1972-10-27,1.7
1972-10-28,1.7
1972-10-29,1.7
1972-10-30,1.7
1972-10-31,1.9
1972-11-01,1.9
1972-11-02,1.9
1972-11-03,2.0
1972-11-04,2.1
1972-11-05,2.2
1972-11-06,2.4
1972-11-07,2.6
1972-11-08,2.8
1972-11-09,2.8
1972-11-10,2.9
1972-11-11,3.0
1972-11-12,3.1
1972-11-13,3.3
1972-11-14,3.6
1972-11-15,4.0
1972-11-16,4.0
1972-11-17,4.0
1972-11-18,4.0
1972-11-19,3.9
1972-11-20,3.8
1972-11-21,3.7
1972-11-22,3.8
1972-11-23,4.0
1972-11-24,4.2
1972-11-25,4.4
1972-11-26,4.6
1972-11-27,4.7
1972-11-28,4.8
1972-11-29,4.8
1972-11-30,5.0
1972-12-01,5.1
1972-12-02,5.2
1972-12-03,5.5
1972-12-04,5.8
1972-12-05,5.9
1972-12-06,6.0
1972-12-07,6.2
1972-12-08,6.5
1972-12-09,7.0
1972-12-10,7.4
1972-12-11,7.6
1972-12-12,7.8
1972-12-13,7.9
1972-12-14,8.0
1972-12-15,8.1
1972-12-16,8.2
1972-12-17,8.7
1972-12-18,9.2
1972-12-19,10.0
1972-12-20,10.5
1972-12-21,11.4
1972-12-22,12.0
1972-12-23,12.3
1972-12-24,12.5
1972-12-25,12.6
1972-12-26,12.7
1972-12-27,12.8
1972-12-28,12.9
1972-12-29,13.0
1972-12-30,13.0
1972-12-31,13.0
1973-01-01,13.3
1973-01-02,13.6
1973-01-03,13.6
1973-01-04,13.7
1973-01-05,13.8
1973-01-06,14.0
1973-01-07,14.3
1973-01-08,14.8
1973-01-09,14.8
1973-01-10,14.9
1973-01-11,15.0
1973-01-12,15.0
1973-01-13,15.4
1973-01-14,16.1
1973-01-15,16.1
1973-01-16,16.1
1973-01-17,16.3
1973-01-18,16.6
1973-01-19,16.8
1973-01-20,17.3
1973-01-21,17.8
1973-01-22,18.1
1973-01-23,18.6
1973-01-24,18.8
1973-01-25,18.8
1973-01-26,18.8
1973-01-27,18.8
1973-01-28,19.0
1973-01-29,19.3
1973-01-30,19.3
1973-01-31,19.3
1973-02-01,19.3
1973-02-02,19.3
1973-02-03,20.1
1973-02-04,21.6
1973-02-05,22.1
1973-02-06,22.1
1973-02-07,22.1
1973-02-08,22.1
1973-02-09,23.3
1973-02-10,23.6
1973-02-11,23.6
1973-02-12,23.8
1973-02-13,23.8
1973-02-14,23.8
1973-02-15,23.8
1973-02-16,23.8
1973-02-17,24.1
1973-02-18,24.1
1973-02-19,24.1
1973-02-20,24.1
1973-02-21,24.3
1973-02-22,24.3
1973-02-23,24.5
1973-02-24,24.6
1973-02-25,24.8
1973-02-26,25.0
1973-02-27,25.0
1973-02-28,25.9
1973-03-01,26.4
1973-03-02,26.5
1973-03-03,26.5
1973-03-04,26.5
1973-03-05,26.6
1973-03-06,26.6
1973-03-07,26.6
1973-03-08,26.6
1973-03-09,27.3
1973-03-10,28.3
1973-03-11,28.7
1973-03-12,29.0
1973-03-13,29.1
1973-03-14,29.1
1973-03-15,29.1
1973-03-16,29.9
1973-03-17,29.7
1973-03-18,29.9
1973-03-19,30.0
1973-03-20,30.2
1973-03-21,30.5
1973-03-22,30.5
1973-03-23,30.6
1973-03-24,30.7
1973-03-25,30.7
1973-03-26,30.8
1973-03-27,30.9
1973-03-28,31.0
1973-03-29,31.0
1973-03-30,31.2
1973-03-31,31.4
1973-04-01,31.4
1973-04-02,31.4
1973-04-03,31.5
1973-04-04,31.5
1973-04-05,31.5
1973-04-06,31.5
1973-04-07,31.6
1973-04-08,31.6
1973-04-09,31.7
1973-04-10,31.7
1973-04-11,31.2
1973-04-12,31.5
1973-04-13,31.9
1973-04-14,32.3
1973-04-15,33.0
1973-04-16,34.2
1973-04-17,34.3
1973-04-18,34.4
1973-04-19,34.4
1973-04-20,35.5
1973-04-21,35.5
1973-04-22,35.1
1973-04-23,35.4
1973-04-24,35.4
1973-04-25,34.3
1973-04-26,33.9
1973-04-27,34.0
1973-04-28,34.3
1973-04-29,34.9
1973-04-30,35.0
1973-05-01,35.2
1973-05-02,35.3
1973-05-03,35.9
1973-05-04,35.8
1973-05-05,35.8
1973-05-06,35.8
1973-05-07,36.2
1973-05-08,36.7
1973-05-09,36.7
1973-05-10,36.1
1973-05-11,35.2
1973-05-12,34.1
1973-05-13,33.3
1973-05-14,32.2
1973-05-15,31.1
1973-05-16,30.2
1973-05-17,29.1
1973-05-18,28.2
1973-05-19,27.2
1973-05-20,26.3
1973-05-21,24.8
1973-05-22,24.3
1973-05-23,23.6
1973-05-24,23.8
1973-05-25,24.1
1973-05-26,24.1
1973-05-27,23.8
1973-05-28,23.1
1973-05-29,22.0
1973-05-30,21.0
1973-05-31,20.3
1973-06-01,20.1
1973-06-02,20.1
1973-06-03,19.3
1973-06-04,18.1
1973-06-05,16.3
1973-06-06,15.3
1973-06-07,13.6
