date,WTEQ_DAILY
1972-10-01,0.2
1972-10-02,0.2
1972-10-03,0.0
1972-10-04,0.0
1972-10-05,0.0
1972-10-06,0.0
1972-10-07,0.0
1972-10-08,0.0
1972-10-09,0.0
1972-10-10,0.0
1972-10-11,0.0
1972-10-12,0.2
1972-10-13,0.2
1972-10-14,0.3
1972-10-15,0.3
1972-10-16,0.3
1972-10-17,0.3
1972-10-18,0.2
1972-10-19,0.1
1972-10-20,0.1
1972-10-21,0.1
1972-10-22,0.2
1972-10-23,0.2
1972-10-24,0.2
1972-10-25,0.6
1972-10-26,0.6
1972-10-27,0.9
1972-10-28,1.0
1972-10-29,1.0
1972-10-30,1.0
1972-10-31,1.1
1972-11-01,1.1
1972-11-02,1.1
1972-11-03,1.1
1972-11-04,1.1
1972-11-05,1.1
1972-11-06,1.1
1972-11-07,1.3
1972-11-08,1.3
1972-11-09,1.3
1972-11-10,1.3
1972-11-11,1.3
1972-11-12,1.3
1972-11-13,1.5
1972-11-14,1.5
1972-11-15,1.5
1972-11-16,1.5
1972-11-17,1.5
1972-11-18,1.6
1972-11-19,1.6
1972-11-20,1.6
1972-11-21,1.6
1972-11-22,1.6
1972-11-23,1.6
1972-11-24,1.8
1972-11-25,2.5
1972-11-26,2.6
1972-11-27,2.8
1972-11-28,2.8
1972-11-29,3.1
1972-11-30,3.2
1972-12-01,3.4
1972-12-02,3.4
1972-12-03,3.4
1972-12-04,3.4
1972-12-05,3.4
1972-12-06,3.4
1972-12-07,3.5
1972-12-08,3.7
1972-12-09,3.8
1972-12-10,3.9
1972-12-11,3.9
1972-12-12,4.0
1972-12-13,4.2
1972-12-14,4.2
1972-12-15,4.2
1972-12-16,4.3
1972-12-17,5.0
1972-12-18,5.2
1972-12-19,5.2
1972-12-20,5.5
1972-12-21,6.0
1972-12-22,6.5
1972-12-23,6.6
1972-12-24,6.6
1972-12-25,6.6
1972-12-26,6.6
1972-12-27,6.5
1972-12-28,6.5
1972-12-29,6.5
1972-12-30,6.7
1972-12-31,6.8
1973-01-01,7.3
1973-01-02,7.3
1973-01-03,7.4
1973-01-04,7.5
1973-01-05,7.6
1973-01-06,7.6
1973-01-07,7.6
1973-01-08,7.6
1973-01-09,7.6
1973-01-10,7.9
1973-01-11,8.0
1973-01-12,8.0
1973-01-13,8.0
1973-01-14,8.0
1973-01-15,8.0
1973-01-16,8.0
1973-01-17,8.1
1973-01-18,8.2
1973-01-19,8.2
1973-01-20,8.3
1973-01-21,8.3
1973-01-22,8.3
1973-01-23,8.3
1973-01-24,9.1
1973-01-25,9.2
1973-01-26,9.2
1973-01-27,9.2
1973-01-28,9.4
1973-01-29,9.5
1973-01-30,9.5
1973-01-31,9.6
1973-02-01,9.6
1973-02-02,9.6
1973-02-03,9.8
1973-02-04,9.9
1973-02-05,9.9
1973-02-06,9.9
1973-02-07,9.9
1973-02-08,9.9
1973-02-09,10.2
1973-02-10,10.3
1973-02-11,10.3
1973-02-12,10.3
1973-02-13,10.3
1973-02-14,10.3
1973-02-15,10.4
1973-02-16,10.6
1973-02-17,10.8
1973-02-18,10.9
1973-02-19,11.1
1973-02-20,11.1
1973-02-21,11.1
1973-02-22,11.1
1973-02-23,11.1
1973-02-24,11.1
1973-02-25,11.1
1973-02-26,11.1
1973-02-27,11.1
1973-02-28,11.3
1973-03-01,11.3
1973-03-02,11.3
1973-03-03,11.3
1973-03-04,11.3
1973-03-05,11.3
1973-03-06,11.3
1973-03-07,11.3
1973-03-08,11.5
1973-03-09,11.5
1973-03-10,11.5
1973-03-11,11.5
1973-03-12,12.0
1973-03-13,12.0
1973-03-14,12.0
1973-03-15,12.0
1973-03-16,12.3
1973-03-17,12.3
1973-03-18,12.3
1973-03-19,12.3
1973-03-20,12.3
1973-03-21,12.6
1973-03-22,12.9
1973-03-23,12.9
1973-03-24,13.0
1973-03-25,13.3
1973-03-26,13.6
1973-03-27,13.7
1973-03-28,13.7
1973-03-29,13.7
1973-03-30,13.7
1973-03-31,13.7
1973-04-01,13.7
1973-04-02,13.8
1973-04-03,13.8
1973-04-04,13.8
1973-04-05,13.9
1973-04-06,13.9
1973-04-07,14.0
1973-04-08,14.0
1973-04-09,14.0
1973-04-10,14.0
1973-04-11,14.0
1973-04-12,14.2
1973-04-13,14.2
1973-04-14,14.2
1973-04-15,14.5
1973-04-16,14.6
1973-04-17,14.6
1973-04-18,14.8
1973-04-19,15.2
1973-04-20,15.2
1973-04-21,15.2
1973-04-22,15.3
1973-04-23,15.8
1973-04-24,16.1
1973-04-25,16.3
1973-04-26,16.3
1973-04-27,16.3
1973-04-28,16.5
1973-04-29,16.3
1973-04-30,16.5
1973-05-01,16.6
1973-05-02,16.6
1973-05-03,17.0
1973-05-04,17.1
1973-05-05,17.1
1973-05-06,17.1
1973-05-07,17.1
1973-05-08,17.1
1973-05-09,17.1
1973-05-10,17.1
1973-05-11,17.0
1973-05-12,17.0
1973-05-13,17.1
1973-05-14,16.5
1973-05-15,15.7
1973-05-16,14.9
