datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd,"00065_auxiliary gage, [auxiliary gage_Mean","00065_auxiliary gage, [auxiliary gage_Mean_cd"
2019-10-01 00:00:00+00:00,18900.0,A,12396500,86.94,A,84.72,A
2019-10-02 00:00:00+00:00,16100.0,A,12396500,86.55,A,84.95,A
2019-10-03 00:00:00+00:00,19100.0,A,12396500,87.53,A,86.16,A
2019-10-04 00:00:00+00:00,23100.0,A,12396500,88.35,A,86.8,A
2019-10-05 00:00:00+00:00,25700.0,A,12396500,88.77,A,87.01,A
2019-10-06 00:00:00+00:00,28700.0,A,12396500,90.11,A,88.74,A
2019-10-07 00:00:00+00:00,28100.0,A,12396500,89.64,A,88.07,A
2019-10-08 00:00:00+00:00,29600.0,A,12396500,90.06,A,88.53,A
2019-10-09 00:00:00+00:00,29200.0,A,12396500,89.72,A,88.11,A
2019-10-10 00:00:00+00:00,28100.0,A,12396500,89.26,A,87.38,A
2019-10-11 00:00:00+00:00,29800.0,A,12396500,89.91,A,88.31,A
2019-10-12 00:00:00+00:00,30200.0,A,12396500,90.14,A,88.62,A
2019-10-13 00:00:00+00:00,30600.0,A,12396500,90.72,A,89.42,A
2019-10-14 00:00:00+00:00,31100.0,A,12396500,90.95,A,89.7,A
2019-10-15 00:00:00+00:00,30700.0,A,12396500,90.7,A,89.4,A
2019-10-16 00:00:00+00:00,30700.0,A,12396500,91.03,A,89.83,A
2019-10-17 00:00:00+00:00,31300.0,A,12396500,91.02,A,89.77,A
2019-10-18 00:00:00+00:00,32200.0,A,12396500,91.31,A,90.04,A
2019-10-19 00:00:00+00:00,31700.0,A,12396500,90.27,A,88.58,A
2019-10-20 00:00:00+00:00,31400.0,A,12396500,90.61,A,89.13,A
2019-10-21 00:00:00+00:00,32000.0,A,12396500,90.93,A,89.54,A
2019-10-22 00:00:00+00:00,32200.0,A,12396500,91.22,A,89.94,A
2019-10-23 00:00:00+00:00,32200.0,A,12396500,91.27,A,90.02,A
2019-10-24 00:00:00+00:00,31300.0,A,12396500,91.26,A,90.1,A
2019-10-25 00:00:00+00:00,28600.0,A,12396500,90.44,A,89.25,A
2019-10-26 00:00:00+00:00,26100.0,A,12396500,89.22,A,87.74,A
2019-10-27 00:00:00+00:00,27700.0,A,12396500,90.04,A,88.81,A
2019-10-28 00:00:00+00:00,27000.0,A,12396500,89.69,A,88.37,A
2019-10-29 00:00:00+00:00,23000.0,A,12396500,88.5,A,87.0,A
2019-10-30 00:00:00+00:00,21400.0,A,12396500,87.77,A,85.92,A
2019-10-31 00:00:00+00:00,22900.0,A,12396500,88.12,A,86.28,A
2019-11-01 00:00:00+00:00,22900.0,A,12396500,88.33,A,86.77,A
2019-11-02 00:00:00+00:00,20500.0,A,12396500,87.66,A,86.03,A
2019-11-03 00:00:00+00:00,21400.0,A,12396500,88.8,A,87.75,A
2019-11-04 00:00:00+00:00,20500.0,A,12396500,88.1,A,86.82,A
2019-11-05 00:00:00+00:00,20400.0,A,12396500,88.33,A,87.2,A
2019-11-06 00:00:00+00:00,21400.0,A,12396500,89.15,A,88.25,A
2019-11-07 00:00:00+00:00,20000.0,A,12396500,88.6,A,87.64,A
2019-11-08 00:00:00+00:00,18600.0,A,12396500,87.95,A,86.85,A
2019-11-09 00:00:00+00:00,16900.0,A,12396500,87.17,A,85.9,A
2019-11-10 00:00:00+00:00,15200.0,A,12396500,87.11,A,86.05,A
2019-11-11 00:00:00+00:00,16000.0,A,12396500,87.38,A,86.39,A
2019-11-12 00:00:00+00:00,16500.0,A,12396500,88.23,A,87.53,A
2019-11-13 00:00:00+00:00,15600.0,A,12396500,87.63,A,86.77,A
2019-11-14 00:00:00+00:00,15000.0,A,12396500,86.25,A,84.76,A
2019-11-15 00:00:00+00:00,13900.0,A,12396500,85.82,A,84.04,A
2019-11-16 00:00:00+00:00,12500.0,A,12396500,85.06,A,83.03,A
2019-11-17 00:00:00+00:00,14300.0,A,12396500,87.12,A,86.21,A
2019-11-18 00:00:00+00:00,14300.0,A,12396500,87.18,A,86.2,A
2019-11-19 00:00:00+00:00,13600.0,A,12396500,85.5,A,83.72,A
2019-11-20 00:00:00+00:00,12700.0,A,12396500,85.12,A,82.96,A
2019-11-21 00:00:00+00:00,11100.0,A,12396500,84.42,A,81.75,A
2019-11-22 00:00:00+00:00,10300.0,A,12396500,84.16,A,81.83,A
2019-11-23 00:00:00+00:00,8930.0,A,12396500,83.59,A,81.38,A
2019-11-24 00:00:00+00:00,9960.0,A,12396500,85.54,A,84.68,A
2019-11-25 00:00:00+00:00,12700.0,A,12396500,88.88,A,88.6,A
2019-11-26 00:00:00+00:00,12900.0,A,12396500,87.78,A,87.3,A
2019-11-27 00:00:00+00:00,12800.0,A,12396500,87.47,A,86.95,A
2019-11-28 00:00:00+00:00,11300.0,A,12396500,87.39,A,86.98,A
2019-11-29 00:00:00+00:00,9860.0,A,12396500,86.77,A,86.3,A
2019-11-30 00:00:00+00:00,9180.0,A,12396500,84.23,A,82.84,A
2019-12-01 00:00:00+00:00,11000.0,A,12396500,85.42,A,84.3,A
2019-12-02 00:00:00+00:00,15300.0,A,12396500,86.67,A,85.48,A
2019-12-03 00:00:00+00:00,19300.0,A,12396500,88.5,A,87.59,A
2019-12-04 00:00:00+00:00,18000.0,A,12396500,88.38,A,87.53,A
2019-12-05 00:00:00+00:00,15400.0,A,12396500,87.38,A,86.47,A
2019-12-06 00:00:00+00:00,14700.0,A,12396500,87.16,A,86.26,A
2019-12-07 00:00:00+00:00,13900.0,A,12396500,87.42,A,86.69,A
2019-12-08 00:00:00+00:00,12800.0,A,12396500,87.52,A,86.94,A
2019-12-09 00:00:00+00:00,13600.0,A,12396500,87.11,A,86.22,A
2019-12-10 00:00:00+00:00,16400.0,A,12396500,86.36,A,84.52,A
2019-12-11 00:00:00+00:00,17900.0,A,12396500,87.06,A,85.47,A
2019-12-12 00:00:00+00:00,14900.0,A,12396500,86.28,A,84.87,A
2019-12-13 00:00:00+00:00,12400.0,A,12396500,85.95,A,84.88,A
2019-12-14 00:00:00+00:00,13800.0,A,12396500,86.84,A,85.96,A
