date,PREC_DAILY,WTEQ_DAILY
1984-10-01,0.0,0.0
1984-10-02,0.0,0.0
1984-10-03,0.0,0.0
1984-10-04,0.0,0.0
1984-10-05,0.0,0.0
1984-10-06,0.0,0.0
1984-10-07,0.0,0.0
1984-10-08,0.0,0.0
1984-10-09,0.0,0.0
1984-10-10,0.0,0.0
1984-10-11,0.0,0.0
1984-10-12,0.0,0.0
1984-10-13,0.2,0.0
1984-10-14,0.3,0.0
1984-10-15,0.4,0.0
1984-10-16,0.6,0.0
1984-10-17,0.8,0.0
1984-10-18,0.8,0.0
1984-10-19,0.8,0.0
1984-10-20,0.8,0.0
1984-10-21,0.8,0.0
1984-10-22,0.8,0.0
1984-10-23,0.8,0.0
1984-10-24,0.8,0.0
1984-10-25,0.8,0.0
1984-10-26,0.8,0.0
1984-10-27,0.8,0.0
1984-10-28,0.9,0.0
1984-10-29,0.9,0.0
1984-10-30,0.9,0.0
1984-10-31,0.9,0.0
1984-11-01,0.9,0.0
1984-11-02,0.9,0.1
1984-11-03,0.9,0.1
1984-11-04,1.0,0.2
1984-11-05,1.0,0.2
1984-11-06,1.0,0.2
1984-11-07,1.0,0.2
1984-11-08,1.6,0.6
1984-11-09,1.6,0.6
1984-11-10,1.7,0.6
1984-11-11,1.7,0.6
1984-11-12,1.7,0.6
1984-11-13,1.7,0.6
1984-11-14,1.8,0.6
1984-11-15,1.8,0.6
1984-11-16,1.8,0.6
1984-11-17,1.8,0.6
1984-11-18,1.8,0.7
1984-11-19,1.8,0.7
1984-11-20,1.8,0.7
1984-11-21,1.8,0.7
1984-11-22,1.8,0.7
1984-11-23,1.8,0.7
1984-11-24,1.8,0.7
1984-11-25,1.9,0.7
1984-11-26,2.0,0.7
1984-11-27,2.0,0.8
1984-11-28,2.0,0.8
1984-11-29,2.0,0.8
1984-11-30,2.2,1.0
1984-12-01,2.2,1.0
1984-12-02,2.2,1.0
1984-12-03,2.2,1.0
1984-12-04,2.4,1.1
1984-12-05,2.4,1.2
1984-12-06,2.4,1.2
1984-12-07,2.4,1.2
1984-12-08,2.4,1.2
1984-12-09,2.4,1.2
1984-12-10,2.4,1.2
1984-12-11,2.4,1.2
1984-12-12,2.4,1.2
1984-12-13,2.4,1.2
1984-12-14,2.5,1.2
1984-12-15,2.5,1.2
1984-12-16,2.5,1.2
1984-12-17,2.5,1.2
1984-12-18,2.5,1.2
1984-12-19,2.5,1.3
1984-12-20,2.5,1.3
1984-12-21,2.5,1.3
1984-12-22,2.5,1.3
1984-12-23,2.5,1.3
1984-12-24,2.6,1.3
1984-12-25,2.6,1.3
1984-12-26,2.6,1.5
1984-12-27,2.6,1.5
1984-12-28,2.8,1.5
1984-12-29,2.8,1.5
1984-12-30,2.8,1.5
1984-12-31,2.8,1.5
1985-01-01,2.9,1.5
1985-01-02,2.9,1.7
1985-01-03,2.9,1.7
1985-01-04,2.9,1.7
1985-01-05,2.9,1.7
1985-01-06,2.9,1.7
1985-01-07,2.9,1.7
1985-01-08,3.0,1.7
1985-01-09,3.1,1.9
1985-01-10,3.2,1.9
1985-01-11,3.2,1.9
1985-01-12,3.2,1.9
1985-01-13,3.2,1.9
1985-01-14,3.3,1.9
1985-01-15,3.3,1.9
1985-01-16,3.3,2.0
1985-01-17,3.3,2.0
1985-01-18,3.4,2.0
1985-01-19,3.4,2.0
1985-01-20,3.8,2.0
1985-01-21,3.8,2.0
1985-01-22,3.8,2.1
1985-01-23,3.8,2.2
1985-01-24,3.8,2.2
1985-01-25,3.8,2.2
1985-01-26,3.8,2.2
1985-01-27,3.8,2.2
1985-01-28,3.8,2.2
1985-01-29,3.8,2.2
1985-01-30,3.9,2.3
1985-01-31,4.0,2.4
1985-02-01,4.1,2.4
1985-02-02,4.1,2.4
1985-02-03,4.1,2.4
1985-02-04,4.1,2.4
1985-02-05,4.1,2.4
1985-02-06,4.1,2.4
1985-02-07,4.1,2.4
1985-02-08,4.1,2.4
1985-02-09,4.1,2.4
1985-02-10,4.1,2.4
1985-02-11,4.2,2.4
1985-02-12,4.2,2.4
1985-02-13,4.2,2.4
1985-02-14,4.2,2.4
1985-02-15,4.2,2.4
1985-02-16,4.2,2.4
1985-02-17,4.2,2.4
1985-02-18,4.2,2.6
1985-02-19,4.2,2.6
1985-02-20,4.2,2.6
1985-02-21,4.2,2.6
1985-02-22,4.3,2.6
1985-02-23,4.3,2.6
1985-02-24,4.3,2.6
1985-02-25,4.4,2.6
1985-02-26,4.4,2.6
1985-02-27,4.8,2.8
1985-02-28,4.8,2.8
1985-03-01,4.8,2.9
1985-03-02,4.8,2.9
1985-03-03,4.8,2.9
1985-03-04,5.0,3.1
1985-03-05,5.0,3.1
1985-03-06,5.0,3.1
1985-03-07,5.0,3.1
1985-03-08,5.1,3.1
1985-03-09,5.1,3.1
1985-03-10,5.2,3.1
1985-03-11,5.2,3.1
1985-03-12,5.2,3.1
1985-03-13,5.2,3.1
1985-03-14,5.4,3.1
1985-03-15,5.4,3.1
1985-03-16,5.4,3.1
1985-03-17,5.4,3.1
1985-03-18,5.4,3.1
1985-03-19,5.4,3.1
1985-03-20,5.5,3.1
1985-03-21,5.5,3.1
1985-03-22,5.5,3.1
1985-03-23,5.5,3.3
1985-03-24,5.6,3.3
1985-03-25,5.6,3.3
1985-03-26,5.6,3.3
1985-03-27,5.8,3.3
1985-03-28,5.9,3.3
1985-03-29,6.6,3.3
1985-03-30,6.6,3.5
1985-03-31,6.6,3.5
1985-04-01,6.6,3.5
1985-04-02,6.6,3.5
1985-04-03,6.6,3.5
1985-04-04,6.9,3.6
1985-04-05,7.5,4.0
1985-04-06,7.6,4.0
1985-04-07,7.6,4.0
1985-04-08,7.9,4.0
1985-04-09,7.9,4.0
1985-04-10,7.9,3.7
1985-04-11,7.9,3.5
1985-04-12,7.9,3.2
1985-04-13,7.9,2.9
1985-04-14,7.9,2.4
1985-04-15,7.9,2.0
1985-04-16,7.9,1.6
1985-04-17,7.9,1.0
1985-04-18,7.9,0.6
1985-04-19,7.9,0.0
1985-04-20,7.9,0.0
1985-04-21,8.0,0.0
1985-04-22,8.0,0.0
1985-04-23,8.1,0.0
1985-04-24,8.1,0.0
1985-04-25,8.3,0.0
1985-04-26,8.3,0.0
1985-04-27,8.5,0.0
1985-04-28,8.5,0.0
1985-04-29,8.5,0.0
1985-04-30,8.5,0.0
1985-05-01,8.5,0.0
1985-05-02,8.5,0.0
1985-05-03,8.5,0.0
1985-05-04,8.5,0.0
1985-05-05,8.5,0.0
1985-05-06,8.5,0.0
1985-05-07,8.5,0.0
1985-05-08,8.5,0.0
1985-05-09,8.5,0.0
1985-05-10,9.4,0.0
1985-05-11,9.6,0.0
1985-05-12,9.8,0.0
1985-05-13,9.8,0.0
1985-05-14,9.8,0.0
1985-05-15,9.8,0.0
1985-05-16,9.9,0.0
1985-05-17,10.3,0.0
1985-05-18,10.3,0.0
1985-05-19,10.3,0.0
1985-05-20,10.3,0.0
1985-05-21,10.3,0.0
1985-05-22,10.3,0.0
1985-05-23,10.3,0.0
1985-05-24,10.3,0.0
1985-05-25,10.4,0.0
1985-05-26,10.4,0.0
1985-05-27,10.4,0.0
1985-05-28,10.4,0.0
1985-05-29,10.4,0.0
1985-05-30,10.7,0.0
1985-05-31,10.7,0.0
1985-06-01,10.7,0.0
1985-06-02,11.2,0.0
1985-06-03,11.2,0.0
1985-06-04,11.2,0.0
1985-06-05,11.2,0.0
1985-06-06,11.2,0.0
1985-06-07,11.2,0.0
1985-06-08,11.2,0.0
1985-06-09,11.2,0.0
1985-06-10,11.2,0.0
1985-06-11,11.2,0.0
1985-06-12,11.2,0.0
1985-06-13,11.2,0.0
1985-06-14,11.2,0.0
1985-06-15,11.2,0.0
1985-06-16,11.2,0.0
1985-06-17,11.2,0.0
1985-06-18,11.2,0.0
1985-06-19,11.2,0.0
1985-06-20,11.2,0.0
1985-06-21,11.2,0.0
1985-06-22,11.2,0.0
1985-06-23,11.2,0.0
1985-06-24,11.2,0.0
1985-06-25,11.8,0.0
1985-06-26,12.2,0.0
1985-06-27,12.2,0.0
1985-06-28,12.3,0.0
1985-06-29,12.3,0.0
1985-06-30,12.3,0.0
1985-07-01,12.3,0.0
1985-07-02,12.3,0.0
1985-07-03,12.3,0.0
1985-07-04,12.3,0.0
1985-07-05,12.3,0.0
1985-07-06,12.3,0.0
1985-07-07,12.3,0.0
1985-07-08,12.3,0.0
1985-07-09,12.3,0.0
1985-07-10,12.3,0.0
1985-07-11,12.3,0.0
1985-07-12,12.3,0.0
1985-07-13,12.3,0.0
1985-07-14,12.3,0.0
1985-07-15,12.3,0.0
1985-07-16,12.3,0.0
1985-07-17,12.5,0.0
1985-07-18,12.5,0.0
1985-07-19,12.5,0.0
1985-07-20,12.5,0.0
1985-07-21,12.5,0.0
