date,PREC_DAILY,WTEQ_DAILY
1984-10-01,0.0,0.0
1984-10-02,0.0,0.0
1984-10-03,0.0,0.0
1984-10-04,0.2,0.0
1984-10-05,0.2,0.0
1984-10-06,0.2,0.0
1984-10-07,0.3,0.0
1984-10-08,1.0,0.0
1984-10-09,1.3,0.0
1984-10-10,2.0,0.0
1984-10-11,2.4,0.0
1984-10-12,4.0,0.0
1984-10-13,4.3,0.0
1984-10-14,4.3,0.0
1984-10-15,4.3,0.0
1984-10-16,4.6,0.0
1984-10-17,4.6,0.0
1984-10-18,4.6,0.0
1984-10-19,4.6,0.0
1984-10-20,4.6,0.0
1984-10-21,4.9,0.0
1984-10-22,4.9,0.0
1984-10-23,5.0,0.0
1984-10-24,5.8,0.0
1984-10-25,7.6,0.5
1984-10-26,8.7,1.1
1984-10-27,9.2,1.3
1984-10-28,9.8,1.8
1984-10-29,9.8,1.8
1984-10-30,10.3,2.1
1984-10-31,10.3,2.1
1984-11-01,11.2,2.3
1984-11-02,12.6,2.7
1984-11-03,15.0,3.4
1984-11-04,15.2,3.2
1984-11-05,15.2,3.1
1984-11-06,15.9,2.9
1984-11-07,16.1,2.7
1984-11-08,16.5,3.1
1984-11-09,16.8,3.4
1984-11-10,17.6,3.3
1984-11-11,18.1,3.1
1984-11-12,18.3,2.9
1984-11-13,19.0,2.7
1984-11-14,19.1,2.6
1984-11-15,19.1,2.6
1984-11-16,19.1,2.6
1984-11-17,19.5,2.7
1984-11-18,20.0,2.5
1984-11-19,20.5,2.6
1984-11-20,21.1,2.6
1984-11-21,21.1,2.2
1984-11-22,21.1,1.9
1984-11-23,22.3,2.8
1984-11-24,22.3,3.2
1984-11-25,22.3,3.3
1984-11-26,23.3,4.2
1984-11-27,23.8,4.6
1984-11-28,24.8,5.4
1984-11-29,26.0,6.7
1984-11-30,26.7,7.6
1984-12-01,27.0,7.6
1984-12-02,27.0,7.6
1984-12-03,27.0,7.4
1984-12-04,27.0,7.0
1984-12-05,27.0,6.9
1984-12-06,27.0,6.7
1984-12-07,27.1,6.7
1984-12-08,28.9,7.4
1984-12-09,29.1,7.6
1984-12-10,29.6,8.0
1984-12-11,30.6,9.0
1984-12-12,31.8,10.2
1984-12-13,32.2,10.4
1984-12-14,32.2,10.4
1984-12-15,32.2,10.4
1984-12-16,33.1,11.3
1984-12-17,33.1,11.3
1984-12-18,33.6,11.7
1984-12-19,33.6,11.8
1984-12-20,34.2,12.2
1984-12-21,36.4,13.7
1984-12-22,38.2,14.9
1984-12-23,38.8,15.2
1984-12-24,38.8,15.2
1984-12-25,39.0,15.2
1984-12-26,40.2,16.1
1984-12-27,40.7,16.8
1984-12-28,41.2,17.8
1984-12-29,43.3,19.8
1984-12-30,43.3,19.8
1984-12-31,43.3,19.8
1985-01-01,43.3,19.8
1985-01-02,43.3,19.8
1985-01-03,43.3,19.8
1985-01-04,43.3,19.8
1985-01-05,43.3,19.8
1985-01-06,43.3,19.8
1985-01-07,43.3,19.8
1985-01-08,43.3,19.8
1985-01-09,43.3,19.8
1985-01-10,43.4,19.8
1985-01-11,43.4,19.8
1985-01-12,43.4,19.8
1985-01-13,43.4,19.8
1985-01-14,43.4,19.8
1985-01-15,44.1,20.5
1985-01-16,44.1,20.5
1985-01-17,44.1,20.5
1985-01-18,44.1,20.5
1985-01-19,44.7,20.8
1985-01-20,44.7,20.8
1985-01-21,44.7,20.8
1985-01-22,44.7,20.8
1985-01-23,44.7,20.8
1985-01-24,44.7,20.8
1985-01-25,44.7,20.8
1985-01-26,44.9,21.1
1985-01-27,44.9,21.1
1985-01-28,45.1,21.5
1985-01-29,45.1,21.5
1985-01-30,45.1,21.5
1985-01-31,45.1,21.5
1985-02-01,45.7,22.1
1985-02-02,45.7,22.1
1985-02-03,46.0,22.3
1985-02-04,46.0,22.3
1985-02-05,46.0,22.3
1985-02-06,46.6,22.8
1985-02-07,47.3,23.3
1985-02-08,47.3,23.3
1985-02-09,48.2,24.3
1985-02-10,49.6,25.9
1985-02-11,50.6,26.8
1985-02-12,50.6,26.8
1985-02-13,50.6,26.8
1985-02-14,50.8,26.7
1985-02-15,50.9,26.7
1985-02-16,51.0,26.8
1985-02-17,51.0,26.8
1985-02-18,51.0,26.8
1985-02-19,52.2,28.0
1985-02-20,52.4,28.2
1985-02-21,52.9,28.7
1985-02-22,53.8,30.0
1985-02-23,55.1,29.5
1985-02-24,55.6,29.9
1985-02-25,55.6,29.9
1985-02-26,55.6,29.9
1985-02-27,55.6,29.9
1985-02-28,55.6,29.9
1985-03-01,55.8,30.1
1985-03-02,55.8,30.2
1985-03-03,56.2,30.3
1985-03-04,56.5,30.7
1985-03-05,56.6,30.8
1985-03-06,56.7,31.0
1985-03-07,56.7,31.2
1985-03-08,56.7,31.2
1985-03-09,56.7,31.4
1985-03-10,56.7,31.8
1985-03-11,56.7,31.8
1985-03-12,56.7,31.9
1985-03-13,56.7,31.9
1985-03-14,56.7,31.7
1985-03-15,56.7,31.5
1985-03-16,56.7,31.1
1985-03-17,56.7,30.6
1985-03-18,56.7,30.3
1985-03-19,56.8,30.2
1985-03-20,56.9,30.1
1985-03-21,57.7,30.8
1985-03-22,59.2,32.0
1985-03-23,60.0,33.2
1985-03-24,60.5,33.8
1985-03-25,60.6,34.1
1985-03-26,60.6,34.2
1985-03-27,61.0,34.4
1985-03-28,61.1,34.8
1985-03-29,62.0,35.4
1985-03-30,63.2,36.0
1985-03-31,63.6,34.9
1985-04-01,63.6,34.0
1985-04-02,63.8,34.0
1985-04-03,64.8,33.4
1985-04-04,64.9,33.3
1985-04-05,64.9,33.0
1985-04-06,65.1,32.5
1985-04-07,65.2,31.7
1985-04-08,65.3,30.8
1985-04-09,65.5,29.6
1985-04-10,65.5,29.0
1985-04-11,65.8,28.7
1985-04-12,66.0,27.5
1985-04-13,66.0,26.5
1985-04-14,66.0,25.7
1985-04-15,66.1,24.6
1985-04-16,66.1,23.8
1985-04-17,66.4,23.5
1985-04-18,66.9,23.3
1985-04-19,67.4,23.8
1985-04-20,67.5,24.0
1985-04-21,67.9,24.1
1985-04-22,68.4,24.8
1985-04-23,68.8,25.3
1985-04-24,69.2,26.0
1985-04-25,69.6,26.3
1985-04-26,70.3,27.0
1985-04-27,70.8,26.5
1985-04-28,70.8,25.5
1985-04-29,70.8,25.0
1985-04-30,70.8,23.8
1985-05-01,70.8,22.6
1985-05-02,71.2,21.5
1985-05-03,71.6,21.1
1985-05-04,72.2,21.1
1985-05-05,72.2,20.6
1985-05-06,72.2,20.1
1985-05-07,72.2,19.6
1985-05-08,72.2,19.5
1985-05-09,72.2,18.6
1985-05-10,72.7,18.3
1985-05-11,72.7,18.0
1985-05-12,72.7,17.1
1985-05-13,72.9,16.6
1985-05-14,72.9,16.3
1985-05-15,72.9,14.6
1985-05-16,72.9,12.3
1985-05-17,72.9,10.3
1985-05-18,72.9,8.3
1985-05-19,72.9,6.9
1985-05-20,72.9,6.1
1985-05-21,72.9,3.5
1985-05-22,72.9,0.8
1985-05-23,72.9,0.0
1985-05-24,72.9,0.0
1985-05-25,73.3,0.0
1985-05-26,73.3,0.0
1985-05-27,73.6,0.0
1985-05-28,73.9,0.0
1985-05-29,75.2,0.0
1985-05-30,75.2,0.0
1985-05-31,75.2,0.0
1985-06-01,75.4,0.0
1985-06-02,75.5,0.0
1985-06-03,75.8,0.0
1985-06-04,75.8,0.0
1985-06-05,76.0,0.0
1985-06-06,78.1,0.0
1985-06-07,79.4,0.0
1985-06-08,79.4,0.0
1985-06-09,79.4,0.0
1985-06-10,79.5,0.0
1985-06-11,79.6,0.0
1985-06-12,79.6,0.0
1985-06-13,79.7,0.0
1985-06-14,79.8,0.0
1985-06-15,79.9,0.0
1985-06-16,79.9,0.0
1985-06-17,79.9,0.0
1985-06-18,79.9,0.0
1985-06-19,79.9,0.0
1985-06-20,79.9,0.0
1985-06-21,79.9,0.0
1985-06-22,79.9,0.0
1985-06-23,79.9,0.0
1985-06-24,79.9,0.0
1985-06-25,79.9,0.0
1985-06-26,79.9,0.0
1985-06-27,79.9,0.0
1985-06-28,79.9,0.0
1985-06-29,79.9,0.0
1985-06-30,79.9,0.0
1985-07-01,79.9,0.0
1985-07-02,79.9,0.0
1985-07-03,79.9,0.0
1985-07-04,79.9,0.0
1985-07-05,79.9,0.0
1985-07-06,79.9,0.0
1985-07-07,79.9,0.0
1985-07-08,79.9,0.0
1985-07-09,79.9,0.0
1985-07-10,79.9,0.0
1985-07-11,79.9,0.0
1985-07-12,79.9,0.0
1985-07-13,79.9,0.0
1985-07-14,79.9,0.0
1985-07-15,79.9,0.0
1985-07-16,79.9,0.0
1985-07-17,79.9,0.0
1985-07-18,79.9,0.0
1985-07-19,79.9,0.0
1985-07-20,79.9,0.0
1985-07-21,79.9,0.0
