date,PREC_DAILY,WTEQ_DAILY
1984-10-01,0.0,0.0
1984-10-02,0.0,0.0
1984-10-03,0.0,0.0
1984-10-04,0.0,0.0
1984-10-05,0.2,0.0
1984-10-06,0.2,0.0
1984-10-07,0.2,0.0
1984-10-08,0.2,0.0
1984-10-09,1.0,0.0
1984-10-10,1.5,0.0
1984-10-11,1.5,0.0
1984-10-12,3.0,0.0
1984-10-13,4.6,0.7
1984-10-14,5.1,0.9
1984-10-15,5.1,0.9
1984-10-16,5.1,0.9
1984-10-17,5.5,1.1
1984-10-18,6.6,1.6
1984-10-19,7.1,1.7
1984-10-20,7.6,1.8
1984-10-21,7.7,2.0
1984-10-22,7.7,1.5
1984-10-23,8.0,1.7
1984-10-24,8.0,1.3
1984-10-25,10.3,1.1
1984-10-26,12.9,2.8
1984-10-27,14.2,4.5
1984-10-28,14.8,4.7
1984-10-29,14.8,4.7
1984-10-30,15.2,5.5
1984-10-31,15.3,5.6
1984-11-01,16.8,5.7
1984-11-02,20.6,7.3
1984-11-03,22.0,8.4
1984-11-04,22.3,8.4
1984-11-05,22.3,8.4
1984-11-06,23.0,8.7
1984-11-07,23.0,8.4
1984-11-08,24.3,9.6
1984-11-09,25.0,10.3
1984-11-10,27.0,11.1
1984-11-11,27.9,11.1
1984-11-12,28.9,11.1
1984-11-13,29.4,11.6
1984-11-14,30.0,12.1
1984-11-15,30.0,12.1
1984-11-16,30.0,11.7
1984-11-17,30.1,11.9
1984-11-18,30.9,12.8
1984-11-19,31.1,13.1
1984-11-20,31.3,13.6
1984-11-21,31.3,13.8
1984-11-22,31.4,13.7
1984-11-23,32.4,14.2
1984-11-24,33.3,14.8
1984-11-25,33.3,15.1
1984-11-26,33.9,14.8
1984-11-27,34.4,16.0
1984-11-28,35.4,17.6
1984-11-29,36.5,19.5
1984-11-30,37.4,20.6
1984-12-01,37.4,20.6
1984-12-02,37.8,20.8
1984-12-03,37.9,20.8
1984-12-04,37.9,20.8
1984-12-05,38.0,20.8
1984-12-06,38.2,20.8
1984-12-07,38.2,21.1
1984-12-08,38.8,21.1
1984-12-09,39.8,22.1
1984-12-10,40.1,22.5
1984-12-11,41.6,23.6
1984-12-12,42.4,24.8
1984-12-13,42.8,25.3
1984-12-14,42.8,25.3
1984-12-15,43.0,25.6
1984-12-16,43.2,26.0
1984-12-17,43.2,26.5
1984-12-18,43.2,26.5
1984-12-19,43.8,26.7
1984-12-20,44.9,27.5
1984-12-21,45.2,27.7
1984-12-22,45.2,27.8
1984-12-23,45.6,28.2
1984-12-24,46.0,28.5
1984-12-25,46.2,28.7
1984-12-26,46.4,29.5
1984-12-27,47.7,31.3
1984-12-28,48.2,31.9
1984-12-29,50.4,34.0
1984-12-30,50.4,34.1
1984-12-31,50.5,34.2
1985-01-01,50.5,34.2
1985-01-02,50.6,34.5
1985-01-03,50.7,34.7
1985-01-04,50.7,34.7
1985-01-05,50.7,34.7
1985-01-06,50.8,34.8
1985-01-07,50.8,35.1
1985-01-08,50.8,35.2
1985-01-09,50.8,35.3
1985-01-10,50.8,35.3
1985-01-11,50.8,35.3
1985-01-12,50.9,35.4
1985-01-13,51.3,35.7
1985-01-14,51.3,35.7
1985-01-15,51.3,35.7
1985-01-16,51.3,35.7
1985-01-17,51.3,35.7
1985-01-18,51.3,35.7
1985-01-19,51.3,35.7
1985-01-20,51.3,35.7
1985-01-21,51.3,35.7
1985-01-22,51.3,35.7
1985-01-23,51.3,35.7
1985-01-24,51.3,35.7
1985-01-25,51.3,35.7
1985-01-26,51.3,35.7
1985-01-27,51.3,35.7
1985-01-28,51.3,35.7
1985-01-29,51.3,35.7
1985-01-30,51.3,35.8
1985-01-31,51.9,36.3
1985-02-01,53.3,37.7
1985-02-02,53.9,38.3
1985-02-03,54.3,38.7
1985-02-04,54.5,38.9
1985-02-05,54.6,39.0
1985-02-06,55.3,39.7
1985-02-07,56.1,40.5
1985-02-08,57.7,42.1
1985-02-09,57.9,42.3
1985-02-10,58.0,42.4
1985-02-11,59.4,43.8
1985-02-12,59.4,43.7
1985-02-13,59.8,43.6
1985-02-14,60.2,43.8
1985-02-15,60.2,43.8
1985-02-16,60.2,44.0
1985-02-17,60.2,44.1
1985-02-18,60.2,44.3
1985-02-19,61.4,45.2
1985-02-20,61.6,45.5
1985-02-21,62.0,46.2
1985-02-22,62.1,46.3
1985-02-23,62.3,46.7
1985-02-24,62.3,46.7
1985-02-25,62.3,46.9
1985-02-26,62.3,46.9
1985-02-27,62.3,46.9
1985-02-28,62.3,46.9
1985-03-01,63.3,47.9
1985-03-02,63.6,48.2
1985-03-03,64.0,48.6
1985-03-04,64.4,49.0
1985-03-05,64.5,49.1
1985-03-06,64.9,49.5
1985-03-07,64.9,49.5
1985-03-08,64.9,49.2
1985-03-09,64.9,49.3
1985-03-10,65.1,49.5
1985-03-11,65.1,49.4
1985-03-12,65.1,49.3
1985-03-13,65.5,49.8
1985-03-14,65.5,49.9
1985-03-15,65.5,49.9
1985-03-16,65.5,49.9
1985-03-17,65.5,49.9
1985-03-18,65.5,49.9
1985-03-19,65.5,49.9
1985-03-20,66.3,50.7
1985-03-21,66.9,51.6
1985-03-22,67.6,53.0
1985-03-23,69.4,54.6
1985-03-24,69.7,54.6
1985-03-25,69.7,54.6
1985-03-26,70.6,56.0
1985-03-27,71.4,56.1
1985-03-28,71.5,56.3
1985-03-29,71.8,57.2
1985-03-30,72.9,58.8
1985-03-31,72.9,58.8
1985-04-01,72.9,58.1
1985-04-02,73.1,57.5
1985-04-03,73.1,56.9
1985-04-04,73.1,56.9
1985-04-05,73.1,56.6
1985-04-06,73.1,56.2
1985-04-07,73.1,56.0
1985-04-08,73.1,54.9
1985-04-09,73.1,54.1
1985-04-10,73.1,53.0
1985-04-11,73.1,52.3
1985-04-12,73.1,52.1
1985-04-13,73.1,50.9
1985-04-14,73.1,50.0
1985-04-15,73.4,48.5
1985-04-16,73.4,48.3
1985-04-17,73.4,48.2
1985-04-18,74.3,48.7
1985-04-19,75.1,49.6
1985-04-20,75.1,49.8
1985-04-21,76.2,50.6
1985-04-22,77.3,51.9
1985-04-23,77.8,52.3
1985-04-24,77.8,52.3
1985-04-25,77.8,52.6
1985-04-26,78.0,52.3
1985-04-27,78.0,52.3
1985-04-28,78.0,52.3
1985-04-29,78.0,52.1
1985-04-30,78.0,51.7
1985-05-01,78.0,50.8
1985-05-02,78.3,50.7
1985-05-03,79.1,50.6
1985-05-04,79.1,50.1
1985-05-05,79.4,49.2
1985-05-06,79.4,49.0
1985-05-07,79.4,48.4
1985-05-08,79.4,47.6
1985-05-09,79.5,47.6
1985-05-10,80.0,47.6
1985-05-11,80.0,47.6
1985-05-12,80.0,47.6
1985-05-13,80.0,46.7
1985-05-14,80.0,45.8
1985-05-15,80.1,44.8
1985-05-16,80.1,43.1
1985-05-17,80.1,42.0
1985-05-18,80.1,39.8
1985-05-19,80.1,38.3
1985-05-20,80.3,37.3
1985-05-21,80.3,35.9
1985-05-22,80.3,34.9
1985-05-23,80.3,33.4
1985-05-24,80.3,32.6
1985-05-25,80.3,31.1
1985-05-26,80.3,29.7
1985-05-27,80.3,29.1
1985-05-28,80.5,28.4
1985-05-29,81.1,28.9
1985-05-30,81.4,28.9
1985-05-31,81.4,28.3
1985-06-01,81.8,27.4
1985-06-02,82.2,26.6
1985-06-03,82.2,25.5
1985-06-04,82.2,24.3
1985-06-05,82.5,23.6
1985-06-06,83.5,22.3
1985-06-07,85.0,21.1
1985-06-08,85.0,20.1
1985-06-09,85.0,18.8
1985-06-10,85.0,17.1
1985-06-11,85.0,15.2
1985-06-12,85.0,13.1
1985-06-13,85.0,11.5
1985-06-14,85.0,9.3
1985-06-15,85.0,7.0
1985-06-16,85.0,4.0
1985-06-17,85.0,0.7
1985-06-18,85.0,0.5
1985-06-19,85.0,0.0
1985-06-20,85.0,0.0
1985-06-21,85.0,0.0
1985-06-22,85.0,0.0
1985-06-23,85.0,0.0
1985-06-24,85.0,0.0
1985-06-25,85.0,0.0
1985-06-26,85.0,0.0
1985-06-27,85.0,0.0
1985-06-28,85.0,0.0
1985-06-29,85.0,0.0
1985-06-30,85.0,0.0
1985-07-01,85.0,0.0
1985-07-02,85.0,0.0
1985-07-03,85.0,0.0
1985-07-04,85.0,0.0
1985-07-05,85.0,0.0
1985-07-06,85.0,0.0
1985-07-07,85.0,0.0
1985-07-08,85.0,0.0
1985-07-09,85.0,0.0
1985-07-10,85.0,0.0
1985-07-11,85.0,0.0
1985-07-12,85.0,0.0
1985-07-13,85.0,0.0
1985-07-14,85.0,0.0
1985-07-15,85.0,0.0
1985-07-16,85.0,0.0
1985-07-17,85.0,0.0
1985-07-18,85.0,0.0
1985-07-19,85.0,0.0
1985-07-20,85.0,0.0
1985-07-21,85.0,0.0
