date,PREC_DAILY,WTEQ_DAILY
1984-10-01,0.0,0.0
1984-10-02,0.0,0.0
1984-10-03,0.0,0.0
1984-10-04,0.0,0.0
1984-10-05,0.0,0.0
1984-10-06,0.0,0.0
1984-10-07,0.0,0.0
1984-10-08,0.0,0.0
1984-10-09,0.0,0.0
1984-10-10,0.0,0.0
1984-10-11,1.0,0.5
1984-10-12,1.5,0.9
1984-10-13,1.7,0.9
1984-10-14,1.9,1.1
1984-10-15,1.9,1.3
1984-10-16,1.9,1.3
1984-10-17,2.0,1.5
1984-10-18,2.0,1.7
1984-10-19,2.0,1.7
1984-10-20,2.0,1.7
1984-10-21,2.1,1.7
1984-10-22,2.1,1.7
1984-10-23,2.1,2.0
1984-10-24,2.1,2.0
1984-10-25,2.1,2.2
1984-10-26,2.9,2.8
1984-10-27,3.3,3.2
1984-10-28,4.3,4.3
1984-10-29,4.5,4.3
1984-10-30,4.5,4.3
1984-10-31,4.7,4.3
1984-11-01,4.9,4.5
1984-11-02,5.5,5.1
1984-11-03,5.9,5.3
1984-11-04,6.0,5.1
1984-11-05,6.0,5.1
1984-11-06,6.5,5.7
1984-11-07,6.7,5.7
1984-11-08,7.3,6.1
1984-11-09,7.6,6.1
1984-11-10,8.1,6.6
1984-11-11,8.3,6.7
1984-11-12,8.4,6.7
1984-11-13,9.6,7.8
1984-11-14,9.8,7.8
1984-11-15,9.8,7.8
1984-11-16,9.8,7.8
1984-11-17,9.8,7.8
1984-11-18,9.8,7.8
1984-11-19,9.8,7.9
1984-11-20,10.4,8.5
1984-11-21,10.5,8.6
1984-11-22,10.6,8.7
1984-11-23,11.1,9.4
1984-11-24,11.7,9.7
1984-11-25,11.7,9.8
1984-11-26,11.7,9.9
1984-11-27,13.0,11.6
1984-11-28,13.8,12.3
1984-11-29,14.2,12.8
1984-11-30,15.1,13.7
1984-12-01,15.2,13.9
1984-12-02,15.2,13.9
1984-12-03,15.2,13.9
1984-12-04,15.2,13.9
1984-12-05,15.2,13.9
1984-12-06,15.2,13.9
1984-12-07,15.2,13.9
1984-12-08,15.2,14.0
1984-12-09,15.8,14.6
1984-12-10,17.3,16.3
1984-12-11,17.6,16.6
1984-12-12,17.8,16.8
1984-12-13,17.8,16.8
1984-12-14,18.0,17.0
1984-12-15,18.3,17.3
1984-12-16,18.5,17.5
1984-12-17,18.6,17.6
1984-12-18,18.6,17.6
1984-12-19,18.6,17.6
1984-12-20,18.8,17.8
1984-12-21,19.1,18.1
1984-12-22,19.1,18.1
1984-12-23,19.3,18.3
1984-12-24,19.5,18.5
1984-12-25,19.6,18.6
1984-12-26,20.0,19.0
1984-12-27,20.6,19.6
1984-12-28,21.3,20.1
1984-12-29,23.0,21.6
1984-12-30,23.0,21.6
1984-12-31,23.0,21.6
1985-01-01,23.0,21.6
1985-01-02,23.0,21.6
1985-01-03,23.0,21.6
1985-01-04,23.0,21.6
1985-01-05,23.0,21.6
1985-01-06,23.0,21.6
1985-01-07,23.5,22.1
1985-01-08,23.5,22.1
1985-01-09,23.5,22.1
1985-01-10,23.6,22.1
1985-01-11,23.6,22.1
1985-01-12,23.6,22.1
1985-01-13,23.6,22.1
1985-01-14,23.6,22.1
1985-01-15,23.6,22.1
1985-01-16,23.6,22.1
1985-01-17,23.6,22.1
1985-01-18,23.6,22.1
1985-01-19,23.6,22.1
1985-01-20,23.6,22.1
1985-01-21,23.6,22.1
1985-01-22,23.6,22.1
1985-01-23,23.6,22.1
1985-01-24,23.6,22.1
1985-01-25,23.6,22.1
1985-01-26,23.6,22.1
1985-01-27,23.6,22.1
1985-01-28,23.6,22.1
1985-01-29,23.6,22.1
1985-01-30,23.6,22.1
1985-01-31,23.6,22.1
1985-02-01,23.6,22.1
1985-02-02,23.6,22.1
1985-02-03,23.6,22.1
1985-02-04,23.6,22.1
1985-02-05,23.6,22.1
1985-02-06,23.6,22.1
1985-02-07,25.8,24.3
1985-02-08,26.2,24.6
1985-02-09,26.7,25.1
1985-02-10,26.9,25.3
1985-02-11,27.9,26.3
1985-02-12,28.0,26.4
1985-02-13,28.0,26.4
1985-02-14,28.0,26.4
1985-02-15,28.0,26.4
1985-02-16,28.0,26.4
1985-02-17,28.0,26.4
1985-02-18,28.0,26.4
1985-02-19,28.3,26.7
1985-02-20,28.3,26.7
1985-02-21,28.5,26.9
1985-02-22,28.5,26.9
1985-02-23,28.5,26.9
1985-02-24,28.5,26.9
1985-02-25,28.5,26.9
1985-02-26,28.5,26.9
1985-02-27,28.5,26.9
1985-02-28,28.7,27.1
1985-03-01,29.0,27.4
1985-03-02,29.0,27.4
1985-03-03,29.1,27.5
1985-03-04,29.2,27.6
1985-03-05,29.2,27.6
1985-03-06,29.4,27.8
1985-03-07,29.5,27.9
1985-03-08,29.5,27.9
1985-03-09,29.5,27.9
1985-03-10,29.5,27.9
1985-03-11,29.5,27.9
1985-03-12,29.5,27.9
1985-03-13,29.6,28.0
1985-03-14,29.6,28.0
1985-03-15,29.6,28.0
1985-03-16,29.7,28.1
1985-03-17,29.7,28.1
1985-03-18,29.8,28.2
1985-03-19,29.8,28.2
1985-03-20,30.2,28.6
1985-03-21,30.5,28.9
1985-03-22,30.9,29.2
1985-03-23,32.0,30.3
1985-03-24,32.9,31.2
1985-03-25,33.2,31.5
1985-03-26,33.8,32.1
1985-03-27,34.0,32.2
1985-03-28,34.0,32.2
1985-03-29,34.0,32.4
1985-03-30,34.3,32.7
1985-03-31,34.4,32.4
1985-04-01,34.4,32.4
1985-04-02,34.5,32.2
1985-04-03,34.5,32.1
1985-04-04,34.5,31.8
1985-04-05,34.5,31.6
1985-04-06,34.5,31.3
1985-04-07,34.5,31.1
1985-04-08,34.5,31.0
1985-04-09,34.5,30.8
1985-04-10,34.5,30.7
1985-04-11,34.5,30.7
1985-04-12,34.5,30.6
1985-04-13,34.5,30.3
1985-04-14,34.6,29.9
1985-04-15,34.6,29.6
1985-04-16,34.6,29.0
1985-04-17,34.6,28.6
1985-04-18,35.3,29.0
1985-04-19,35.8,29.3
1985-04-20,36.0,29.6
1985-04-21,36.0,29.8
1985-04-22,36.3,30.2
1985-04-23,36.9,30.7
1985-04-24,36.9,30.8
1985-04-25,36.9,30.8
1985-04-26,36.9,30.8
1985-04-27,36.9,30.6
1985-04-28,36.9,30.1
1985-04-29,36.9,29.4
1985-04-30,36.9,28.6
1985-05-01,36.9,27.5
1985-05-02,36.9,26.6
1985-05-03,36.9,25.7
1985-05-04,36.9,25.3
1985-05-05,36.9,24.8
1985-05-06,36.9,24.1
1985-05-07,36.9,23.1
1985-05-08,36.9,22.3
1985-05-09,36.9,21.8
1985-05-10,37.1,21.8
1985-05-11,37.4,21.8
1985-05-12,37.4,21.8
1985-05-13,37.4,21.1
1985-05-14,37.5,21.1
1985-05-15,37.5,21.0
1985-05-16,37.6,20.3
1985-05-17,37.7,18.8
1985-05-18,37.7,18.1
1985-05-19,37.7,17.3
1985-05-20,37.8,16.8
1985-05-21,37.9,15.5
1985-05-22,37.9,14.0
1985-05-23,37.9,12.9
1985-05-24,38.0,11.3
1985-05-25,38.0,10.7
1985-05-26,38.1,9.8
1985-05-27,38.1,9.0
1985-05-28,38.5,8.3
1985-05-29,39.4,8.8
1985-05-30,39.5,8.8
1985-05-31,39.5,8.3
1985-06-01,39.7,7.8
1985-06-02,39.7,7.4
1985-06-03,39.7,6.1
1985-06-04,39.9,5.3
1985-06-05,40.1,4.3
1985-06-06,40.5,3.6
1985-06-07,40.5,2.1
1985-06-08,40.5,1.0
1985-06-09,40.5,0.0
1985-06-10,40.5,0.0
1985-06-11,40.5,0.0
1985-06-12,40.5,0.0
1985-06-13,40.5,0.0
1985-06-14,40.5,0.0
1985-06-15,40.5,0.0
1985-06-16,40.5,0.0
1985-06-17,40.5,0.0
1985-06-18,40.5,0.0
1985-06-19,40.5,0.0
1985-06-20,40.5,0.0
1985-06-21,40.5,0.0
1985-06-22,40.5,0.0
1985-06-23,40.5,0.0
1985-06-24,40.8,0.0
1985-06-25,40.8,0.0
1985-06-26,40.8,0.0
1985-06-27,40.8,0.0
1985-06-28,40.8,0.0
1985-06-29,40.8,0.0
1985-06-30,40.8,0.0
1985-07-01,40.8,0.0
1985-07-02,40.8,0.0
1985-07-03,40.8,0.0
1985-07-04,40.8,0.0
1985-07-05,40.8,0.0
1985-07-06,40.8,0.0
1985-07-07,40.8,0.0
1985-07-08,40.8,0.0
1985-07-09,40.8,0.0
1985-07-10,40.8,0.0
1985-07-11,40.8,0.0
1985-07-12,40.8,0.0
1985-07-13,40.8,0.0
1985-07-14,40.8,0.0
1985-07-15,40.8,0.0
1985-07-16,40.8,0.0
1985-07-17,40.8,0.0
1985-07-18,40.8,0.0
1985-07-19,40.8,0.0
1985-07-20,40.8,0.0
1985-07-21,40.8,0.0
