date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2016-10-01,0.0,0.0,45.7,52.7,41.5,0.0
2016-10-02,0.0,0.0,45.1,52.5,39.2,0.0
2016-10-03,0.0,0.0,46.9,54.9,41.7,0.0
2016-10-04,0.1,0.0,40.3,43.2,38.3,0.0
2016-10-05,0.2,0.0,41.2,45.7,38.8,0.0
2016-10-06,0.5,0.0,42.1,45.1,38.7,0.0
2016-10-07,0.9,0.0,43.2,46.4,41.2,0.0
2016-10-08,1.0,0.0,45.0,48.9,38.1,0.0
2016-10-09,1.1,0.0,44.2,48.2,35.6,0.0
2016-10-10,1.2,0.0,34.5,41.7,30.4,0.0
2016-10-11,1.2,0.0,35.1,41.7,29.8,0.0
2016-10-12,1.3,0.0,37.6,44.1,31.1,0.0
2016-10-13,3.4,0.0,39.7,45.1,36.1,0.0
2016-10-14,3.8,0.0,41.5,46.6,39.0,0.0
2016-10-15,4.5,0.0,40.6,43.3,38.1,0.0
2016-10-16,4.7,0.0,39.7,41.7,37.4,0.0
2016-10-17,5.1,0.0,39.6,41.4,37.6,0.0
2016-10-18,5.1,0.0,38.1,41.5,34.9,0.0
2016-10-19,5.2,0.0,38.3,41.5,36.1,0.0
2016-10-20,6.0,0.0,39.9,43.2,38.1,0.0
2016-10-21,6.0,0.0,39.6,42.3,37.8,0.0
2016-10-22,6.0,0.0,38.1,40.8,35.4,0.0
2016-10-23,6.0,0.0,39.4,43.5,35.1,0.0
2016-10-24,6.3,0.0,45.7,49.3,42.1,0.0
2016-10-25,6.3,0.0,41.7,45.5,37.6,0.0
2016-10-26,6.8,0.0,42.1,47.1,39.4,0.0
2016-10-27,7.3,0.0,42.1,46.6,38.1,0.0
2016-10-28,7.3,0.0,38.1,39.9,36.0,0.0
2016-10-29,7.3,0.0,38.1,40.5,35.8,0.0
2016-10-30,7.4,0.0,40.6,42.6,38.8,0.0
2016-10-31,7.7,0.0,39.2,41.4,37.0,0.0
2016-11-01,7.8,0.0,39.4,41.4,37.0,0.0
2016-11-02,7.8,0.0,41.5,45.0,38.1,0.0
2016-11-03,7.8,0.0,44.8,50.5,39.7,0.0
2016-11-04,7.8,0.0,45.5,52.0,41.7,0.0
2016-11-05,7.8,0.0,45.7,49.8,43.0,0.0
2016-11-06,8.2,0.0,40.1,43.3,37.9,0.0
2016-11-07,8.2,0.0,41.2,45.1,37.9,0.0
2016-11-08,8.2,0.0,48.4,53.1,43.2,0.0
2016-11-09,8.2,0.0,48.4,52.2,43.3,0.0
2016-11-10,8.2,0.0,46.0,51.6,42.6,0.0
2016-11-11,8.2,0.0,48.2,52.2,45.9,0.0
2016-11-12,8.2,0.0,44.8,51.1,39.0,0.0
