date,PREC_DAILY,WTEQ_DAILY
1987-10-01,0.0,0.0
1987-10-02,0.0,0.0
1987-10-03,0.0,0.0
1987-10-04,0.0,0.0
1987-10-05,0.0,0.0
1987-10-06,0.0,0.0
1987-10-07,0.0,0.0
1987-10-08,0.0,0.0
1987-10-09,0.0,0.0
1987-10-10,0.0,0.0
1987-10-11,0.0,0.0
1987-10-12,0.1,0.0
1987-10-13,1.2,0.0
1987-10-14,1.4,0.0
1987-10-15,1.4,0.0
1987-10-16,1.4,0.0
1987-10-17,1.4,0.0
1987-10-18,1.4,0.0
1987-10-19,1.4,0.0
1987-10-20,1.5,0.0
1987-10-21,1.6,0.0
1987-10-22,1.6,0.0
1987-10-23,1.6,0.0
1987-10-24,1.6,0.0
1987-10-25,1.7,0.0
1987-10-26,1.7,0.0
1987-10-27,1.7,0.0
1987-10-28,1.7,0.0
1987-10-29,1.7,0.0
1987-10-30,1.7,0.0
1987-10-31,1.7,0.0
1987-11-01,1.8,0.0
1987-11-02,2.0,0.0
1987-11-03,2.0,0.0
1987-11-04,2.0,0.0
1987-11-05,2.0,0.0
1987-11-06,2.3,0.1
1987-11-07,2.4,0.0
1987-11-08,2.5,0.0
1987-11-09,2.9,0.3
1987-11-10,2.9,0.3
1987-11-11,3.0,0.3
1987-11-12,3.0,0.3
1987-11-13,3.0,0.4
1987-11-14,3.4,0.4
1987-11-15,3.4,0.4
1987-11-16,3.4,0.4
1987-11-17,3.6,0.6
1987-11-18,3.6,0.6
1987-11-19,3.6,0.6
1987-11-20,3.6,0.6
1987-11-21,3.6,0.6
1987-11-22,3.7,0.7
1987-11-23,3.7,0.8
1987-11-24,3.8,0.9
1987-11-25,3.8,0.9
1987-11-26,3.9,0.9
1987-11-27,3.9,1.0
1987-11-28,3.9,1.0
1987-11-29,3.9,1.0
1987-11-30,3.9,1.0
1987-12-01,3.9,1.0
1987-12-02,3.9,1.0
1987-12-03,3.9,1.0
1987-12-04,4.0,1.0
1987-12-05,4.0,1.0
1987-12-06,4.0,1.0
1987-12-07,4.5,1.5
1987-12-08,4.5,1.5
1987-12-09,4.6,1.7
1987-12-10,5.0,2.0
1987-12-11,5.0,2.0
1987-12-12,5.1,2.1
1987-12-13,5.1,2.1
1987-12-14,5.1,2.1
1987-12-15,5.1,2.1
1987-12-16,5.1,2.1
1987-12-17,5.1,2.1
1987-12-18,5.1,2.1
1987-12-19,5.1,2.1
1987-12-20,5.1,2.2
1987-12-21,5.1,2.3
1987-12-22,6.3,3.5
1987-12-23,7.0,3.7
1987-12-24,7.1,3.7
1987-12-25,7.1,3.7
1987-12-26,7.1,3.7
1987-12-27,7.1,3.7
1987-12-28,7.1,3.7
1987-12-29,7.2,3.9
1987-12-30,7.2,3.9
1987-12-31,7.2,3.9
1988-01-01,7.2,3.9
1988-01-02,7.2,3.9
1988-01-03,7.4,4.0
1988-01-04,7.4,4.3
1988-01-05,7.5,5.1
1988-01-06,7.7,5.4
1988-01-07,7.8,5.9
1988-01-08,8.1,6.0
1988-01-09,8.3,6.6
1988-01-10,8.5,6.8
1988-01-11,8.9,7.2
1988-01-12,8.9,7.4
1988-01-13,8.9,7.4
1988-01-14,9.0,7.4
1988-01-15,9.2,7.9
1988-01-16,9.3,7.9
1988-01-17,9.3,8.2
1988-01-18,9.5,8.2
1988-01-19,9.5,8.2
1988-01-20,9.5,8.2
1988-01-21,9.5,8.2
1988-01-22,9.5,8.2
