datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd,"00065_auxiliary gage, [auxiliary gage_Mean","00065_auxiliary gage, [auxiliary gage_Mean_cd"
2001-10-01 00:00:00+00:00,12800.0,A,12396500,89.43,A,89.0,A
2001-10-02 00:00:00+00:00,14500.0,A,12396500,89.29,A,88.66,A
2001-10-03 00:00:00+00:00,14900.0,A,12396500,89.46,A,88.86,A
2001-10-04 00:00:00+00:00,15300.0,A,12396500,89.79,A,89.21,A
2001-10-05 00:00:00+00:00,15300.0,A,12396500,90.03,A,89.5,A
2001-10-06 00:00:00+00:00,15400.0,A,12396500,89.26,A,88.57,A
2001-10-07 00:00:00+00:00,15300.0,A,12396500,89.14,A,88.45,A
2001-10-08 00:00:00+00:00,15400.0,A,12396500,89.52,A,88.89,A
2001-10-09 00:00:00+00:00,16700.0,A,12396500,89.44,A,88.7,A
2001-10-10 00:00:00+00:00,18600.0,A,12396500,89.69,A,88.8,A
2001-10-11 00:00:00+00:00,18600.0,A,12396500,89.93,A,89.1,A
2001-10-12 00:00:00+00:00,19200.0,A,12396500,90.18,A,89.34,A
2001-10-13 00:00:00+00:00,18900.0,A,12396500,90.28,A,89.49,A
2001-10-14 00:00:00+00:00,18600.0,A,12396500,90.23,A,89.47,A
2001-10-15 00:00:00+00:00,19100.0,A,12396500,89.85,A,88.94,A
2001-10-16 00:00:00+00:00,19100.0,A,12396500,89.9,A,89.01,A
2001-10-17 00:00:00+00:00,18900.0,A,12396500,90.08,A,89.25,A
2001-10-18 00:00:00+00:00,19300.0,A,12396500,89.84,A,88.92,A
2001-10-19 00:00:00+00:00,19300.0,A,12396500,89.87,A,88.96,A
2001-10-20 00:00:00+00:00,19500.0,A,12396500,90.26,A,89.43,A
2001-10-21 00:00:00+00:00,19700.0,A,12396500,89.97,A,89.03,A
2001-10-22 00:00:00+00:00,19800.0,A,12396500,89.94,A,88.97,A
2001-10-23 00:00:00+00:00,19200.0,A,12396500,89.84,A,88.91,A
2001-10-24 00:00:00+00:00,19800.0,A,12396500,88.55,A,87.12,A
2001-10-25 00:00:00+00:00,20500.0,A,12396500,87.81,A,85.99,A
2001-10-26 00:00:00+00:00,19700.0,A,12396500,87.77,A,86.05,A
2001-10-27 00:00:00+00:00,19000.0,A,12396500,87.34,A,85.48,A
2001-10-28 00:00:00+00:00,18200.0,A,12396500,88.32,A,87.09,A
2001-10-29 00:00:00+00:00,18300.0,A,12396500,89.87,A,89.03,A
2001-10-30 00:00:00+00:00,19200.0,A,12396500,89.49,A,88.49,A
2001-10-31 00:00:00+00:00,18900.0,A,12396500,89.71,A,88.79,A
2001-11-01 00:00:00+00:00,18200.0,A,12396500,90.06,A,89.28,A
2001-11-02 00:00:00+00:00,18500.0,A,12396500,89.99,A,89.18,A
2001-11-03 00:00:00+00:00,18600.0,A,12396500,89.56,A,88.59,A
2001-11-04 00:00:00+00:00,18200.0,A,12396500,89.13,A,88.14,A
2001-11-05 00:00:00+00:00,18700.0,A,12396500,89.85,A,88.98,A
2001-11-06 00:00:00+00:00,18200.0,A,12396500,89.61,A,88.72,A
2001-11-07 00:00:00+00:00,19100.0,A,12396500,90.11,A,89.26,A
2001-11-08 00:00:00+00:00,21000.0,A,12396500,90.19,A,89.17,A
2001-11-09 00:00:00+00:00,21900.0,A,12396500,90.58,A,89.6,A
2001-11-10 00:00:00+00:00,21700.0,A,12396500,89.73,A,88.52,A
2001-11-11 00:00:00+00:00,21200.0,A,12396500,90.21,A,89.19,A
2001-11-12 00:00:00+00:00,19200.0,A,12396500,89.36,A,88.32,A
2001-11-13 00:00:00+00:00,14500.0,A,12396500,88.52,A,87.77,A
2001-11-14 00:00:00+00:00,12000.0,A,12396500,88.63,A,88.15,A
2001-11-15 00:00:00+00:00,11200.0,A,12396500,88.58,A,88.15,A
2001-11-16 00:00:00+00:00,13500.0,A,12396500,88.95,A,88.33,A
2001-11-17 00:00:00+00:00,16800.0,A,12396500,89.38,A,88.58,A
2001-11-18 00:00:00+00:00,16200.0,A,12396500,89.83,A,89.18,A
2001-11-19 00:00:00+00:00,12500.0,A,12396500,88.35,A,87.73,A
2001-11-20 00:00:00+00:00,9670.0,A,12396500,85.94,A,85.09,A
2001-11-21 00:00:00+00:00,8640.0,A,12396500,84.19,A,82.71,A
2001-11-22 00:00:00+00:00,7770.0,A,12396500,84.52,A,83.37,A
2001-11-23 00:00:00+00:00,9330.0,A,12396500,88.59,A,88.3,A
2001-11-24 00:00:00+00:00,9330.0,A,12396500,88.24,A,87.91,A
2001-11-25 00:00:00+00:00,9560.0,A,12396500,88.8,A,88.53,A
2001-11-26 00:00:00+00:00,9940.0,A,12396500,89.14,A,88.87,A
2001-11-27 00:00:00+00:00,10200.0,A,12396500,87.63,A,87.07,A
2001-11-28 00:00:00+00:00,11500.0,A,12396500,87.93,A,87.4,A
2001-11-29 00:00:00+00:00,12500.0,A,12396500,89.43,A,89.01,A
2001-11-30 00:00:00+00:00,11100.0,A,12396500,87.58,A,87.02,A
2001-12-01 00:00:00+00:00,10300.0,A,12396500,88.23,A,87.84,A
2001-12-02 00:00:00+00:00,8380.0,A,12396500,88.19,A,87.94,A
