datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
2022-10-01 00:00:00+00:00,136.0,A,06294000,159.0,P
2022-10-02 00:00:00+00:00,158.0,A,06294000,180.0,P
2022-10-03 00:00:00+00:00,177.0,A,06294000,198.0,P
2022-10-04 00:00:00+00:00,181.0,A,06294000,201.0,P
2022-10-05 00:00:00+00:00,167.0,A,06294000,186.0,P
2022-10-06 00:00:00+00:00,159.0,A,06294000,178.0,P
2022-10-07 00:00:00+00:00,154.0,A,06294000,173.0,P
2022-10-08 00:00:00+00:00,149.0,A,06294000,167.0,"P, e"
2022-10-09 00:00:00+00:00,140.0,A,06294000,158.0,"P, e"
2022-10-10 00:00:00+00:00,138.0,A,06294000,155.0,"P, e"
2022-10-11 00:00:00+00:00,140.0,A,06294000,157.0,"P, e"
2022-10-12 00:00:00+00:00,140.0,A,06294000,157.0,P
2022-10-13 00:00:00+00:00,140.0,A,06294000,157.0,P
2022-10-14 00:00:00+00:00,142.0,A,06294000,159.0,P
2022-10-15 00:00:00+00:00,142.0,A,06294000,158.0,P
2022-10-16 00:00:00+00:00,142.0,A,06294000,158.0,P
2022-10-17 00:00:00+00:00,143.0,A,06294000,158.0,P
2022-10-18 00:00:00+00:00,144.0,A,06294000,160.0,P
2022-10-19 00:00:00+00:00,198.0,A,06294000,209.0,P
2022-10-20 00:00:00+00:00,185.0,A,06294000,187.0,P
2022-10-21 00:00:00+00:00,184.0,A,06294000,184.0,P
2022-10-22 00:00:00+00:00,184.0,A,06294000,184.0,P
2022-10-23 00:00:00+00:00,191.0,A,06294000,191.0,P
2022-10-24 00:00:00+00:00,200.0,A,06294000,200.0,P
2022-10-25 00:00:00+00:00,204.0,A,06294000,204.0,P
2022-10-26 00:00:00+00:00,211.0,A,06294000,211.0,P
2022-10-27 00:00:00+00:00,204.0,A,06294000,204.0,P
2022-10-28 00:00:00+00:00,201.0,A,06294000,201.0,P
2022-10-29 00:00:00+00:00,198.0,A,06294000,198.0,P
2022-10-30 00:00:00+00:00,196.0,A,06294000,196.0,P
2022-10-31 00:00:00+00:00,196.0,A,06294000,196.0,P
2022-11-01 00:00:00+00:00,195.0,A,06294000,195.0,P
2022-11-02 00:00:00+00:00,194.0,A,06294000,194.0,P
2022-11-03 00:00:00+00:00,194.0,A,06294000,194.0,P
2022-11-04 00:00:00+00:00,195.0,A,06294000,195.0,P
2022-11-05 00:00:00+00:00,201.0,A,06294000,201.0,P
2022-11-06 00:00:00+00:00,201.0,A,06294000,201.0,P
2022-11-07 00:00:00+00:00,203.0,A,06294000,203.0,P
2022-11-08 00:00:00+00:00,203.0,A,06294000,203.0,P
2022-11-09 00:00:00+00:00,190.0,"A, e",06294000,190.0,"P, e"
2022-11-10 00:00:00+00:00,108.0,"A, e",06294000,108.0,"P, e"
2022-11-11 00:00:00+00:00,109.0,"A, e",06294000,109.0,"P, e"
