date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1989-10-01,0.1,34.5,49.8,26.4,0.0
1989-10-02,0.2,36.3,50.0,26.8,0.0
1989-10-03,0.2,35.1,47.7,26.6,0.0
1989-10-04,0.2,29.8,41.0,23.4,0.0
1989-10-05,0.2,30.9,46.2,19.4,0.0
1989-10-06,0.2,32.9,48.7,25.3,0.0
1989-10-07,0.2,32.7,49.3,21.2,0.0
1989-10-08,0.2,37.9,57.2,26.4,0.0
1989-10-09,0.2,40.3,56.3,29.5,0.0
1989-10-10,0.2,43.3,61.2,30.2,0.0
1989-10-11,0.2,42.1,54.9,35.1,0.0
1989-10-12,0.2,43.9,60.3,33.4,0.0
1989-10-13,0.2,44.1,59.7,33.4,0.0
1989-10-14,0.5,41.5,57.2,30.7,0.0
1989-10-15,0.6,31.6,48.4,23.7,0.0
1989-10-16,0.6,25.9,43.9,16.2,0.0
1989-10-17,0.6,24.4,42.8,12.7,0.0
1989-10-18,0.6,27.0,46.0,16.3,0.0
1989-10-19,0.6,32.5,52.2,21.6,0.0
1989-10-20,0.6,33.8,48.0,26.8,0.0
1989-10-21,0.6,33.8,,,0.0
1989-10-22,1.2,23.0,,,0.0
1989-10-23,1.2,31.8,34.9,29.3,0.0
1989-10-24,1.2,33.4,45.3,27.5,0.0
1989-10-25,1.5,31.5,41.2,24.3,0.8
1989-10-26,1.8,19.6,32.2,7.5,1.1
1989-10-27,2.3,21.7,40.3,9.0,1.4
1989-10-28,2.3,,,,1.5
1989-10-29,2.3,10.9,32.0,-0.8,1.5
1989-10-30,2.3,,,,1.5
1989-10-31,2.3,,,,1.5
1989-11-01,2.3,,,,1.5
1989-11-02,2.4,,,,1.7
1989-11-03,2.4,,,,1.7
1989-11-04,2.4,27.0,35.8,22.8,1.7
1989-11-05,2.4,24.1,34.9,14.7,1.7
1989-11-06,2.4,,,,1.7
1989-11-07,2.4,,,,1.8
1989-11-08,2.5,,,,1.8
1989-11-09,2.5,,,,1.8
1989-11-10,2.5,34.0,46.4,26.4,1.8
1989-11-11,2.5,,52.7,21.4,1.8
1989-11-12,2.5,,48.4,25.3,1.8
1989-11-13,2.5,,,,1.8
1989-11-14,2.5,,,,2.0
1989-11-15,2.5,15.1,31.1,5.9,2.0
1989-11-16,2.5,22.3,36.7,14.4,2.0
1989-11-17,2.5,,,,2.0
1989-11-18,2.5,28.8,43.7,19.2,2.0
1989-11-19,2.5,34.9,51.6,26.6,2.0
1989-11-20,2.5,36.9,60.1,28.9,2.0
