date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1989-10-01,0.8,33.8,37.6,30.9,0.0
1989-10-02,0.9,30.6,33.6,28.8,0.0
1989-10-03,1.3,32.7,45.3,28.8,0.0
1989-10-04,1.6,29.8,35.6,25.3,0.0
1989-10-05,1.6,33.1,49.6,23.5,0.0
1989-10-06,1.6,36.0,46.0,30.0,0.0
1989-10-07,1.6,39.9,54.7,30.2,0.0
1989-10-08,1.6,42.6,55.2,35.1,0.0
1989-10-09,1.6,45.3,60.6,34.7,0.0
1989-10-10,1.6,,,,0.0
1989-10-11,1.6,43.7,56.5,34.9,0.0
1989-10-12,1.6,46.2,56.3,37.6,0.0
1989-10-13,1.6,45.0,53.2,37.4,0.0
1989-10-14,1.6,43.0,57.0,33.3,0.0
1989-10-15,1.6,33.1,40.6,26.6,0.0
1989-10-16,1.6,31.5,44.2,21.7,0.1
1989-10-17,1.6,34.3,48.0,25.9,0.3
1989-10-18,1.6,39.6,52.7,29.5,0.3
1989-10-19,1.6,44.1,58.1,34.9,0.1
1989-10-20,1.6,45.3,55.2,39.4,0.0
1989-10-21,1.7,40.3,46.2,35.1,0.0
1989-10-22,1.8,37.6,49.6,35.4,0.0
1989-10-23,1.9,40.1,45.9,34.9,0.0
1989-10-24,2.2,36.1,43.3,32.2,0.0
1989-10-25,2.2,36.7,47.5,30.9,0.0
1989-10-26,2.2,28.6,34.9,25.0,0.4
1989-10-27,2.6,26.1,28.9,23.4,0.6
1989-10-28,2.8,19.9,23.4,16.3,0.7
1989-10-29,2.8,19.9,33.4,11.7,0.8
1989-10-30,3.0,19.0,22.3,17.2,0.8
1989-10-31,3.0,15.8,21.4,6.4,0.8
1989-11-01,3.3,16.0,30.7,6.3,1.1
1989-11-02,3.3,22.1,33.4,11.5,1.1
1989-11-03,3.3,22.6,25.7,19.4,1.3
1989-11-04,3.4,27.9,39.0,22.5,1.3
1989-11-05,3.4,23.9,29.8,19.6,1.3
1989-11-06,4.1,21.6,27.5,16.2,1.9
1989-11-07,4.1,22.1,27.1,16.0,1.9
1989-11-08,4.5,,,,1.9
1989-11-09,4.5,29.1,32.7,24.4,2.2
1989-11-10,4.5,34.7,39.2,31.6,2.2
1989-11-11,4.5,38.7,50.9,30.9,2.2
1989-11-12,4.5,36.9,42.1,28.4,2.2
1989-11-13,4.5,27.5,32.0,19.4,2.2
1989-11-14,4.5,20.5,29.3,15.3,2.2
1989-11-15,4.5,19.8,30.6,8.2,2.2
1989-11-16,4.5,25.3,34.0,20.7,2.2
1989-11-17,4.5,27.1,41.5,17.6,2.2
1989-11-18,4.6,26.8,28.8,25.5,2.2
1989-11-19,4.6,33.1,42.4,27.7,2.2
1989-11-20,4.6,39.9,52.9,30.7,2.2
1989-11-21,4.6,32.2,43.5,23.2,2.2
1989-11-22,4.6,25.5,33.4,19.2,2.2
1989-11-23,4.7,30.2,39.4,25.3,2.4
1989-11-24,5.0,,,,2.6
1989-11-25,5.3,19.4,21.0,18.3,2.9
1989-11-26,5.4,23.5,29.8,16.3,3.1
1989-11-27,5.4,14.4,28.4,3.6,3.1
1989-11-28,5.5,9.1,17.4,1.9,3.1
1989-11-29,5.6,17.4,34.9,5.7,3.3
1989-11-30,5.6,25.3,38.8,16.7,3.3
1989-12-01,5.6,24.6,39.4,16.5,3.4
1989-12-02,5.7,27.9,40.8,20.7,3.4
1989-12-03,5.7,28.4,38.7,23.9,3.4
1989-12-04,5.8,27.5,30.0,24.3,3.5
1989-12-05,5.8,28.4,37.4,24.8,3.5
1989-12-06,5.8,25.5,34.0,19.2,3.5
1989-12-07,5.9,18.7,26.8,10.9,3.6
1989-12-08,5.9,24.1,29.5,21.4,3.6
1989-12-09,5.9,19.4,25.0,11.5,3.6
1989-12-10,5.9,10.9,22.5,3.0,3.7
1989-12-11,5.9,3.4,11.5,-7.1,3.8
1989-12-12,6.0,7.0,11.3,4.3,3.7
1989-12-13,6.1,12.4,17.1,7.9,3.8
1989-12-14,6.4,17.8,25.3,12.9,4.1
1989-12-15,6.4,19.2,25.7,12.4,4.1
1989-12-16,6.4,10.6,15.8,4.5,4.1
1989-12-17,6.4,7.2,16.5,-0.6,4.1
1989-12-18,6.5,2.7,14.9,-4.9,4.1
1989-12-19,6.8,9.3,16.3,2.7,4.3
1989-12-20,6.9,15.1,21.0,12.0,4.4
1989-12-21,6.9,17.1,26.6,12.7,4.4
1989-12-22,7.0,20.3,25.9,12.0,4.5
1989-12-23,7.0,24.3,29.1,17.8,4.5
1989-12-24,7.0,20.8,28.4,17.1,4.5
1989-12-25,7.0,22.8,35.8,17.8,4.5
1989-12-26,7.0,24.4,33.1,18.7,4.5
1989-12-27,7.0,30.7,45.7,19.0,4.5
1989-12-28,7.0,26.6,38.3,19.6,4.5
1989-12-29,7.0,15.4,27.3,9.3,4.5
1989-12-30,7.1,13.1,19.0,9.5,4.5
1989-12-31,7.3,19.2,24.1,10.8,4.7
1990-01-01,7.9,23.4,24.6,21.9,5.2
1990-01-02,8.4,15.8,23.5,2.1,5.9
1990-01-03,8.5,2.8,8.2,-3.3,6.0
1990-01-04,8.8,9.5,12.7,4.1,6.3
1990-01-05,9.0,15.1,28.8,8.6,6.4
1990-01-06,9.1,19.6,22.8,17.1,6.5
1990-01-07,10.7,23.7,29.3,18.5,8.1
1990-01-08,11.3,29.7,35.6,21.7,8.6
1990-01-09,11.4,30.9,34.0,25.7,8.7
1990-01-10,11.4,32.0,39.4,25.2,8.7
1990-01-11,11.4,29.1,43.7,22.8,8.7
1990-01-12,11.4,35.2,49.6,26.6,8.7
1990-01-13,12.0,33.1,36.1,32.0,9.3
1990-01-14,12.0,31.1,37.4,27.7,9.3
1990-01-15,12.8,28.4,36.7,23.2,10.2
1990-01-16,12.8,22.8,29.3,15.6,10.2
1990-01-17,12.8,17.2,28.4,10.2,10.2
1990-01-18,12.8,18.0,37.0,7.5,10.2
1990-01-19,12.8,25.2,40.1,12.6,10.2
1990-01-20,12.8,12.2,25.9,3.6,10.2
1990-01-21,12.8,14.7,22.5,5.7,10.2
1990-01-22,12.8,19.2,30.4,11.1,10.2
1990-01-23,13.0,15.6,20.1,9.7,10.3
1990-01-24,13.0,12.6,21.7,8.4,10.3
1990-01-25,13.1,16.9,21.9,12.9,10.4
1990-01-26,13.1,15.1,23.7,1.6,10.4
1990-01-27,13.5,8.1,16.7,-1.7,10.9
1990-01-28,14.8,15.6,21.2,10.4,12.0
1990-01-29,15.3,17.4,27.1,9.5,12.5
1990-01-30,15.9,20.8,25.3,16.2,13.2
1990-01-31,16.3,17.1,20.3,15.6,13.5
1990-02-01,16.5,19.2,27.9,12.0,13.8
1990-02-02,16.6,13.8,24.1,5.7,13.9
1990-02-03,16.6,19.8,30.9,15.8,14.0
1990-02-04,16.8,20.3,27.3,11.7,14.3
1990-02-05,17.0,15.4,23.5,8.4,14.3
1990-02-06,17.6,19.0,24.3,14.5,15.1
1990-02-07,17.6,10.6,18.9,5.2,15.1
1990-02-08,18.3,11.1,18.9,3.7,15.7
1990-02-09,19.3,23.0,26.4,19.0,16.6
1990-02-10,19.5,30.7,35.8,25.9,16.8
1990-02-11,19.5,31.8,33.8,30.0,16.8
1990-02-12,19.5,20.5,31.1,5.0,16.8
1990-02-13,19.5,9.5,28.8,-1.7,16.8
1990-02-14,19.5,4.1,20.8,-5.8,16.8
1990-02-15,19.5,1.9,14.4,-8.0,17.0
1990-02-16,20.3,11.7,17.4,3.6,17.8
1990-02-17,20.6,16.2,28.4,7.0,18.0
1990-02-18,20.6,14.5,32.9,1.0,18.0
1990-02-19,20.6,26.1,52.5,13.3,18.0
1990-02-20,20.6,20.5,36.7,9.1,18.0
1990-02-21,20.8,21.4,33.8,12.7,18.1
1990-02-22,20.8,25.5,35.2,20.8,18.1
1990-02-23,20.8,27.7,37.6,19.6,18.1
1990-02-24,20.8,32.9,50.4,25.3,18.1
1990-02-25,20.8,32.9,46.9,24.4,18.1
1990-02-26,20.8,34.3,52.0,21.9,18.1
1990-02-27,20.8,29.3,41.2,21.0,18.1
1990-02-28,20.8,31.3,53.4,16.2,18.1
1990-03-01,20.8,34.0,54.3,21.4,18.1
1990-03-02,20.8,36.1,50.5,26.6,18.1
1990-03-03,21.3,33.8,40.3,31.5,18.6
1990-03-04,21.5,29.8,39.6,23.9,18.8
1990-03-05,21.6,29.7,35.8,27.0,19.3
1990-03-06,21.6,34.5,46.4,26.4,19.3
1990-03-07,21.6,36.0,51.1,26.8,19.3
1990-03-08,21.8,30.0,34.9,25.2,19.5
1990-03-09,22.0,31.5,43.2,20.1,19.6
1990-03-10,22.1,40.1,53.4,31.8,19.6
1990-03-11,22.3,25.2,37.4,17.4,20.0
1990-03-12,22.6,17.8,27.3,12.9,20.3
1990-03-13,22.8,16.0,22.5,6.1,20.6
1990-03-14,23.0,23.0,40.3,13.6,20.6
1990-03-15,23.0,24.3,36.7,16.9,20.6
1990-03-16,23.1,28.4,45.3,14.7,20.6
1990-03-17,23.1,32.4,40.8,26.8,20.6
1990-03-18,23.1,36.9,55.8,28.4,20.6
1990-03-19,23.1,40.5,54.1,29.7,20.6
1990-03-20,23.1,42.3,58.3,32.5,20.6
1990-03-21,23.1,36.7,45.3,29.7,20.5
1990-03-22,23.1,38.5,53.2,28.2,20.5
1990-03-23,23.1,17.1,35.8,-2.6,20.5
1990-03-24,23.1,17.8,34.2,-1.5,20.5
1990-03-25,23.3,27.0,49.6,12.9,20.5
1990-03-26,23.3,37.6,55.0,22.5,20.5
1990-03-27,23.3,34.3,44.1,25.0,20.5
1990-03-28,23.3,29.7,43.2,22.3,20.5
1990-03-29,23.3,32.7,49.1,21.0,20.5
1990-03-30,23.3,37.9,54.1,26.4,20.5
1990-03-31,23.3,40.3,56.1,28.8,20.3
1990-04-01,23.3,43.9,57.7,32.4,19.3
1990-04-02,23.3,43.9,57.7,32.4,19.0
1990-04-03,23.3,46.6,62.6,36.3,18.8
1990-04-04,23.3,41.4,56.7,28.0,18.8
1990-04-05,23.3,30.7,43.5,21.9,18.8
1990-04-06,23.3,35.2,52.5,21.2,18.6
1990-04-07,23.3,38.1,53.1,29.8,18.5
1990-04-08,23.6,35.8,49.5,30.6,18.3
1990-04-09,23.6,35.8,50.2,27.3,18.1
1990-04-10,23.6,36.7,47.1,25.7,17.8
1990-04-11,23.6,39.6,52.3,32.0,17.6
1990-04-12,23.6,34.2,46.9,25.3,17.0
1990-04-13,23.6,36.1,49.1,23.7,16.8
1990-04-14,23.6,42.4,53.8,34.0,16.5
1990-04-15,23.6,46.9,61.0,36.1,15.8
1990-04-16,23.6,41.7,51.6,34.3,15.1
1990-04-17,23.6,41.4,57.6,30.2,14.7
1990-04-18,23.6,41.9,54.3,32.0,14.1
1990-04-19,23.6,43.5,58.1,32.0,13.7
1990-04-20,23.6,47.5,63.7,37.0,13.1
1990-04-21,23.8,40.6,52.3,34.3,12.9
1990-04-22,24.5,36.1,52.9,32.0,13.1
1990-04-23,25.3,34.3,44.4,31.8,13.5
1990-04-24,25.3,35.6,46.9,31.5,12.9
1990-04-25,25.6,33.8,46.4,25.3,12.9
1990-04-26,25.6,26.2,38.7,20.1,12.6
1990-04-27,26.9,27.9,32.0,20.8,13.8
1990-04-28,26.9,25.2,39.7,11.5,13.8
1990-04-29,26.9,21.2,38.8,7.9,13.8
1990-04-30,26.9,25.0,39.2,16.9,13.7
1990-05-01,27.0,33.1,50.7,17.1,13.6
1990-05-02,27.0,35.2,49.8,27.1,13.6
1990-05-03,27.0,40.8,56.7,30.4,13.5
1990-05-04,27.0,44.1,56.3,34.7,12.9
1990-05-05,27.1,48.9,63.3,32.9,12.1
1990-05-06,27.1,49.5,63.1,36.7,10.9
1990-05-07,27.2,30.4,37.4,23.9,10.7
1990-05-08,27.2,26.1,37.9,19.4,10.6
1990-05-09,27.3,31.6,46.0,17.1,10.4
1990-05-10,27.3,41.7,57.6,26.8,9.6
1990-05-11,27.3,37.2,48.0,32.0,8.8
1990-05-12,27.7,34.7,47.3,30.9,8.7
1990-05-13,28.1,33.1,52.9,28.6,9.0
1990-05-14,28.1,37.8,50.4,27.7,8.8
1990-05-15,28.1,30.4,41.4,19.4,8.6
1990-05-16,28.1,33.4,46.0,23.4,8.4
1990-05-17,28.2,42.8,54.5,30.2,7.6
1990-05-18,28.2,41.7,54.7,34.2,6.8
1990-05-19,28.3,36.1,46.0,30.2,6.4
1990-05-20,28.3,35.8,44.1,31.8,6.1
1990-05-21,28.3,40.8,49.1,33.4,5.5
1990-05-22,28.3,47.8,60.4,39.4,4.2
1990-05-23,28.7,44.4,62.1,34.7,2.8
1990-05-24,29.7,34.3,45.7,27.3,3.3
1990-05-25,29.7,32.0,41.9,25.9,3.3
1990-05-26,29.8,40.6,53.4,29.7,3.2
1990-05-27,29.8,48.2,60.6,34.3,1.9
1990-05-28,29.9,49.1,60.6,39.9,1.1
1990-05-29,30.2,42.8,50.0,39.2,0.6
1990-05-30,30.3,39.0,46.4,35.2,0.0
1990-05-31,30.6,33.6,46.9,27.9,0.0
1990-06-01,30.7,32.0,40.8,26.4,0.0
1990-06-02,30.7,38.8,50.0,26.4,0.0
1990-06-03,30.8,49.3,61.9,33.4,0.0
1990-06-04,30.8,50.9,63.5,37.4,0.0
1990-06-05,30.8,47.3,58.8,36.3,0.0
1990-06-06,30.8,46.9,61.3,37.9,0.0
1990-06-07,30.8,45.0,52.0,39.4,0.0
1990-06-08,30.8,48.7,61.2,34.5,0.0
1990-06-09,31.1,55.4,71.6,42.1,0.0
1990-06-10,31.8,46.4,49.5,43.9,0.0
1990-06-11,31.8,38.1,43.9,33.1,0.0
1990-06-12,32.0,34.3,45.7,29.1,0.0
1990-06-13,32.0,37.2,47.8,27.7,0.0
1990-06-14,32.2,39.0,53.2,31.8,0.0
1990-06-15,32.2,43.9,59.5,31.6,0.0
1990-06-16,32.3,39.7,49.1,34.9,0.0
1990-06-17,32.4,49.8,65.5,35.6,0.0
1990-06-18,32.4,51.8,71.1,39.9,0.0
1990-06-19,32.4,50.7,62.1,40.8,0.0
1990-06-20,32.5,52.5,63.9,40.8,0.0
1990-06-21,32.5,54.5,67.5,41.2,0.0
1990-06-22,32.5,61.3,73.8,48.2,0.0
1990-06-23,32.5,64.4,73.9,55.4,0.0
1990-06-24,32.5,66.6,79.2,52.5,0.0
1990-06-25,32.5,66.9,79.7,56.3,0.0
1990-06-26,32.5,68.9,82.9,55.4,0.0
1990-06-27,32.5,62.8,75.2,51.3,0.0
1990-06-28,32.5,61.5,74.5,47.7,0.0
1990-06-29,32.5,65.1,80.2,50.0,0.0
1990-06-30,32.5,69.6,81.0,58.8,0.0
1990-07-01,32.5,67.8,79.9,58.8,0.0
1990-07-02,32.5,64.4,75.2,48.6,0.0
1990-07-03,32.5,50.9,63.7,36.7,0.0
1990-07-04,32.5,59.2,74.8,46.6,0.0
1990-07-05,32.5,65.8,80.2,50.7,0.0
1990-07-06,32.5,60.6,72.3,50.7,0.0
1990-07-07,32.5,58.6,72.7,48.0,0.0
1990-07-08,32.6,62.1,76.6,47.5,0.0
1990-07-09,32.6,55.2,67.8,48.0,0.0
1990-07-10,32.7,60.4,75.2,46.4,0.0
1990-07-11,32.7,64.9,76.3,52.7,0.0
1990-07-12,32.7,66.7,81.9,52.5,0.0
1990-07-13,32.8,61.9,76.8,51.1,0.0
1990-07-14,32.8,64.2,78.1,53.1,0.0
1990-07-15,32.8,64.2,78.3,55.0,0.0
1990-07-16,32.8,65.3,77.5,51.3,0.0
1990-07-17,32.8,65.8,78.8,52.0,0.0
1990-07-18,32.8,61.5,73.2,54.3,0.0
1990-07-19,32.9,59.7,75.6,52.0,0.0
1990-07-20,33.1,48.7,54.7,42.6,0.0
1990-07-21,33.1,50.9,64.4,40.3,0.0
