date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1989-10-01,0.2,36.9,45.1,32.0,0.0
1989-10-02,0.3,28.0,31.8,24.8,0.0
1989-10-03,0.5,26.8,31.5,23.5,0.0
1989-10-04,0.5,30.2,35.8,25.5,0.0
1989-10-05,0.5,32.0,45.3,21.4,0.0
1989-10-06,0.5,36.7,51.6,28.4,0.0
1989-10-07,0.6,39.2,56.8,27.3,0.0
1989-10-08,0.6,43.2,59.5,31.5,0.0
1989-10-09,0.6,44.1,62.8,31.6,0.0
1989-10-10,0.6,47.7,65.1,35.1,0.0
1989-10-11,0.6,44.8,54.3,37.9,0.0
1989-10-12,0.6,45.7,58.8,36.7,0.0
1989-10-13,0.6,43.5,57.9,33.1,0.0
1989-10-14,0.6,37.6,50.2,26.4,0.0
1989-10-15,0.6,30.2,43.7,21.0,0.0
1989-10-16,0.6,29.8,47.1,20.3,0.0
1989-10-17,0.6,32.7,50.7,20.8,0.0
1989-10-18,0.6,38.3,54.0,27.9,0.0
1989-10-19,0.6,41.0,54.3,29.8,0.0
1989-10-20,0.6,42.8,54.0,33.3,0.0
1989-10-21,0.6,37.6,42.3,33.8,0.0
1989-10-22,0.7,36.7,46.8,32.2,0.0
1989-10-23,0.9,39.4,47.7,31.6,0.0
1989-10-24,0.9,30.7,33.8,27.0,0.0
1989-10-25,1.0,28.0,30.7,25.7,0.1
1989-10-26,1.0,27.9,35.2,24.4,0.1
1989-10-27,1.5,25.7,32.0,20.1,0.5
1989-10-28,1.5,19.6,24.4,15.8,0.5
1989-10-29,1.6,17.8,31.3,5.7,0.6
1989-10-30,1.7,24.1,33.8,14.0,0.7
1989-10-31,1.7,17.8,27.3,5.9,0.7
1989-11-01,1.8,17.1,32.2,5.0,0.8
1989-11-02,1.8,27.1,42.8,13.6,0.8
1989-11-03,1.8,34.7,42.8,29.7,0.8
1989-11-04,1.9,30.6,38.1,24.6,0.9
1989-11-05,2.0,24.3,30.7,18.7,1.0
1989-11-06,2.1,23.5,29.5,17.4,1.1
1989-11-07,2.1,24.4,28.9,15.8,1.1
1989-11-08,2.2,26.6,35.2,12.0,1.2
1989-11-09,2.2,37.2,45.0,32.0,1.2
1989-11-10,2.2,37.6,52.0,30.7,1.2
1989-11-11,2.2,37.6,52.2,27.9,1.2
1989-11-12,2.2,34.7,45.9,27.0,1.2
1989-11-13,2.3,27.7,32.5,20.1,1.3
1989-11-14,2.4,18.7,22.6,15.3,1.4
1989-11-15,2.6,19.4,29.8,5.2,1.6
1989-11-16,2.6,30.2,39.4,22.5,1.6
1989-11-17,2.6,28.8,35.2,22.3,1.6
1989-11-18,2.6,29.7,41.9,20.5,1.6
1989-11-19,2.6,33.8,52.0,27.0,1.6
1989-11-20,2.6,32.9,48.4,26.1,1.6
