date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1989-10-01,0.3,36.9,49.3,28.0,0.0
1989-10-02,0.5,30.9,38.1,23.4,0.0
1989-10-03,0.5,30.9,36.9,27.1,0.0
1989-10-04,0.5,34.0,46.9,19.8,0.0
1989-10-05,0.5,36.5,56.3,21.7,0.0
1989-10-06,0.5,42.6,58.3,27.5,0.0
1989-10-07,0.5,39.0,58.8,22.1,0.0
1989-10-08,0.6,44.2,62.6,32.4,0.0
1989-10-09,0.6,47.3,66.6,31.5,0.0
1989-10-10,0.6,52.5,65.5,40.5,0.0
1989-10-11,0.6,47.8,59.0,37.0,0.0
1989-10-12,0.6,49.3,64.4,37.2,0.0
1989-10-13,0.6,44.1,58.8,35.2,0.0
1989-10-14,0.6,41.4,57.9,29.1,0.0
1989-10-15,0.6,35.1,49.6,25.9,0.0
1989-10-16,0.6,35.2,52.9,25.2,0.0
1989-10-17,0.6,37.0,58.1,17.4,0.0
1989-10-18,0.6,41.7,61.3,27.5,0.0
1989-10-19,0.6,45.3,63.0,32.5,0.0
1989-10-20,0.6,43.0,52.5,34.2,0.0
1989-10-21,0.6,37.9,50.7,32.0,0.0
1989-10-22,0.7,37.2,46.6,25.0,0.0
1989-10-23,0.8,37.0,52.0,26.4,0.0
1989-10-24,1.0,28.4,37.9,20.5,0.0
1989-10-25,1.1,23.4,27.9,18.7,0.0
1989-10-26,1.2,24.8,38.5,16.0,0.1
1989-10-27,1.5,24.3,30.7,18.7,0.7
1989-10-28,1.5,19.8,29.3,12.4,0.7
1989-10-29,1.6,20.3,39.4,5.7,0.3
1989-10-30,1.6,30.0,47.3,13.6,0.3
1989-10-31,1.6,28.2,40.8,12.4,0.0
1989-11-01,1.6,22.8,41.7,8.4,0.0
1989-11-02,1.6,30.4,50.0,14.7,0.0
1989-11-03,1.6,38.7,49.8,29.7,0.0
1989-11-04,1.6,37.9,47.5,25.5,0.0
1989-11-05,1.6,29.1,41.7,19.6,0.0
1989-11-06,1.7,29.1,41.7,19.6,0.0
1989-11-07,1.7,30.0,39.0,21.7,0.0
1989-11-08,1.8,36.0,43.3,23.7,0.0
1989-11-09,1.8,41.2,52.9,32.5,0.0
1989-11-10,1.8,43.9,60.4,34.9,0.0
1989-11-11,1.8,43.0,60.6,32.2,0.0
1989-11-12,1.8,41.2,53.6,31.8,0.0
1989-11-13,1.8,34.9,44.4,22.5,0.0
1989-11-14,1.8,23.5,33.1,16.0,0.0
1989-11-15,1.8,28.0,42.3,14.0,0.0
1989-11-16,1.8,33.8,48.0,23.0,0.0
1989-11-17,1.8,30.4,38.5,22.6,0.0
1989-11-18,1.8,32.7,47.8,20.8,0.0
1989-11-19,1.8,38.1,54.7,28.2,0.0
1989-11-20,1.8,37.6,56.3,21.2,0.0
1989-11-21,1.8,36.9,50.5,22.3,0.0
1989-11-22,1.9,32.4,48.7,16.3,0.0
