datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd,"00065_auxiliary gage, [auxiliary gage_Mean","00065_auxiliary gage, [auxiliary gage_Mean_cd"
2010-10-01 00:00:00+00:00,23500.0,A,12396500,89.86,A,88.52,A
2010-10-02 00:00:00+00:00,22900.0,A,12396500,88.94,A,87.33,A
2010-10-03 00:00:00+00:00,25800.0,A,12396500,89.76,A,88.14,A
2010-10-04 00:00:00+00:00,23200.0,A,12396500,90.74,A,89.67,A
2010-10-05 00:00:00+00:00,22500.0,A,12396500,89.16,A,87.69,A
2010-10-06 00:00:00+00:00,25300.0,A,12396500,89.2,A,87.4,A
2010-10-07 00:00:00+00:00,26500.0,A,12396500,89.87,A,88.22,A
2010-10-08 00:00:00+00:00,26600.0,A,12396500,89.82,A,88.13,A
2010-10-09 00:00:00+00:00,25600.0,A,12396500,89.59,A,87.94,A
2010-10-10 00:00:00+00:00,23500.0,A,12396500,88.41,A,86.45,A
2010-10-11 00:00:00+00:00,25400.0,A,12396500,89.64,A,88.03,A
2010-10-12 00:00:00+00:00,27800.0,A,12396500,90.46,A,88.9,A
2010-10-13 00:00:00+00:00,26700.0,A,12396500,89.88,A,88.22,A
2010-10-14 00:00:00+00:00,25700.0,A,12396500,90.06,A,88.59,A
2010-10-15 00:00:00+00:00,22300.0,A,12396500,88.78,A,87.17,A
2010-10-16 00:00:00+00:00,21200.0,A,12396500,87.95,A,86.11,A
2010-10-17 00:00:00+00:00,20900.0,A,12396500,88.15,A,86.48,A
2010-10-18 00:00:00+00:00,20700.0,A,12396500,89.12,A,87.92,A
2010-10-19 00:00:00+00:00,18700.0,A,12396500,88.82,A,87.77,A
2010-10-20 00:00:00+00:00,18200.0,A,12396500,88.86,A,87.86,A
2010-10-21 00:00:00+00:00,18400.0,A,12396500,88.93,A,87.92,A
2010-10-22 00:00:00+00:00,18300.0,A,12396500,88.75,A,87.69,A
2010-10-23 00:00:00+00:00,17200.0,A,12396500,88.33,A,87.22,A
2010-10-24 00:00:00+00:00,15800.0,A,12396500,87.35,A,86.17,A
2010-10-25 00:00:00+00:00,16300.0,A,12396500,88.57,A,87.73,A
2010-10-26 00:00:00+00:00,17500.0,A,12396500,88.9,A,87.93,A
2010-10-27 00:00:00+00:00,19100.0,A,12396500,88.41,A,87.15,A
2010-10-28 00:00:00+00:00,18600.0,A,12396500,88.48,A,87.28,A
2010-10-29 00:00:00+00:00,15900.0,A,12396500,87.59,A,86.53,A
2010-10-30 00:00:00+00:00,15000.0,A,12396500,88.75,A,88.05,A
2010-10-31 00:00:00+00:00,15500.0,A,12396500,88.97,A,88.29,A
2010-11-01 00:00:00+00:00,15700.0,A,12396500,88.19,A,87.31,A
2010-11-02 00:00:00+00:00,18800.0,A,12396500,88.82,A,87.76,A
2010-11-03 00:00:00+00:00,19800.0,A,12396500,89.14,A,88.0,A
2010-11-04 00:00:00+00:00,20100.0,A,12396500,88.54,A,87.15,A
2010-11-05 00:00:00+00:00,18200.0,A,12396500,87.52,A,85.94,A
2010-11-06 00:00:00+00:00,17000.0,A,12396500,86.51,A,84.57,A
2010-11-07 00:00:00+00:00,15300.0,A,12396500,86.82,A,85.43,A
2010-11-08 00:00:00+00:00,14300.0,A,12396500,89.06,A,88.51,A
2010-11-09 00:00:00+00:00,16000.0,A,12396500,88.54,A,87.65,A
2010-11-10 00:00:00+00:00,17100.0,A,12396500,87.7,A,86.4,A
2010-11-11 00:00:00+00:00,18800.0,A,12396500,87.44,A,85.72,A
2010-11-12 00:00:00+00:00,18100.0,A,12396500,87.01,A,85.22,A
2010-11-13 00:00:00+00:00,15300.0,A,12396500,88.06,A,87.19,A
2010-11-14 00:00:00+00:00,14700.0,A,12396500,88.17,A,87.44,A
2010-11-15 00:00:00+00:00,15300.0,A,12396500,88.59,A,87.78,A
2010-11-16 00:00:00+00:00,15500.0,A,12396500,87.42,A,86.24,A
2010-11-17 00:00:00+00:00,16400.0,A,12396500,86.79,A,85.18,A
2010-11-18 00:00:00+00:00,17400.0,A,12396500,86.97,A,85.29,A
2010-11-19 00:00:00+00:00,20200.0,A,12396500,87.91,A,86.24,A
2010-11-20 00:00:00+00:00,22300.0,A,12396500,88.62,A,86.99,A
2010-11-21 00:00:00+00:00,22000.0,A,12396500,88.48,A,86.83,A
2010-11-22 00:00:00+00:00,19100.0,A,12396500,89.52,A,88.63,A
2010-11-23 00:00:00+00:00,17200.0,A,12396500,88.25,A,87.24,A
2010-11-24 00:00:00+00:00,16200.0,A,12396500,87.68,A,86.42,A
2010-11-25 00:00:00+00:00,16600.0,A,12396500,86.1,A,84.01,A
2010-11-26 00:00:00+00:00,17800.0,A,12396500,87.19,A,85.54,A
2010-11-27 00:00:00+00:00,18000.0,A,12396500,87.44,A,85.91,A
2010-11-28 00:00:00+00:00,16000.0,A,12396500,87.95,A,86.96,A
2010-11-29 00:00:00+00:00,15800.0,A,12396500,88.09,A,87.15,A
2010-11-30 00:00:00+00:00,16700.0,A,12396500,87.56,A,86.31,A
2010-12-01 00:00:00+00:00,16800.0,A,12396500,87.44,A,86.13,A
2010-12-02 00:00:00+00:00,17100.0,A,12396500,88.69,A,87.81,A
2010-12-03 00:00:00+00:00,16700.0,A,12396500,89.07,A,88.31,A
2010-12-04 00:00:00+00:00,15900.0,A,12396500,88.4,A,87.56,A
2010-12-05 00:00:00+00:00,15200.0,A,12396500,88.29,A,87.49,A
2010-12-06 00:00:00+00:00,14200.0,A,12396500,87.46,A,86.48,A
2010-12-07 00:00:00+00:00,14500.0,A,12396500,86.5,A,85.14,A
2010-12-08 00:00:00+00:00,17000.0,A,12396500,87.06,A,85.48,A
2010-12-09 00:00:00+00:00,19300.0,A,12396500,87.62,A,85.93,A
2010-12-10 00:00:00+00:00,18000.0,A,12396500,87.42,A,85.81,A
2010-12-11 00:00:00+00:00,18000.0,A,12396500,86.77,A,84.78,A
2010-12-12 00:00:00+00:00,18000.0,A,12396500,87.04,A,85.25,A
2010-12-13 00:00:00+00:00,20100.0,A,12396500,88.64,A,87.29,A
2010-12-14 00:00:00+00:00,24700.0,A,12396500,88.85,A,86.96,A
2010-12-15 00:00:00+00:00,26900.0,A,12396500,90.09,A,88.5,A
2010-12-16 00:00:00+00:00,28100.0,A,12396500,91.23,A,89.94,A
2010-12-17 00:00:00+00:00,25500.0,A,12396500,91.05,A,89.99,A
2010-12-18 00:00:00+00:00,20300.0,A,12396500,89.86,A,88.93,A
2010-12-19 00:00:00+00:00,16400.0,A,12396500,88.34,A,87.41,A
2010-12-20 00:00:00+00:00,15600.0,A,12396500,87.39,A,86.15,A
2010-12-21 00:00:00+00:00,16400.0,A,12396500,86.2,A,84.16,A
2010-12-22 00:00:00+00:00,18100.0,A,12396500,86.67,A,84.54,A
2010-12-23 00:00:00+00:00,17900.0,A,12396500,86.83,A,84.92,A
2010-12-24 00:00:00+00:00,16700.0,A,12396500,86.97,A,85.4,A
2010-12-25 00:00:00+00:00,16600.0,A,12396500,87.55,A,86.32,A
2010-12-26 00:00:00+00:00,16800.0,A,12396500,87.84,A,86.73,A
2010-12-27 00:00:00+00:00,15600.0,A,12396500,87.48,A,86.31,A
