datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
2010-10-01 00:00:00+00:00,134.0,A,06294000,134.0,A
2010-10-02 00:00:00+00:00,133.0,A,06294000,133.0,A
2010-10-03 00:00:00+00:00,136.0,A,06294000,136.0,A
2010-10-04 00:00:00+00:00,134.0,A,06294000,134.0,A
2010-10-05 00:00:00+00:00,130.0,A,06294000,130.0,A
2010-10-06 00:00:00+00:00,129.0,A,06294000,129.0,A
2010-10-07 00:00:00+00:00,131.0,A,06294000,131.0,A
2010-10-08 00:00:00+00:00,132.0,A,06294000,132.0,A
2010-10-09 00:00:00+00:00,135.0,A,06294000,135.0,A
2010-10-10 00:00:00+00:00,136.0,A,06294000,136.0,A
2010-10-11 00:00:00+00:00,143.0,A,06294000,143.0,A
2010-10-12 00:00:00+00:00,151.0,A,06294000,151.0,A
2010-10-13 00:00:00+00:00,147.0,A,06294000,147.0,A
2010-10-14 00:00:00+00:00,146.0,A,06294000,146.0,A
2010-10-15 00:00:00+00:00,145.0,A,06294000,145.0,A
2010-10-16 00:00:00+00:00,144.0,A,06294000,144.0,A
2010-10-17 00:00:00+00:00,144.0,A,06294000,144.0,A
2010-10-18 00:00:00+00:00,142.0,A,06294000,142.0,A
2010-10-19 00:00:00+00:00,144.0,A,06294000,144.0,A
2010-10-20 00:00:00+00:00,148.0,A,06294000,148.0,A
2010-10-21 00:00:00+00:00,149.0,A,06294000,149.0,A
2010-10-22 00:00:00+00:00,152.0,A,06294000,152.0,A
2010-10-23 00:00:00+00:00,152.0,A,06294000,152.0,A
2010-10-24 00:00:00+00:00,152.0,A,06294000,152.0,A
2010-10-25 00:00:00+00:00,155.0,A,06294000,155.0,A
2010-10-26 00:00:00+00:00,155.0,A,06294000,155.0,A
2010-10-27 00:00:00+00:00,160.0,A,06294000,160.0,A
2010-10-28 00:00:00+00:00,158.0,A,06294000,158.0,A
2010-10-29 00:00:00+00:00,159.0,A,06294000,159.0,A
2010-10-30 00:00:00+00:00,156.0,A,06294000,156.0,A
2010-10-31 00:00:00+00:00,157.0,A,06294000,157.0,A
2010-11-01 00:00:00+00:00,154.0,A,06294000,154.0,A
2010-11-02 00:00:00+00:00,149.0,A,06294000,149.0,A
2010-11-03 00:00:00+00:00,150.0,A,06294000,150.0,A
2010-11-04 00:00:00+00:00,149.0,A,06294000,149.0,A
2010-11-05 00:00:00+00:00,149.0,A,06294000,149.0,A
2010-11-06 00:00:00+00:00,148.0,A,06294000,148.0,A
2010-11-07 00:00:00+00:00,151.0,A,06294000,151.0,A
2010-11-08 00:00:00+00:00,152.0,A,06294000,152.0,A
2010-11-09 00:00:00+00:00,154.0,A,06294000,154.0,A
2010-11-10 00:00:00+00:00,153.0,A,06294000,153.0,A
2010-11-11 00:00:00+00:00,156.0,A,06294000,156.0,A
2010-11-12 00:00:00+00:00,155.0,A,06294000,155.0,A
2010-11-13 00:00:00+00:00,149.0,A,06294000,149.0,A
2010-11-14 00:00:00+00:00,146.0,A,06294000,146.0,A
2010-11-15 00:00:00+00:00,154.0,A,06294000,154.0,A
2010-11-16 00:00:00+00:00,158.0,A,06294000,158.0,A
2010-11-17 00:00:00+00:00,175.0,A,06294000,175.0,A
2010-11-18 00:00:00+00:00,178.0,A,06294000,178.0,A
2010-11-19 00:00:00+00:00,168.0,A,06294000,168.0,A
2010-11-20 00:00:00+00:00,166.0,A,06294000,166.0,A
2010-11-21 00:00:00+00:00,124.0,A,06294000,124.0,A
2010-11-22 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2010-11-23 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2010-11-24 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2010-11-25 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2010-11-26 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
2010-11-27 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
2010-11-28 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2010-11-29 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2010-11-30 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2010-12-01 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
2010-12-02 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
2010-12-03 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
2010-12-04 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
2010-12-05 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2010-12-06 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2010-12-07 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2010-12-08 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2010-12-09 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
2010-12-10 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2010-12-11 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2010-12-12 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2010-12-13 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2010-12-14 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2010-12-15 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2010-12-16 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2010-12-17 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2010-12-18 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2010-12-19 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2010-12-20 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2010-12-21 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
2010-12-22 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2010-12-23 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2010-12-24 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2010-12-25 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2010-12-26 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2010-12-27 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2010-12-28 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2010-12-29 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2010-12-30 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2010-12-31 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2011-01-01 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2011-01-02 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-03 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2011-01-04 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
2011-01-05 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-06 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2011-01-07 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2011-01-08 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2011-01-09 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-10 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-11 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
2011-01-12 00:00:00+00:00,70.0,"A, e",06294000,70.0,"A, e"
2011-01-13 00:00:00+00:00,60.0,"A, e",06294000,60.0,"A, e"
2011-01-14 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
2011-01-15 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2011-01-16 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2011-01-17 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-18 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-19 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-20 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-21 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-22 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-23 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-24 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-25 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-26 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-27 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-28 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2011-01-29 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
