datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
2023-10-01 00:00:00+00:00,182.0,A,06294000,184.0,P
2023-10-02 00:00:00+00:00,185.0,A,06294000,187.0,P
2023-10-03 00:00:00+00:00,192.0,A,06294000,194.0,P
2023-10-04 00:00:00+00:00,203.0,A,06294000,205.0,P
2023-10-05 00:00:00+00:00,223.0,A,06294000,224.0,P
2023-10-06 00:00:00+00:00,217.0,A,06294000,217.0,P
2023-10-07 00:00:00+00:00,212.0,A,06294000,212.0,P
2023-10-08 00:00:00+00:00,205.0,A,06294000,205.0,P
2023-10-09 00:00:00+00:00,200.0,A,06294000,200.0,P
2023-10-10 00:00:00+00:00,211.0,A,06294000,211.0,P
2023-10-11 00:00:00+00:00,203.0,A,06294000,203.0,P
2023-10-12 00:00:00+00:00,216.0,A,06294000,216.0,P
2023-10-13 00:00:00+00:00,299.0,A,06294000,299.0,P
2023-10-14 00:00:00+00:00,557.0,A,06294000,557.0,P
2023-10-15 00:00:00+00:00,406.0,A,06294000,406.0,P
2023-10-16 00:00:00+00:00,327.0,A,06294000,327.0,P
2023-10-17 00:00:00+00:00,291.0,A,06294000,291.0,P
2023-10-18 00:00:00+00:00,273.0,A,06294000,273.0,P
2023-10-19 00:00:00+00:00,268.0,A,06294000,268.0,P
2023-10-20 00:00:00+00:00,268.0,A,06294000,268.0,P
2023-10-21 00:00:00+00:00,263.0,A,06294000,263.0,P
2023-10-22 00:00:00+00:00,260.0,A,06294000,260.0,P
2023-10-23 00:00:00+00:00,265.0,A,06294000,265.0,P
2023-10-24 00:00:00+00:00,268.0,A,06294000,268.0,P
2023-10-25 00:00:00+00:00,269.0,"A, e",06294000,269.0,"P, e"
2023-10-26 00:00:00+00:00,286.0,A,06294000,286.0,P
2023-10-27 00:00:00+00:00,288.0,A,06294000,288.0,P
2023-10-28 00:00:00+00:00,241.0,"A, e",06294000,241.0,"P, e"
2023-10-29 00:00:00+00:00,239.0,"A, e",06294000,239.0,"P, e"
2023-10-30 00:00:00+00:00,233.0,"A, e",06294000,233.0,"P, e"
2023-10-31 00:00:00+00:00,252.0,A,06294000,252.0,P
2023-11-01 00:00:00+00:00,265.0,A,06294000,265.0,P
2023-11-02 00:00:00+00:00,267.0,A,06294000,267.0,P
2023-11-03 00:00:00+00:00,273.0,A,06294000,273.0,P
2023-11-04 00:00:00+00:00,276.0,A,06294000,276.0,P
2023-11-05 00:00:00+00:00,279.0,A,06294000,279.0,P
2023-11-06 00:00:00+00:00,272.0,A,06294000,272.0,P
2023-11-07 00:00:00+00:00,263.0,A,06294000,263.0,P
2023-11-08 00:00:00+00:00,252.0,A,06294000,252.0,P
2023-11-09 00:00:00+00:00,250.0,A,06294000,250.0,P
2023-11-10 00:00:00+00:00,246.0,A,06294000,246.0,P
2023-11-11 00:00:00+00:00,239.0,A,06294000,239.0,P
2023-11-12 00:00:00+00:00,237.0,A,06294000,237.0,P
2023-11-13 00:00:00+00:00,237.0,A,06294000,237.0,P
2023-11-14 00:00:00+00:00,235.0,A,06294000,235.0,P
2023-11-15 00:00:00+00:00,231.0,P,06294000,-999999.0,"P, Ssn"
2023-11-16 00:00:00+00:00,229.0,P,06294000,229.0,P
2023-11-17 00:00:00+00:00,226.0,P,06294000,226.0,P
2023-11-18 00:00:00+00:00,225.0,P,06294000,225.0,P
2023-11-19 00:00:00+00:00,225.0,P,06294000,225.0,P
2023-11-20 00:00:00+00:00,223.0,P,06294000,223.0,P
2023-11-21 00:00:00+00:00,222.0,P,06294000,222.0,P
2023-11-22 00:00:00+00:00,221.0,P,06294000,221.0,P
2023-11-23 00:00:00+00:00,218.0,P,06294000,218.0,P
2023-11-24 00:00:00+00:00,221.0,P,06294000,221.0,P
2023-11-25 00:00:00+00:00,226.0,P,06294000,226.0,P
2023-11-26 00:00:00+00:00,-999999.0,"P, Bkw",06294000,-999999.0,"P, Bkw"
2023-11-27 00:00:00+00:00,-999999.0,"P, Bkw",06294000,-999999.0,"P, Bkw"
2023-11-28 00:00:00+00:00,-999999.0,"P, Bkw",06294000,-999999.0,"P, Bkw"
2023-12-01 00:00:00+00:00,233.0,P,06294000,233.0,P
