datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
2004-10-01 00:00:00+00:00,79.0,A,06294000,79.0,A
2004-10-02 00:00:00+00:00,78.0,A,06294000,78.0,A
2004-10-03 00:00:00+00:00,77.0,A,06294000,77.0,A
2004-10-04 00:00:00+00:00,74.0,A,06294000,74.0,A
2004-10-05 00:00:00+00:00,74.0,A,06294000,74.0,A
2004-10-06 00:00:00+00:00,73.0,A,06294000,73.0,A
2004-10-07 00:00:00+00:00,100.0,A,06294000,100.0,A
2004-10-08 00:00:00+00:00,90.0,A,06294000,90.0,A
2004-10-09 00:00:00+00:00,84.0,A,06294000,84.0,A
2004-10-10 00:00:00+00:00,84.0,A,06294000,84.0,A
2004-10-11 00:00:00+00:00,83.0,A,06294000,83.0,A
2004-10-12 00:00:00+00:00,72.0,A,06294000,72.0,A
2004-10-13 00:00:00+00:00,73.0,A,06294000,73.0,A
2004-10-14 00:00:00+00:00,80.0,A,06294000,80.0,A
2004-10-15 00:00:00+00:00,92.0,A,06294000,92.0,A
2004-10-16 00:00:00+00:00,87.0,A,06294000,87.0,A
2004-10-17 00:00:00+00:00,102.0,A,06294000,102.0,A
2004-10-18 00:00:00+00:00,102.0,A,06294000,102.0,A
2004-10-19 00:00:00+00:00,101.0,A,06294000,101.0,A
2004-10-20 00:00:00+00:00,100.0,A,06294000,100.0,A
2004-10-21 00:00:00+00:00,102.0,A,06294000,102.0,A
2004-10-22 00:00:00+00:00,99.0,A,06294000,99.0,A
2004-10-23 00:00:00+00:00,103.0,A,06294000,103.0,A
2004-10-24 00:00:00+00:00,111.0,A,06294000,111.0,A
2004-10-25 00:00:00+00:00,106.0,A,06294000,106.0,A
2004-10-26 00:00:00+00:00,102.0,A,06294000,102.0,A
2004-10-27 00:00:00+00:00,100.0,A,06294000,100.0,A
2004-10-28 00:00:00+00:00,97.0,A,06294000,97.0,A
2004-10-29 00:00:00+00:00,110.0,A,06294000,110.0,A
2004-10-30 00:00:00+00:00,114.0,A,06294000,114.0,A
2004-10-31 00:00:00+00:00,120.0,A,06294000,120.0,A
2004-11-01 00:00:00+00:00,115.0,A,06294000,115.0,A
2004-11-02 00:00:00+00:00,110.0,A,06294000,110.0,A
2004-11-03 00:00:00+00:00,107.0,A,06294000,107.0,A
2004-11-04 00:00:00+00:00,100.0,A,06294000,100.0,A
