datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
2013-10-01 00:00:00+00:00,106.0,A,06294000,106.0,A
2013-10-02 00:00:00+00:00,107.0,A,06294000,107.0,A
2013-10-03 00:00:00+00:00,118.0,A,06294000,118.0,A
2013-10-04 00:00:00+00:00,143.0,A,06294000,143.0,A
2013-10-05 00:00:00+00:00,159.0,A,06294000,159.0,A
2013-10-06 00:00:00+00:00,179.0,A,06294000,179.0,A
2013-10-07 00:00:00+00:00,154.0,A,06294000,154.0,A
2013-10-08 00:00:00+00:00,168.0,A,06294000,168.0,A
2013-10-09 00:00:00+00:00,187.0,A,06294000,187.0,A
2013-10-10 00:00:00+00:00,181.0,A,06294000,181.0,A
2013-10-11 00:00:00+00:00,172.0,A,06294000,172.0,A
2013-10-12 00:00:00+00:00,156.0,A,06294000,156.0,A
2013-10-13 00:00:00+00:00,152.0,A,06294000,152.0,A
2013-10-14 00:00:00+00:00,169.0,A,06294000,169.0,A
2013-10-15 00:00:00+00:00,188.0,A,06294000,188.0,A
2013-10-16 00:00:00+00:00,247.0,A,06294000,247.0,A
2013-10-17 00:00:00+00:00,226.0,A,06294000,226.0,A
2013-10-18 00:00:00+00:00,207.0,A,06294000,207.0,A
2013-10-19 00:00:00+00:00,200.0,A,06294000,200.0,A
2013-10-20 00:00:00+00:00,194.0,A,06294000,194.0,A
2013-10-21 00:00:00+00:00,188.0,A,06294000,188.0,A
2013-10-22 00:00:00+00:00,192.0,A,06294000,192.0,A
2013-10-23 00:00:00+00:00,191.0,A,06294000,191.0,A
2013-10-24 00:00:00+00:00,178.0,A,06294000,178.0,A
2013-10-25 00:00:00+00:00,168.0,A,06294000,168.0,A
2013-10-26 00:00:00+00:00,158.0,A,06294000,158.0,A
2013-10-27 00:00:00+00:00,154.0,A,06294000,154.0,A
2013-10-28 00:00:00+00:00,155.0,A,06294000,155.0,A
2013-10-29 00:00:00+00:00,159.0,A,06294000,159.0,A
2013-10-30 00:00:00+00:00,160.0,A,06294000,160.0,A
2013-10-31 00:00:00+00:00,153.0,A,06294000,153.0,A
2013-11-01 00:00:00+00:00,144.0,A,06294000,144.0,A
2013-11-02 00:00:00+00:00,144.0,A,06294000,144.0,A
2013-11-03 00:00:00+00:00,146.0,A,06294000,146.0,A
2013-11-04 00:00:00+00:00,144.0,A,06294000,144.0,A
2013-11-05 00:00:00+00:00,153.0,A,06294000,153.0,A
2013-11-06 00:00:00+00:00,155.0,A,06294000,155.0,A
2013-11-07 00:00:00+00:00,149.0,A,06294000,149.0,A
2013-11-08 00:00:00+00:00,146.0,A,06294000,146.0,A
2013-11-09 00:00:00+00:00,147.0,A,06294000,147.0,A
2013-11-10 00:00:00+00:00,142.0,A,06294000,142.0,A
2013-11-11 00:00:00+00:00,146.0,A,06294000,146.0,A
2013-11-12 00:00:00+00:00,145.0,A,06294000,145.0,A
2013-11-13 00:00:00+00:00,146.0,A,06294000,146.0,A
2013-11-14 00:00:00+00:00,144.0,A,06294000,144.0,A
2013-11-15 00:00:00+00:00,144.0,A,06294000,144.0,A
2013-11-16 00:00:00+00:00,144.0,A,06294000,144.0,A
2013-11-17 00:00:00+00:00,145.0,A,06294000,145.0,A
2013-11-18 00:00:00+00:00,144.0,A,06294000,144.0,A
2013-11-19 00:00:00+00:00,144.0,A,06294000,144.0,A
2013-11-20 00:00:00+00:00,139.0,A,06294000,139.0,A
2013-11-21 00:00:00+00:00,120.0,A,06294000,120.0,A
2013-11-22 00:00:00+00:00,114.0,A,06294000,114.0,A
2013-11-23 00:00:00+00:00,122.0,A,06294000,122.0,A
2013-11-24 00:00:00+00:00,142.0,A,06294000,142.0,A
2013-11-25 00:00:00+00:00,147.0,A,06294000,147.0,A
2013-11-26 00:00:00+00:00,150.0,A,06294000,150.0,A
2013-11-27 00:00:00+00:00,155.0,A,06294000,155.0,A
2013-11-28 00:00:00+00:00,152.0,A,06294000,152.0,A
2013-11-29 00:00:00+00:00,152.0,A,06294000,152.0,A
2013-11-30 00:00:00+00:00,161.0,A,06294000,161.0,A
2013-12-01 00:00:00+00:00,158.0,A,06294000,158.0,A
2013-12-02 00:00:00+00:00,165.0,A,06294000,165.0,A
2013-12-03 00:00:00+00:00,122.0,A,06294000,122.0,A
2013-12-04 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2013-12-05 00:00:00+00:00,70.0,"A, e",06294000,70.0,"A, e"
2013-12-06 00:00:00+00:00,50.0,"A, e",06294000,50.0,"A, e"
2013-12-07 00:00:00+00:00,40.0,"A, e",06294000,40.0,"A, e"
2013-12-08 00:00:00+00:00,40.0,"A, e",06294000,40.0,"A, e"
2013-12-09 00:00:00+00:00,50.0,"A, e",06294000,50.0,"A, e"
2013-12-10 00:00:00+00:00,70.0,"A, e",06294000,70.0,"A, e"
2013-12-11 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2013-12-12 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2013-12-13 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2013-12-14 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2013-12-15 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2013-12-16 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2013-12-17 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2013-12-18 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2013-12-19 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2013-12-20 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
2013-12-21 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2013-12-22 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2013-12-23 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2013-12-24 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2013-12-25 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2013-12-26 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2013-12-27 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2013-12-28 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2013-12-29 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2013-12-30 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2013-12-31 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-01 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-02 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-03 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-04 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-05 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-06 00:00:00+00:00,70.0,"A, e",06294000,70.0,"A, e"
2014-01-07 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
2014-01-08 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-09 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-10 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-11 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-12 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-13 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-14 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-15 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-16 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-17 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-18 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-19 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-20 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-21 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-22 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-23 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2014-01-24 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-25 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-26 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-27 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2014-01-28 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2014-01-29 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
