datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd,"00065_auxiliary gage, [auxiliary gage_Mean","00065_auxiliary gage, [auxiliary gage_Mean_cd"
2009-10-01 00:00:00+00:00,16200.0,A,12396500,86.46,A,84.66,A
2009-10-02 00:00:00+00:00,19600.0,A,12396500,87.36,A,85.41,A
2009-10-03 00:00:00+00:00,20100.0,A,12396500,87.5,A,85.56,A
2009-10-04 00:00:00+00:00,21000.0,A,12396500,88.51,A,86.99,A
2009-10-05 00:00:00+00:00,21100.0,A,12396500,89.42,A,88.26,A
2009-10-06 00:00:00+00:00,22800.0,A,12396500,89.47,A,88.15,A
2009-10-07 00:00:00+00:00,22800.0,A,12396500,89.85,A,88.62,A
2009-10-08 00:00:00+00:00,23700.0,A,12396500,89.34,A,87.84,A
2009-10-09 00:00:00+00:00,23300.0,A,12396500,89.56,A,88.19,A
2009-10-10 00:00:00+00:00,23000.0,A,12396500,89.39,A,88.0,A
2009-10-11 00:00:00+00:00,22800.0,A,12396500,89.55,A,88.25,A
2009-10-12 00:00:00+00:00,22500.0,A,12396500,89.21,A,87.81,A
2009-10-13 00:00:00+00:00,24000.0,"A, e",12396500,,,87.82,A
2009-10-14 00:00:00+00:00,24300.0,A,12396500,88.98,A,87.24,A
2009-10-15 00:00:00+00:00,25200.0,A,12396500,90.06,A,88.64,A
2009-10-16 00:00:00+00:00,25600.0,A,12396500,89.74,A,88.14,A
2009-10-17 00:00:00+00:00,25200.0,A,12396500,89.51,A,87.88,A
2009-10-18 00:00:00+00:00,24800.0,A,12396500,90.41,A,89.14,A
2009-10-19 00:00:00+00:00,25500.0,A,12396500,90.18,A,88.78,A
2009-10-20 00:00:00+00:00,25600.0,A,12396500,90.2,A,88.78,A
2009-10-21 00:00:00+00:00,25600.0,A,12396500,90.03,A,88.54,A
2009-10-22 00:00:00+00:00,25500.0,A,12396500,90.26,A,88.86,A
2009-10-23 00:00:00+00:00,25700.0,A,12396500,88.85,A,86.79,A
2009-10-24 00:00:00+00:00,25600.0,A,12396500,88.8,A,86.7,A
2009-10-25 00:00:00+00:00,25300.0,A,12396500,89.34,A,87.63,A
2009-10-26 00:00:00+00:00,24900.0,A,12396500,90.08,A,88.7,A
2009-10-27 00:00:00+00:00,25100.0,A,12396500,90.03,A,88.61,A
2009-10-28 00:00:00+00:00,25800.0,A,12396500,89.72,A,88.1,A
2009-10-29 00:00:00+00:00,24800.0,A,12396500,89.07,A,87.27,A
2009-10-30 00:00:00+00:00,25600.0,A,12396500,89.37,A,87.61,A
2009-10-31 00:00:00+00:00,26100.0,A,12396500,90.37,A,88.96,A
2009-11-01 00:00:00+00:00,23900.0,A,12396500,90.53,A,89.38,A
2009-11-02 00:00:00+00:00,25800.0,A,12396500,91.06,A,89.92,A
2009-11-03 00:00:00+00:00,24200.0,A,12396500,90.37,A,89.15,A
2009-11-04 00:00:00+00:00,19200.0,A,12396500,87.64,A,85.99,A
2009-11-05 00:00:00+00:00,17400.0,A,12396500,87.14,A,85.58,A
2009-11-06 00:00:00+00:00,14700.0,A,12396500,87.42,A,86.35,A
2009-11-07 00:00:00+00:00,15600.0,A,12396500,86.65,A,85.08,A
2009-11-08 00:00:00+00:00,14700.0,A,12396500,85.51,A,83.44,A
2009-11-09 00:00:00+00:00,15600.0,A,12396500,86.95,A,85.6,A
2009-11-10 00:00:00+00:00,16400.0,A,12396500,87.8,A,86.72,A
2009-11-11 00:00:00+00:00,14700.0,A,12396500,88.47,A,87.73,A
2009-11-12 00:00:00+00:00,14400.0,A,12396500,87.4,A,86.39,A
2009-11-13 00:00:00+00:00,14200.0,A,12396500,86.7,A,85.46,A
2009-11-14 00:00:00+00:00,13500.0,A,12396500,86.88,A,85.89,A
2009-11-15 00:00:00+00:00,11300.0,A,12396500,86.96,A,86.23,A
2009-11-16 00:00:00+00:00,10900.0,A,12396500,85.9,A,84.88,A
2009-11-17 00:00:00+00:00,13400.0,A,12396500,86.21,A,84.99,A
2009-11-18 00:00:00+00:00,13500.0,A,12396500,86.89,A,85.84,A
2009-11-19 00:00:00+00:00,13700.0,A,12396500,86.16,A,84.85,A
2009-11-20 00:00:00+00:00,13900.0,A,12396500,87.21,A,86.09,A
2009-11-21 00:00:00+00:00,15000.0,A,12396500,85.68,A,83.59,A
2009-11-22 00:00:00+00:00,14500.0,A,12396500,85.49,A,83.45,A
2009-11-23 00:00:00+00:00,13300.0,A,12396500,86.26,A,85.04,A
2009-11-24 00:00:00+00:00,12300.0,A,12396500,85.63,A,84.23,A
2009-11-25 00:00:00+00:00,13700.0,A,12396500,85.27,A,83.18,A
2009-11-26 00:00:00+00:00,14800.0,A,12396500,85.65,A,83.62,A
2009-11-27 00:00:00+00:00,14600.0,A,12396500,86.19,A,84.63,A
2009-11-28 00:00:00+00:00,14800.0,A,12396500,86.23,A,84.67,A
2009-11-29 00:00:00+00:00,14000.0,A,12396500,86.62,A,85.45,A
2009-11-30 00:00:00+00:00,12300.0,A,12396500,87.3,A,86.59,A
2009-12-01 00:00:00+00:00,11100.0,A,12396500,86.11,A,85.2,A
2009-12-02 00:00:00+00:00,11600.0,A,12396500,86.16,A,85.15,A
2009-12-03 00:00:00+00:00,12900.0,A,12396500,85.58,A,84.06,A
2009-12-04 00:00:00+00:00,14000.0,A,12396500,86.02,A,84.49,A
2009-12-05 00:00:00+00:00,13800.0,A,12396500,86.8,A,85.73,A
2009-12-06 00:00:00+00:00,12200.0,A,12396500,86.55,A,85.62,A
2009-12-07 00:00:00+00:00,10300.0,A,12396500,85.43,A,84.41,A
2009-12-08 00:00:00+00:00,10600.0,A,12396500,84.39,A,82.65,A
2009-12-09 00:00:00+00:00,9740.0,A,12396500,84.43,A,83.07,A
2009-12-10 00:00:00+00:00,7610.0,A,12396500,85.0,A,84.36,A
2009-12-11 00:00:00+00:00,6850.0,A,12396500,83.82,A,82.89,A
2009-12-12 00:00:00+00:00,8320.0,A,12396500,84.06,A,82.85,A
2009-12-13 00:00:00+00:00,8710.0,A,12396500,84.55,A,83.57,A
2009-12-14 00:00:00+00:00,10000.0,A,12396500,86.99,A,86.49,A
2009-12-15 00:00:00+00:00,11200.0,A,12396500,87.8,A,87.28,A
2009-12-16 00:00:00+00:00,13200.0,A,12396500,87.48,A,86.72,A
2009-12-17 00:00:00+00:00,14500.0,A,12396500,87.9,A,87.04,A
2009-12-18 00:00:00+00:00,12700.0,A,12396500,86.1,A,84.87,A
2009-12-19 00:00:00+00:00,10700.0,A,12396500,84.75,A,83.29,A
2009-12-20 00:00:00+00:00,10100.0,A,12396500,84.87,A,83.69,A
2009-12-21 00:00:00+00:00,11500.0,A,12396500,86.58,A,85.74,A
2009-12-22 00:00:00+00:00,14600.0,A,12396500,86.1,A,84.51,A
2009-12-23 00:00:00+00:00,16600.0,A,12396500,87.19,A,85.79,A
2009-12-24 00:00:00+00:00,17100.0,A,12396500,87.66,A,86.37,A
2009-12-25 00:00:00+00:00,14600.0,A,12396500,86.66,A,85.41,A
2009-12-26 00:00:00+00:00,9330.0,A,12396500,86.11,A,85.53,A
2009-12-27 00:00:00+00:00,9240.0,A,12396500,86.76,A,86.29,A
2009-12-28 00:00:00+00:00,9650.0,A,12396500,86.2,A,85.39,A
2009-12-29 00:00:00+00:00,13500.0,A,12396500,86.26,A,85.02,A
2009-12-30 00:00:00+00:00,15000.0,A,12396500,87.75,A,86.81,A
2009-12-31 00:00:00+00:00,13700.0,A,12396500,87.03,A,86.0,A
2010-01-01 00:00:00+00:00,12000.0,A,12396500,86.93,A,86.18,A
2010-01-02 00:00:00+00:00,11100.0,A,12396500,87.68,A,87.1,A
2010-01-03 00:00:00+00:00,10400.0,A,12396500,86.76,A,86.15,A
2010-01-04 00:00:00+00:00,11500.0,A,12396500,88.06,A,87.57,A
2010-01-05 00:00:00+00:00,12000.0,A,12396500,88.09,A,87.52,A
2010-01-06 00:00:00+00:00,15100.0,A,12396500,88.39,A,87.6,A
2010-01-07 00:00:00+00:00,15200.0,A,12396500,86.95,A,85.62,A
2010-01-08 00:00:00+00:00,14000.0,A,12396500,85.69,A,83.93,A
2010-01-09 00:00:00+00:00,12200.0,A,12396500,85.2,A,83.63,A
2010-01-10 00:00:00+00:00,11100.0,A,12396500,85.85,A,84.88,A
2010-01-11 00:00:00+00:00,11200.0,A,12396500,85.92,A,84.91,A
2010-01-12 00:00:00+00:00,11700.0,A,12396500,85.94,A,84.9,A
2010-01-13 00:00:00+00:00,14000.0,A,12396500,87.18,A,86.21,A
2010-01-14 00:00:00+00:00,15200.0,A,12396500,87.43,A,86.38,A
2010-01-15 00:00:00+00:00,15600.0,A,12396500,87.72,A,86.63,A
2010-01-16 00:00:00+00:00,14900.0,A,12396500,86.56,A,85.1,A
2010-01-17 00:00:00+00:00,14500.0,A,12396500,86.73,A,85.49,A
2010-01-18 00:00:00+00:00,15000.0,A,12396500,87.55,A,86.49,A
2010-01-19 00:00:00+00:00,15000.0,A,12396500,87.2,A,86.07,A
2010-01-20 00:00:00+00:00,15900.0,A,12396500,87.63,A,86.52,A
2010-01-21 00:00:00+00:00,15900.0,A,12396500,87.71,A,86.6,A
2010-01-22 00:00:00+00:00,16100.0,A,12396500,86.87,A,85.37,A
2010-01-23 00:00:00+00:00,15100.0,A,12396500,86.25,A,84.62,A
2010-01-24 00:00:00+00:00,14400.0,A,12396500,86.54,A,85.23,A
2010-01-25 00:00:00+00:00,14300.0,A,12396500,86.73,A,85.46,A
2010-01-26 00:00:00+00:00,14600.0,A,12396500,85.93,A,84.13,A
2010-01-27 00:00:00+00:00,14800.0,A,12396500,85.47,A,83.22,A
2010-01-28 00:00:00+00:00,14800.0,A,12396500,85.46,A,83.15,A
2010-01-29 00:00:00+00:00,14800.0,A,12396500,85.46,A,83.22,A
2010-01-30 00:00:00+00:00,13600.0,A,12396500,85.35,A,83.46,A
2010-01-31 00:00:00+00:00,13200.0,A,12396500,87.0,A,86.1,A
2010-02-01 00:00:00+00:00,14200.0,A,12396500,87.48,A,86.48,A
2010-02-02 00:00:00+00:00,13800.0,A,12396500,86.09,A,84.64,A
2010-02-03 00:00:00+00:00,13900.0,A,12396500,85.83,A,84.17,A
2010-02-04 00:00:00+00:00,13900.0,A,12396500,85.73,A,84.06,A
2010-02-05 00:00:00+00:00,13800.0,A,12396500,85.92,A,84.36,A
2010-02-06 00:00:00+00:00,13700.0,A,12396500,86.16,A,84.79,A
2010-02-07 00:00:00+00:00,13200.0,A,12396500,86.98,A,86.09,A
2010-02-08 00:00:00+00:00,13700.0,A,12396500,88.01,A,87.24,A
2010-02-09 00:00:00+00:00,13600.0,A,12396500,87.44,A,86.63,A
2010-02-10 00:00:00+00:00,13300.0,A,12396500,86.52,A,85.32,A
2010-02-11 00:00:00+00:00,13100.0,A,12396500,85.16,A,83.19,A
2010-02-12 00:00:00+00:00,12700.0,A,12396500,84.94,A,82.89,A
2010-02-13 00:00:00+00:00,13100.0,A,12396500,84.96,A,82.76,A
2010-02-14 00:00:00+00:00,13400.0,A,12396500,85.6,A,83.92,A
2010-02-15 00:00:00+00:00,14400.0,A,12396500,87.91,A,87.12,A
2010-02-16 00:00:00+00:00,14600.0,A,12396500,88.92,A,88.28,A
2010-02-17 00:00:00+00:00,15800.0,A,12396500,88.37,A,87.54,A
2010-02-18 00:00:00+00:00,15500.0,A,12396500,88.54,A,87.77,A
2010-02-19 00:00:00+00:00,15500.0,A,12396500,88.07,A,87.18,A
2010-02-20 00:00:00+00:00,14200.0,A,12396500,86.98,A,85.77,A
2010-02-21 00:00:00+00:00,13700.0,A,12396500,85.54,A,83.79,A
2010-02-22 00:00:00+00:00,13900.0,A,12396500,85.74,A,84.01,A
2010-02-23 00:00:00+00:00,14300.0,A,12396500,85.46,A,83.36,A
2010-02-24 00:00:00+00:00,15100.0,A,12396500,85.55,A,83.31,A
2010-02-25 00:00:00+00:00,15000.0,A,12396500,86.1,A,84.41,A
2010-02-26 00:00:00+00:00,14400.0,A,12396500,86.23,A,84.72,A
2010-02-27 00:00:00+00:00,14400.0,A,12396500,85.94,A,84.23,A
2010-02-28 00:00:00+00:00,14400.0,A,12396500,86.0,A,84.39,A
2010-03-01 00:00:00+00:00,14400.0,A,12396500,87.35,A,86.39,A
2010-03-02 00:00:00+00:00,12900.0,A,12396500,86.28,A,85.21,A
2010-03-03 00:00:00+00:00,11200.0,A,12396500,85.95,A,84.93,A
2010-03-04 00:00:00+00:00,10700.0,A,12396500,85.48,A,84.44,A
2010-03-05 00:00:00+00:00,10300.0,A,12396500,84.9,A,83.64,A
2010-03-06 00:00:00+00:00,9940.0,A,12396500,85.46,A,84.59,A
2010-03-07 00:00:00+00:00,9530.0,A,12396500,86.74,A,86.25,A
2010-03-08 00:00:00+00:00,9870.0,A,12396500,87.84,A,87.46,A
2010-03-09 00:00:00+00:00,10100.0,A,12396500,86.54,A,85.89,A
2010-03-10 00:00:00+00:00,10300.0,A,12396500,86.06,A,85.34,A
2010-03-11 00:00:00+00:00,10100.0,A,12396500,86.98,A,86.47,A
2010-03-12 00:00:00+00:00,9740.0,A,12396500,87.03,A,86.49,A
2010-03-13 00:00:00+00:00,9710.0,A,12396500,87.39,A,86.97,A
2010-03-14 00:00:00+00:00,9200.0,A,12396500,87.82,A,87.47,A
2010-03-15 00:00:00+00:00,9020.0,A,12396500,87.88,A,87.55,A
2010-03-16 00:00:00+00:00,9760.0,A,12396500,87.67,A,87.22,A
