date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2020-10-01,0.0,0.0,54.5,68.0,43.0,0.0
2020-10-02,0.0,0.0,53.8,65.3,46.6,0.0
2020-10-03,0.0,0.0,53.4,66.4,42.8,0.0
2020-10-04,0.0,0.0,54.3,66.9,43.5,0.0
2020-10-05,0.0,0.0,53.4,67.8,45.9,0.0
2020-10-06,0.0,0.0,54.0,67.8,41.5,0.0
2020-10-07,0.0,0.0,54.9,68.4,44.2,0.0
2020-10-08,0.0,0.0,55.8,69.3,46.9,0.0
2020-10-09,0.0,0.0,54.5,66.9,45.5,0.0
2020-10-10,0.2,0.0,53.4,67.1,40.6,0.0
2020-10-11,0.4,0.0,34.3,41.0,31.5,0.0
2020-10-12,0.4,0.0,40.5,50.2,32.0,0.0
2020-10-13,0.4,0.0,48.2,60.6,38.1,0.0
2020-10-14,0.4,0.0,41.5,50.7,29.7,0.0
2020-10-15,0.4,0.0,33.1,41.9,27.1,0.0
2020-10-16,0.6,0.0,38.8,50.0,27.9,0.0
2020-10-17,0.6,0.0,45.3,52.9,41.2,0.0
2020-10-18,0.6,0.0,45.5,53.6,40.1,0.0
2020-10-19,0.6,0.0,45.3,55.0,38.1,0.0
2020-10-20,0.6,0.0,45.0,50.9,39.0,0.0
2020-10-21,0.6,0.0,45.7,54.9,37.8,0.0
2020-10-22,0.6,0.0,28.9,37.8,16.7,0.0
2020-10-23,0.6,0.0,27.3,39.4,16.9,0.0
2020-10-24,0.6,0.0,33.4,39.6,28.9,0.0
2020-10-25,0.6,0.0,18.1,28.9,6.3,0.0
2020-10-26,0.8,2.0,14.4,24.3,0.3,0.2
2020-10-27,0.8,2.0,25.7,35.6,16.5,0.3
2020-10-28,0.9,3.0,32.9,45.9,23.2,0.3
2020-10-29,1.0,3.0,39.4,51.3,30.6,0.4
2020-10-30,1.0,1.0,41.0,55.0,33.3,0.4
2020-10-31,1.0,1.0,39.7,49.5,32.7,0.3
2020-11-01,1.0,1.0,42.8,55.6,33.1,0.3
2020-11-02,1.0,1.0,47.5,61.5,39.0,0.3
2020-11-03,1.0,1.0,48.4,62.6,40.6,0.2
2020-11-04,1.0,1.0,47.1,61.0,38.8,0.1
2020-11-05,1.0,1.0,46.2,59.5,38.7,0.1
2020-11-06,1.0,1.0,48.7,59.4,41.9,0.1
2020-11-07,1.4,3.0,41.4,52.3,29.5,0.3
2020-11-08,1.5,4.0,26.6,30.7,22.3,0.3
2020-11-09,1.5,2.0,19.9,24.1,15.6,0.3
2020-11-10,1.6,3.0,18.3,24.1,13.3,0.3
2020-11-11,1.7,5.0,19.9,30.6,14.4,0.4
2020-11-12,1.7,4.0,16.2,26.8,10.9,0.4
2020-11-13,2.5,9.0,26.2,35.6,14.4,1.3
2020-11-14,2.6,9.0,21.9,27.9,19.0,1.5
2020-11-15,3.3,15.0,27.3,32.7,19.8,1.8
2020-11-16,3.4,12.0,35.4,52.2,30.6,1.9
2020-11-17,3.4,11.0,40.6,50.7,32.9,1.9
2020-11-18,3.4,9.0,37.6,45.9,32.5,1.9
2020-11-19,3.4,9.0,29.1,36.9,22.1,1.9
2020-11-20,3.4,10.0,23.0,36.0,17.2,1.9
2020-11-21,3.4,9.0,22.3,34.9,15.4,1.9
2020-11-22,3.4,8.0,23.7,34.7,13.5,1.9
2020-11-23,3.4,8.0,27.7,38.3,19.2,1.9
2020-11-24,3.4,8.0,18.5,22.5,15.3,1.9
