date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2020-10-01,0.0,0.0,44.4,61.3,27.5,0.0
2020-10-02,0.0,0.0,45.5,60.6,30.2,0.0
2020-10-03,0.0,0.0,44.1,59.7,29.3,0.0
2020-10-04,0.0,0.0,46.9,65.7,28.2,0.0
2020-10-05,0.0,0.0,46.6,65.1,30.7,0.0
2020-10-06,0.0,0.0,46.9,66.9,30.2,0.0
2020-10-07,0.0,0.0,48.7,69.8,29.7,0.0
2020-10-08,0.0,0.0,48.6,66.4,31.6,0.0
2020-10-09,0.0,0.0,49.3,66.7,33.4,0.0
2020-10-10,0.0,0.0,50.7,68.0,33.3,0.0
2020-10-11,0.4,3.0,37.0,52.2,19.9,0.3
2020-10-12,0.5,1.0,39.7,52.7,18.3,0.1
2020-10-13,0.5,1.0,48.2,61.0,29.7,0.1
2020-10-14,0.5,1.0,50.5,60.8,37.2,0.1
2020-10-15,0.5,0.0,35.4,48.6,22.6,0.0
2020-10-16,0.5,0.0,39.9,55.6,19.2,0.0
2020-10-17,0.5,0.0,46.8,53.4,38.5,0.0
2020-10-18,0.5,0.0,49.5,57.9,37.4,0.0
2020-10-19,0.5,0.0,49.3,61.2,32.4,0.0
2020-10-20,0.5,0.0,46.2,59.4,32.2,0.0
2020-10-21,0.5,0.0,45.3,61.2,30.9,0.0
2020-10-22,0.5,0.0,46.2,59.9,28.0,0.0
2020-10-23,0.5,0.0,37.2,50.5,14.7,0.0
2020-10-24,0.5,0.0,47.7,53.4,42.1,0.0
2020-10-25,1.3,7.0,27.7,46.9,8.6,0.7
2020-10-26,1.4,6.0,5.2,15.6,-5.4,0.8
2020-10-27,1.5,5.0,12.0,29.5,-8.3,0.9
2020-10-28,1.5,4.0,24.3,36.1,9.0,0.9
2020-10-29,1.5,3.0,30.9,44.1,18.3,0.9
2020-10-30,1.5,2.0,34.2,48.2,19.2,0.8
2020-10-31,1.5,2.0,37.6,49.8,23.4,0.8
2020-11-01,1.5,1.0,34.9,53.6,19.8,0.7
2020-11-02,1.5,1.0,37.0,54.1,22.8,0.6
2020-11-03,1.5,1.0,39.0,55.2,27.3,0.3
2020-11-04,1.5,1.0,38.1,52.7,27.5,0.2
2020-11-05,1.5,1.0,39.0,55.8,27.0,0.2
2020-11-06,1.5,1.0,40.1,53.6,26.4,0.2
2020-11-07,1.5,1.0,44.4,55.9,32.9,0.2
2020-11-08,1.9,2.0,30.0,37.6,24.6,0.4
2020-11-09,2.1,3.0,23.0,31.3,17.6,0.6
2020-11-10,2.1,2.0,19.9,30.9,12.6,0.6
2020-11-11,2.2,2.0,22.6,34.9,3.9,0.7
2020-11-12,2.2,5.0,18.1,30.2,2.1,0.7
2020-11-13,2.5,5.0,29.1,43.3,1.8,1.0
2020-11-14,2.8,12.0,20.8,30.2,8.8,1.6
2020-11-15,2.9,9.0,32.2,38.7,12.4,1.7
2020-11-16,2.9,7.0,37.2,49.8,23.2,1.7
2020-11-17,2.9,7.0,35.6,55.0,20.3,1.7
2020-11-18,2.9,5.0,46.8,54.1,32.9,1.7
2020-11-19,2.9,6.0,40.1,50.7,23.5,1.7
2020-11-20,2.9,5.0,33.4,46.2,23.5,1.7
2020-11-21,2.9,5.0,32.7,44.4,16.3,1.7
2020-11-22,2.9,5.0,28.0,41.2,7.5,1.7
2020-11-23,3.0,6.0,34.7,47.7,26.4,1.8
2020-11-24,3.5,10.0,25.5,32.2,13.3,2.2
2020-11-25,3.5,11.0,20.1,37.9,4.8,2.2
2020-11-26,3.5,12.0,19.4,33.4,5.9,2.2
2020-11-27,3.5,11.0,13.6,31.3,-1.7,2.2
2020-11-28,3.5,11.0,18.1,35.2,2.8,2.2
2020-11-29,3.5,10.0,16.7,33.4,3.6,2.2
2020-11-30,3.6,10.0,16.5,35.1,0.1,2.3
2020-12-01,3.7,11.0,20.1,29.5,7.2,2.4
2020-12-02,3.7,11.0,9.1,21.2,-4.7,2.4
2020-12-03,3.7,11.0,9.5,29.3,-7.8,2.4
2020-12-04,3.7,10.0,19.4,36.3,5.2,2.4
2020-12-05,3.7,10.0,23.9,42.1,8.6,2.4
2020-12-06,3.7,10.0,23.9,41.2,9.5,2.4
2020-12-07,3.7,10.0,23.0,40.6,9.1,2.4
2020-12-08,3.7,9.0,24.4,44.2,9.1,2.4
2020-12-09,3.7,9.0,24.8,44.6,9.7,2.4
2020-12-10,4.0,10.0,26.2,39.9,15.1,2.7
2020-12-11,4.2,13.0,19.9,26.4,14.0,2.9
2020-12-12,4.2,14.0,14.7,24.4,3.6,2.9
2020-12-13,4.2,14.0,6.8,22.6,-5.4,2.9
2020-12-14,4.4,17.0,17.8,28.2,3.7,3.1
2020-12-15,4.4,16.0,12.4,21.6,2.7,3.1
2020-12-16,4.4,16.0,16.5,26.2,5.4,3.1
2020-12-17,4.5,15.0,20.3,36.5,2.7,3.3
2020-12-18,4.6,17.0,22.3,29.5,9.0,3.5
2020-12-19,4.6,16.0,17.2,30.0,1.2,3.5
2020-12-20,4.6,15.0,26.6,37.2,9.1,3.5
2020-12-21,4.6,14.0,29.8,41.0,17.2,3.5
2020-12-22,4.8,17.0,26.8,44.2,10.9,3.7
2020-12-23,4.8,16.0,6.3,12.9,-8.3,3.7
2020-12-24,4.8,16.0,9.0,24.6,-6.7,3.7
2020-12-25,4.8,16.0,17.4,36.1,2.8,3.7
2020-12-26,4.9,17.0,26.1,45.5,7.9,3.8
2020-12-27,4.9,17.0,18.5,28.0,1.9,3.8
2020-12-28,5.3,18.0,20.7,32.7,1.4,4.1
2020-12-29,5.3,20.0,13.6,24.8,-4.4,4.1
2020-12-30,5.3,20.0,7.2,24.6,-7.8,4.1
2020-12-31,5.3,19.0,17.8,32.4,6.4,4.1
2021-01-01,5.3,19.0,13.8,25.5,4.3,4.1
2021-01-02,5.4,19.0,14.2,30.2,-3.8,4.2
2021-01-03,5.5,18.0,22.8,35.8,5.9,4.3
2021-01-04,5.6,19.0,23.2,35.1,7.2,4.4
2021-01-05,5.7,21.0,24.8,34.7,9.7,4.5
2021-01-06,5.7,20.0,15.4,28.6,6.4,4.5
2021-01-07,5.7,20.0,17.1,36.0,5.4,4.5
2021-01-08,5.7,20.0,15.4,30.0,1.8,4.5
2021-01-09,5.7,20.0,15.3,28.2,5.0,4.5
2021-01-10,5.7,20.0,9.7,25.9,-3.1,4.5
2021-01-11,5.7,20.0,7.5,27.1,-7.1,4.5
2021-01-12,5.7,20.0,16.3,35.2,-2.4,4.5
2021-01-13,5.7,19.0,29.7,39.6,13.6,4.5
2021-01-14,5.7,19.0,19.2,25.3,13.8,4.5
2021-01-15,5.7,19.0,19.0,30.6,5.7,4.5
2021-01-16,5.7,19.0,24.8,29.8,16.3,4.5
2021-01-17,5.7,19.0,29.3,35.1,23.0,4.5
2021-01-18,5.7,19.0,19.8,28.0,7.9,4.5
2021-01-19,5.7,19.0,16.7,30.2,5.9,4.5
2021-01-20,5.9,20.0,24.4,36.7,5.9,4.7
2021-01-21,6.0,21.0,27.9,37.4,20.3,4.8
2021-01-22,6.0,21.0,27.7,38.7,16.3,4.8
2021-01-23,6.0,21.0,24.8,34.3,12.9,4.8
2021-01-24,6.0,21.0,16.9,34.0,0.5,4.8
2021-01-25,6.0,21.0,15.1,25.7,1.0,4.8
2021-01-26,6.0,21.0,15.8,21.6,5.0,4.8
2021-01-27,6.0,21.0,16.7,31.1,-8.5,4.8
2021-01-28,6.0,21.0,30.6,46.9,15.8,4.9
2021-01-29,6.1,22.0,32.4,46.4,14.9,5.0
2021-01-30,6.1,23.0,23.9,29.5,15.8,5.0
2021-01-31,6.1,23.0,19.9,34.7,9.9,5.0
2021-02-01,6.2,22.0,24.3,41.2,7.9,5.1
2021-02-02,6.2,21.0,29.3,45.0,16.9,5.2
2021-02-03,6.7,28.0,32.0,43.3,17.2,5.7
2021-02-04,6.7,27.0,15.4,22.6,3.7,5.7
2021-02-05,6.8,27.0,18.5,25.7,12.6,5.8
2021-02-06,6.8,25.0,22.5,29.1,16.3,5.8
2021-02-07,6.8,25.0,29.3,37.2,23.4,5.8
2021-02-08,6.8,24.0,32.2,36.9,29.3,5.8
2021-02-09,6.9,26.0,31.8,38.7,27.9,5.9
2021-02-10,7.0,26.0,29.1,34.2,24.6,5.9
2021-02-11,7.1,26.0,30.9,37.0,25.5,6.0
2021-02-12,7.5,32.0,29.7,34.5,27.0,6.4
2021-02-13,7.7,31.0,27.9,33.1,23.0,6.6
2021-02-14,7.7,31.0,11.5,24.6,0.7,6.6
2021-02-15,7.7,30.0,14.5,23.0,3.0,6.6
2021-02-16,7.7,30.0,15.8,27.1,5.0,6.6
2021-02-17,7.7,31.0,15.1,23.5,4.8,6.6
2021-02-18,7.7,30.0,9.0,21.7,-4.7,6.6
2021-02-19,7.9,29.0,19.0,29.3,-5.4,6.8
2021-02-20,7.9,31.0,25.7,42.4,12.7,6.8
2021-02-21,7.9,31.0,14.5,22.6,7.2,6.8
2021-02-22,7.9,30.0,24.3,36.1,11.1,6.8
2021-02-23,7.9,29.0,29.5,44.1,10.2,6.8
2021-02-24,8.0,30.0,19.9,32.7,1.8,6.9
2021-02-25,8.1,30.0,16.0,27.5,1.6,7.0
2021-02-26,8.1,29.0,23.0,31.1,2.8,7.0
2021-02-27,8.1,32.0,12.6,23.0,-5.8,7.0
2021-02-28,8.1,31.0,5.7,19.6,-6.5,7.0
2021-03-01,8.1,31.0,13.8,30.9,-9.2,7.0
2021-03-02,8.1,30.0,22.8,39.7,4.6,7.0
2021-03-03,8.3,31.0,27.7,43.7,7.2,7.3
2021-03-04,8.5,34.0,29.1,34.3,19.8,7.4
2021-03-05,8.6,32.0,26.1,42.4,10.0,7.5
2021-03-06,8.6,31.0,29.7,46.8,10.9,7.5
2021-03-07,8.6,30.0,36.7,53.4,21.9,7.5
2021-03-08,8.6,29.0,35.6,52.2,24.8,7.5
2021-03-09,8.6,29.0,39.2,51.1,28.6,7.5
2021-03-10,8.6,31.0,21.9,30.9,5.0,7.5
2021-03-11,8.6,30.0,22.6,38.5,6.3,7.5
2021-03-12,8.7,30.0,29.1,43.2,9.5,7.6
2021-03-13,8.8,31.0,28.8,40.1,17.6,7.7
2021-03-14,9.1,33.0,21.0,26.6,12.4,7.9
2021-03-15,9.2,33.0,24.6,38.1,9.0,8.1
2021-03-16,9.5,35.0,26.1,37.9,13.5,8.2
2021-03-17,9.5,34.0,23.7,34.0,8.4,8.2
2021-03-18,9.5,32.0,26.8,41.0,7.3,8.2
2021-03-19,9.5,31.0,34.5,48.6,17.8,8.2
2021-03-20,9.5,32.0,42.3,55.2,27.3,8.2
2021-03-21,10.0,34.0,29.3,39.6,23.2,8.4
2021-03-22,10.1,34.0,27.3,36.5,17.4,8.4
2021-03-23,10.1,33.0,23.0,33.6,13.5,8.4
2021-03-24,10.2,34.0,24.3,35.6,13.3,8.5
2021-03-25,10.2,34.0,26.6,38.5,16.0,8.5
2021-03-26,10.2,34.0,25.2,37.4,16.9,8.5
2021-03-27,10.2,34.0,24.1,34.2,12.0,8.5
2021-03-28,10.2,32.0,32.5,49.3,10.6,8.5
2021-03-29,10.6,35.0,38.3,51.3,19.2,8.9
2021-03-30,10.7,34.0,18.1,29.8,2.1,9.0
2021-03-31,10.8,33.0,20.8,38.8,-0.2,9.3
2021-04-01,10.8,31.0,32.2,50.7,9.9,9.3
2021-04-02,10.8,30.0,39.6,55.8,23.0,9.3
2021-04-03,10.8,28.0,41.9,58.6,24.3,9.0
2021-04-04,10.8,26.0,42.6,59.0,26.6,8.6
2021-04-05,10.8,25.0,44.2,60.4,28.2,8.1
2021-04-06,10.8,24.0,34.5,47.8,24.6,7.7
2021-04-07,10.8,23.0,35.1,46.8,25.0,7.6
2021-04-08,10.8,21.0,40.6,51.6,30.9,7.2
2021-04-09,10.8,20.0,31.6,41.9,21.4,7.0
2021-04-10,10.8,19.0,37.0,50.4,18.1,6.6
2021-04-11,10.8,17.0,40.1,51.8,25.2,6.1
2021-04-12,10.8,16.0,34.9,49.5,19.8,5.5
2021-04-13,10.9,16.0,33.1,44.4,26.6,5.5
2021-04-14,10.9,15.0,36.5,48.4,28.9,5.1
2021-04-15,11.1,17.0,32.5,47.3,22.8,5.0
2021-04-16,11.2,15.0,25.5,34.2,19.8,5.0
2021-04-17,11.2,15.0,25.2,36.3,13.3,5.0
2021-04-18,11.2,15.0,27.1,42.3,7.5,5.0
2021-04-19,11.4,15.0,33.1,48.0,13.6,4.7
2021-04-20,11.4,13.0,21.6,36.5,5.0,4.7
2021-04-21,11.5,14.0,28.0,38.7,11.7,4.7
2021-04-22,11.9,18.0,29.5,37.9,19.0,5.0
2021-04-23,12.1,17.0,27.9,41.0,13.6,5.1
2021-04-24,12.1,14.0,38.3,51.8,16.5,4.9
2021-04-25,12.1,11.0,46.9,59.4,31.8,4.0
2021-04-26,12.1,9.0,45.1,56.7,30.6,3.8
2021-04-27,12.6,15.0,34.3,45.7,25.7,3.6
2021-04-28,12.6,11.0,36.5,47.8,27.0,3.6
2021-04-29,12.6,9.0,41.7,57.6,21.7,2.9
2021-04-30,12.6,6.0,47.1,65.1,29.1,1.8
2021-05-01,12.6,3.0,50.0,66.7,31.3,0.4
2021-05-02,13.0,2.0,38.8,50.4,31.6,0.4
2021-05-03,13.3,1.0,36.0,44.1,31.1,0.2
2021-05-04,13.6,1.0,34.9,46.9,28.0,0.2
2021-05-05,13.6,1.0,37.8,50.7,29.5,0.1
2021-05-06,13.6,0.0,44.1,61.9,25.5,0.0
2021-05-07,13.6,0.0,47.5,65.3,30.6,0.0
2021-05-08,13.6,0.0,39.4,52.7,27.3,0.0
2021-05-09,13.7,0.0,34.3,47.5,22.6,0.0
2021-05-10,14.3,4.0,32.2,43.2,22.6,0.6
2021-05-11,14.4,2.0,29.3,39.2,17.8,0.8
2021-05-12,14.4,1.0,35.8,50.5,17.6,0.1
2021-05-13,14.4,1.0,43.7,57.2,26.6,0.1
2021-05-14,14.4,1.0,45.3,60.6,30.4,0.1
2021-05-15,14.4,0.0,52.2,65.5,37.2,0.0
2021-05-16,14.5,0.0,49.1,65.8,37.6,0.0
2021-05-17,14.7,0.0,43.3,55.6,34.7,0.0
2021-05-18,14.8,0.0,44.6,57.4,33.3,0.0
2021-05-19,14.8,0.0,47.5,62.4,32.2,0.0
2021-05-20,14.8,0.0,50.7,65.8,33.6,0.0
2021-05-21,14.8,0.0,51.6,62.1,38.7,0.0
2021-05-22,15.0,0.0,49.6,63.7,41.2,0.0
2021-05-23,15.0,0.0,43.3,54.1,27.9,0.0
2021-05-24,15.0,0.0,42.1,58.3,23.2,0.0
2021-05-25,15.0,0.0,45.5,61.9,26.8,0.0
2021-05-26,15.0,0.0,49.5,63.5,30.7,0.0
2021-05-27,15.0,0.0,46.9,63.5,30.9,0.0
2021-05-28,15.1,0.0,49.6,66.4,29.8,0.0
2021-05-29,15.1,0.0,50.0,65.3,31.5,0.0
2021-05-30,15.2,0.0,44.8,59.5,37.6,0.0
2021-05-31,15.2,0.0,44.4,58.3,32.5,0.0
2021-06-01,15.2,0.0,45.9,59.5,30.6,0.0
2021-06-02,15.2,0.0,50.4,65.1,36.1,0.0
2021-06-03,15.2,0.0,53.4,69.8,34.5,0.0
2021-06-04,15.2,0.0,57.2,73.9,37.0,0.0
2021-06-05,15.2,0.0,55.6,74.5,40.3,0.0
2021-06-06,15.2,0.0,54.5,70.7,37.9,0.0
2021-06-07,15.2,0.0,57.7,73.0,39.0,0.0
2021-06-08,15.2,0.0,58.5,77.2,38.1,0.0
2021-06-09,15.2,0.0,59.7,78.6,33.8,0.0
2021-06-10,15.2,0.0,60.3,78.4,38.5,0.0
2021-06-11,15.2,0.0,53.4,73.8,31.1,0.0
2021-06-12,15.2,0.0,58.5,76.8,35.8,0.0
2021-06-13,15.2,0.0,61.9,81.1,37.4,0.0
2021-06-14,15.2,0.0,63.1,80.6,40.6,0.0
2021-06-15,15.2,0.0,63.9,82.0,40.8,0.0
2021-06-16,15.2,0.0,64.9,81.7,43.5,0.0
2021-06-17,15.2,0.0,64.8,82.2,44.1,0.0
2021-06-18,15.2,0.0,59.2,76.1,45.0,0.0
2021-06-19,15.2,0.0,54.3,73.2,40.5,0.0
2021-06-20,15.2,0.0,60.1,74.5,40.3,0.0
2021-06-21,15.2,0.0,54.3,69.4,35.2,0.0
2021-06-22,15.2,0.0,61.0,75.9,39.7,0.0
2021-06-23,15.4,0.0,59.0,71.6,41.5,0.0
2021-06-24,15.5,0.0,52.0,65.1,37.9,0.0
2021-06-25,15.9,0.0,48.2,61.3,37.6,0.0
2021-06-26,16.2,0.0,47.7,56.1,42.8,0.0
2021-06-27,16.2,0.0,47.5,59.9,37.6,0.0
2021-06-28,16.2,0.0,49.6,62.4,32.9,0.0
2021-06-29,16.3,0.0,53.1,64.4,43.0,0.0
2021-06-30,16.4,0.0,52.0,66.2,37.2,0.0
2021-07-01,16.5,0.0,54.0,63.9,44.8,0.0
2021-07-02,16.6,0.0,55.6,70.0,41.0,0.0
2021-07-03,16.7,0.0,57.4,70.9,41.5,0.0
2021-07-04,16.7,0.0,61.2,76.5,43.2,0.0
2021-07-05,16.7,0.0,57.7,74.7,44.8,0.0
2021-07-06,16.7,0.0,59.2,72.1,44.2,0.0
2021-07-07,16.7,0.0,60.3,75.2,41.0,0.0
2021-07-08,16.7,0.0,61.7,80.2,44.4,0.0
2021-07-09,16.7,0.0,63.9,80.6,45.3,0.0
2021-07-10,16.7,0.0,58.8,73.4,42.4,0.0
2021-07-11,16.7,0.0,57.2,73.0,38.1,0.0
2021-07-12,16.7,0.0,61.2,77.4,40.3,0.0
2021-07-13,16.7,0.0,57.4,75.9,44.2,0.0
2021-07-14,16.9,0.0,49.8,64.0,39.2,0.0
2021-07-15,17.3,0.0,54.5,70.5,37.4,0.0
2021-07-16,17.3,0.0,56.5,71.1,39.4,0.0
2021-07-17,17.3,0.0,58.5,75.0,47.5,0.0
2021-07-18,17.4,0.0,61.7,77.4,42.1,0.0
2021-07-19,17.4,0.0,62.4,78.4,41.2,0.0
2021-07-20,17.4,0.0,61.9,76.5,45.7,0.0
2021-07-21,17.4,0.0,57.9,72.1,45.9,0.0
