datetime,00060_Mean,00060_Mean_cd,site_no,80154_historic_Mean,80154_historic_Mean_cd,80155_historic_Mean,80155_historic_Mean_cd
2006-10-01 00:00:00+00:00,5370.0,A,06329500,414.0,A,6000.0,A
2006-10-02 00:00:00+00:00,5410.0,A,06329500,242.0,A,3530.0,A
2006-10-03 00:00:00+00:00,5380.0,A,06329500,183.0,A,2660.0,A
2006-10-04 00:00:00+00:00,5370.0,A,06329500,216.0,A,3130.0,A
2006-10-05 00:00:00+00:00,5330.0,A,06329500,265.0,A,3810.0,A
2006-10-06 00:00:00+00:00,5260.0,A,06329500,230.0,A,3270.0,A
2006-10-07 00:00:00+00:00,5390.0,A,06329500,185.0,A,2690.0,A
2006-10-08 00:00:00+00:00,5450.0,A,06329500,155.0,A,2280.0,A
2006-10-09 00:00:00+00:00,5470.0,A,06329500,134.0,A,1980.0,A
2006-10-10 00:00:00+00:00,5530.0,A,06329500,117.0,A,1750.0,A
2006-10-11 00:00:00+00:00,5680.0,A,06329500,112.0,A,1720.0,A
2006-10-12 00:00:00+00:00,5780.0,A,06329500,112.0,A,1750.0,A
2006-10-13 00:00:00+00:00,6380.0,A,06329500,137.0,A,2360.0,A
2006-10-14 00:00:00+00:00,6710.0,A,06329500,128.0,A,2320.0,A
2006-10-15 00:00:00+00:00,6560.0,A,06329500,96.0,A,1700.0,A
2006-10-16 00:00:00+00:00,6550.0,A,06329500,76.0,A,1340.0,A
2006-10-17 00:00:00+00:00,6460.0,A,06329500,72.0,A,1260.0,A
2006-10-18 00:00:00+00:00,6340.0,A,06329500,80.0,A,1370.0,A
2006-10-19 00:00:00+00:00,6330.0,A,06329500,140.0,A,2390.0,A
2006-10-20 00:00:00+00:00,6680.0,A,06329500,520.0,A,9380.0,A
2006-10-21 00:00:00+00:00,7250.0,A,06329500,442.0,A,8650.0,A
2006-10-22 00:00:00+00:00,6860.0,A,06329500,262.0,A,4850.0,A
2006-10-23 00:00:00+00:00,6790.0,A,06329500,247.0,A,4530.0,A
2006-10-24 00:00:00+00:00,6880.0,A,06329500,288.0,A,5350.0,A
2006-10-25 00:00:00+00:00,7060.0,A,06329500,317.0,A,6040.0,A
2006-10-26 00:00:00+00:00,6840.0,A,06329500,319.0,A,5890.0,A
2006-10-27 00:00:00+00:00,6500.0,A,06329500,295.0,A,5180.0,A
2006-10-28 00:00:00+00:00,6280.0,A,06329500,260.0,A,4410.0,A
2006-10-29 00:00:00+00:00,6150.0,A,06329500,215.0,A,3570.0,A
2006-10-30 00:00:00+00:00,6110.0,A,06329500,166.0,A,2740.0,A
2006-10-31 00:00:00+00:00,6050.0,A,06329500,120.0,A,1960.0,A
2006-11-01 00:00:00+00:00,5900.0,A,06329500,97.0,A,1550.0,A
2006-11-02 00:00:00+00:00,5820.0,A,06329500,82.0,A,1290.0,A
2006-11-03 00:00:00+00:00,5790.0,A,06329500,67.0,A,1050.0,A
2006-11-04 00:00:00+00:00,5750.0,A,06329500,53.0,A,823.0,A
2006-11-05 00:00:00+00:00,5670.0,A,06329500,39.0,A,597.0,A
2006-11-06 00:00:00+00:00,5620.0,A,06329500,30.0,A,455.0,A
2006-11-07 00:00:00+00:00,5690.0,A,06329500,33.0,A,507.0,A
2006-11-08 00:00:00+00:00,5760.0,A,06329500,42.0,A,653.0,A
2006-11-09 00:00:00+00:00,5870.0,A,06329500,54.0,A,856.0,A
2006-11-10 00:00:00+00:00,5850.0,A,06329500,65.0,A,1030.0,A
2006-11-11 00:00:00+00:00,5820.0,A,06329500,56.0,A,880.0,A
2006-11-12 00:00:00+00:00,5840.0,A,06329500,40.0,A,631.0,A
2006-11-13 00:00:00+00:00,6490.0,A,06329500,48.0,A,841.0,A
2006-11-14 00:00:00+00:00,7230.0,A,06329500,61.0,A,1190.0,A
2006-11-15 00:00:00+00:00,6990.0,A,06329500,58.0,A,1090.0,A
2006-11-16 00:00:00+00:00,6560.0,A,06329500,56.0,A,992.0,A
2006-11-17 00:00:00+00:00,6390.0,A,06329500,53.0,A,914.0,A
2006-11-18 00:00:00+00:00,6200.0,A,06329500,51.0,A,854.0,A
2006-11-19 00:00:00+00:00,6080.0,A,06329500,49.0,A,804.0,A
2006-11-20 00:00:00+00:00,5960.0,A,06329500,46.0,A,740.0,A
2006-11-21 00:00:00+00:00,5890.0,A,06329500,43.0,A,684.0,A
2006-11-22 00:00:00+00:00,5930.0,A,06329500,42.0,A,672.0,A
2006-11-23 00:00:00+00:00,5890.0,A,06329500,40.0,A,636.0,A
2006-11-24 00:00:00+00:00,5830.0,A,06329500,39.0,A,614.0,A
2006-11-25 00:00:00+00:00,5790.0,A,06329500,38.0,A,594.0,A
2006-11-26 00:00:00+00:00,5600.0,A,06329500,34.0,A,514.0,A
2006-11-27 00:00:00+00:00,5500.0,"A, e",06329500,28.0,A,416.0,A
2006-11-28 00:00:00+00:00,4000.0,"A, e",06329500,26.0,A,281.0,A
2006-11-29 00:00:00+00:00,2900.0,"A, e",06329500,25.0,A,196.0,A
2006-11-30 00:00:00+00:00,2000.0,"A, e",06329500,24.0,A,130.0,A
2006-12-01 00:00:00+00:00,1700.0,"A, e",06329500,,,,
2006-12-02 00:00:00+00:00,1100.0,"A, e",06329500,,,,
2006-12-03 00:00:00+00:00,900.0,"A, e",06329500,,,,
2006-12-04 00:00:00+00:00,1900.0,"A, e",06329500,,,,
2006-12-05 00:00:00+00:00,2000.0,"A, e",06329500,,,,
2006-12-06 00:00:00+00:00,2800.0,"A, e",06329500,,,,
2006-12-07 00:00:00+00:00,4000.0,"A, e",06329500,,,,
2006-12-08 00:00:00+00:00,5100.0,"A, e",06329500,,,,
2006-12-09 00:00:00+00:00,5300.0,"A, e",06329500,,,,
2006-12-10 00:00:00+00:00,5800.0,"A, e",06329500,,,,
