datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
2006-10-01 00:00:00+00:00,87.0,A,06294000,87.0,A
2006-10-02 00:00:00+00:00,84.0,A,06294000,84.0,A
2006-10-03 00:00:00+00:00,83.0,A,06294000,83.0,A
2006-10-04 00:00:00+00:00,88.0,A,06294000,88.0,A
2006-10-05 00:00:00+00:00,87.0,A,06294000,87.0,A
2006-10-06 00:00:00+00:00,93.0,A,06294000,93.0,A
2006-10-07 00:00:00+00:00,89.0,A,06294000,89.0,A
2006-10-08 00:00:00+00:00,90.0,A,06294000,90.0,A
2006-10-09 00:00:00+00:00,96.0,A,06294000,96.0,A
2006-10-10 00:00:00+00:00,107.0,A,06294000,107.0,A
2006-10-11 00:00:00+00:00,111.0,A,06294000,111.0,A
2006-10-12 00:00:00+00:00,117.0,A,06294000,117.0,A
2006-10-13 00:00:00+00:00,114.0,A,06294000,114.0,A
2006-10-14 00:00:00+00:00,117.0,A,06294000,117.0,A
2006-10-15 00:00:00+00:00,111.0,A,06294000,111.0,A
2006-10-16 00:00:00+00:00,107.0,A,06294000,107.0,A
2006-10-17 00:00:00+00:00,117.0,A,06294000,117.0,A
2006-10-18 00:00:00+00:00,120.0,A,06294000,120.0,A
2006-10-19 00:00:00+00:00,126.0,A,06294000,126.0,A
2006-10-20 00:00:00+00:00,120.0,A,06294000,120.0,A
2006-10-21 00:00:00+00:00,124.0,A,06294000,124.0,A
2006-10-22 00:00:00+00:00,148.0,A,06294000,148.0,A
2006-10-23 00:00:00+00:00,154.0,A,06294000,154.0,A
2006-10-24 00:00:00+00:00,139.0,A,06294000,139.0,A
2006-10-25 00:00:00+00:00,128.0,A,06294000,128.0,A
2006-10-26 00:00:00+00:00,127.0,A,06294000,127.0,A
2006-10-27 00:00:00+00:00,134.0,A,06294000,134.0,A
2006-10-28 00:00:00+00:00,141.0,A,06294000,141.0,A
2006-10-29 00:00:00+00:00,128.0,A,06294000,128.0,A
2006-10-30 00:00:00+00:00,123.0,A,06294000,123.0,A
2006-10-31 00:00:00+00:00,118.0,A,06294000,118.0,A
2006-11-01 00:00:00+00:00,113.0,A,06294000,113.0,A
2006-11-02 00:00:00+00:00,88.0,A,06294000,88.0,A
2006-11-03 00:00:00+00:00,84.0,A,06294000,84.0,A
2006-11-04 00:00:00+00:00,99.0,A,06294000,99.0,A
2006-11-05 00:00:00+00:00,106.0,A,06294000,106.0,A
2006-11-06 00:00:00+00:00,109.0,A,06294000,109.0,A
2006-11-07 00:00:00+00:00,108.0,A,06294000,108.0,A
2006-11-08 00:00:00+00:00,106.0,A,06294000,106.0,A
2006-11-09 00:00:00+00:00,105.0,A,06294000,105.0,A
2006-11-10 00:00:00+00:00,111.0,A,06294000,111.0,A
2006-11-11 00:00:00+00:00,117.0,A,06294000,117.0,A
2006-11-12 00:00:00+00:00,120.0,A,06294000,120.0,A
2006-11-13 00:00:00+00:00,115.0,A,06294000,115.0,A
2006-11-14 00:00:00+00:00,114.0,A,06294000,114.0,A
2006-11-15 00:00:00+00:00,112.0,A,06294000,112.0,A
2006-11-16 00:00:00+00:00,120.0,A,06294000,120.0,A
2006-11-17 00:00:00+00:00,116.0,A,06294000,116.0,A
2006-11-18 00:00:00+00:00,116.0,A,06294000,116.0,A
2006-11-19 00:00:00+00:00,115.0,A,06294000,115.0,A
2006-11-20 00:00:00+00:00,111.0,A,06294000,111.0,A
2006-11-21 00:00:00+00:00,109.0,A,06294000,109.0,A
2006-11-22 00:00:00+00:00,110.0,A,06294000,110.0,A
2006-11-23 00:00:00+00:00,109.0,A,06294000,109.0,A
2006-11-24 00:00:00+00:00,107.0,A,06294000,107.0,A
2006-11-25 00:00:00+00:00,101.0,A,06294000,101.0,A
2006-11-26 00:00:00+00:00,70.0,"A, e",06294000,70.0,"A, e"
