stationId,durCode,SENSOR_NUM,sensorType,date,obsDate,value,dataFlag,units
LOS,D,3,SNOW WC,2010-10-1 00:00,2010-10-1 00:00,-1.01, ,INCHES
LOS,D,3,SNOW WC,2010-10-2 00:00,2010-10-2 00:00,-1.01, ,INCHES
LOS,D,3,SNOW WC,2010-10-3 00:00,2010-10-3 00:00,-0.96, ,INCHES
LOS,D,3,SNOW WC,2010-10-4 00:00,2010-10-4 00:00,-1.04, ,INCHES
LOS,D,3,SNOW WC,2010-10-5 00:00,2010-10-5 00:00,-0.45, ,INCHES
LOS,D,3,SNOW WC,2010-10-6 00:00,2010-10-6 00:00,-0.55, ,INCHES
LOS,D,3,SNOW WC,2010-10-7 00:00,2010-10-7 00:00,-0.95, ,INCHES
LOS,D,3,SNOW WC,2010-10-8 00:00,2010-10-8 00:00,-1.13, ,INCHES
LOS,D,3,SNOW WC,2010-10-9 00:00,2010-10-9 00:00,-1.15, ,INCHES
LOS,D,3,SNOW WC,2010-10-10 00:00,2010-10-10 00:00,-1.08, ,INCHES
LOS,D,3,SNOW WC,2010-10-11 00:00,2010-10-11 00:00,-1.07, ,INCHES
LOS,D,3,SNOW WC,2010-10-12 00:00,2010-10-12 00:00,-1.13, ,INCHES
LOS,D,3,SNOW WC,2010-10-13 00:00,2010-10-13 00:00,-1.08, ,INCHES
LOS,D,3,SNOW WC,2010-10-14 00:00,2010-10-14 00:00,-1.07, ,INCHES
LOS,D,3,SNOW WC,2010-10-15 00:00,2010-10-15 00:00,-1.1, ,INCHES
LOS,D,3,SNOW WC,2010-10-16 00:00,2010-10-16 00:00,-1.08, ,INCHES
LOS,D,3,SNOW WC,2010-10-17 00:00,2010-10-17 00:00,-1.0, ,INCHES
LOS,D,3,SNOW WC,2010-10-18 00:00,2010-10-18 00:00,-1.08, ,INCHES
LOS,D,3,SNOW WC,2010-10-19 00:00,2010-10-19 00:00,-1.1, ,INCHES
LOS,D,3,SNOW WC,2010-10-20 00:00,2010-10-20 00:00,-1.13, ,INCHES
LOS,D,3,SNOW WC,2010-10-21 00:00,2010-10-21 00:00,-1.07, ,INCHES
LOS,D,3,SNOW WC,2010-10-22 00:00,2010-10-22 00:00,-1.15, ,INCHES
LOS,D,3,SNOW WC,2010-10-23 00:00,2010-10-23 00:00,-0.72, ,INCHES
LOS,D,3,SNOW WC,2010-10-24 00:00,2010-10-24 00:00,1.74, ,INCHES
LOS,D,3,SNOW WC,2010-10-25 00:00,2010-10-25 00:00,0.7, ,INCHES
LOS,D,3,SNOW WC,2010-10-26 00:00,2010-10-26 00:00,0.88, ,INCHES
