stationId,durCode,SENSOR_NUM,sensorType,date,obsDate,value,dataFlag,units
VVL,D,3,SNOW WC,2010-10-1 00:00,2010-10-1 00:00,0.08, ,INCHES
VVL,D,3,SNOW WC,2010-10-2 00:00,2010-10-2 00:00,0.04, ,INCHES
VVL,D,3,SNOW WC,2010-10-3 00:00,2010-10-3 00:00,0.11, ,INCHES
VVL,D,3,SNOW WC,2010-10-4 00:00,2010-10-4 00:00,0.57, ,INCHES
VVL,D,3,SNOW WC,2010-10-5 00:00,2010-10-5 00:00,0.53, ,INCHES
VVL,D,3,SNOW WC,2010-10-6 00:00,2010-10-6 00:00,0.52, ,INCHES
VVL,D,3,SNOW WC,2010-10-7 00:00,2010-10-7 00:00,0.55, ,INCHES
VVL,D,3,SNOW WC,2010-10-8 00:00,2010-10-8 00:00,0.64, ,INCHES
VVL,D,3,SNOW WC,2010-10-9 00:00,2010-10-9 00:00,0.29, ,INCHES
VVL,D,3,SNOW WC,2010-10-10 00:00,2010-10-10 00:00,-0.15, ,INCHES
VVL,D,3,SNOW WC,2010-10-11 00:00,2010-10-11 00:00,-0.21, ,INCHES
VVL,D,3,SNOW WC,2010-10-12 00:00,2010-10-12 00:00,-0.26, ,INCHES
VVL,D,3,SNOW WC,2010-10-13 00:00,2010-10-13 00:00,-0.28, ,INCHES
VVL,D,3,SNOW WC,2010-10-14 00:00,2010-10-14 00:00,-0.3, ,INCHES
VVL,D,3,SNOW WC,2010-10-15 00:00,2010-10-15 00:00,-0.32, ,INCHES
VVL,D,3,SNOW WC,2010-10-16 00:00,2010-10-16 00:00,-0.37, ,INCHES
VVL,D,3,SNOW WC,2010-10-17 00:00,2010-10-17 00:00,-0.36, ,INCHES
VVL,D,3,SNOW WC,2010-10-18 00:00,2010-10-17 00:00,-0.17, ,INCHES
VVL,D,3,SNOW WC,2010-10-19 00:00,2010-10-19 00:00,-9999.0, ,INCHES
VVL,D,3,SNOW WC,2010-10-20 00:00,2010-10-20 00:00,-0.24, ,INCHES
VVL,D,3,SNOW WC,2010-10-21 00:00,2010-10-21 00:00,-0.3, ,INCHES
VVL,D,3,SNOW WC,2010-10-22 00:00,2010-10-22 00:00,-0.3, ,INCHES
VVL,D,3,SNOW WC,2010-10-23 00:00,2010-10-23 00:00,0.01, ,INCHES
VVL,D,3,SNOW WC,2010-10-24 00:00,2010-10-24 00:00,0.1, ,INCHES
VVL,D,3,SNOW WC,2010-10-25 00:00,2010-10-25 00:00,0.06, ,INCHES
VVL,D,3,SNOW WC,2010-10-26 00:00,2010-10-26 00:00,0.83, ,INCHES
VVL,D,3,SNOW WC,2010-10-27 00:00,2010-10-27 00:00,0.93, ,INCHES
VVL,D,3,SNOW WC,2010-10-28 00:00,2010-10-28 00:00,-0.05, ,INCHES
VVL,D,3,SNOW WC,2010-10-29 00:00,2010-10-29 00:00,-0.11, ,INCHES
VVL,D,3,SNOW WC,2010-10-30 00:00,2010-10-30 00:00,-0.07, ,INCHES
VVL,D,3,SNOW WC,2010-10-31 00:00,2010-10-31 00:00,0.04, ,INCHES
VVL,D,3,SNOW WC,2010-11-1 00:00,2010-11-1 00:00,0.56, ,INCHES
VVL,D,3,SNOW WC,2010-11-2 00:00,2010-11-2 00:00,-0.01, ,INCHES
VVL,D,3,SNOW WC,2010-11-3 00:00,2010-11-3 00:00,-0.07, ,INCHES
VVL,D,3,SNOW WC,2010-11-4 00:00,2010-11-4 00:00,-0.09, ,INCHES
VVL,D,3,SNOW WC,2010-11-5 00:00,2010-11-5 00:00,-0.11, ,INCHES
VVL,D,3,SNOW WC,2010-11-6 00:00,2010-11-6 00:00,-0.15, ,INCHES
VVL,D,3,SNOW WC,2010-11-7 00:00,2010-11-7 00:00,-0.21, ,INCHES
VVL,D,3,SNOW WC,2010-11-8 00:00,2010-11-8 00:00,1.22, ,INCHES
VVL,D,3,SNOW WC,2010-11-9 00:00,2010-11-9 00:00,1.73, ,INCHES
VVL,D,3,SNOW WC,2010-11-10 00:00,2010-11-10 00:00,1.77, ,INCHES
VVL,D,3,SNOW WC,2010-11-11 00:00,2010-11-11 00:00,1.95, ,INCHES
VVL,D,3,SNOW WC,2010-11-12 00:00,2010-11-12 00:00,2.51, ,INCHES
VVL,D,3,SNOW WC,2010-11-13 00:00,2010-11-13 00:00,1.93, ,INCHES
VVL,D,3,SNOW WC,2010-11-14 00:00,2010-11-14 00:00,1.84, ,INCHES
VVL,D,3,SNOW WC,2010-11-15 00:00,2010-11-15 00:00,0.99, ,INCHES
VVL,D,3,SNOW WC,2010-11-16 00:00,2010-11-16 00:00,1.15, ,INCHES
VVL,D,3,SNOW WC,2010-11-17 00:00,2010-11-17 00:00,-9999.0, ,INCHES
VVL,D,3,SNOW WC,2010-11-18 00:00,2010-11-18 00:00,1.39, ,INCHES
VVL,D,3,SNOW WC,2010-11-19 00:00,2010-11-19 00:00,0.8, ,INCHES
VVL,D,3,SNOW WC,2010-11-20 00:00,2010-11-20 00:00,2.42, ,INCHES
VVL,D,3,SNOW WC,2010-11-21 00:00,2010-11-21 00:00,4.32, ,INCHES
VVL,D,3,SNOW WC,2010-11-22 00:00,2010-11-22 00:00,6.17, ,INCHES
VVL,D,3,SNOW WC,2010-11-23 00:00,2010-11-23 00:00,7.51, ,INCHES
VVL,D,3,SNOW WC,2010-11-24 00:00,2010-11-24 00:00,8.94, ,INCHES
VVL,D,3,SNOW WC,2010-11-25 00:00,2010-11-25 00:00,9.41, ,INCHES
VVL,D,3,SNOW WC,2010-11-26 00:00,2010-11-26 00:00,9.31, ,INCHES
VVL,D,3,SNOW WC,2010-11-27 00:00,2010-11-27 00:00,8.91, ,INCHES
VVL,D,3,SNOW WC,2010-11-28 00:00,2010-11-28 00:00,10.66, ,INCHES
VVL,D,3,SNOW WC,2010-11-29 00:00,2010-11-29 00:00,10.91, ,INCHES
VVL,D,3,SNOW WC,2010-11-30 00:00,2010-11-30 00:00,11.02, ,INCHES
VVL,D,3,SNOW WC,2010-12-1 00:00,2010-12-1 00:00,10.63, ,INCHES
VVL,D,3,SNOW WC,2010-12-2 00:00,2010-12-2 00:00,10.65, ,INCHES
VVL,D,3,SNOW WC,2010-12-3 00:00,2010-12-3 00:00,11.62, ,INCHES
VVL,D,3,SNOW WC,2010-12-4 00:00,2010-12-4 00:00,11.6, ,INCHES
VVL,D,3,SNOW WC,2010-12-5 00:00,2010-12-5 00:00,11.71, ,INCHES
VVL,D,3,SNOW WC,2010-12-6 00:00,2010-12-6 00:00,12.97, ,INCHES
VVL,D,3,SNOW WC,2010-12-7 00:00,2010-12-7 00:00,13.17, ,INCHES
VVL,D,3,SNOW WC,2010-12-8 00:00,2010-12-8 00:00,13.04, ,INCHES
VVL,D,3,SNOW WC,2010-12-9 00:00,2010-12-9 00:00,13.76, ,INCHES
VVL,D,3,SNOW WC,2010-12-10 00:00,2010-12-10 00:00,13.61, ,INCHES
VVL,D,3,SNOW WC,2010-12-11 00:00,2010-12-11 00:00,12.85, ,INCHES
VVL,D,3,SNOW WC,2010-12-12 00:00,2010-12-12 00:00,12.83, ,INCHES
VVL,D,3,SNOW WC,2010-12-13 00:00,2010-12-13 00:00,12.24, ,INCHES
VVL,D,3,SNOW WC,2010-12-14 00:00,2010-12-14 00:00,12.34, ,INCHES
VVL,D,3,SNOW WC,2010-12-15 00:00,2010-12-15 00:00,13.97, ,INCHES
VVL,D,3,SNOW WC,2010-12-16 00:00,2010-12-16 00:00,13.99, ,INCHES
VVL,D,3,SNOW WC,2010-12-17 00:00,2010-12-17 00:00,14.1, ,INCHES
VVL,D,3,SNOW WC,2010-12-18 00:00,2010-12-18 00:00,16.97, ,INCHES
VVL,D,3,SNOW WC,2010-12-19 00:00,2010-12-19 00:00,19.12, ,INCHES
VVL,D,3,SNOW WC,2010-12-20 00:00,2010-12-20 00:00,21.16, ,INCHES
VVL,D,3,SNOW WC,2010-12-21 00:00,2010-12-21 00:00,21.87, ,INCHES
VVL,D,3,SNOW WC,2010-12-22 00:00,2010-12-22 00:00,22.08, ,INCHES
VVL,D,3,SNOW WC,2010-12-23 00:00,2010-12-23 00:00,22.46, ,INCHES
VVL,D,3,SNOW WC,2010-12-24 00:00,2010-12-24 00:00,22.38, ,INCHES
VVL,D,3,SNOW WC,2010-12-25 00:00,2010-12-25 00:00,22.38, ,INCHES
VVL,D,3,SNOW WC,2010-12-26 00:00,2010-12-26 00:00,23.6, ,INCHES
VVL,D,3,SNOW WC,2010-12-27 00:00,2010-12-27 00:00,23.98, ,INCHES
VVL,D,3,SNOW WC,2010-12-28 00:00,2010-12-28 00:00,23.98, ,INCHES
VVL,D,3,SNOW WC,2010-12-29 00:00,2010-12-29 00:00,27.45, ,INCHES
VVL,D,3,SNOW WC,2010-12-30 00:00,2010-12-30 00:00,28.29, ,INCHES
VVL,D,3,SNOW WC,2010-12-31 00:00,2010-12-31 00:00,28.25, ,INCHES
VVL,D,3,SNOW WC,2011-1-1 00:00,2011-1-1 00:00,28.46, ,INCHES
VVL,D,3,SNOW WC,2011-1-2 00:00,2011-1-2 00:00,29.33, ,INCHES
VVL,D,3,SNOW WC,2011-1-3 00:00,2011-1-3 00:00,29.44, ,INCHES
VVL,D,3,SNOW WC,2011-1-4 00:00,2011-1-4 00:00,29.43, ,INCHES
VVL,D,3,SNOW WC,2011-1-5 00:00,2011-1-5 00:00,29.45, ,INCHES
VVL,D,3,SNOW WC,2011-1-6 00:00,2011-1-6 00:00,29.47, ,INCHES
VVL,D,3,SNOW WC,2011-1-7 00:00,2011-1-7 00:00,29.41, ,INCHES
VVL,D,3,SNOW WC,2011-1-8 00:00,2011-1-8 00:00,29.42, ,INCHES
VVL,D,3,SNOW WC,2011-1-9 00:00,2011-1-9 00:00,29.39, ,INCHES
VVL,D,3,SNOW WC,2011-1-10 00:00,2011-1-10 00:00,29.41, ,INCHES
VVL,D,3,SNOW WC,2011-1-11 00:00,2011-1-11 00:00,29.45, ,INCHES
VVL,D,3,SNOW WC,2011-1-12 00:00,2011-1-12 00:00,29.84, ,INCHES
VVL,D,3,SNOW WC,2011-1-13 00:00,2011-1-13 00:00,30.14, ,INCHES
VVL,D,3,SNOW WC,2011-1-14 00:00,2011-1-14 00:00,29.06, ,INCHES
VVL,D,3,SNOW WC,2011-1-15 00:00,2011-1-15 00:00,29.51, ,INCHES
VVL,D,3,SNOW WC,2011-1-16 00:00,2011-1-16 00:00,29.57, ,INCHES
VVL,D,3,SNOW WC,2011-1-17 00:00,2011-1-17 00:00,29.89, ,INCHES
VVL,D,3,SNOW WC,2011-1-18 00:00,2011-1-18 00:00,29.61, ,INCHES
