datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
1996-10-01 00:00:00+00:00,167.0,A,06294000,167.0,A
1996-10-02 00:00:00+00:00,163.0,A,06294000,163.0,A
1996-10-03 00:00:00+00:00,160.0,A,06294000,160.0,A
1996-10-04 00:00:00+00:00,160.0,A,06294000,160.0,A
1996-10-05 00:00:00+00:00,159.0,A,06294000,159.0,A
1996-10-06 00:00:00+00:00,157.0,A,06294000,157.0,A
1996-10-07 00:00:00+00:00,157.0,A,06294000,157.0,A
1996-10-08 00:00:00+00:00,157.0,A,06294000,157.0,A
1996-10-09 00:00:00+00:00,153.0,A,06294000,153.0,A
1996-10-10 00:00:00+00:00,153.0,A,06294000,153.0,A
1996-10-11 00:00:00+00:00,152.0,A,06294000,152.0,A
1996-10-12 00:00:00+00:00,153.0,A,06294000,153.0,A
1996-10-13 00:00:00+00:00,154.0,A,06294000,154.0,A
1996-10-14 00:00:00+00:00,156.0,A,06294000,156.0,A
1996-10-15 00:00:00+00:00,155.0,A,06294000,155.0,A
1996-10-16 00:00:00+00:00,155.0,A,06294000,155.0,A
1996-10-17 00:00:00+00:00,160.0,A,06294000,160.0,A
1996-10-18 00:00:00+00:00,166.0,A,06294000,166.0,A
1996-10-19 00:00:00+00:00,165.0,A,06294000,165.0,A
1996-10-20 00:00:00+00:00,165.0,A,06294000,165.0,A
1996-10-21 00:00:00+00:00,173.0,A,06294000,173.0,A
1996-10-22 00:00:00+00:00,186.0,A,06294000,186.0,A
1996-10-23 00:00:00+00:00,174.0,A,06294000,174.0,A
1996-10-24 00:00:00+00:00,166.0,A,06294000,166.0,A
1996-10-25 00:00:00+00:00,168.0,A,06294000,168.0,A
1996-10-26 00:00:00+00:00,187.0,A,06294000,187.0,A
1996-10-27 00:00:00+00:00,197.0,A,06294000,197.0,A
1996-10-28 00:00:00+00:00,176.0,A,06294000,176.0,A
1996-10-29 00:00:00+00:00,167.0,A,06294000,167.0,A
1996-10-30 00:00:00+00:00,189.0,A,06294000,189.0,A
1996-10-31 00:00:00+00:00,174.0,A,06294000,174.0,A
1996-11-01 00:00:00+00:00,167.0,A,06294000,167.0,A
1996-11-02 00:00:00+00:00,182.0,A,06294000,182.0,A
1996-11-03 00:00:00+00:00,176.0,A,06294000,176.0,A
1996-11-04 00:00:00+00:00,178.0,A,06294000,178.0,A
1996-11-05 00:00:00+00:00,181.0,A,06294000,181.0,A
1996-11-06 00:00:00+00:00,179.0,A,06294000,179.0,A
1996-11-07 00:00:00+00:00,176.0,A,06294000,176.0,A
1996-11-08 00:00:00+00:00,169.0,A,06294000,169.0,A
1996-11-09 00:00:00+00:00,164.0,A,06294000,164.0,A
1996-11-10 00:00:00+00:00,162.0,A,06294000,162.0,A
