date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2012-10-01,0.0,0.0,54.3,70.7,32.0,0.0
2012-10-02,0.0,0.0,55.0,64.6,37.0,0.0
2012-10-03,0.2,0.0,34.0,39.7,28.4,0.0
2012-10-04,0.2,0.0,32.9,35.4,30.7,0.0
2012-10-05,0.2,0.0,31.8,41.5,20.7,0.0
2012-10-06,0.2,0.0,31.5,48.2,16.2,0.0
2012-10-07,0.3,0.0,39.2,59.2,21.0,0.0
2012-10-08,0.3,0.0,39.4,51.6,29.3,0.0
2012-10-09,0.3,0.0,41.7,56.7,30.7,0.0
2012-10-10,0.3,0.0,42.4,61.7,25.7,0.0
2012-10-11,0.3,0.0,40.3,59.7,28.0,0.0
2012-10-12,0.3,0.0,48.4,66.6,23.0,0.0
2012-10-13,0.4,1.0,47.8,53.2,44.6,0.1
2012-10-14,0.4,0.0,52.7,61.9,46.0,0.0
2012-10-15,0.4,0.0,50.0,55.0,44.4,0.0
2012-10-16,1.7,0.0,43.7,51.8,34.3,0.0
2012-10-17,1.7,0.0,37.4,45.7,26.2,0.0
2012-10-18,1.7,0.0,36.9,53.1,23.7,0.0
2012-10-19,1.9,0.0,47.8,55.9,30.9,0.0
2012-10-20,2.1,0.0,39.4,46.4,27.3,0.0
2012-10-21,2.1,0.0,33.4,46.6,23.5,0.0
2012-10-22,2.2,2.0,30.6,40.5,25.3,0.2
2012-10-23,2.3,1.0,26.2,40.5,14.5,0.2
2012-10-24,2.3,0.0,27.7,41.2,20.7,0.0
2012-10-25,2.3,0.0,21.9,29.7,16.5,0.0
2012-10-26,2.3,0.0,30.0,39.0,18.9,0.0
2012-10-27,2.5,1.0,34.0,38.3,29.5,0.3
2012-10-28,2.5,0.0,43.3,50.0,34.7,0.0
2012-10-29,3.1,0.0,46.0,49.8,41.9,0.0
2012-10-30,3.1,0.0,48.4,57.9,41.7,0.0
2012-10-31,3.1,0.0,45.3,59.0,34.0,0.0
2012-11-01,3.1,0.0,45.0,55.2,37.6,0.0
2012-11-02,3.1,0.0,38.8,51.1,28.8,0.0
2012-11-03,3.2,0.0,39.7,50.4,27.9,0.0
2012-11-04,3.2,0.0,46.6,50.0,42.4,0.0
2012-11-05,3.3,0.0,51.6,57.6,45.3,0.0
2012-11-06,3.3,0.0,48.9,60.3,39.6,0.0
2012-11-07,3.3,0.0,43.7,55.4,26.2,0.0
2012-11-08,3.7,4.0,26.6,29.7,24.1,0.5
2012-11-09,3.8,5.0,17.4,25.7,10.2,0.5
2012-11-10,3.9,5.0,7.5,19.6,-2.2,0.5
2012-11-11,4.0,4.0,19.0,26.1,0.1,0.7
2012-11-12,4.0,3.0,27.9,34.3,16.5,0.7
2012-11-13,4.0,3.0,35.1,38.8,31.6,0.8
2012-11-14,4.1,3.0,36.3,39.7,32.7,0.8
2012-11-15,4.1,3.0,31.3,45.7,19.4,0.7
2012-11-16,4.1,3.0,32.9,48.4,20.7,0.7
2012-11-17,4.1,3.0,37.2,52.2,23.4,0.7
2012-11-18,4.1,3.0,33.8,45.3,18.1,0.7
2012-11-19,4.1,2.0,39.9,50.2,17.6,0.6
2012-11-20,4.4,2.0,45.5,50.2,37.4,0.5
2012-11-21,5.0,1.0,34.5,39.4,29.7,0.8
2012-11-22,5.2,3.0,26.8,34.9,12.9,0.9
2012-11-23,5.2,3.0,30.0,45.9,11.3,0.9
2012-11-24,5.4,4.0,37.4,42.6,30.9,1.0
2012-11-25,5.4,4.0,27.1,36.1,13.5,1.0
2012-11-26,5.5,4.0,17.6,36.3,7.5,1.0
2012-11-27,5.5,3.0,28.4,41.0,10.9,1.0
2012-11-28,5.5,3.0,31.8,45.1,20.8,1.0
2012-11-29,5.6,3.0,37.6,47.7,29.3,1.1
2012-11-30,6.0,3.0,39.4,43.7,35.8,1.2
2012-12-01,6.3,3.0,38.8,43.9,33.3,1.2
2012-12-02,7.0,2.0,38.5,43.7,33.3,1.1
