date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2012-10-01,0.0,0.0,50.9,67.1,38.1,0.0
2012-10-02,0.0,0.0,50.2,68.7,36.5,0.0
2012-10-03,0.0,0.0,55.0,72.7,43.0,0.0
2012-10-04,0.0,0.0,53.4,68.9,39.7,0.0
2012-10-05,0.0,0.0,52.0,66.6,39.2,0.0
2012-10-06,0.0,0.0,48.6,62.2,35.2,0.0
2012-10-07,0.0,0.0,41.0,55.9,30.2,0.0
2012-10-08,0.0,0.0,44.2,62.6,27.7,0.0
2012-10-09,0.0,0.0,49.1,65.5,36.7,0.0
2012-10-10,0.0,0.0,48.9,65.8,36.3,0.0
2012-10-11,0.0,0.0,52.5,67.3,37.9,0.0
2012-10-12,0.5,0.0,47.3,56.3,36.3,0.0
2012-10-13,0.5,0.0,39.9,48.7,32.7,0.0
2012-10-14,0.5,0.0,44.1,60.8,32.5,0.0
2012-10-15,0.5,0.0,46.0,64.0,33.1,0.0
2012-10-16,0.5,0.0,49.6,66.7,36.3,0.0
2012-10-17,0.5,0.0,51.3,62.8,40.5,0.0
2012-10-18,0.5,0.0,49.5,63.5,35.6,0.0
2012-10-19,0.5,0.0,45.5,66.2,33.1,0.0
2012-10-20,0.5,0.0,48.2,69.1,33.8,0.0
2012-10-21,0.5,0.0,47.5,62.1,37.0,0.0
2012-10-22,0.5,0.0,45.5,60.4,34.2,0.0
2012-10-23,0.5,0.0,48.2,63.9,37.2,0.0
2012-10-24,0.5,0.0,51.1,61.7,40.8,0.0
2012-10-25,0.5,0.0,39.9,50.4,29.1,0.0
2012-10-26,0.5,0.0,33.1,44.1,23.7,0.0
2012-10-27,0.5,0.0,35.4,54.3,20.5,0.0
2012-10-28,0.5,0.0,41.0,58.5,29.1,0.0
2012-10-29,0.5,0.0,46.0,60.4,34.0,0.0
2012-10-30,0.5,0.0,43.9,63.0,32.4,0.0
2012-10-31,0.5,0.0,42.4,61.9,30.9,0.0
2012-11-01,0.5,0.0,43.0,61.3,31.5,0.0
2012-11-02,0.5,0.0,43.5,60.6,30.9,0.0
2012-11-03,0.5,0.0,42.3,57.0,31.1,0.0
2012-11-04,0.5,0.0,41.5,59.7,29.1,0.0
2012-11-05,0.5,0.0,42.1,60.6,30.9,0.0
2012-11-06,0.5,0.0,43.3,62.2,32.4,0.0
2012-11-07,0.5,0.0,43.0,63.1,31.1,0.0
