date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2012-10-01,0.0,0.0,52.2,65.3,43.5,0.0
2012-10-02,0.0,0.0,48.4,59.7,39.2,0.0
2012-10-03,0.0,0.0,37.0,50.2,27.9,0.0
2012-10-04,0.0,0.0,33.6,46.4,25.2,0.0
2012-10-05,0.0,0.0,33.6,45.9,25.3,0.0
2012-10-06,0.0,0.0,34.5,47.7,23.0,0.0
2012-10-07,0.0,0.0,39.9,54.1,28.2,0.0
2012-10-08,0.0,0.0,43.9,57.2,36.3,0.0
2012-10-09,0.2,0.0,43.7,56.8,34.5,0.0
2012-10-10,0.2,0.0,46.6,58.8,38.1,0.0
2012-10-11,0.2,0.0,47.5,58.3,38.7,0.0
2012-10-12,0.2,0.0,47.1,58.1,40.1,0.0
2012-10-13,0.2,0.0,38.3,44.1,32.9,0.0
2012-10-14,0.2,0.0,42.8,52.0,32.4,0.0
2012-10-15,0.4,0.0,40.5,43.9,35.1,0.0
2012-10-16,0.6,0.0,35.2,42.4,21.9,0.0
2012-10-17,0.8,0.0,29.3,40.6,18.7,0.0
2012-10-18,0.9,0.0,40.3,53.4,28.0,0.0
2012-10-19,0.9,0.0,40.1,46.6,35.6,0.0
2012-10-20,0.9,0.0,32.9,40.5,26.1,0.0
2012-10-21,0.9,0.0,28.9,35.4,25.2,0.0
2012-10-22,1.4,5.0,26.2,31.3,14.2,0.5
2012-10-23,1.7,8.0,17.4,23.5,12.0,0.8
2012-10-24,2.0,8.0,18.9,28.0,10.4,1.0
2012-10-25,2.0,7.0,18.7,29.7,12.9,1.0
2012-10-26,2.3,9.0,20.3,27.1,12.9,1.3
2012-10-27,2.9,10.0,28.6,34.5,21.2,1.7
2012-10-28,3.7,7.0,36.5,39.9,33.4,2.0
2012-10-29,3.7,5.0,38.8,47.5,32.9,1.6
2012-10-30,3.7,5.0,39.7,46.6,33.4,1.6
2012-10-31,3.7,4.0,45.3,53.6,40.6,1.6
2012-11-01,3.7,6.0,31.6,42.4,26.1,1.6
2012-11-02,3.7,6.0,31.8,43.9,24.1,1.6
2012-11-03,3.7,5.0,35.1,46.0,28.2,1.6
2012-11-04,3.7,5.0,38.3,48.4,32.0,1.6
2012-11-05,3.8,5.0,41.9,54.9,35.8,1.7
2012-11-06,3.9,4.0,43.9,54.7,36.1,1.8
2012-11-07,3.9,4.0,38.5,42.6,34.7,1.8
2012-11-08,4.3,11.0,31.1,36.7,24.6,2.2
2012-11-09,4.3,12.0,18.0,24.6,6.8,2.2
2012-11-10,4.3,11.0,10.9,23.5,4.8,2.2
2012-11-11,4.3,10.0,10.6,26.8,-0.9,2.2
2012-11-12,4.5,11.0,22.1,27.3,15.8,2.4
2012-11-13,4.6,11.0,26.2,30.2,23.5,2.5
2012-11-14,4.6,12.0,25.7,34.7,19.8,2.5
2012-11-15,4.9,11.0,28.9,37.4,19.4,2.8
2012-11-16,4.9,12.0,29.7,34.3,25.0,2.8
2012-11-17,5.8,17.0,31.1,33.6,27.9,3.7
2012-11-18,5.8,18.0,26.2,32.7,20.8,3.7
2012-11-19,6.0,17.0,27.7,32.2,23.7,3.9
2012-11-20,7.2,24.0,31.8,32.5,30.9,5.1
2012-11-21,7.6,25.0,26.1,32.2,16.0,5.5
2012-11-22,7.6,24.0,21.9,35.4,12.0,5.5
2012-11-23,7.7,24.0,32.7,41.2,27.1,5.6
2012-11-24,8.1,28.0,31.6,33.6,29.5,6.0
2012-11-25,8.1,29.0,25.3,34.7,13.3,6.0
2012-11-26,8.2,27.0,27.5,44.8,15.6,6.1
2012-11-27,8.5,26.0,31.3,42.8,22.8,6.4
2012-11-28,8.9,28.0,32.5,39.7,28.4,6.8
2012-11-29,9.2,28.0,29.8,32.9,22.8,7.1
2012-11-30,11.2,41.0,30.4,32.0,27.7,9.1
2012-12-01,12.4,45.0,29.7,32.0,27.7,10.3
2012-12-02,14.4,54.0,27.5,32.2,16.7,12.3
2012-12-03,14.5,52.0,20.7,24.4,18.0,12.4
2012-12-04,15.3,53.0,28.6,32.0,21.2,13.2
2012-12-05,15.7,57.0,28.9,32.7,22.8,13.6
2012-12-06,15.7,52.0,21.0,26.6,13.1,13.6
2012-12-07,15.8,60.0,16.3,21.7,12.6,13.9
2012-12-08,16.1,60.0,9.9,16.3,4.5,14.2
2012-12-09,16.2,58.0,9.3,20.5,-1.5,14.3
2012-12-10,16.3,56.0,20.1,29.7,14.5,14.4
2012-12-11,16.4,55.0,21.9,28.9,15.3,14.5
2012-12-12,16.6,55.0,20.5,26.4,14.7,14.7
2012-12-13,16.7,51.0,22.3,31.1,16.0,14.8
2012-12-14,16.7,55.0,21.0,28.0,14.4,14.8
2012-12-15,16.7,55.0,14.0,19.4,10.9,14.8
2012-12-16,17.2,58.0,16.0,21.4,11.3,15.3
2012-12-17,18.1,64.0,17.4,24.3,6.1,16.2
2012-12-18,18.1,62.0,5.2,23.0,-2.9,16.2
2012-12-19,18.2,60.0,5.2,15.3,-5.4,16.3
2012-12-20,18.3,58.0,18.3,23.4,9.9,16.4
2012-12-21,18.3,57.0,23.9,31.1,21.6,16.4
2012-12-22,18.7,62.0,20.5,24.3,13.5,16.8
2012-12-23,19.5,72.0,16.7,20.5,11.8,17.6
2012-12-24,19.5,70.0,13.5,20.5,5.7,17.6
2012-12-25,19.6,67.0,10.9,19.6,4.1,17.7
2012-12-26,19.6,64.0,13.5,18.0,8.8,17.7
2012-12-27,19.6,62.0,14.4,24.3,6.6,17.7
2012-12-28,19.6,61.0,12.7,26.8,6.1,17.7
2012-12-29,19.6,61.0,13.5,26.6,5.5,17.7
2012-12-30,19.6,60.0,7.7,20.5,3.2,17.7
2012-12-31,19.6,59.0,12.9,29.3,5.7,17.7
2013-01-01,19.6,58.0,18.3,30.0,12.6,17.7
2013-01-02,19.6,58.0,21.0,32.4,14.4,17.7
2013-01-03,19.6,57.0,29.1,42.1,21.2,17.7
2013-01-04,19.6,56.0,24.3,37.2,17.4,17.7
2013-01-05,19.7,56.0,28.2,43.7,20.1,17.8
2013-01-06,19.7,55.0,24.1,33.6,16.3,17.8
2013-01-07,19.9,56.0,21.2,25.5,15.4,18.0
