date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2012-10-01,0.0,0.0,52.5,67.8,38.8,0.0
2012-10-02,0.0,0.0,54.9,68.2,41.0,0.0
2012-10-03,0.0,0.0,34.0,41.5,22.8,0.0
2012-10-04,0.0,0.0,28.6,40.1,19.0,0.0
2012-10-05,0.0,0.0,29.5,40.1,20.7,0.0
2012-10-06,0.0,0.0,29.3,45.0,14.7,0.0
2012-10-07,0.0,0.0,37.9,56.3,23.2,0.0
2012-10-08,0.0,0.0,43.2,57.0,30.9,0.0
2012-10-09,0.0,0.0,40.6,52.5,31.1,0.0
2012-10-10,0.1,0.0,46.8,64.8,34.2,0.0
2012-10-11,0.1,0.0,43.7,58.1,31.5,0.0
2012-10-12,0.1,0.0,51.6,65.8,41.9,0.0
2012-10-13,0.1,0.0,45.1,52.0,40.5,0.0
2012-10-14,0.1,0.0,48.9,62.1,39.4,0.0
2012-10-15,0.1,0.0,46.8,53.4,42.6,0.0
2012-10-16,0.3,0.0,42.3,50.9,32.0,0.0
2012-10-17,0.3,0.0,35.1,42.1,30.6,0.0
2012-10-18,0.3,0.0,38.8,53.6,27.9,0.0
2012-10-19,0.4,0.0,45.0,58.5,36.3,0.0
2012-10-20,0.4,0.0,44.2,56.7,31.5,0.0
2012-10-21,0.4,0.0,35.8,46.6,27.9,0.0
2012-10-22,0.5,0.0,36.3,41.9,31.8,0.0
2012-10-23,0.5,0.0,30.2,39.2,19.6,0.0
2012-10-24,0.5,0.0,25.2,37.6,14.7,0.0
2012-10-25,0.5,0.0,25.5,32.0,20.3,0.0
2012-10-26,0.6,0.0,25.5,32.9,17.2,0.0
2012-10-27,0.6,0.0,32.4,39.4,26.6,0.0
2012-10-28,0.9,0.0,40.5,48.4,32.5,0.0
2012-10-29,0.9,0.0,45.0,57.0,39.6,0.0
2012-10-30,0.9,0.0,45.5,54.9,38.8,0.0
2012-10-31,0.9,0.0,47.5,57.7,40.5,0.0
2012-11-01,0.9,0.0,43.5,50.5,34.5,0.0
2012-11-02,0.9,0.0,38.8,48.0,33.1,0.0
2012-11-03,0.9,0.0,41.2,52.2,32.9,0.0
2012-11-04,0.9,0.0,44.1,49.5,37.9,0.0
2012-11-05,0.9,0.0,46.4,56.5,36.7,0.0
2012-11-06,0.9,0.0,45.7,58.5,38.3,0.0
2012-11-07,0.9,0.0,44.8,54.3,37.6,0.0
2012-11-08,1.5,6.0,35.6,44.1,27.1,0.7
2012-11-09,1.8,9.0,27.1,35.2,13.8,0.9
2012-11-10,1.8,8.0,9.1,15.8,1.6,0.9
2012-11-11,1.8,6.0,13.8,23.4,7.7,0.9
2012-11-12,1.9,6.0,21.0,26.2,12.0,1.0
2012-11-13,1.9,6.0,27.7,32.4,24.4,1.0
2012-11-14,1.9,4.0,30.2,36.3,21.9,1.0
2012-11-15,2.0,5.0,28.8,36.1,21.0,1.1
2012-11-16,2.0,5.0,35.8,43.2,30.2,1.2
2012-11-17,2.0,4.0,36.5,40.8,31.6,1.2
2012-11-18,2.0,4.0,36.0,41.9,28.8,1.2
2012-11-19,2.1,4.0,36.3,39.7,30.2,1.2
2012-11-20,2.1,3.0,39.0,40.5,37.2,1.2
2012-11-21,2.1,4.0,34.9,44.6,22.3,1.2
2012-11-22,2.1,4.0,24.6,32.2,18.9,1.2
2012-11-23,2.1,4.0,30.2,39.0,22.1,1.2
2012-11-24,2.2,5.0,36.3,43.2,32.7,1.3
2012-11-25,2.2,4.0,29.1,35.6,13.8,1.3
2012-11-26,2.3,5.0,20.3,30.9,9.7,1.4
2012-11-27,2.3,4.0,29.1,36.3,22.3,1.5
2012-11-28,2.4,4.0,35.4,43.9,29.3,1.6
2012-11-29,2.4,4.0,36.0,39.2,31.8,1.7
2012-11-30,2.5,5.0,37.0,38.8,35.6,1.8
2012-12-01,2.5,5.0,36.9,40.6,32.9,1.8
2012-12-02,2.5,5.0,36.1,40.8,24.4,1.8
2012-12-03,2.5,5.0,26.8,34.3,21.2,1.7
2012-12-04,2.7,6.0,32.9,37.0,27.7,1.9
2012-12-05,2.7,6.0,37.4,44.4,29.7,1.9
2012-12-06,2.7,6.0,29.1,36.1,23.9,1.9
2012-12-07,2.7,6.0,26.4,30.6,24.4,1.9
2012-12-08,2.7,6.0,16.2,26.6,4.8,1.8
2012-12-09,2.8,6.0,11.8,20.8,0.3,1.8
2012-12-10,2.9,7.0,25.9,28.4,19.9,2.0
2012-12-11,2.9,6.0,28.9,33.1,26.2,2.1
2012-12-12,3.0,7.0,28.9,34.3,22.8,2.2
2012-12-13,3.1,7.0,27.9,36.9,21.4,2.2
2012-12-14,3.3,10.0,30.2,34.7,26.4,2.5
2012-12-15,3.3,10.0,23.9,28.6,18.7,2.5
2012-12-16,3.3,10.0,20.5,25.9,13.6,2.5
2012-12-17,3.5,12.0,27.1,34.7,18.1,2.7
2012-12-18,3.5,12.0,13.6,19.9,1.2,2.7
2012-12-19,3.5,11.0,6.8,18.0,-0.9,2.7
2012-12-20,3.5,11.0,16.9,21.7,12.0,2.7
2012-12-21,3.5,11.0,24.3,31.3,18.3,2.7
2012-12-22,3.6,10.0,27.1,37.6,20.1,2.8
2012-12-23,3.6,10.0,23.2,27.7,17.4,2.8
2012-12-24,3.7,12.0,22.8,28.6,11.7,2.9
2012-12-25,3.7,12.0,15.3,19.6,7.0,2.9
2012-12-26,3.7,12.0,19.4,25.7,14.9,2.9
2012-12-27,3.7,12.0,21.6,25.5,17.1,2.9
2012-12-28,3.7,11.0,19.2,27.5,9.1,2.9
2012-12-29,3.7,11.0,15.8,22.3,10.4,2.9
2012-12-30,3.7,11.0,11.8,21.4,4.1,2.9
2012-12-31,3.7,11.0,10.6,18.3,1.8,2.9
2013-01-01,3.7,11.0,14.5,24.6,5.7,2.9
2013-01-02,3.7,11.0,10.6,22.1,1.2,2.9
2013-01-03,3.7,11.0,21.0,33.3,10.8,2.9
2013-01-04,3.7,11.0,21.2,31.8,14.9,2.9
2013-01-05,3.8,11.0,19.6,29.1,10.8,3.0
2013-01-06,3.8,11.0,27.3,32.4,20.7,3.0
2013-01-07,3.8,11.0,21.4,26.2,18.0,3.1
2013-01-08,3.9,12.0,28.2,32.9,22.6,3.2
2013-01-09,3.9,12.0,31.5,36.1,26.6,3.2
2013-01-10,4.1,16.0,26.1,34.5,9.7,3.4
2013-01-11,4.1,16.0,3.2,9.7,-0.4,3.4
2013-01-12,4.1,16.0,-1.8,8.2,-10.5,3.4
2013-01-13,4.1,16.0,-2.4,7.9,-9.2,3.4
2013-01-14,4.2,16.0,-0.2,7.5,-9.9,3.4
2013-01-15,4.3,16.0,9.5,20.7,3.0,3.4
2013-01-16,4.3,16.0,14.4,24.3,7.5,3.5
2013-01-17,4.4,15.0,21.6,32.7,12.9,3.6
2013-01-18,4.4,15.0,31.8,44.1,19.8,3.7
2013-01-19,4.4,15.0,29.3,36.7,21.0,3.7
2013-01-20,4.4,15.0,31.6,41.5,25.0,3.7
2013-01-21,4.4,15.0,28.6,41.5,21.0,3.7
2013-01-22,4.5,16.0,25.9,37.6,15.6,3.8
2013-01-23,4.5,15.0,33.1,38.8,28.8,3.8
2013-01-24,4.5,15.0,31.8,41.4,24.4,3.8
2013-01-25,4.5,14.0,33.1,38.5,27.5,3.8
2013-01-26,4.5,14.0,34.5,40.1,30.0,3.8
2013-01-27,4.6,16.0,25.7,33.3,19.9,3.9
2013-01-28,4.6,16.0,18.7,26.8,14.5,3.9
2013-01-29,4.7,17.0,18.1,23.5,14.9,4.0
2013-01-30,4.8,17.0,29.7,32.9,21.4,4.1
2013-01-31,4.8,17.0,32.9,36.7,29.8,4.1
2013-02-01,4.8,17.0,30.0,37.4,19.0,4.1
2013-02-02,4.8,17.0,22.5,35.1,15.1,4.1
2013-02-03,4.8,17.0,27.7,38.1,20.3,4.1
2013-02-04,4.8,17.0,28.8,40.3,23.9,4.1
2013-02-05,4.9,17.0,29.3,39.2,23.7,4.2
2013-02-06,4.9,17.0,27.0,36.0,17.1,4.2
2013-02-07,4.9,17.0,25.7,35.1,16.7,4.2
2013-02-08,4.9,17.0,26.4,34.3,22.6,4.2
2013-02-09,4.9,17.0,24.4,30.2,21.0,4.2
2013-02-10,4.9,17.0,17.1,24.6,3.9,4.2
2013-02-11,4.9,17.0,12.0,28.0,0.3,4.2
2013-02-12,5.0,18.0,22.3,31.3,7.2,4.3
2013-02-13,5.0,17.0,32.9,38.7,27.0,4.3
2013-02-14,5.0,17.0,27.9,34.2,22.3,4.3
2013-02-15,5.0,17.0,27.0,37.0,19.9,4.3
2013-02-16,5.0,17.0,27.5,36.9,19.9,4.3
2013-02-17,5.2,19.0,25.2,31.6,20.7,4.5
2013-02-18,5.2,19.0,18.9,29.7,7.5,4.5
2013-02-19,5.2,19.0,24.4,32.7,18.1,4.5
2013-02-20,5.3,20.0,22.5,30.2,14.2,4.6
2013-02-21,5.3,20.0,20.3,28.2,15.8,4.6
2013-02-22,5.3,19.0,23.7,33.3,16.7,4.7
2013-02-23,5.7,23.0,22.1,25.9,18.0,5.1
2013-02-24,5.7,22.0,18.7,28.9,12.6,5.1
2013-02-25,5.7,22.0,18.9,26.2,12.0,5.1
2013-02-26,5.7,22.0,20.5,31.1,10.6,5.1
2013-02-27,5.7,22.0,17.6,29.5,9.3,5.1
2013-02-28,5.8,22.0,23.4,30.9,12.9,5.1
2013-03-01,5.8,21.0,35.6,46.4,27.9,5.1
2013-03-02,5.8,21.0,33.8,41.4,25.0,5.2
2013-03-03,5.8,21.0,30.0,43.2,16.2,5.2
2013-03-04,5.8,21.0,17.2,28.2,10.2,5.2
2013-03-05,5.8,21.0,23.7,31.3,11.7,5.2
2013-03-06,5.8,21.0,31.6,38.1,25.3,5.3
2013-03-07,5.8,21.0,27.0,37.2,19.4,5.3
2013-03-08,5.9,21.0,28.9,38.5,23.2,5.3
2013-03-09,5.9,21.0,27.0,36.5,18.0,5.3
2013-03-10,5.9,21.0,30.6,46.6,16.3,5.4
2013-03-11,5.9,21.0,33.3,39.9,24.4,5.4
2013-03-12,5.9,20.0,32.9,46.0,21.4,5.4
2013-03-13,5.9,19.0,40.3,52.0,32.0,5.4
2013-03-14,5.9,19.0,42.1,50.2,36.1,5.3
2013-03-15,5.9,18.0,42.3,53.1,33.3,5.3
2013-03-16,5.9,18.0,36.3,47.8,29.3,5.3
2013-03-17,5.9,18.0,25.5,34.5,17.6,5.3
2013-03-18,5.9,18.0,24.8,35.4,14.7,5.3
2013-03-19,5.9,18.0,28.9,41.4,20.3,5.3
2013-03-20,6.3,22.0,33.4,43.0,28.0,5.6
2013-03-21,6.3,22.0,24.6,33.3,13.5,5.6
2013-03-22,6.3,21.0,18.0,30.2,7.3,5.6
2013-03-23,6.3,21.0,15.3,28.9,5.9,5.6
2013-03-24,6.3,21.0,15.8,30.4,3.4,5.6
2013-03-25,6.3,21.0,22.3,35.6,10.2,5.6
2013-03-26,6.3,20.0,32.2,45.5,23.4,5.8
