date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2012-10-01,0.0,0.0,64.4,77.4,55.8,0.0
2012-10-02,0.0,0.0,55.6,64.8,45.1,0.0
2012-10-03,0.0,0.0,44.1,53.6,36.9,0.0
2012-10-04,0.0,0.0,45.9,56.5,38.8,0.0
2012-10-05,0.0,0.0,45.1,55.0,38.7,0.0
2012-10-06,0.0,0.0,48.0,57.9,40.6,0.0
2012-10-07,0.0,0.0,54.5,66.7,44.6,0.0
2012-10-08,0.0,0.0,53.4,62.4,43.9,0.0
2012-10-09,0.0,0.0,53.6,65.7,43.2,0.0
2012-10-10,0.0,0.0,55.9,65.5,48.2,0.0
2012-10-11,0.1,0.0,55.6,66.0,47.5,0.0
2012-10-12,0.7,0.0,46.8,56.8,40.5,0.0
2012-10-13,1.1,0.0,46.9,49.5,43.2,0.0
2012-10-14,1.6,0.0,51.1,57.6,45.7,0.0
2012-10-15,5.9,0.0,50.4,53.8,46.0,0.0
2012-10-16,6.4,0.0,40.8,52.2,34.9,0.0
2012-10-17,6.5,0.0,45.1,56.7,33.3,0.0
2012-10-18,6.5,0.0,55.6,65.8,47.3,0.0
2012-10-19,7.6,0.0,45.1,51.8,40.5,0.0
2012-10-20,8.4,1.0,34.7,41.0,32.2,0.2
2012-10-21,9.0,4.0,32.9,36.3,31.5,0.8
2012-10-22,10.0,8.0,32.0,33.8,30.4,1.7
2012-10-23,10.5,10.0,31.5,34.7,29.7,2.2
2012-10-24,11.1,13.0,32.2,34.2,31.1,2.8
2012-10-25,11.1,10.0,34.9,41.9,30.4,2.8
2012-10-26,11.2,8.0,38.7,40.3,36.0,2.7
2012-10-27,12.8,5.0,42.3,47.1,36.7,2.4
2012-10-28,15.1,2.0,48.0,50.2,45.9,0.9
2012-10-29,16.4,0.0,47.3,48.6,45.7,0.2
2012-10-30,16.4,0.0,49.6,53.1,45.5,0.0
2012-10-31,16.8,0.0,45.0,50.7,40.1,0.0
2012-11-01,17.5,0.0,40.3,41.4,38.3,0.0
2012-11-02,17.8,0.0,44.1,49.6,39.0,0.0
2012-11-03,18.0,0.0,46.2,48.6,44.4,0.0
2012-11-04,18.0,0.0,49.8,53.6,46.8,0.0
2012-11-05,18.0,0.0,55.8,61.0,47.8,0.0
2012-11-06,18.0,0.0,55.6,65.3,44.1,0.0
