date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2012-10-01,0.0,0.0,49.5,63.0,35.8,0.0
2012-10-02,0.0,0.0,49.6,61.5,39.0,0.0
2012-10-03,0.0,2.0,34.0,41.9,22.8,0.1
2012-10-04,0.0,2.0,30.0,41.5,18.7,0.1
2012-10-05,0.0,0.0,27.0,40.1,15.6,0.0
2012-10-06,0.0,0.0,27.9,44.1,12.0,0.0
2012-10-07,0.0,0.0,34.2,48.2,20.5,0.0
2012-10-08,0.0,0.0,38.3,50.7,30.7,0.0
2012-10-09,0.0,0.0,38.8,51.6,30.2,0.0
2012-10-10,0.0,0.0,43.7,57.4,33.4,0.0
2012-10-11,0.0,0.0,45.9,60.4,36.1,0.0
2012-10-12,0.0,0.0,48.6,61.9,37.6,0.0
2012-10-13,0.0,0.0,39.4,44.4,31.8,0.0
2012-10-14,0.1,0.0,39.9,49.3,32.5,0.0
2012-10-15,0.1,0.0,40.6,49.6,36.1,0.0
2012-10-16,1.3,0.0,37.4,43.2,25.0,0.0
2012-10-17,1.3,0.0,30.0,39.7,23.7,0.0
2012-10-18,1.5,0.0,33.3,45.1,22.3,0.0
2012-10-19,1.6,0.0,38.1,44.4,32.2,0.0
2012-10-20,1.6,0.0,39.0,43.2,33.4,0.0
2012-10-21,1.6,0.0,35.4,41.9,30.4,0.0
2012-10-22,2.2,7.0,33.8,36.9,28.8,0.8
2012-10-23,2.6,10.0,26.6,29.7,23.0,1.1
2012-10-24,2.6,9.0,22.6,33.8,11.8,1.1
2012-10-25,2.6,10.0,21.7,30.9,15.1,1.3
2012-10-26,2.9,11.0,20.5,22.6,15.1,1.6
2012-10-27,3.4,13.0,26.2,29.1,22.6,2.0
2012-10-28,4.1,15.0,33.6,37.4,28.9,2.7
2012-10-29,4.4,12.0,38.3,42.3,34.7,2.6
2012-10-30,4.4,12.0,39.4,51.6,33.1,2.6
2012-10-31,4.4,11.0,44.2,54.5,36.3,2.6
2012-11-01,4.4,11.0,38.7,46.4,32.9,2.6
2012-11-02,4.4,11.0,33.3,43.2,26.2,2.6
2012-11-03,4.4,11.0,35.1,44.4,27.3,2.6
2012-11-04,4.4,11.0,37.6,45.5,32.0,2.6
2012-11-05,4.5,10.0,37.4,44.6,32.7,2.6
2012-11-06,4.5,10.0,39.9,48.7,37.2,2.6
2012-11-07,4.5,10.0,40.5,48.4,33.3,2.6
2012-11-08,4.5,9.0,36.9,43.7,31.1,2.6
2012-11-09,5.1,18.0,27.0,33.8,20.3,3.3
2012-11-10,5.3,20.0,11.3,20.5,-2.0,3.5
2012-11-11,5.3,20.0,9.5,14.7,-0.6,3.5
2012-11-12,5.3,20.0,18.0,22.5,14.4,3.5
2012-11-13,5.6,19.0,23.4,26.4,19.2,3.8
2012-11-14,5.7,19.0,26.2,27.9,25.0,4.0
2012-11-15,5.7,19.0,27.3,33.3,24.1,4.0
2012-11-16,5.9,18.0,30.9,40.8,25.0,4.0
2012-11-17,6.1,18.0,33.4,36.0,30.2,4.2
2012-11-18,7.0,23.0,31.8,35.1,28.9,5.1
2012-11-19,7.3,23.0,32.2,34.0,29.1,5.4
2012-11-20,7.7,25.0,34.7,35.4,33.4,5.8
2012-11-21,7.8,27.0,31.8,36.0,16.7,6.0
2012-11-22,7.8,26.0,21.0,29.1,14.4,6.0
2012-11-23,7.8,26.0,24.4,34.2,17.2,5.9
2012-11-24,8.2,28.0,28.8,31.1,25.0,6.2
2012-11-25,8.6,31.0,25.9,31.3,10.4,6.6
2012-11-26,8.6,30.0,17.2,25.0,3.2,6.7
2012-11-27,8.6,29.0,27.1,30.4,24.8,6.7
2012-11-28,8.7,29.0,32.0,40.6,25.5,6.7
2012-11-29,9.3,32.0,31.3,32.5,30.2,7.3
2012-11-30,11.1,41.0,33.1,34.7,31.5,9.2
2012-12-01,11.6,42.0,32.9,34.7,31.5,9.9
2012-12-02,12.4,50.0,32.2,35.1,16.9,11.2
2012-12-03,12.5,47.0,22.8,25.0,15.8,11.2
2012-12-04,13.5,53.0,28.2,32.9,22.3,12.3
2012-12-05,15.0,55.0,34.2,35.1,31.5,13.9
2012-12-06,15.0,54.0,27.5,31.6,23.2,13.9
2012-12-07,15.2,56.0,20.8,24.1,19.4,14.1
2012-12-08,15.2,56.0,10.2,19.4,-3.6,14.1
2012-12-09,15.3,56.0,6.3,23.7,-6.7,14.1
2012-12-10,15.7,64.0,16.2,24.6,11.3,14.6
2012-12-11,16.0,62.0,22.3,25.7,18.1,14.9
2012-12-12,16.6,66.0,25.5,27.3,22.8,15.7
2012-12-13,16.8,66.0,26.4,29.8,22.5,15.9
2012-12-14,17.1,66.0,28.0,34.3,24.3,16.2
2012-12-15,17.5,68.0,19.2,24.3,16.0,16.6
2012-12-16,18.0,73.0,18.1,22.6,16.0,17.3
2012-12-17,18.5,75.0,22.5,29.8,13.3,18.5
2012-12-18,18.5,72.0,11.5,21.9,4.6,18.5
2012-12-19,18.5,70.0,3.6,9.1,-5.3,18.5
2012-12-20,18.5,69.0,11.8,20.5,5.4,18.5
2012-12-21,18.6,67.0,20.8,32.7,11.8,18.5
2012-12-22,18.9,69.0,21.6,31.5,14.0,18.9
2012-12-23,19.3,69.0,20.8,22.8,19.4,19.3
2012-12-24,19.9,79.0,20.3,26.6,4.8,20.1
2012-12-25,20.0,74.0,9.9,14.0,1.8,20.1
2012-12-26,20.1,75.0,15.4,24.3,8.1,20.2
2012-12-27,20.1,73.0,16.0,23.9,11.5,20.3
2012-12-28,20.1,72.0,12.4,16.5,10.9,20.3
2012-12-29,20.2,71.0,13.3,27.9,3.4,20.3
2012-12-30,20.2,72.0,13.1,23.4,5.4,20.4
2012-12-31,20.2,72.0,7.0,19.4,-1.7,20.5
2013-01-01,20.2,71.0,5.9,15.4,2.5,20.5
2013-01-02,20.2,69.0,7.5,26.4,-2.7,20.5
2013-01-03,20.2,69.0,14.4,34.7,3.7,20.5
2013-01-04,20.2,68.0,14.7,27.0,6.6,20.5
2013-01-05,20.2,67.0,13.8,28.9,3.4,20.6
2013-01-06,20.4,68.0,20.1,27.9,12.9,20.7
2013-01-07,20.7,71.0,14.9,19.2,11.5,21.0
2013-01-08,21.0,72.0,20.3,25.9,16.9,21.3
2013-01-09,21.3,70.0,28.9,34.5,25.7,21.6
2013-01-10,22.0,81.0,23.0,31.1,8.1,22.5
2013-01-11,22.0,80.0,1.2,8.4,-6.2,22.6
2013-01-12,22.0,78.0,-2.2,18.3,-13.0,22.6
2013-01-13,22.0,77.0,-5.8,13.5,-16.6,22.6
2013-01-14,22.0,75.0,-6.0,5.9,-16.6,22.6
2013-01-15,22.0,74.0,2.8,14.2,-5.4,22.7
2013-01-16,22.1,74.0,9.9,22.3,4.1,22.8
2013-01-17,22.2,72.0,19.8,38.7,9.9,22.8
2013-01-18,22.2,72.0,19.0,35.6,11.7,22.8
2013-01-19,22.2,71.0,19.4,35.2,10.2,22.8
2013-01-20,22.2,70.0,19.6,39.6,12.2,22.8
2013-01-21,22.2,70.0,18.5,28.4,12.7,22.8
2013-01-22,22.3,71.0,22.5,31.8,15.3,22.9
2013-01-23,22.4,70.0,26.8,36.7,22.5,22.9
2013-01-24,22.8,72.0,26.2,27.7,24.1,23.3
2013-01-25,23.1,72.0,29.7,31.6,27.1,23.5
2013-01-26,23.7,77.0,31.6,34.0,29.8,24.4
2013-01-27,24.1,83.0,24.4,30.9,16.0,25.0
2013-01-28,24.2,85.0,15.3,27.7,9.7,25.2
2013-01-29,24.4,89.0,15.1,29.3,8.6,25.4
2013-01-30,25.1,92.0,20.1,27.7,11.7,26.1
2013-01-31,25.4,92.0,23.5,27.5,21.4,26.4
2013-02-01,25.6,90.0,25.3,32.7,21.9,26.6
2013-02-02,25.6,88.0,23.5,28.4,18.1,26.6
2013-02-03,25.7,86.0,22.8,36.0,14.7,26.7
2013-02-04,25.7,84.0,22.1,25.3,18.5,26.7
2013-02-05,25.9,86.0,26.6,35.1,20.7,26.9
2013-02-06,25.9,83.0,22.6,27.0,19.4,26.9
2013-02-07,25.9,83.0,22.3,33.4,17.1,27.0
2013-02-08,25.9,83.0,22.3,33.1,14.4,27.0
