date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2017-10-01,0.0,0.0,43.2,50.2,39.4,0.0
2017-10-02,0.0,0.0,43.9,52.2,38.5,0.0
2017-10-03,0.0,0.0,46.2,53.4,38.7,0.0
2017-10-04,0.0,0.0,50.4,58.6,43.2,0.0
2017-10-05,0.0,0.0,51.4,58.5,46.0,0.0
2017-10-06,0.0,0.0,48.7,60.3,41.5,0.0
2017-10-07,0.0,0.0,43.2,52.7,38.1,0.0
2017-10-08,0.0,0.0,42.6,51.1,37.8,0.0
2017-10-09,0.0,0.0,43.2,52.2,36.9,0.0
2017-10-10,0.0,0.0,41.5,46.4,35.1,0.0
2017-10-11,0.0,0.0,36.7,43.7,32.0,0.0
2017-10-12,0.0,0.0,34.2,38.5,31.5,0.0
2017-10-13,0.0,0.0,32.0,37.6,28.8,0.0
2017-10-14,0.1,0.0,35.1,40.6,30.0,0.0
2017-10-15,0.2,0.0,41.0,48.9,33.8,0.0
2017-10-16,0.2,0.0,46.6,54.1,40.5,0.0
2017-10-17,0.2,0.0,43.2,49.1,37.0,0.0
2017-10-18,0.4,0.0,39.9,45.0,36.1,0.0
2017-10-19,0.4,0.0,42.1,45.9,39.0,0.0
2017-10-20,0.4,0.0,40.1,47.1,34.9,0.0
2017-10-21,1.2,4.0,33.4,38.1,30.7,0.8
2017-10-22,1.4,2.0,40.1,43.3,34.7,0.5
2017-10-23,1.4,1.0,41.5,47.3,37.6,0.2
2017-10-24,1.4,0.0,42.6,50.5,37.4,0.0
2017-10-25,1.5,0.0,42.8,48.4,37.8,0.0
2017-10-26,1.5,0.0,44.2,49.8,39.0,0.0
2017-10-27,1.5,0.0,51.1,60.1,42.6,0.0
2017-10-28,1.5,0.0,47.7,53.6,43.2,0.0
2017-10-29,1.5,0.0,47.3,55.2,40.1,0.0
2017-10-30,1.5,0.0,40.8,47.7,36.7,0.0
2017-10-31,1.5,0.0,44.2,53.4,35.4,0.0
2017-11-01,1.5,0.0,38.7,44.2,32.9,0.0
2017-11-02,1.5,0.0,32.4,35.8,27.0,0.0
2017-11-03,1.5,0.0,22.5,27.3,18.3,0.0
2017-11-04,1.5,1.0,19.9,22.5,17.6,0.1
2017-11-05,1.5,1.0,21.2,25.9,18.7,0.2
2017-11-06,1.5,1.0,21.2,29.7,16.7,0.2
2017-11-07,1.7,2.0,22.6,25.2,19.8,0.3
2017-11-08,1.9,2.0,29.3,35.1,23.2,0.5
2017-11-09,2.2,6.0,30.9,33.6,28.0,0.9
2017-11-10,2.2,5.0,29.8,41.7,21.9,0.7
2017-11-11,2.5,6.0,30.2,34.0,22.5,1.1
2017-11-12,2.6,4.0,34.3,35.4,33.3,1.3
2017-11-13,2.9,3.0,34.2,39.7,32.0,1.6
2017-11-14,3.0,3.0,34.2,39.2,31.6,1.6
2017-11-15,3.3,9.0,31.5,33.6,30.7,2.0
2017-11-16,3.3,8.0,30.7,36.3,27.1,1.8
2017-11-17,3.3,8.0,31.8,36.5,28.8,1.8
2017-11-18,3.3,7.0,32.4,38.5,29.5,1.9
2017-11-19,3.4,6.0,28.9,32.4,27.0,1.9
2017-11-20,3.7,8.0,32.5,38.5,29.1,2.2
2017-11-21,3.8,8.0,32.9,36.1,29.7,2.3
2017-11-22,3.9,7.0,39.2,47.8,32.7,2.3
2017-11-23,3.9,5.0,41.5,47.8,34.9,1.9
2017-11-24,3.9,4.0,35.6,40.3,31.6,1.8
2017-11-25,4.1,3.0,32.0,35.2,28.9,2.0
2017-11-26,4.1,5.0,36.0,41.5,30.7,2.1
2017-11-27,4.1,5.0,33.4,40.1,30.9,2.0
2017-11-28,4.4,9.0,29.5,33.3,27.1,2.3
2017-11-29,4.4,8.0,31.6,39.6,26.4,2.3
2017-11-30,4.4,8.0,27.9,29.8,25.2,2.4
2017-12-01,4.4,7.0,24.8,28.9,21.0,2.3
2017-12-02,4.6,10.0,25.9,28.4,20.5,2.7
2017-12-03,4.6,10.0,27.7,34.9,23.2,2.5
2017-12-04,4.6,9.0,27.1,34.3,22.3,2.6
