date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2007-10-01,0.7,0.0,38.1,43.0,34.7,0.0
2007-10-02,0.7,0.0,45.5,54.1,34.7,0.0
2007-10-03,0.7,0.0,43.5,49.6,36.9,0.0
2007-10-04,0.7,0.0,39.4,47.8,33.1,0.0
2007-10-05,0.7,0.0,33.3,40.5,28.8,0.0
2007-10-06,0.7,0.0,34.9,43.2,27.0,0.0
2007-10-07,0.8,0.0,45.5,54.7,37.2,0.0
2007-10-08,0.8,0.0,53.1,61.9,43.0,0.0
2007-10-09,0.8,0.0,58.1,65.5,53.8,0.0
2007-10-10,0.9,0.0,42.6,55.0,35.2,0.0
2007-10-11,1.0,0.0,43.0,52.3,34.0,0.0
2007-10-12,1.0,0.0,43.5,47.5,38.8,0.0
2007-10-13,1.0,0.0,44.4,52.9,37.4,0.0
2007-10-14,1.0,0.0,48.9,59.9,40.6,0.0
2007-10-15,1.0,0.0,51.4,61.5,40.3,0.0
2007-10-16,1.3,1.0,40.3,48.7,32.2,0.2
2007-10-17,1.7,6.0,31.8,34.2,29.5,0.4
2007-10-18,2.0,1.0,37.0,45.1,28.2,0.5
2007-10-19,3.4,1.0,41.7,48.0,32.0,0.4
2007-10-20,3.7,5.0,31.1,35.1,29.1,0.7
2007-10-21,3.7,3.0,34.3,45.0,27.9,0.7
2007-10-22,3.9,2.0,46.2,57.4,36.3,0.7
2007-10-23,3.9,1.0,55.2,61.5,47.3,0.3
2007-10-24,3.9,0.0,61.2,68.4,54.1,0.0
2007-10-25,3.9,0.0,44.4,54.9,32.4,0.0
2007-10-26,3.9,0.0,39.9,44.6,31.5,0.0
2007-10-27,3.9,0.0,50.0,59.4,40.8,0.0
2007-10-28,3.9,0.0,53.4,61.2,45.3,0.0
2007-10-29,3.9,0.0,49.8,59.9,42.6,0.0
2007-10-30,4.0,0.0,40.3,46.8,34.0,0.0
2007-10-31,4.0,0.0,41.5,51.4,35.2,0.0
2007-11-01,4.0,0.0,42.3,50.0,37.8,0.0
2007-11-02,4.0,0.0,41.7,51.1,36.1,0.0
2007-11-03,4.0,0.0,45.0,54.9,37.6,0.0
2007-11-04,4.0,0.0,50.4,61.3,42.8,0.0
