date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2007-10-01,0.1,0.0,38.8,43.2,34.3,0.0
2007-10-02,0.5,3.0,37.0,39.7,34.5,0.3
2007-10-03,1.2,1.0,34.3,38.7,30.0,0.3
2007-10-04,1.6,3.0,30.9,36.1,24.4,0.5
2007-10-05,1.9,6.0,31.8,35.1,28.6,0.9
2007-10-06,2.0,5.0,32.0,38.3,27.3,0.9
2007-10-07,2.0,4.0,37.2,42.1,30.0,0.8
2007-10-08,2.1,3.0,39.6,45.3,31.6,0.3
2007-10-09,2.1,2.0,37.8,56.7,31.6,0.2
2007-10-10,2.7,2.0,41.9,59.7,32.9,0.2
2007-10-11,2.7,0.0,37.8,43.2,30.6,0.0
2007-10-12,2.7,0.0,39.0,51.3,30.4,0.0
2007-10-13,2.7,0.0,40.1,51.1,34.5,0.0
2007-10-14,2.7,0.0,39.9,56.3,33.3,0.0
2007-10-15,2.7,0.0,40.8,59.9,33.6,0.0
2007-10-16,2.9,0.0,39.4,53.2,33.8,0.0
2007-10-17,3.0,0.0,33.8,36.5,30.2,0.0
2007-10-18,3.1,0.0,33.1,37.6,29.5,0.0
2007-10-19,3.8,1.0,34.3,37.0,30.7,0.8
2007-10-20,3.9,3.0,30.2,32.0,28.8,0.9
2007-10-21,3.9,2.0,31.6,34.2,29.1,0.9
2007-10-22,4.0,1.0,40.3,45.3,31.8,0.7
2007-10-23,4.0,0.0,48.6,57.0,43.7,0.0
2007-10-24,4.1,0.0,51.6,62.2,41.9,0.0
2007-10-25,4.1,0.0,35.6,48.4,28.0,0.0
2007-10-26,4.1,0.0,27.7,41.2,21.0,0.0
2007-10-27,4.1,0.0,37.9,49.1,21.2,0.0
2007-10-28,4.1,0.0,46.0,52.5,41.2,0.0
2007-10-29,4.1,0.0,46.0,53.8,37.2,0.0
2007-10-30,4.1,0.0,34.5,40.8,29.7,0.0
2007-10-31,4.1,0.0,36.0,41.5,30.6,0.0
2007-11-01,4.1,0.0,31.3,36.0,26.1,0.0
2007-11-02,4.1,0.0,30.0,35.4,24.1,0.0
2007-11-03,4.2,0.0,38.8,43.2,34.5,0.0
2007-11-04,4.4,2.0,35.8,42.8,22.8,0.3
2007-11-05,4.4,1.0,28.2,36.0,22.3,0.3
2007-11-06,4.6,1.0,41.0,48.0,32.4,0.4
2007-11-07,4.7,0.0,39.6,42.4,37.9,0.0
2007-11-08,4.9,0.0,38.5,40.6,35.4,0.0
2007-11-09,4.9,0.0,39.2,46.0,32.5,0.0
2007-11-10,5.0,0.0,37.6,45.0,27.7,0.0
2007-11-11,5.0,0.0,28.4,33.3,22.6,0.0
2007-11-12,5.6,2.0,35.4,41.7,30.0,0.6
2007-11-13,5.7,3.0,24.4,31.8,22.6,0.8
2007-11-14,6.0,3.0,23.4,31.6,19.2,1.2
2007-11-15,6.0,3.0,36.5,39.2,29.5,1.3
2007-11-16,6.3,4.0,36.1,38.3,34.5,1.6
2007-11-17,6.8,5.0,36.1,40.8,34.3,1.9
2007-11-18,6.8,4.0,28.8,35.1,24.3,1.9
2007-11-19,6.9,8.0,21.9,26.6,9.5,2.2
2007-11-20,7.0,7.0,14.0,20.8,7.3,2.2
2007-11-21,7.1,9.0,12.2,17.1,3.4,2.3
2007-11-22,7.1,8.0,10.6,17.8,3.0,2.3
2007-11-23,7.1,8.0,19.9,27.0,12.2,2.3
2007-11-24,7.2,8.0,29.1,34.3,25.3,2.3
2007-11-25,7.2,8.0,22.1,25.9,17.8,2.3
2007-11-26,7.2,8.0,25.5,34.2,17.2,2.4
2007-11-27,7.5,11.0,22.6,29.5,18.3,2.7
2007-11-28,7.5,12.0,17.4,19.8,12.7,2.8
2007-11-29,7.5,12.0,8.6,15.6,-8.1,2.9
2007-11-30,7.6,12.0,2.8,17.8,-10.1,2.9
2007-12-01,7.7,12.0,0.5,14.9,-10.5,2.9
2007-12-02,8.2,15.0,22.6,30.9,13.3,3.3
2007-12-03,9.4,15.0,34.3,36.9,30.6,4.3
2007-12-04,10.3,15.0,35.4,37.2,32.9,4.5
2007-12-05,10.3,14.0,30.2,33.4,22.8,4.5
2007-12-06,10.3,14.0,20.8,27.3,14.4,4.5
2007-12-07,10.3,14.0,9.7,16.3,0.9,4.5
2007-12-08,10.4,15.0,6.1,9.1,1.4,4.6
2007-12-09,10.4,15.0,15.4,22.5,3.4,4.6
