datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
2002-10-01 00:00:00+00:00,68.0,A,06294000,68.0,A
2002-10-02 00:00:00+00:00,64.0,A,06294000,64.0,A
2002-10-03 00:00:00+00:00,65.0,A,06294000,65.0,A
2002-10-04 00:00:00+00:00,73.0,A,06294000,73.0,A
2002-10-05 00:00:00+00:00,76.0,A,06294000,76.0,A
2002-10-06 00:00:00+00:00,79.0,A,06294000,79.0,A
2002-10-07 00:00:00+00:00,77.0,A,06294000,77.0,A
2002-10-08 00:00:00+00:00,77.0,A,06294000,77.0,A
2002-10-09 00:00:00+00:00,77.0,A,06294000,77.0,A
2002-10-10 00:00:00+00:00,75.0,A,06294000,75.0,A
2002-10-11 00:00:00+00:00,77.0,A,06294000,77.0,A
2002-10-12 00:00:00+00:00,83.0,A,06294000,83.0,A
2002-10-13 00:00:00+00:00,87.0,A,06294000,87.0,A
2002-10-14 00:00:00+00:00,92.0,A,06294000,92.0,A
2002-10-15 00:00:00+00:00,85.0,A,06294000,85.0,A
2002-10-16 00:00:00+00:00,82.0,A,06294000,82.0,A
2002-10-17 00:00:00+00:00,82.0,A,06294000,82.0,A
2002-10-18 00:00:00+00:00,80.0,A,06294000,80.0,A
2002-10-19 00:00:00+00:00,82.0,A,06294000,82.0,A
2002-10-20 00:00:00+00:00,80.0,A,06294000,80.0,A
2002-10-21 00:00:00+00:00,83.0,A,06294000,83.0,A
2002-10-22 00:00:00+00:00,85.0,A,06294000,85.0,A
2002-10-23 00:00:00+00:00,86.0,A,06294000,86.0,A
2002-10-24 00:00:00+00:00,91.0,A,06294000,91.0,A
2002-10-25 00:00:00+00:00,89.0,A,06294000,89.0,A
2002-10-26 00:00:00+00:00,91.0,A,06294000,91.0,A
2002-10-27 00:00:00+00:00,93.0,A,06294000,93.0,A
2002-10-28 00:00:00+00:00,92.0,A,06294000,92.0,A
2002-10-29 00:00:00+00:00,90.0,A,06294000,90.0,A
2002-10-30 00:00:00+00:00,90.0,A,06294000,90.0,A
2002-10-31 00:00:00+00:00,89.0,A,06294000,89.0,A
2002-11-01 00:00:00+00:00,70.0,"A, e",06294000,70.0,"A, e"
2002-11-02 00:00:00+00:00,65.0,"A, e",06294000,65.0,"A, e"
2002-11-03 00:00:00+00:00,60.0,"A, e",06294000,60.0,"A, e"
2002-11-04 00:00:00+00:00,70.0,"A, e",06294000,70.0,"A, e"
2002-11-05 00:00:00+00:00,89.0,A,06294000,89.0,A
2002-11-06 00:00:00+00:00,101.0,A,06294000,101.0,A
2002-11-07 00:00:00+00:00,113.0,A,06294000,113.0,A
2002-11-08 00:00:00+00:00,107.0,A,06294000,107.0,A
2002-11-09 00:00:00+00:00,101.0,A,06294000,101.0,A
2002-11-10 00:00:00+00:00,103.0,A,06294000,103.0,A
2002-11-11 00:00:00+00:00,100.0,A,06294000,100.0,A
2002-11-12 00:00:00+00:00,98.0,A,06294000,98.0,A
2002-11-13 00:00:00+00:00,98.0,A,06294000,98.0,A
2002-11-14 00:00:00+00:00,96.0,A,06294000,96.0,A
2002-11-15 00:00:00+00:00,97.0,A,06294000,97.0,A
