date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1994-10-01,0.0,35.1,46.0,28.9,0.0
1994-10-02,0.0,37.6,51.1,29.7,0.0
1994-10-03,0.2,37.6,44.2,30.7,0.0
1994-10-04,0.4,40.1,46.8,35.2,0.1
1994-10-05,0.6,35.2,41.2,25.9,0.2
1994-10-06,0.6,27.3,36.5,21.4,0.3
1994-10-07,0.7,30.0,45.1,21.2,0.3
1994-10-08,0.7,33.3,48.9,23.7,0.2
1994-10-09,0.7,36.7,53.1,26.2,0.0
1994-10-10,0.7,37.6,53.6,29.3,0.0
1994-10-11,0.7,36.3,49.8,28.8,0.0
1994-10-12,0.8,38.1,52.9,28.2,0.0
1994-10-13,0.8,38.7,48.0,31.5,0.0
1994-10-14,2.7,27.9,33.1,25.0,2.1
1994-10-15,4.3,22.3,24.6,19.6,3.7
1994-10-16,4.7,19.9,33.1,10.0,3.8
1994-10-17,5.4,21.9,31.8,17.4,4.5
1994-10-18,5.5,26.4,38.8,21.7,4.5
1994-10-19,5.5,26.2,45.1,17.8,4.4
1994-10-20,5.5,28.8,42.3,19.4,4.4
1994-10-21,5.5,31.6,47.3,23.9,4.4
1994-10-22,5.5,33.4,51.1,24.1,4.3
1994-10-23,5.5,32.4,51.1,24.3,4.3
1994-10-24,5.5,30.6,45.1,22.8,4.2
1994-10-25,5.5,29.5,47.5,21.6,4.2
1994-10-26,5.5,30.4,42.3,21.9,4.2
1994-10-27,5.6,36.5,48.7,25.2,4.2
1994-10-28,5.6,39.2,54.5,30.2,4.1
1994-10-29,5.6,35.2,51.1,27.7,4.1
1994-10-30,5.6,28.9,40.3,19.0,4.0
1994-10-31,5.6,32.5,45.5,20.7,4.0
1994-11-01,5.6,37.9,50.7,28.8,4.0
1994-11-02,5.6,31.3,37.2,26.2,4.0
1994-11-03,6.1,21.2,26.1,11.7,4.8
1994-11-04,6.2,15.6,28.9,3.6,4.8
1994-11-05,6.3,30.6,44.6,21.9,4.8
1994-11-06,6.4,32.9,44.6,21.6,4.9
1994-11-07,6.4,32.9,42.1,27.1,4.9
1994-11-08,6.8,24.3,29.5,15.8,5.4
1994-11-09,6.9,21.0,40.8,9.9,5.4
1994-11-10,7.0,28.9,42.4,19.9,5.4
1994-11-11,7.7,28.2,36.3,21.4,6.2
1994-11-12,9.5,23.9,29.1,15.4,8.4
1994-11-13,9.6,12.9,18.1,0.3,8.5
1994-11-14,9.6,4.5,26.8,-6.2,8.5
1994-11-15,9.7,14.4,33.8,3.9,8.5
1994-11-16,9.9,22.8,30.7,12.0,8.6
1994-11-17,10.1,9.3,12.9,6.6,8.8
1994-11-18,10.3,14.4,20.8,5.4,8.9
1994-11-19,10.6,12.7,17.6,4.8,9.4
1994-11-20,11.0,19.4,32.2,6.1,9.7
1994-11-21,11.0,19.2,24.4,13.6,9.8
1994-11-22,11.0,14.5,27.3,7.9,9.7
1994-11-23,11.0,14.5,31.3,8.8,9.7
1994-11-24,11.0,21.4,34.3,8.4,9.7
1994-11-25,11.1,22.8,32.0,15.1,9.7
1994-11-26,11.2,13.5,19.6,2.5,10.0
1994-11-27,11.2,2.1,9.1,-3.1,10.0
1994-11-28,11.4,3.6,7.7,-2.0,10.2
1994-11-29,11.7,14.7,26.4,-2.4,10.4
1994-11-30,11.7,26.4,35.2,20.7,10.4
1994-12-01,11.7,22.6,36.5,15.6,10.4
1994-12-02,11.7,19.0,32.0,11.7,10.4
1994-12-03,11.8,20.1,32.7,11.1,10.4
1994-12-04,11.8,24.4,30.0,18.7,10.4
1994-12-05,12.8,24.3,26.4,20.1,11.3
1994-12-06,13.8,21.2,27.7,8.4,12.5
1994-12-07,14.2,18.1,22.1,14.2,12.9
1994-12-08,14.2,7.0,16.5,-7.2,12.8
1994-12-09,14.2,2.5,14.7,-6.7,12.8
1994-12-10,14.3,14.5,26.4,-2.6,12.9
1994-12-11,14.3,13.5,21.6,6.4,12.8
1994-12-12,14.5,19.2,28.4,10.6,13.1
1994-12-13,14.9,15.4,21.0,11.3,13.5
1994-12-14,14.9,5.5,13.1,-0.9,13.5
1994-12-15,14.9,9.3,18.9,-0.2,13.6
1994-12-16,15.1,19.8,25.5,8.4,13.7
1994-12-17,15.1,22.8,30.0,17.2,13.7
1994-12-18,15.2,21.9,29.8,15.3,13.7
1994-12-19,15.2,23.2,26.8,18.3,13.7
1994-12-20,15.2,23.9,31.1,17.1,13.6
1994-12-21,15.2,23.9,33.8,17.6,13.6
1994-12-22,15.2,24.3,30.9,17.4,13.6
1994-12-23,15.3,24.4,27.7,20.3,13.7
1994-12-24,15.4,23.4,30.0,16.9,13.8
1994-12-25,15.4,23.7,28.9,19.4,13.8
1994-12-26,15.4,16.7,26.4,12.0,13.8
1994-12-27,15.4,18.5,28.0,11.8,13.8
1994-12-28,15.4,17.4,27.9,12.9,13.8
1994-12-29,15.4,20.1,29.1,12.2,13.8
1994-12-30,15.7,17.4,24.6,6.4,14.2
1994-12-31,15.7,9.9,14.9,3.4,14.2
1995-01-01,15.7,10.9,21.7,0.0,14.2
1995-01-02,15.7,16.5,26.6,7.9,14.2
1995-01-03,15.7,13.6,24.1,6.8,14.2
1995-01-04,16.3,15.6,20.3,7.7,14.7
1995-01-05,17.8,17.6,22.5,15.6,16.1
1995-01-06,18.1,12.7,16.2,8.1,16.5
1995-01-07,18.7,19.2,26.6,8.4,17.1
1995-01-08,19.0,21.7,29.3,16.7,17.4
1995-01-09,19.1,25.5,34.7,17.8,17.4
1995-01-10,19.1,26.1,35.2,18.5,17.4
1995-01-11,19.6,21.0,24.4,17.2,17.9
1995-01-12,19.8,16.2,22.8,7.5,18.2
1995-01-13,19.9,20.5,27.7,13.6,18.3
1995-01-14,20.0,27.9,37.8,21.6,18.3
1995-01-15,20.1,23.9,28.4,16.5,18.5
1995-01-16,20.1,9.7,17.2,-0.2,18.6
1995-01-17,20.1,2.3,12.9,-7.1,18.6
1995-01-18,20.1,8.4,19.2,-5.6,18.7
1995-01-19,20.2,18.0,32.0,10.8,18.7
1995-01-20,20.2,17.4,31.5,11.5,18.7
1995-01-21,20.2,13.8,22.6,3.4,18.7
1995-01-22,20.2,7.5,26.8,-0.2,18.7
1995-01-23,20.3,13.3,29.3,3.9,18.8
1995-01-24,21.0,22.3,27.0,16.0,19.4
1995-01-25,21.8,22.6,28.2,14.0,20.2
1995-01-26,22.9,19.9,27.3,15.1,21.3
1995-01-27,22.9,14.9,21.7,3.0,21.4
1995-01-28,22.9,8.4,27.3,0.1,21.4
1995-01-29,22.9,5.9,27.3,-1.5,21.4
