date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1994-10-01,0.0,37.4,49.5,30.0,0.2
1994-10-02,0.6,26.2,37.0,19.4,0.7
1994-10-03,0.7,21.7,29.7,16.7,0.7
1994-10-04,1.0,32.2,47.8,17.6,0.7
1994-10-05,1.1,33.1,42.8,29.3,0.8
1994-10-06,2.0,28.8,32.7,23.5,1.5
1994-10-07,2.0,29.1,42.6,21.6,1.5
1994-10-08,2.0,30.7,47.8,22.6,1.5
1994-10-09,2.0,33.8,52.2,23.2,1.5
1994-10-10,2.0,36.7,55.6,25.5,1.5
1994-10-11,2.0,33.8,46.2,23.2,1.5
1994-10-12,2.0,30.4,40.3,22.8,1.5
1994-10-13,2.0,36.7,49.8,28.2,1.5
1994-10-14,3.0,34.7,47.5,28.8,2.5
1994-10-15,3.3,29.3,34.2,22.3,2.7
1994-10-16,3.4,26.8,32.2,19.9,2.7
1994-10-17,3.5,27.9,41.7,23.7,2.8
1994-10-18,3.6,26.6,33.6,23.5,2.8
1994-10-19,3.6,26.4,32.4,20.5,2.8
1994-10-20,3.6,26.6,35.2,19.0,2.8
1994-10-21,3.8,25.7,31.1,18.0,2.9
1994-10-22,3.8,19.2,32.9,8.2,2.9
1994-10-23,3.8,23.4,37.9,16.2,2.9
1994-10-24,3.9,25.9,45.5,15.3,3.0
1994-10-25,3.9,28.2,46.6,18.7,3.0
1994-10-26,4.1,30.6,46.2,20.8,3.1
1994-10-27,4.1,35.8,44.4,30.2,3.1
1994-10-28,4.5,22.8,37.2,9.5,3.5
1994-10-29,4.5,13.8,28.2,4.8,3.5
1994-10-30,4.6,14.2,28.0,3.0,3.6
1994-10-31,4.8,19.2,25.3,11.8,3.9
1994-11-01,6.2,25.0,31.1,14.2,5.0
1994-11-02,6.2,11.1,18.5,3.0,5.0
1994-11-03,6.2,6.1,24.1,-2.7,5.0
1994-11-04,6.3,7.5,16.7,-1.8,5.1
1994-11-05,6.5,17.4,23.9,9.3,5.4
1994-11-06,7.6,24.6,27.3,20.8,6.5
1994-11-07,8.4,19.4,26.1,8.1,7.2
1994-11-08,8.4,12.9,25.5,2.7,7.2
1994-11-09,8.6,20.1,27.9,10.2,7.3
1994-11-10,8.6,24.3,33.4,16.0,7.3
1994-11-11,8.6,24.1,37.2,16.2,7.3
1994-11-12,8.9,22.8,31.3,15.6,7.6
1994-11-13,9.0,10.6,17.6,0.5,7.7
1994-11-14,9.0,4.8,15.8,-3.3,7.7
1994-11-15,9.1,11.1,24.3,-2.0,7.8
1994-11-16,9.9,13.3,18.9,7.3,8.6
1994-11-17,9.9,3.0,11.7,-5.4,8.6
1994-11-18,9.9,3.2,20.3,-3.8,8.6
1994-11-19,10.0,5.5,21.9,-5.3,8.7
1994-11-20,10.2,11.5,18.5,3.6,8.9
1994-11-21,10.2,-0.8,10.8,-11.2,8.9
1994-11-22,10.2,-4.4,12.0,-14.6,8.9
1994-11-23,10.3,10.4,24.6,-2.7,9.0
1994-11-24,10.5,17.4,24.4,9.7,9.2
1994-11-25,10.8,18.3,30.0,13.3,9.5
1994-11-26,10.9,7.7,13.5,3.4,9.5
1994-11-27,11.0,2.1,6.3,-1.7,9.6
1994-11-28,11.1,2.1,6.6,0.1,9.7
1994-11-29,11.4,5.7,12.2,-0.6,10.0
1994-11-30,11.7,22.1,27.3,12.4,10.4
1994-12-01,12.1,25.0,26.6,23.4,10.9
1994-12-02,12.6,21.0,24.8,18.0,11.4
1994-12-03,13.7,21.9,24.3,18.7,12.5
1994-12-04,14.7,22.6,26.4,19.6,13.5
1994-12-05,15.1,19.8,25.5,14.0,13.9
1994-12-06,15.3,16.5,24.4,7.0,14.1
1994-12-07,15.3,3.4,11.3,-4.0,14.1
1994-12-08,15.3,-1.7,7.3,-6.7,14.1
1994-12-09,15.3,-1.5,7.2,-9.4,14.1
1994-12-10,15.3,-0.2,14.9,-10.7,14.1
1994-12-11,15.4,6.6,14.4,-0.9,14.2
1994-12-12,15.5,12.0,19.4,3.9,14.3
1994-12-13,15.5,9.7,18.1,-3.1,14.3
1994-12-14,15.5,1.8,10.0,-3.6,14.3
1994-12-15,15.7,5.4,11.1,-1.7,14.5
1994-12-16,16.4,13.3,19.0,6.4,15.2
1994-12-17,16.6,22.8,26.8,18.9,15.4
1994-12-18,16.7,20.8,28.8,15.6,15.5
1994-12-19,16.7,12.6,17.4,4.6,15.5
1994-12-20,16.7,11.8,23.5,3.2,15.5
1994-12-21,16.7,16.5,26.8,11.1,15.5
1994-12-22,16.8,18.0,29.1,10.6,15.6
1994-12-23,16.9,24.4,34.3,16.5,15.7
1994-12-24,17.0,24.1,27.0,18.3,15.8
1994-12-25,17.1,24.8,30.7,19.8,15.9
1994-12-26,17.1,19.9,23.2,18.1,15.9
1994-12-27,17.1,21.4,26.2,12.9,15.9
1994-12-28,17.2,20.7,29.1,12.2,16.0
1994-12-29,17.2,10.2,22.6,-6.3,16.0
1994-12-30,17.2,-2.2,7.2,-9.2,16.0
1994-12-31,17.2,-10.8,2.1,-17.5,16.0
1995-01-01,17.2,-0.4,14.7,-12.1,16.0
1995-01-02,17.2,0.3,19.2,-9.8,16.0
1995-01-03,17.2,-1.7,15.4,-10.3,16.0
1995-01-04,17.2,3.9,20.7,-4.7,16.0
1995-01-05,17.3,11.7,19.6,3.2,16.3
1995-01-06,17.3,9.1,16.5,2.7,16.4
1995-01-07,18.1,16.5,20.1,10.2,17.3
1995-01-08,18.7,20.5,23.7,19.4,18.0
1995-01-09,19.0,25.9,30.6,20.8,18.3
1995-01-10,19.2,25.7,27.7,23.5,18.5
1995-01-11,19.3,20.5,24.6,15.3,18.6
1995-01-12,19.5,18.0,20.8,15.8,18.9
1995-01-13,19.9,20.1,23.4,16.3,19.3
1995-01-14,20.6,25.5,31.3,22.6,20.0
1995-01-15,20.8,19.4,26.2,13.3,20.2
1995-01-16,21.0,12.9,18.3,7.3,20.4
1995-01-17,21.1,7.7,18.5,3.7,20.5
1995-01-18,21.2,11.7,16.7,5.4,20.6
1995-01-19,21.2,13.5,22.8,2.7,20.6
1995-01-20,21.2,5.0,24.8,-2.0,20.6
1995-01-21,21.2,5.2,30.9,-1.7,20.6
1995-01-22,21.2,5.2,26.2,-2.2,20.6
1995-01-23,21.2,5.7,27.5,-2.6,20.6
1995-01-24,21.4,16.7,33.4,0.5,20.8
1995-01-25,21.5,23.9,33.1,19.4,20.9
1995-01-26,21.6,24.3,32.4,20.3,21.0
1995-01-27,21.8,18.9,26.4,14.9,21.2
1995-01-28,21.8,12.2,28.0,-2.2,21.2
1995-01-29,21.8,6.6,36.0,-5.6,21.2
1995-01-30,21.9,16.0,24.6,4.1,21.4
1995-01-31,22.3,25.7,30.6,20.3,21.8
1995-02-01,23.3,29.1,32.9,27.0,22.9
1995-02-02,23.4,17.4,26.6,9.7,23.0
1995-02-03,23.5,19.8,46.9,6.1,23.1
1995-02-04,23.5,24.6,45.7,15.6,23.1
1995-02-05,23.6,23.4,32.4,13.5,23.2
1995-02-06,23.6,24.1,37.0,16.3,23.2
1995-02-07,23.6,24.6,37.6,16.7,23.2
1995-02-08,23.6,20.5,46.0,10.4,23.2
1995-02-09,23.7,16.3,29.1,9.1,23.3
1995-02-10,23.7,3.7,13.8,-17.0,23.3
1995-02-11,23.7,-4.4,19.8,-18.8,23.3
1995-02-12,23.8,-0.8,18.5,-12.3,23.4
1995-02-13,24.4,9.1,18.0,-3.8,24.0
1995-02-14,24.4,8.6,18.3,-1.7,24.1
1995-02-15,24.7,3.0,10.9,-5.4,24.4
1995-02-16,24.8,13.8,36.0,3.7,24.5
1995-02-17,25.4,19.8,27.9,11.7,25.1
1995-02-18,25.7,23.0,43.0,16.7,25.4
1995-02-19,25.7,27.0,33.4,17.1,25.5
1995-02-20,26.0,31.8,52.0,21.7,25.8
1995-02-21,26.1,26.8,52.2,16.5,25.9
1995-02-22,26.1,24.4,43.7,15.3,25.9
1995-02-23,26.1,25.3,43.2,15.1,25.9
1995-02-24,26.1,28.4,48.9,18.0,25.9
1995-02-25,26.1,27.3,45.5,19.4,25.9
1995-02-26,26.1,25.3,30.7,22.3,25.9
1995-02-27,26.1,19.0,34.0,3.0,25.9
1995-02-28,26.1,12.6,28.4,-2.0,25.9
1995-03-01,26.1,8.4,30.0,-4.4,25.9
1995-03-02,26.1,13.3,33.8,-1.7,25.9
1995-03-03,26.8,21.7,27.1,16.9,26.6
1995-03-04,27.3,16.9,23.9,11.8,27.2
1995-03-05,28.2,13.3,21.0,5.4,28.2
1995-03-06,28.3,4.8,14.2,-6.9,28.3
1995-03-07,28.4,10.0,26.8,1.2,28.4
1995-03-08,28.5,20.7,34.5,5.5,28.5
1995-03-09,28.6,29.8,41.2,23.2,28.6
1995-03-10,28.9,31.5,39.0,26.8,28.9
1995-03-11,29.5,31.5,36.5,27.9,29.6
1995-03-12,30.0,23.9,28.2,20.8,30.1
1995-03-13,30.2,22.6,28.2,15.3,30.3
1995-03-14,30.4,27.9,36.1,18.0,30.5
1995-03-15,30.7,28.8,37.0,19.2,30.8
1995-03-16,30.7,21.7,35.1,14.0,30.8
1995-03-17,30.7,23.2,45.1,10.0,30.8
1995-03-18,31.2,28.0,40.8,20.5,31.4
1995-03-19,31.6,20.8,28.8,9.7,31.8
1995-03-20,32.0,22.5,37.9,6.4,32.2
1995-03-21,32.9,23.7,31.5,17.1,33.2
1995-03-22,32.9,15.6,26.4,6.3,33.2
1995-03-23,33.1,22.8,37.4,10.8,33.4
1995-03-24,33.5,14.4,21.7,9.3,33.9
1995-03-25,33.6,11.1,22.1,-0.6,34.0
1995-03-26,33.6,7.3,29.7,-3.3,34.0
1995-03-27,33.6,7.9,28.8,-5.4,34.0
1995-03-28,33.6,7.3,24.6,-7.2,34.0
1995-03-29,33.6,8.6,28.8,-7.2,34.0
1995-03-30,33.7,15.6,30.4,-1.5,34.1
1995-03-31,33.8,23.5,43.0,13.8,34.2
1995-04-01,33.9,26.8,42.3,12.9,34.3
1995-04-02,34.0,24.6,39.7,14.4,34.4
1995-04-03,34.1,27.3,46.0,15.8,34.5
1995-04-04,34.1,33.6,48.9,22.3,34.5
1995-04-05,34.3,29.8,33.4,27.0,34.7
1995-04-06,34.7,31.5,41.9,28.2,35.2
1995-04-07,34.9,29.3,33.3,25.9,35.4
1995-04-08,35.4,21.2,30.9,12.6,35.9
1995-04-09,35.5,14.0,23.0,4.5,36.0
1995-04-10,35.6,12.7,27.7,-3.6,36.1
1995-04-11,35.7,19.8,36.7,1.4,36.2
1995-04-12,35.8,30.0,42.6,21.7,36.3
1995-04-13,36.0,36.1,50.5,25.7,36.6
