date,PREC_DAILY,WTEQ_DAILY
1994-10-01,0.3,0.0
1994-10-02,0.5,0.0
1994-10-03,1.4,0.7
1994-10-04,2.1,1.2
1994-10-05,2.7,1.5
1994-10-06,2.9,1.4
1994-10-07,3.0,1.3
1994-10-08,3.0,1.1
1994-10-09,3.0,0.8
1994-10-10,3.0,0.4
1994-10-11,3.0,0.0
1994-10-12,3.1,0.0
1994-10-13,3.1,0.0
1994-10-14,4.0,1.2
1994-10-15,4.8,1.7
1994-10-16,4.9,1.7
1994-10-17,5.3,2.0
1994-10-18,5.7,2.3
1994-10-19,5.7,2.2
1994-10-20,5.7,2.1
1994-10-21,5.7,2.1
1994-10-22,5.7,2.0
1994-10-23,5.7,2.0
1994-10-24,5.7,1.9
1994-10-25,5.7,1.9
1994-10-26,5.7,1.9
1994-10-27,5.7,1.8
1994-10-28,5.7,1.8
1994-10-29,5.7,1.5
1994-10-30,5.7,1.4
1994-10-31,5.7,1.4
1994-11-01,5.7,1.3
1994-11-02,6.2,1.8
1994-11-03,6.3,1.9
1994-11-04,6.3,2.1
1994-11-05,6.6,2.5
1994-11-06,6.6,2.6
1994-11-07,6.6,2.6
1994-11-08,6.7,2.7
1994-11-09,6.7,2.7
1994-11-10,6.7,2.7
1994-11-11,6.9,2.8
1994-11-12,7.4,3.3
1994-11-13,7.6,3.5
1994-11-14,7.6,3.5
1994-11-15,7.7,3.5
1994-11-16,8.9,5.0
1994-11-17,9.3,5.3
1994-11-18,9.7,5.7
1994-11-19,9.8,5.7
1994-11-20,9.9,5.9
1994-11-21,10.1,6.0
1994-11-22,10.1,6.0
1994-11-23,10.1,6.0
1994-11-24,10.1,6.1
1994-11-25,10.4,6.3
1994-11-26,10.7,6.7
1994-11-27,11.0,7.0
1994-11-28,11.5,7.7
1994-11-29,11.6,7.8
1994-11-30,11.7,7.8
1994-12-01,11.7,7.8
1994-12-02,11.7,7.8
1994-12-03,11.8,7.9
1994-12-04,11.9,8.0
1994-12-05,12.0,8.0
1994-12-06,12.5,8.6
1994-12-07,12.8,8.9
1994-12-08,12.9,8.9
1994-12-09,12.9,8.9
1994-12-10,13.0,9.1
1994-12-11,13.0,9.1
1994-12-12,13.3,9.4
1994-12-13,13.9,10.0
1994-12-14,13.9,10.0
1994-12-15,13.9,10.0
1994-12-16,14.0,10.1
1994-12-17,14.0,10.1
1994-12-18,14.2,10.4
1994-12-19,14.2,10.4
1994-12-20,14.3,10.4
1994-12-21,14.3,10.4
1994-12-22,14.3,10.4
1994-12-23,14.3,10.4
1994-12-24,14.7,10.9
1994-12-25,14.7,10.9
1994-12-26,14.7,10.9
1994-12-27,14.7,10.9
1994-12-28,14.7,11.0
1994-12-29,14.7,11.0
1994-12-30,14.7,10.9
1994-12-31,14.7,10.8
1995-01-01,14.7,10.5
1995-01-02,14.7,10.1
1995-01-03,14.8,9.9
1995-01-04,14.9,10.0
1995-01-05,15.4,10.6
1995-01-06,15.8,11.2
1995-01-07,16.1,11.6
1995-01-08,16.3,11.6
1995-01-09,16.6,11.8
1995-01-10,16.9,12.1
1995-01-11,17.5,12.6
1995-01-12,17.6,12.9
1995-01-13,17.8,13.1
1995-01-14,18.2,13.5
1995-01-15,19.6,15.2
1995-01-16,19.8,15.4
1995-01-17,20.0,15.8
1995-01-18,20.0,15.9
1995-01-19,20.0,15.9
1995-01-20,20.0,15.9
1995-01-21,20.0,16.0
1995-01-22,20.0,16.1
1995-01-23,20.1,16.3
1995-01-24,20.1,16.5
1995-01-25,20.5,17.1
1995-01-26,21.1,17.8
1995-01-27,21.2,18.0
1995-01-28,21.2,18.0
1995-01-29,21.2,18.1
1995-01-30,21.3,18.2
1995-01-31,21.5,18.5
1995-02-01,21.6,18.6
1995-02-02,21.6,18.7
1995-02-03,21.6,18.8
1995-02-04,21.6,18.9
1995-02-05,21.6,18.9
1995-02-06,21.6,18.9
1995-02-07,21.6,18.9
1995-02-08,21.7,18.9
1995-02-09,21.7,18.9
1995-02-10,21.9,19.3
1995-02-11,22.5,20.1
1995-02-12,22.8,20.5
1995-02-13,23.3,20.9
1995-02-14,24.6,22.2
1995-02-15,24.6,22.2
1995-02-16,24.7,22.2
1995-02-17,24.7,22.3
1995-02-18,24.8,22.4
1995-02-19,24.9,22.4
1995-02-20,24.9,22.4
1995-02-21,24.9,22.4
1995-02-22,24.9,22.4
1995-02-23,24.9,22.4
1995-02-24,24.9,22.4
1995-02-25,24.9,22.4
1995-02-26,24.9,22.2
1995-02-27,24.9,22.3
1995-02-28,25.0,22.3
1995-03-01,25.1,22.3
1995-03-02,25.4,22.5
1995-03-03,26.3,23.5
1995-03-04,26.5,23.9
1995-03-05,26.6,24.1
1995-03-06,26.6,24.1
1995-03-07,26.7,24.1
1995-03-08,26.9,24.1
1995-03-09,27.0,24.1
1995-03-10,28.2,25.5
1995-03-11,29.2,27.3
1995-03-12,29.5,27.6
1995-03-13,30.8,27.9
1995-03-14,30.8,28.2
1995-03-15,30.9,28.2
1995-03-16,31.0,28.2
1995-03-17,31.0,28.2
1995-03-18,31.4,28.9
1995-03-19,31.9,29.6
1995-03-20,32.0,29.6
1995-03-21,32.7,30.2
1995-03-22,32.9,30.2
1995-03-23,33.5,30.3
1995-03-24,33.6,30.3
1995-03-25,33.7,30.3
1995-03-26,33.7,30.3
1995-03-27,33.7,30.3
1995-03-28,33.8,30.3
