date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1993-10-01,0.0,46.4,57.2,37.4,0.0
1993-10-02,0.0,43.9,57.4,33.3,0.0
1993-10-03,0.0,47.5,62.8,35.8,0.0
1993-10-04,0.0,50.0,63.0,39.0,0.0
1993-10-05,0.0,52.3,66.6,41.2,0.0
1993-10-06,0.1,47.5,56.1,38.5,0.0
1993-10-07,0.5,28.6,38.8,23.5,0.2
1993-10-08,0.6,25.3,30.2,23.0,0.2
1993-10-09,0.6,,,,0.2
1993-10-10,0.6,33.3,43.2,25.9,0.2
1993-10-11,0.6,39.7,51.1,31.8,0.2
1993-10-12,0.6,40.1,50.5,34.3,0.0
1993-10-13,0.6,39.7,48.9,33.3,0.0
1993-10-14,0.6,37.8,45.0,33.6,0.0
1993-10-15,0.7,35.6,40.6,30.2,0.0
1993-10-16,0.7,35.1,43.0,27.9,0.0
1993-10-17,0.7,34.3,40.3,31.1,0.0
1993-10-18,0.7,33.6,37.9,29.3,0.0
1993-10-19,0.9,31.6,36.1,26.1,0.2
1993-10-20,0.9,29.3,38.8,22.1,0.2
1993-10-21,0.9,35.6,46.6,26.4,0.2
1993-10-22,0.9,39.2,49.8,30.9,0.2
1993-10-23,0.9,41.7,52.9,33.1,0.2
1993-10-24,0.9,38.3,43.9,27.5,0.0
1993-10-25,0.9,30.6,40.6,23.5,0.0
1993-10-26,0.9,30.0,39.0,22.3,0.0
1993-10-27,0.9,37.4,46.0,28.6,0.0
1993-10-28,1.6,23.7,33.3,11.1,0.5
1993-10-29,1.6,15.3,24.6,5.9,0.5
1993-10-30,1.6,25.2,33.1,17.1,0.6
1993-10-31,1.8,,,,0.8
1993-11-01,1.8,24.4,29.5,20.7,0.8
1993-11-02,1.8,28.8,33.4,22.1,0.9
1993-11-03,1.9,30.7,37.8,26.8,1.1
1993-11-04,2.1,15.6,26.6,10.0,1.1
1993-11-05,2.1,16.7,23.9,10.0,1.1
1993-11-06,2.1,21.4,27.3,15.3,1.1
1993-11-07,2.1,22.3,25.0,20.8,1.1
1993-11-08,2.1,23.4,27.9,16.0,1.1
1993-11-09,2.1,23.5,34.0,15.1,1.1
1993-11-10,2.1,28.2,36.7,22.3,1.1
1993-11-11,2.1,24.3,34.5,18.3,1.1
1993-11-12,2.1,,,,1.2
1993-11-13,2.3,19.8,24.6,8.8,1.4
1993-11-14,2.3,16.2,22.3,5.7,1.4
1993-11-15,2.3,27.3,33.4,19.9,1.4
1993-11-16,2.3,25.0,31.3,17.2,1.4
1993-11-17,2.5,26.6,31.1,24.3,1.6
1993-11-18,2.8,18.9,24.6,16.5,1.9
1993-11-19,2.8,,,,1.9
1993-11-20,2.8,21.9,28.9,15.1,1.9
1993-11-21,2.8,23.5,33.8,5.2,1.9
1993-11-22,3.1,-8.0,12.2,-17.9,2.0
1993-11-23,3.2,-14.8,-6.9,-19.7,2.0
1993-11-24,3.3,,,,2.1
1993-11-25,3.3,-2.7,5.9,-12.3,2.1
1993-11-26,3.3,,,,2.1
1993-11-27,3.3,20.1,26.2,9.9,2.2
1993-11-28,3.3,30.0,36.5,26.1,2.3
1993-11-29,3.3,,,,2.3
1993-11-30,3.3,25.9,31.5,20.8,2.3
1993-12-01,3.4,,,,2.5
1993-12-02,3.5,24.4,26.8,21.9,2.6
1993-12-03,3.6,25.3,30.2,19.2,2.6
1993-12-04,3.6,24.6,30.9,19.2,2.7
1993-12-05,3.7,13.8,21.7,5.4,2.7
1993-12-06,3.9,,,,2.8
1993-12-07,3.9,21.2,27.0,9.5,2.8
1993-12-08,4.0,29.5,34.9,25.5,3.1
1993-12-09,4.0,,,,3.1
1993-12-10,4.1,36.0,42.4,25.2,3.1
1993-12-11,4.1,41.2,44.1,31.5,3.1
1993-12-12,4.1,21.9,31.6,13.1,3.1
1993-12-13,4.2,18.7,27.5,9.3,3.1
1993-12-14,4.2,,,,3.1
1993-12-15,4.2,21.6,27.5,15.6,3.1
1993-12-16,4.2,21.2,25.2,18.0,3.1
1993-12-17,4.2,19.6,21.9,17.4,3.1
1993-12-18,4.3,18.0,19.4,16.3,3.1
1993-12-19,4.4,,,,3.2
1993-12-20,4.4,16.3,18.9,13.8,3.2
1993-12-21,4.5,16.2,19.4,12.2,3.2
1993-12-22,4.6,14.9,18.0,11.1,3.4
1993-12-23,4.7,15.4,18.3,13.6,3.5
1993-12-24,4.7,19.4,24.8,14.5,3.5
1993-12-25,4.7,24.6,31.1,18.9,3.5
1993-12-26,4.7,24.6,32.2,18.7,3.5
1993-12-27,4.7,19.8,28.2,16.2,3.5
1993-12-28,4.7,20.1,27.1,13.8,3.5
1993-12-29,4.7,24.4,30.6,18.5,3.5
1993-12-30,4.7,,,,3.6
1993-12-31,4.8,,,,3.7
1994-01-01,5.2,24.6,28.8,18.7,4.0
1994-01-02,5.5,25.9,29.1,23.2,4.2
1994-01-03,5.6,25.5,30.0,18.1,4.3
