date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1991-10-01,0.0,46.2,56.3,38.5,0.0
1991-10-02,0.0,41.7,51.1,35.8,0.0
1991-10-03,0.0,37.9,46.6,32.2,0.0
1991-10-04,0.0,38.5,52.2,30.9,0.0
1991-10-05,0.0,42.1,55.9,33.6,0.0
1991-10-06,0.0,44.4,58.5,36.7,0.0
1991-10-07,0.0,39.6,47.7,33.8,0.0
1991-10-08,0.0,41.2,54.1,31.6,0.0
1991-10-09,0.0,47.8,62.1,38.8,0.0
1991-10-10,0.0,52.5,67.1,44.8,0.0
1991-10-11,0.0,55.0,66.9,45.3,0.0
1991-10-12,0.0,45.0,53.1,34.9,0.0
1991-10-13,0.0,42.6,53.2,33.1,0.0
1991-10-14,0.0,53.1,65.5,44.4,0.0
1991-10-15,0.0,53.1,61.5,47.3,0.0
1991-10-16,0.2,36.1,52.7,25.9,0.0
1991-10-17,0.4,27.1,30.9,23.2,0.0
1991-10-18,0.4,29.5,34.7,22.8,0.0
1991-10-19,0.6,35.2,41.4,30.6,0.0
1991-10-20,0.8,41.5,47.3,36.0,0.0
1991-10-21,1.0,34.0,41.4,28.9,0.0
1991-10-22,1.1,29.5,32.9,26.6,0.0
1991-10-23,1.3,27.5,30.2,25.0,0.1
1991-10-24,1.5,27.1,31.6,24.3,0.5
1991-10-25,1.5,25.7,30.2,21.4,0.5
1991-10-26,1.6,23.7,26.1,20.7,0.5
1991-10-27,1.6,16.9,20.5,10.6,0.5
1991-10-28,1.6,13.3,20.7,5.5,0.5
1991-10-29,1.6,11.8,18.1,6.3,0.7
1991-10-30,1.7,21.7,28.4,13.8,0.7
1991-10-31,1.7,24.1,26.6,22.6,0.9
1991-11-01,1.8,22.5,25.0,20.5,0.9
1991-11-02,1.8,17.6,22.8,11.7,0.9
1991-11-03,1.9,19.2,24.1,14.7,1.0
1991-11-04,1.9,30.0,36.1,21.0,1.0
1991-11-05,2.4,33.4,40.6,30.2,1.1
1991-11-06,2.5,30.7,34.9,28.0,1.0
1991-11-07,2.6,29.1,30.6,27.9,1.1
1991-11-08,3.1,34.2,39.0,28.4,1.1
1991-11-09,3.1,32.0,35.4,30.2,1.1
1991-11-10,3.2,32.0,35.8,28.6,1.1
1991-11-11,6.1,30.9,31.8,29.1,2.5
1991-11-12,7.6,31.5,32.4,28.8,3.3
1991-11-13,8.1,28.4,31.6,25.3,3.6
1991-11-14,8.3,24.4,29.5,17.8,3.5
1991-11-15,8.5,22.6,27.0,17.4,3.6
1991-11-16,8.9,23.5,25.0,22.6,4.6
1991-11-17,9.5,27.9,31.8,23.4,5.3
1991-11-18,10.0,28.6,32.5,26.8,5.5
1991-11-19,12.2,27.1,27.9,26.4,7.9
1991-11-20,12.9,27.0,30.9,22.3,8.4
1991-11-21,13.0,22.3,28.9,15.3,8.5
1991-11-22,13.0,18.3,23.7,14.9,8.5
1991-11-23,13.0,20.5,22.1,19.0,8.8
1991-11-24,13.6,22.8,25.5,20.5,9.6
1991-11-25,13.9,27.9,33.3,23.4,9.9
1991-11-26,14.1,25.0,27.7,22.5,10.2
1991-11-27,14.2,25.0,27.9,22.3,10.3
1991-11-28,14.9,24.1,28.0,20.1,10.8
1991-11-29,15.1,17.8,23.7,12.6,10.8
1991-11-30,15.1,17.1,21.4,11.5,10.9
1991-12-01,15.1,26.6,31.6,20.3,11.1
1991-12-02,15.2,25.5,28.2,24.4,11.2
1991-12-03,15.3,29.5,32.2,26.1,11.3
