date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1991-10-01,0.0,59.2,78.3,43.7,0.0
1991-10-02,0.1,60.1,82.2,43.9,0.0
1991-10-03,0.1,58.8,79.3,43.2,0.0
1991-10-04,0.1,58.8,82.0,44.1,0.0
1991-10-05,0.1,58.8,79.3,44.2,0.0
1991-10-06,0.1,57.0,77.7,45.7,0.0
1991-10-07,0.1,55.8,74.3,44.6,0.0
1991-10-08,0.1,54.7,73.4,40.8,0.0
1991-10-09,0.1,56.7,75.2,44.8,0.0
1991-10-10,0.1,59.0,75.2,48.0,0.0
1991-10-11,0.1,56.8,77.7,43.5,0.0
1991-10-12,0.1,56.8,75.7,43.3,0.0
1991-10-13,0.1,56.7,77.7,42.6,0.0
1991-10-14,0.1,57.7,79.3,42.3,0.0
1991-10-15,0.1,57.9,81.1,42.3,0.0
1991-10-16,0.1,56.5,71.4,45.5,0.0
1991-10-17,0.1,53.4,72.5,39.9,0.0
1991-10-18,0.1,53.4,75.0,39.9,0.0
1991-10-19,0.1,51.3,71.2,37.4,0.0
1991-10-20,0.1,47.5,64.8,37.0,0.0
1991-10-21,0.1,49.6,69.4,34.7,0.0
1991-10-22,0.1,45.5,54.5,37.6,0.0
1991-10-23,0.1,35.4,45.5,27.7,0.0
1991-10-24,0.1,34.2,46.4,26.8,0.0
1991-10-25,2.0,34.9,41.4,28.8,0.0
1991-10-26,3.3,33.4,39.0,29.1,0.0
1991-10-27,3.4,26.1,34.9,18.3,0.0
1991-10-28,3.4,28.2,41.7,15.8,0.0
1991-10-29,3.4,30.6,38.8,21.4,0.0
1991-10-30,3.4,25.3,40.1,14.5,0.0
1991-10-31,3.4,33.6,54.5,18.5,0.0
1991-11-01,3.4,39.4,57.7,26.4,0.0
1991-11-02,3.4,40.6,59.2,28.4,0.0
1991-11-03,3.4,43.9,62.4,32.2,0.0
1991-11-04,3.4,45.0,64.9,32.4,0.0
1991-11-05,3.4,47.5,66.4,34.5,0.0
1991-11-06,3.4,47.8,66.9,36.3,0.0
1991-11-07,3.4,48.4,67.8,35.2,0.0
1991-11-08,3.4,47.7,55.6,41.0,0.0
1991-11-09,3.4,42.6,52.7,37.6,0.0
1991-11-10,3.4,39.4,51.6,34.3,0.0
1991-11-11,3.5,39.4,53.8,30.4,0.0
1991-11-12,3.5,44.1,64.8,31.3,0.0
1991-11-13,3.5,39.7,50.2,27.7,0.0
1991-11-14,3.7,27.3,32.0,23.9,0.0
1991-11-15,3.7,27.9,40.8,21.9,0.0
1991-11-16,3.7,33.4,54.5,19.2,0.0
1991-11-17,5.4,32.4,35.2,30.4,1.9
1991-11-18,5.5,27.9,39.7,20.3,1.9
1991-11-19,5.8,30.6,48.9,17.6,1.9
1991-11-20,5.9,38.3,44.8,34.7,1.9
1991-11-21,5.9,34.2,42.3,24.4,1.9
1991-11-22,5.9,29.1,43.2,20.8,1.9
1991-11-23,6.0,36.3,58.8,22.1,1.9
1991-11-24,6.0,44.2,58.8,33.4,1.9
1991-11-25,6.0,42.4,59.9,31.6,1.9
1991-11-26,6.0,43.3,57.7,31.3,1.9
1991-11-27,6.5,31.5,43.3,22.8,2.4
1991-11-28,6.6,26.8,37.9,19.6,2.5
1991-11-29,6.6,23.2,30.6,16.2,2.5
1991-11-30,6.6,18.3,32.0,8.6,2.5
1991-12-01,6.6,24.3,35.4,14.0,2.5
1991-12-02,6.6,34.0,50.4,24.4,2.5
1991-12-03,6.7,36.0,55.0,25.5,2.6
1991-12-04,6.7,36.0,53.8,24.1,2.6
1991-12-05,6.8,39.0,59.7,27.0,2.8
1991-12-06,6.8,43.0,52.3,33.6,2.8
1991-12-07,7.0,28.0,33.1,19.8,3.1
1991-12-08,7.0,21.9,34.3,16.9,3.1
1991-12-09,7.0,24.4,37.9,14.0,3.1
1991-12-10,7.0,25.0,37.0,17.2,3.1
1991-12-11,7.0,25.7,37.2,19.2,3.1
1991-12-12,7.0,30.7,51.6,18.0,3.2
1991-12-13,7.0,30.4,45.0,19.8,3.3
1991-12-14,7.0,37.6,51.6,28.2,3.3
1991-12-15,7.0,34.3,50.0,25.5,3.3
1991-12-16,7.0,34.5,47.1,27.9,3.3
1991-12-17,7.3,36.9,43.3,29.3,3.7
1991-12-18,7.7,30.4,36.1,18.0,4.2
