date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1991-10-01,0.0,49.1,62.2,29.7,0.0
1991-10-02,0.0,35.1,54.0,22.8,0.0
1991-10-03,0.4,24.8,36.3,15.1,0.2
1991-10-04,0.4,23.5,41.4,9.9,0.1
1991-10-05,0.4,25.5,56.5,8.8,0.0
1991-10-06,0.4,35.6,66.9,19.8,0.0
1991-10-07,0.4,38.3,66.0,24.3,0.0
1991-10-08,0.4,35.4,60.6,21.4,0.0
1991-10-09,0.4,36.0,61.2,18.3,0.0
1991-10-10,0.4,42.1,74.5,24.4,0.0
1991-10-11,0.4,41.0,77.0,23.5,0.0
1991-10-12,0.4,43.0,66.2,24.6,0.0
1991-10-13,0.4,31.3,58.8,19.2,0.0
1991-10-14,0.4,38.3,62.8,22.1,0.0
1991-10-15,0.4,46.0,67.6,24.1,0.0
1991-10-16,0.4,53.6,66.7,36.7,0.0
1991-10-17,0.4,27.9,40.5,9.5,0.0
1991-10-18,0.4,22.6,38.5,5.0,0.0
1991-10-19,0.4,28.6,49.8,17.4,0.0
1991-10-20,0.4,32.4,54.7,17.2,0.0
1991-10-21,0.5,42.6,55.6,23.0,0.0
1991-10-22,0.6,19.8,32.2,13.1,0.0
1991-10-23,0.6,17.8,26.4,6.4,0.0
1991-10-24,0.6,25.7,30.9,20.3,0.0
1991-10-25,0.6,23.2,31.6,14.2,0.0
1991-10-26,1.0,21.2,34.3,7.0,0.2
1991-10-27,1.0,3.7,11.7,-7.4,0.2
1991-10-28,1.0,0.9,18.3,-15.0,0.3
1991-10-29,1.0,-7.1,14.7,-22.4,0.3
1991-10-30,1.0,-1.8,23.0,-25.1,0.3
1991-10-31,1.0,5.4,14.2,-12.8,0.3
1991-11-01,1.0,-10.3,12.6,-27.4,0.5
1991-11-02,1.0,-13.7,12.0,-29.2,0.5
1991-11-03,1.0,4.1,25.0,-19.7,0.5
1991-11-04,1.0,25.7,30.4,11.3,0.9
1991-11-05,1.9,28.4,29.8,26.8,1.9
1991-11-06,2.0,23.9,34.2,10.9,1.9
1991-11-07,2.0,18.9,54.5,4.1,2.0
1991-11-08,2.0,25.5,45.0,11.8,2.0
1991-11-09,2.0,28.0,45.0,12.6,2.0
1991-11-10,2.0,23.2,39.7,10.4,2.0
1991-11-11,2.0,23.2,43.9,4.6,2.1
1991-11-12,2.1,34.3,37.6,30.2,2.1
1991-11-13,2.3,28.6,32.2,22.6,2.1
1991-11-14,2.3,16.0,37.4,-1.1,2.1
1991-11-15,2.3,6.1,41.2,-7.2,2.1
1991-11-16,2.3,11.1,50.0,-8.0,2.1
1991-11-17,2.3,24.6,46.6,9.5,2.1
1991-11-18,2.3,22.6,30.0,15.4,2.1
1991-11-19,2.3,24.3,35.8,17.4,2.1
1991-11-20,2.4,26.1,31.6,11.1,2.1
1991-11-21,2.5,14.7,21.7,-2.4,2.1
1991-11-22,2.5,9.9,24.4,0.1,2.2
1991-11-23,2.5,7.9,34.5,-10.5,2.4
1991-11-24,2.5,24.4,33.4,18.1,2.4
1991-11-25,2.5,27.5,32.5,24.3,2.4
1991-11-26,2.7,20.7,27.1,11.5,2.4
1991-11-27,3.0,13.5,22.6,-8.5,2.4
1991-11-28,3.1,12.9,20.1,-9.2,2.7
1991-11-29,3.2,2.3,14.7,-14.6,2.7
1991-11-30,3.2,-1.3,7.0,-15.5,2.8
1991-12-01,3.7,12.9,18.9,5.2,3.5
1991-12-02,3.8,15.3,19.4,12.7,3.6
1991-12-03,3.9,21.2,26.4,13.8,3.8
1991-12-04,3.9,26.6,30.2,23.0,3.9
1991-12-05,3.9,28.9,36.0,22.5,3.9
1991-12-06,3.9,30.7,34.0,27.7,4.0
1991-12-07,4.1,22.6,30.6,14.0,4.0
1991-12-08,4.1,18.5,23.0,11.7,4.1
1991-12-09,4.1,26.6,32.4,21.4,4.1
1991-12-10,4.2,15.1,25.0,-4.9,4.1
1991-12-11,4.2,21.2,27.7,10.8,4.1
1991-12-12,4.6,21.2,25.3,16.5,4.5
1991-12-13,4.7,6.8,19.0,-2.7,4.5
1991-12-14,4.7,11.7,24.6,-1.3,4.5
1991-12-15,4.7,12.4,32.0,-4.4,4.6
1991-12-16,4.7,16.2,37.6,-5.4,4.6
1991-12-17,4.7,6.8,36.1,-6.3,4.6
1991-12-18,4.7,17.2,39.0,-2.6,4.6
1991-12-19,4.7,17.6,25.9,8.1,4.6
1991-12-20,4.7,6.1,30.2,-4.5,4.6
1991-12-21,4.7,13.1,35.2,-2.9,4.6
1991-12-22,4.8,16.2,30.4,2.5,4.6
1991-12-23,4.9,16.9,34.5,2.8,4.6
1991-12-24,4.9,11.7,35.4,-2.2,4.6
1991-12-25,4.9,10.8,42.3,1.2,4.6
1991-12-26,4.9,8.1,42.1,-1.7,4.6
1991-12-27,4.9,8.4,38.3,-0.2,4.6
1991-12-28,4.9,11.8,43.2,-0.8,4.6
1991-12-29,4.9,9.9,30.7,-4.4,4.6
1991-12-30,4.9,3.2,33.4,-7.6,4.6
1991-12-31,4.9,6.4,39.4,-8.1,4.6
1992-01-01,4.9,6.4,39.4,-8.1,4.6
1992-01-02,4.9,15.3,35.6,-3.8,4.7
1992-01-03,4.9,8.6,36.3,-6.7,4.7
1992-01-04,4.9,16.5,32.7,0.5,4.7
1992-01-05,4.9,14.0,42.4,0.3,4.7
1992-01-06,4.9,19.2,37.9,5.2,4.7
1992-01-07,4.9,16.9,29.3,8.8,4.7
1992-01-08,5.0,7.2,24.6,-9.4,4.7
1992-01-09,5.0,8.6,31.5,-9.9,4.8
1992-01-10,5.0,14.5,41.5,3.0,4.8
1992-01-11,5.0,19.8,27.9,3.6,4.9
1992-01-12,5.0,10.4,17.8,0.0,4.9
1992-01-13,5.0,12.7,17.1,7.2,4.9
1992-01-14,5.6,-0.9,15.8,-30.1,5.0
1992-01-15,5.6,11.8,24.6,-27.0,5.3
1992-01-16,5.6,11.1,25.2,-17.1,5.3
1992-01-17,5.6,3.2,23.7,-17.1,5.4
1992-01-18,5.6,5.0,40.1,-11.4,5.4
1992-01-19,5.6,14.4,40.5,-5.6,5.5
1992-01-20,5.7,9.7,49.6,-3.8,5.5
1992-01-21,5.7,10.4,34.0,-8.0,5.5
1992-01-22,5.7,14.9,22.3,9.9,5.5
1992-01-23,5.8,22.8,28.2,16.3,5.9
1992-01-24,5.9,27.5,31.3,17.1,6.0
1992-01-25,5.9,23.9,39.7,8.8,6.0
1992-01-26,6.1,18.3,37.4,0.3,6.0
1992-01-27,6.1,19.6,37.6,-4.2,6.0
1992-01-28,6.1,32.5,42.3,24.6,6.0
1992-01-29,6.1,28.4,33.6,21.0,6.0
1992-01-30,6.1,25.7,44.8,13.8,6.0
1992-01-31,6.1,32.4,52.3,11.7,6.0
1992-02-01,6.1,22.3,50.4,8.1,6.0
1992-02-02,6.2,16.0,36.0,-0.4,6.0
1992-02-03,6.2,10.6,44.4,-5.3,6.0
1992-02-04,6.2,14.9,50.0,0.5,6.0
1992-02-05,6.3,11.8,47.3,-3.5,6.0
1992-02-06,6.3,10.0,44.1,-4.5,6.0
1992-02-07,6.3,9.3,47.7,-8.1,6.0
1992-02-08,6.3,16.3,36.5,-3.6,6.1
1992-02-09,6.3,19.8,30.4,6.6,6.2
1992-02-10,6.3,10.9,33.3,-4.7,6.2
1992-02-11,6.3,18.1,32.4,-4.5,6.2
1992-02-12,6.3,18.5,43.2,3.0,6.2
1992-02-13,6.3,22.3,34.5,7.7,6.2
1992-02-14,6.3,22.6,36.3,4.1,6.2
1992-02-15,6.3,16.5,41.2,0.3,6.2
1992-02-16,6.3,19.8,36.5,4.5,6.2
1992-02-17,6.3,11.5,32.2,-8.9,6.2
1992-02-18,6.3,12.4,31.3,-10.8,6.3
1992-02-19,6.3,29.7,38.1,21.4,6.3
1992-02-20,6.4,28.4,43.5,18.7,6.5
1992-02-21,6.5,28.9,35.4,24.4,6.5
1992-02-22,6.7,29.5,40.8,22.8,6.6
1992-02-23,6.9,20.1,34.5,7.9,6.7
1992-02-24,6.9,21.2,32.9,7.0,6.7
1992-02-25,6.9,23.2,46.8,7.3,6.8
1992-02-26,6.9,23.7,51.8,7.2,6.8
1992-02-27,6.9,25.5,57.2,8.1,6.8
1992-02-28,6.9,26.4,57.7,7.5,6.8
1992-02-29,6.9,25.9,52.9,8.4,6.8
1992-03-01,6.9,30.2,57.4,14.5,6.8
1992-03-02,6.9,29.7,52.0,18.9,6.8
1992-03-03,6.9,31.3,60.3,17.2,6.8
1992-03-04,6.9,31.8,57.7,20.8,6.8
1992-03-05,6.9,30.2,50.0,19.4,6.8
1992-03-06,6.9,29.7,38.3,23.7,6.8
1992-03-07,6.9,28.9,48.6,17.1,6.7
1992-03-08,7.0,21.4,31.5,17.8,6.7
1992-03-09,7.0,20.3,45.5,5.7,6.7
1992-03-10,7.0,24.3,44.6,10.4,6.7
1992-03-11,7.0,25.7,52.2,8.6,6.7
1992-03-12,7.0,28.0,55.4,12.7,6.7
1992-03-13,7.0,30.0,59.0,13.3,6.6
1992-03-14,7.0,30.6,60.8,14.2,6.4
1992-03-15,7.1,32.4,59.0,16.9,6.3
1992-03-16,7.5,31.3,39.2,26.4,6.7
1992-03-17,7.6,28.4,35.8,24.4,6.7
1992-03-18,7.6,28.0,39.6,21.9,6.8
1992-03-19,7.6,26.6,41.4,15.1,6.8
1992-03-20,7.8,23.9,32.4,11.1,6.8
1992-03-21,7.8,17.1,44.6,-3.6,6.9
1992-03-22,7.8,22.3,50.4,2.5,6.9
1992-03-23,7.8,27.7,52.9,5.5,6.9
1992-03-24,7.8,24.1,40.6,10.0,7.1
1992-03-25,7.8,24.6,50.9,6.3,6.9
1992-03-26,7.8,28.4,55.0,9.1,6.8
1992-03-27,7.8,30.7,48.2,16.2,6.7
1992-03-28,7.8,29.3,47.7,19.6,6.7
1992-03-29,7.8,27.5,50.9,10.6,6.5
1992-03-30,7.8,32.0,58.8,15.4,6.4
1992-03-31,7.8,29.8,60.3,13.3,6.2
1992-04-01,7.8,32.5,57.2,15.4,5.8
1992-04-02,7.8,35.6,65.1,18.7,5.3
1992-04-03,7.8,38.3,62.2,19.6,4.7
1992-04-04,8.0,32.2,45.3,24.8,4.6
1992-04-05,8.2,25.0,36.0,11.1,4.5
1992-04-06,8.3,18.5,28.4,7.2,4.5
1992-04-07,8.4,19.8,30.4,8.4,4.4
1992-04-08,8.4,22.8,38.5,2.7,4.2
1992-04-09,8.4,28.9,33.8,24.3,4.5
1992-04-10,8.6,28.2,34.5,21.0,4.8
1992-04-11,8.7,23.9,37.2,10.9,4.7
1992-04-12,8.7,33.6,54.0,19.0,4.5
1992-04-13,8.7,36.7,54.5,23.4,4.2
1992-04-14,8.7,34.5,57.9,18.1,3.8
1992-04-15,8.7,34.2,60.8,22.1,3.7
1992-04-16,8.7,34.7,59.2,18.7,3.1
1992-04-17,8.9,33.4,44.6,27.0,2.9
1992-04-18,10.0,30.4,50.4,26.1,3.6
1992-04-19,10.3,26.6,32.2,18.3,3.8
1992-04-20,10.3,29.8,53.1,8.2,3.8
1992-04-21,10.3,37.4,61.9,22.1,3.5
1992-04-22,10.8,32.5,46.6,25.0,3.1
1992-04-23,11.0,25.3,36.5,11.5,3.2
1992-04-24,11.0,24.4,52.3,4.3,3.6
1992-04-25,11.0,33.8,61.2,12.9,3.1
1992-04-26,11.0,42.3,69.8,21.0,2.0
1992-04-27,11.0,44.8,63.0,26.6,0.7
1992-04-28,11.1,45.9,62.4,27.9,0.5
1992-04-29,11.1,47.5,70.5,24.6,0.5
1992-04-30,11.1,43.3,57.4,29.3,0.4
1992-05-01,11.2,33.8,50.7,21.6,0.3
1992-05-02,11.2,39.0,58.3,17.6,0.4
1992-05-03,11.3,41.0,67.3,22.5,0.4
1992-05-04,11.3,44.1,71.1,23.4,0.3
1992-05-05,11.4,48.0,78.8,22.6,0.0
1992-05-06,11.4,52.0,77.2,26.2,0.0
1992-05-07,11.4,51.3,74.8,29.7,0.0
1992-05-08,11.7,43.3,61.9,27.0,0.0
1992-05-09,11.9,32.4,41.4,23.4,0.0
1992-05-10,11.9,34.7,49.6,24.6,0.0
1992-05-11,12.1,33.8,42.8,20.3,0.0
1992-05-12,12.1,31.3,46.2,17.1,0.0
1992-05-13,12.1,37.0,52.0,21.0,0.0
1992-05-14,12.1,41.2,60.8,22.8,0.0
1992-05-15,12.1,39.7,57.0,23.0,0.0
1992-05-16,12.1,34.0,54.9,19.4,0.0
1992-05-17,12.1,46.0,71.6,18.7,0.0
1992-05-18,12.1,47.5,69.6,29.8,0.0
1992-05-19,12.1,51.8,74.3,28.9,0.0
1992-05-20,12.1,48.6,61.2,38.8,0.0
1992-05-21,12.1,35.6,43.0,30.9,0.0
1992-05-22,12.1,37.8,54.3,25.3,0.0
1992-05-23,12.1,43.7,65.1,24.1,0.0
1992-05-24,12.1,41.9,57.2,27.7,0.0
1992-05-25,12.1,40.6,61.5,22.3,0.0
1992-05-26,12.3,46.8,68.5,25.3,0.0
1992-05-27,12.5,41.2,56.5,29.3,0.0
1992-05-28,12.7,40.8,59.5,25.3,0.0
1992-05-29,13.0,39.2,53.8,29.8,0.0
1992-05-30,13.0,37.6,52.5,28.0,0.0
1992-05-31,13.1,39.2,58.5,26.2,0.0
1992-06-01,13.3,46.0,70.9,23.9,0.0
1992-06-02,13.3,48.9,68.5,30.7,0.0
1992-06-03,13.3,41.2,59.9,23.9,0.0
1992-06-04,13.5,40.5,56.8,21.0,0.0
1992-06-05,13.6,36.7,51.4,23.5,0.0
1992-06-06,13.6,39.6,61.9,19.4,0.0
1992-06-07,13.6,45.7,69.1,25.7,0.0
1992-06-08,13.8,50.2,73.9,27.9,0.0
1992-06-09,13.8,54.0,80.8,30.2,0.0
1992-06-10,13.8,56.7,79.3,32.2,0.0
1992-06-11,13.8,53.6,79.0,36.5,0.0
1992-06-12,14.5,50.4,76.5,36.7,0.0
1992-06-13,15.3,44.6,57.0,28.4,0.0
1992-06-14,15.3,41.7,51.3,27.5,0.0
1992-06-15,15.7,40.3,43.7,37.4,0.0
1992-06-16,16.2,41.9,46.4,37.4,0.0
1992-06-17,16.2,45.9,54.7,36.9,0.0
1992-06-18,16.4,48.6,65.3,32.4,0.0
1992-06-19,16.4,51.3,70.2,32.9,0.0
1992-06-20,16.4,55.2,75.9,37.2,0.0
1992-06-21,16.4,57.2,72.7,39.4,0.0
1992-06-22,16.4,57.9,75.4,41.9,0.0
1992-06-23,16.4,59.7,79.7,40.5,0.0
1992-06-24,16.4,55.2,70.9,40.5,0.0
1992-06-25,16.4,55.4,71.6,37.8,0.0
1992-06-26,16.4,57.2,73.8,37.9,0.0
1992-06-27,16.8,55.8,72.3,41.0,0.0
1992-06-28,17.3,51.6,65.1,38.8,0.0
1992-06-29,17.6,50.7,63.0,45.1,0.0
