date,WTEQ_DAILY
1991-10-01,0.0
1991-10-02,0.0
1991-10-03,0.0
1991-10-04,0.0
1991-10-05,0.0
1991-10-06,0.0
1991-10-07,0.0
1991-10-08,0.0
1991-10-09,0.0
1991-10-10,0.0
1991-10-11,0.0
1991-10-12,0.0
1991-10-13,0.0
1991-10-14,0.0
1991-10-15,0.0
1991-10-16,0.0
1991-10-17,0.0
1991-10-18,0.0
1991-10-19,0.0
1991-10-20,0.0
1991-10-21,0.0
1991-10-22,0.2
1991-10-23,0.2
1991-10-24,0.4
1991-10-25,0.5
1991-10-26,0.5
1991-10-27,0.5
1991-10-28,0.7
1991-10-29,0.7
1991-10-30,0.7
1991-10-31,0.7
1991-11-01,0.8
1991-11-02,1.1
1991-11-03,1.0
1991-11-04,0.9
1991-11-05,0.9
1991-11-06,0.8
1991-11-07,0.7
1991-11-08,0.6
1991-11-09,0.4
1991-11-10,0.1
1991-11-11,0.0
1991-11-12,0.0
1991-11-13,0.1
1991-11-14,0.1
1991-11-15,0.2
1991-11-16,0.3
1991-11-17,0.4
1991-11-18,0.6
1991-11-19,0.7
1991-11-20,0.7
1991-11-21,0.7
1991-11-22,0.7
1991-11-23,1.1
1991-11-24,1.1
1991-11-25,1.1
1991-11-26,1.2
1991-11-27,1.5
1991-11-28,1.5
1991-11-29,1.6
1991-11-30,1.9
1991-12-01,1.9
1991-12-02,2.0
1991-12-03,2.0
1991-12-04,2.0
1991-12-05,2.0
1991-12-06,2.0
1991-12-07,2.0
1991-12-08,2.0
1991-12-09,2.1
1991-12-10,2.1
1991-12-11,2.1
1991-12-12,2.4
1991-12-13,2.4
1991-12-14,2.4
1991-12-15,2.5
1991-12-16,2.5
1991-12-17,2.6
1991-12-18,2.6
1991-12-19,2.7
1991-12-20,2.7
1991-12-21,3.0
1991-12-22,3.0
1991-12-23,3.0
1991-12-24,3.0
1991-12-25,3.0
1991-12-26,3.0
1991-12-27,3.0
1991-12-28,3.0
1991-12-29,3.0
1991-12-30,3.0
1991-12-31,3.0
1992-01-01,3.0
1992-01-02,3.1
1992-01-03,3.1
1992-01-04,3.2
1992-01-05,3.2
1992-01-06,3.2
1992-01-07,3.2
1992-01-08,3.2
1992-01-09,3.2
1992-01-10,3.4
1992-01-11,3.6
1992-01-12,3.8
1992-01-13,4.2
1992-01-14,4.2
1992-01-15,4.5
1992-01-16,4.5
1992-01-17,4.5
1992-01-18,4.4
1992-01-19,4.4
1992-01-20,4.4
1992-01-21,4.3
1992-01-22,4.7
1992-01-23,4.8
1992-01-24,5.0
1992-01-25,5.0
1992-01-26,5.1
1992-01-27,5.2
1992-01-28,5.2
1992-01-29,5.1
1992-01-30,5.0
1992-01-31,4.9
1992-02-01,4.9
1992-02-02,4.8
1992-02-03,4.7
1992-02-04,4.5
1992-02-05,4.5
1992-02-06,4.5
1992-02-07,4.8
1992-02-08,4.9
1992-02-09,4.9
1992-02-10,4.9
1992-02-11,4.9
1992-02-12,4.9
1992-02-13,5.0
1992-02-14,5.1
1992-02-15,5.1
1992-02-16,5.1
1992-02-17,5.1
1992-02-18,5.4
1992-02-19,5.4
1992-02-20,5.5
1992-02-21,5.5
1992-02-22,5.8
1992-02-23,5.8
1992-02-24,5.8
