datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
2021-10-01 00:00:00+00:00,48.7,A,06294000,53.7,"A, e"
2021-10-02 00:00:00+00:00,46.1,A,06294000,53.1,"A, e"
2021-10-03 00:00:00+00:00,46.7,A,06294000,53.9,"A, e"
2021-10-04 00:00:00+00:00,54.4,A,06294000,60.3,"A, e"
2021-10-05 00:00:00+00:00,78.1,A,06294000,83.1,"A, e"
2021-10-06 00:00:00+00:00,88.7,A,06294000,90.9,"A, e"
2021-10-07 00:00:00+00:00,82.2,A,06294000,82.8,"A, e"
2021-10-08 00:00:00+00:00,80.4,A,06294000,81.1,"A, e"
2021-10-09 00:00:00+00:00,93.3,A,06294000,94.3,"A, e"
2021-10-10 00:00:00+00:00,101.0,A,06294000,101.0,"A, e"
2021-10-11 00:00:00+00:00,106.0,A,06294000,106.0,"A, e"
2021-10-12 00:00:00+00:00,129.0,A,06294000,129.0,A
2021-10-13 00:00:00+00:00,147.0,A,06294000,147.0,A
2021-10-14 00:00:00+00:00,154.0,A,06294000,154.0,A
2021-10-15 00:00:00+00:00,148.0,A,06294000,148.0,A
2021-10-16 00:00:00+00:00,148.0,A,06294000,148.0,A
2021-10-17 00:00:00+00:00,149.0,A,06294000,149.0,A
2021-10-18 00:00:00+00:00,138.0,A,06294000,138.0,A
2021-10-19 00:00:00+00:00,140.0,A,06294000,140.0,A
2021-10-20 00:00:00+00:00,143.0,A,06294000,143.0,A
2021-10-21 00:00:00+00:00,145.0,A,06294000,145.0,A
2021-10-22 00:00:00+00:00,144.0,A,06294000,144.0,A
2021-10-23 00:00:00+00:00,134.0,A,06294000,134.0,A
2021-10-24 00:00:00+00:00,129.0,A,06294000,129.0,A
2021-10-25 00:00:00+00:00,121.0,A,06294000,121.0,A
2021-10-26 00:00:00+00:00,133.0,A,06294000,133.0,A
2021-10-27 00:00:00+00:00,139.0,A,06294000,139.0,A
2021-10-28 00:00:00+00:00,161.0,A,06294000,161.0,A
2021-10-29 00:00:00+00:00,168.0,A,06294000,168.0,A
2021-10-30 00:00:00+00:00,151.0,A,06294000,151.0,A
2021-10-31 00:00:00+00:00,152.0,A,06294000,152.0,A
2021-11-01 00:00:00+00:00,146.0,A,06294000,146.0,A
2021-11-02 00:00:00+00:00,149.0,A,06294000,149.0,A
2021-11-03 00:00:00+00:00,142.0,A,06294000,142.0,A
2021-11-04 00:00:00+00:00,131.0,A,06294000,131.0,A
2021-11-05 00:00:00+00:00,131.0,A,06294000,131.0,A
2021-11-06 00:00:00+00:00,134.0,A,06294000,134.0,A
2021-11-07 00:00:00+00:00,130.0,A,06294000,130.0,A
2021-11-08 00:00:00+00:00,129.0,A,06294000,129.0,A
2021-11-09 00:00:00+00:00,130.0,A,06294000,130.0,A
2021-11-10 00:00:00+00:00,132.0,A,06294000,132.0,A
2021-11-11 00:00:00+00:00,126.0,A,06294000,126.0,A
2021-11-12 00:00:00+00:00,130.0,A,06294000,130.0,A
2021-11-13 00:00:00+00:00,128.0,A,06294000,128.0,A
2021-11-14 00:00:00+00:00,129.0,A,06294000,129.0,A
2021-11-15 00:00:00+00:00,131.0,A,06294000,131.0,A
2021-11-16 00:00:00+00:00,129.0,A,06294000,129.0,A
2021-11-17 00:00:00+00:00,131.0,A,06294000,131.0,A
2021-11-18 00:00:00+00:00,126.0,A,06294000,126.0,A
2021-11-19 00:00:00+00:00,127.0,A,06294000,127.0,A
2021-11-20 00:00:00+00:00,120.0,A,06294000,120.0,A
2021-11-21 00:00:00+00:00,124.0,A,06294000,124.0,A
2021-11-22 00:00:00+00:00,136.0,A,06294000,136.0,A
2021-11-23 00:00:00+00:00,135.0,A,06294000,135.0,A
2021-11-24 00:00:00+00:00,134.0,A,06294000,134.0,A
2021-11-25 00:00:00+00:00,133.0,A,06294000,133.0,A
2021-11-26 00:00:00+00:00,130.0,A,06294000,130.0,A
2021-11-27 00:00:00+00:00,133.0,A,06294000,133.0,A
2021-11-28 00:00:00+00:00,135.0,A,06294000,135.0,A
2021-11-29 00:00:00+00:00,135.0,A,06294000,135.0,A
2021-11-30 00:00:00+00:00,134.0,A,06294000,134.0,A
2021-12-01 00:00:00+00:00,131.0,A,06294000,131.0,A
2021-12-02 00:00:00+00:00,132.0,A,06294000,132.0,A
2021-12-03 00:00:00+00:00,129.0,A,06294000,129.0,A
2021-12-04 00:00:00+00:00,130.0,A,06294000,130.0,A
2021-12-05 00:00:00+00:00,128.0,A,06294000,128.0,A
2021-12-06 00:00:00+00:00,123.0,"A, e",06294000,123.0,"A, e"
2021-12-07 00:00:00+00:00,84.4,"A, e",06294000,84.4,"A, e"
2021-12-08 00:00:00+00:00,92.0,"A, e",06294000,92.0,"A, e"
2021-12-09 00:00:00+00:00,91.7,"A, e",06294000,91.7,"A, e"
2021-12-10 00:00:00+00:00,81.6,"A, e",06294000,81.6,"A, e"
2021-12-11 00:00:00+00:00,70.9,"A, e",06294000,70.9,"A, e"
2021-12-12 00:00:00+00:00,86.7,"A, e",06294000,86.7,"A, e"
2021-12-13 00:00:00+00:00,108.0,"A, e",06294000,108.0,"A, e"
2021-12-14 00:00:00+00:00,107.0,"A, e",06294000,107.0,"A, e"
2021-12-15 00:00:00+00:00,109.0,"A, e",06294000,109.0,"A, e"
2021-12-16 00:00:00+00:00,83.2,"A, e",06294000,83.2,"A, e"
2021-12-17 00:00:00+00:00,94.4,"A, e",06294000,94.4,"A, e"
2021-12-18 00:00:00+00:00,102.0,"A, e",06294000,102.0,"A, e"
2021-12-19 00:00:00+00:00,144.0,"A, e",06294000,144.0,"A, e"
2021-12-20 00:00:00+00:00,158.0,"A, e",06294000,158.0,"A, e"
2021-12-21 00:00:00+00:00,160.0,"A, e",06294000,160.0,"A, e"
2021-12-22 00:00:00+00:00,155.0,"A, e",06294000,155.0,"A, e"
2021-12-23 00:00:00+00:00,154.0,"A, e",06294000,154.0,"A, e"
2021-12-24 00:00:00+00:00,151.0,"A, e",06294000,151.0,"A, e"
2021-12-25 00:00:00+00:00,141.0,"A, e",06294000,141.0,"A, e"
2021-12-26 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2021-12-27 00:00:00+00:00,122.0,"A, e",06294000,122.0,"A, e"
2021-12-28 00:00:00+00:00,118.0,"A, e",06294000,118.0,"A, e"
2021-12-29 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2021-12-30 00:00:00+00:00,107.0,"A, e",06294000,107.0,"A, e"
2021-12-31 00:00:00+00:00,122.0,"A, e",06294000,122.0,"A, e"
2022-01-01 00:00:00+00:00,124.0,"A, e",06294000,124.0,"A, e"
2022-01-02 00:00:00+00:00,119.0,"A, e",06294000,119.0,"A, e"
2022-01-03 00:00:00+00:00,139.0,"A, e",06294000,139.0,"A, e"
2022-01-04 00:00:00+00:00,157.0,"A, e",06294000,157.0,"A, e"
2022-01-05 00:00:00+00:00,153.0,"A, e",06294000,153.0,"A, e"
2022-01-06 00:00:00+00:00,156.0,"A, e",06294000,156.0,"A, e"
2022-01-07 00:00:00+00:00,160.0,"A, e",06294000,160.0,"A, e"
2022-01-08 00:00:00+00:00,160.0,"A, e",06294000,160.0,"A, e"
2022-01-09 00:00:00+00:00,160.0,"A, e",06294000,160.0,"A, e"
2022-01-10 00:00:00+00:00,159.0,"A, e",06294000,159.0,"A, e"
2022-01-11 00:00:00+00:00,160.0,"A, e",06294000,160.0,"A, e"
2022-01-12 00:00:00+00:00,160.0,"A, e",06294000,160.0,"A, e"
2022-01-13 00:00:00+00:00,159.0,"A, e",06294000,159.0,"A, e"
2022-01-14 00:00:00+00:00,158.0,"A, e",06294000,158.0,"A, e"
2022-01-15 00:00:00+00:00,156.0,"A, e",06294000,156.0,"A, e"
2022-01-16 00:00:00+00:00,155.0,"A, e",06294000,155.0,"A, e"
2022-01-17 00:00:00+00:00,152.0,"A, e",06294000,152.0,"A, e"
2022-01-18 00:00:00+00:00,148.0,"A, e",06294000,148.0,"A, e"
2022-01-19 00:00:00+00:00,141.0,"A, e",06294000,141.0,"A, e"
2022-01-20 00:00:00+00:00,137.0,"A, e",06294000,137.0,"A, e"
2022-01-21 00:00:00+00:00,136.0,"A, e",06294000,136.0,"A, e"
2022-01-22 00:00:00+00:00,138.0,"A, e",06294000,138.0,"A, e"
2022-01-23 00:00:00+00:00,141.0,"A, e",06294000,141.0,"A, e"
2022-01-24 00:00:00+00:00,142.0,"A, e",06294000,142.0,"A, e"
2022-01-25 00:00:00+00:00,138.0,"A, e",06294000,138.0,"A, e"
2022-01-26 00:00:00+00:00,134.0,"A, e",06294000,134.0,"A, e"
2022-01-27 00:00:00+00:00,131.0,"A, e",06294000,131.0,"A, e"
2022-01-28 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2022-01-29 00:00:00+00:00,131.0,"A, e",06294000,131.0,"A, e"
2022-01-30 00:00:00+00:00,131.0,"A, e",06294000,131.0,"A, e"
2022-01-31 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2022-02-01 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2022-02-02 00:00:00+00:00,132.0,"A, e",06294000,132.0,"A, e"
2022-02-03 00:00:00+00:00,135.0,"A, e",06294000,135.0,"A, e"
2022-02-04 00:00:00+00:00,124.0,"A, e",06294000,124.0,"A, e"
2022-02-05 00:00:00+00:00,122.0,"A, e",06294000,122.0,"A, e"
2022-02-06 00:00:00+00:00,138.0,"A, e",06294000,138.0,"A, e"
2022-02-07 00:00:00+00:00,150.0,"A, e",06294000,150.0,"A, e"
2022-02-08 00:00:00+00:00,148.0,"A, e",06294000,148.0,"A, e"
2022-02-09 00:00:00+00:00,151.0,"A, e",06294000,151.0,"A, e"
2022-02-10 00:00:00+00:00,155.0,"A, e",06294000,155.0,"A, e"
2022-02-11 00:00:00+00:00,153.0,"A, e",06294000,153.0,"A, e"
2022-02-12 00:00:00+00:00,144.0,"A, e",06294000,144.0,"A, e"
2022-02-13 00:00:00+00:00,131.0,"A, e",06294000,131.0,"A, e"
2022-02-14 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2022-02-15 00:00:00+00:00,131.0,"A, e",06294000,131.0,"A, e"
2022-02-16 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2022-02-17 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2022-02-18 00:00:00+00:00,132.0,"A, e",06294000,132.0,"A, e"
2022-02-19 00:00:00+00:00,126.0,"A, e",06294000,126.0,"A, e"
2022-02-20 00:00:00+00:00,119.0,"A, e",06294000,119.0,"A, e"
2022-02-21 00:00:00+00:00,117.0,"A, e",06294000,117.0,"A, e"
2022-02-22 00:00:00+00:00,118.0,"A, e",06294000,118.0,"A, e"
2022-02-23 00:00:00+00:00,119.0,"A, e",06294000,119.0,"A, e"
2022-02-24 00:00:00+00:00,105.0,"A, e",06294000,105.0,"A, e"
2022-02-25 00:00:00+00:00,132.0,"A, e",06294000,132.0,"A, e"
2022-02-26 00:00:00+00:00,146.0,"A, e",06294000,146.0,"A, e"
2022-02-27 00:00:00+00:00,163.0,"A, e",06294000,163.0,"A, e"
2022-02-28 00:00:00+00:00,177.0,"A, e",06294000,177.0,"A, e"
2022-03-01 00:00:00+00:00,184.0,"A, e",06294000,184.0,"A, e"
2022-03-02 00:00:00+00:00,188.0,"A, e",06294000,188.0,"A, e"
2022-03-03 00:00:00+00:00,186.0,"A, e",06294000,186.0,"A, e"
2022-03-04 00:00:00+00:00,183.0,"A, e",06294000,183.0,"A, e"
2022-03-05 00:00:00+00:00,176.0,"A, e",06294000,176.0,"A, e"
2022-03-06 00:00:00+00:00,166.0,"A, e",06294000,166.0,"A, e"
2022-03-07 00:00:00+00:00,159.0,"A, e",06294000,159.0,"A, e"
2022-03-08 00:00:00+00:00,149.0,"A, e",06294000,149.0,"A, e"
2022-03-09 00:00:00+00:00,138.0,"A, e",06294000,138.0,"A, e"
2022-03-10 00:00:00+00:00,125.0,"A, e",06294000,125.0,"A, e"
2022-03-11 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2022-03-12 00:00:00+00:00,113.0,"A, e",06294000,113.0,"A, e"
2022-03-13 00:00:00+00:00,125.0,"A, e",06294000,125.0,"A, e"
2022-03-14 00:00:00+00:00,154.0,"A, e",06294000,154.0,"A, e"
2022-03-15 00:00:00+00:00,166.0,"A, e",06294000,166.0,"A, e"
2022-03-16 00:00:00+00:00,189.0,"A, e",06294000,189.0,"A, e"
2022-03-17 00:00:00+00:00,187.0,"A, e",06294000,187.0,"A, e"
2022-03-18 00:00:00+00:00,175.0,A,06294000,175.0,A
2022-03-19 00:00:00+00:00,161.0,A,06294000,161.0,A
2022-03-20 00:00:00+00:00,157.0,A,06294000,157.0,A
2022-03-21 00:00:00+00:00,154.0,A,06294000,154.0,A
2022-03-22 00:00:00+00:00,148.0,A,06294000,148.0,A
2022-03-23 00:00:00+00:00,151.0,A,06294000,151.0,A
2022-03-24 00:00:00+00:00,146.0,A,06294000,146.0,A
2022-03-25 00:00:00+00:00,143.0,A,06294000,143.0,A
2022-03-26 00:00:00+00:00,139.0,A,06294000,139.0,A
2022-03-27 00:00:00+00:00,136.0,A,06294000,136.0,A
2022-03-28 00:00:00+00:00,133.0,A,06294000,133.0,A
2022-03-29 00:00:00+00:00,131.0,A,06294000,131.0,A
2022-03-30 00:00:00+00:00,128.0,A,06294000,128.0,A
2022-03-31 00:00:00+00:00,128.0,A,06294000,128.0,A
2022-04-01 00:00:00+00:00,130.0,A,06294000,130.0,A
2022-04-02 00:00:00+00:00,127.0,A,06294000,127.0,A
2022-04-03 00:00:00+00:00,123.0,A,06294000,123.0,A
2022-04-04 00:00:00+00:00,118.0,A,06294000,118.0,A
2022-04-05 00:00:00+00:00,117.0,A,06294000,117.0,A
2022-04-06 00:00:00+00:00,115.0,A,06294000,115.0,A
2022-04-07 00:00:00+00:00,117.0,A,06294000,117.0,A
2022-04-08 00:00:00+00:00,110.0,A,06294000,110.0,A
2022-04-09 00:00:00+00:00,115.0,A,06294000,116.0,A
2022-04-10 00:00:00+00:00,111.0,A,06294000,111.0,A
2022-04-11 00:00:00+00:00,110.0,A,06294000,110.0,A
2022-04-12 00:00:00+00:00,123.0,A,06294000,124.0,A
2022-04-13 00:00:00+00:00,128.0,A,06294000,129.0,A
2022-04-14 00:00:00+00:00,128.0,A,06294000,129.0,A
2022-04-15 00:00:00+00:00,120.0,A,06294000,120.0,A
2022-04-16 00:00:00+00:00,112.0,A,06294000,112.0,A
2022-04-17 00:00:00+00:00,118.0,A,06294000,119.0,A
2022-04-18 00:00:00+00:00,124.0,A,06294000,125.0,A
2022-04-19 00:00:00+00:00,135.0,A,06294000,136.0,A
2022-04-20 00:00:00+00:00,140.0,A,06294000,141.0,A
2022-04-21 00:00:00+00:00,154.0,A,06294000,155.0,A
2022-04-22 00:00:00+00:00,170.0,"A, e",06294000,171.0,"A, e"
2022-04-23 00:00:00+00:00,194.0,"A, e",06294000,195.0,"A, e"
2022-04-24 00:00:00+00:00,299.0,A,06294000,304.0,A
2022-04-25 00:00:00+00:00,459.0,A,06294000,462.0,A
2022-04-26 00:00:00+00:00,442.0,A,06294000,445.0,A
2022-04-27 00:00:00+00:00,418.0,A,06294000,420.0,A
2022-04-28 00:00:00+00:00,559.0,A,06294000,561.0,A
2022-04-29 00:00:00+00:00,710.0,A,06294000,712.0,A
2022-04-30 00:00:00+00:00,823.0,A,06294000,827.0,A
2022-05-01 00:00:00+00:00,1120.0,A,06294000,1120.0,A
2022-05-02 00:00:00+00:00,738.0,A,06294000,740.0,A
2022-05-03 00:00:00+00:00,496.0,A,06294000,498.0,A
2022-05-04 00:00:00+00:00,391.0,A,06294000,393.0,A
2022-05-05 00:00:00+00:00,343.0,A,06294000,344.0,A
2022-05-06 00:00:00+00:00,312.0,A,06294000,313.0,A
2022-05-07 00:00:00+00:00,299.0,A,06294000,300.0,A
2022-05-08 00:00:00+00:00,323.0,A,06294000,324.0,A
2022-05-09 00:00:00+00:00,357.0,A,06294000,358.0,A
2022-05-10 00:00:00+00:00,347.0,A,06294000,348.0,A
2022-05-11 00:00:00+00:00,321.0,A,06294000,321.0,A
2022-05-12 00:00:00+00:00,316.0,A,06294000,317.0,A
2022-05-13 00:00:00+00:00,311.0,A,06294000,313.0,A
2022-05-14 00:00:00+00:00,314.0,A,06294000,316.0,A
2022-05-15 00:00:00+00:00,300.0,A,06294000,302.0,A
2022-05-16 00:00:00+00:00,288.0,A,06294000,289.0,A
2022-05-17 00:00:00+00:00,273.0,A,06294000,274.0,A
2022-05-18 00:00:00+00:00,304.0,A,06294000,309.0,A
2022-05-19 00:00:00+00:00,369.0,A,06294000,378.0,A
2022-05-20 00:00:00+00:00,426.0,A,06294000,436.0,A
2022-05-21 00:00:00+00:00,439.0,A,06294000,449.0,A
2022-05-22 00:00:00+00:00,394.0,A,06294000,405.0,A
2022-05-23 00:00:00+00:00,359.0,A,06294000,369.0,A
2022-05-24 00:00:00+00:00,331.0,A,06294000,341.0,A
2022-05-25 00:00:00+00:00,308.0,A,06294000,317.0,A
2022-05-26 00:00:00+00:00,287.0,A,06294000,296.0,A
2022-05-27 00:00:00+00:00,269.0,A,06294000,277.0,A
2022-05-28 00:00:00+00:00,281.0,A,06294000,290.0,A
2022-05-29 00:00:00+00:00,358.0,A,06294000,367.0,A
2022-05-30 00:00:00+00:00,486.0,A,06294000,498.0,A
2022-05-31 00:00:00+00:00,688.0,A,06294000,701.0,A
2022-06-01 00:00:00+00:00,1340.0,A,06294000,1360.0,A
2022-06-02 00:00:00+00:00,1480.0,A,06294000,1500.0,A
2022-06-03 00:00:00+00:00,1090.0,A,06294000,1110.0,A
2022-06-04 00:00:00+00:00,906.0,A,06294000,927.0,A
2022-06-05 00:00:00+00:00,841.0,A,06294000,861.0,A
2022-06-06 00:00:00+00:00,898.0,A,06294000,915.0,A
2022-06-07 00:00:00+00:00,1050.0,A,06294000,1070.0,A
2022-06-08 00:00:00+00:00,1100.0,A,06294000,1120.0,A
2022-06-09 00:00:00+00:00,1020.0,A,06294000,1040.0,A
2022-06-10 00:00:00+00:00,917.0,A,06294000,939.0,A
2022-06-11 00:00:00+00:00,979.0,A,06294000,1000.0,A
2022-06-12 00:00:00+00:00,1100.0,A,06294000,1120.0,A
