date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1997-10-01,0.0,50.5,58.6,41.0,0.0
1997-10-02,0.1,39.6,43.9,33.3,0.0
1997-10-03,0.2,53.1,66.4,39.4,0.0
1997-10-04,0.2,54.1,62.6,46.9,0.0
1997-10-05,0.2,52.0,61.2,43.2,0.0
1997-10-06,0.2,33.8,43.0,25.5,0.0
1997-10-07,0.2,28.2,40.6,20.8,0.0
1997-10-08,0.3,31.3,39.7,25.5,0.6
1997-10-09,1.1,31.1,34.3,27.9,1.1
1997-10-10,1.5,27.3,32.2,21.6,1.5
1997-10-11,1.7,23.5,31.8,18.5,1.5
1997-10-12,1.7,27.0,38.3,16.9,1.5
1997-10-13,1.8,34.0,47.8,22.5,1.4
1997-10-14,1.9,47.3,61.3,30.2,0.9
1997-10-15,1.9,47.3,61.9,37.8,0.6
1997-10-16,1.9,50.7,62.4,43.2,0.0
1997-10-17,1.9,47.8,57.2,41.2,0.0
1997-10-18,1.9,47.1,58.5,39.7,0.0
1997-10-19,1.9,42.3,52.2,31.6,0.0
1997-10-20,1.9,36.0,42.8,28.8,0.0
1997-10-21,1.9,40.8,50.0,33.4,0.0
1997-10-22,1.9,42.4,53.8,35.6,0.0
1997-10-23,1.9,38.1,47.5,26.1,0.0
1997-10-24,1.9,25.0,33.8,19.4,0.0
1997-10-25,1.9,26.6,37.6,17.2,0.0
1997-10-26,1.9,37.8,47.5,28.4,0.0
1997-10-27,1.9,34.7,46.8,28.2,0.0
1997-10-28,1.9,36.0,43.9,29.8,0.0
1997-10-29,1.9,36.0,41.5,32.5,0.0
1997-10-30,1.9,41.7,52.2,33.3,0.0
1997-10-31,1.9,45.3,55.9,35.4,0.0
1997-11-01,1.9,45.1,56.1,36.5,0.0
1997-11-02,1.9,49.8,64.2,41.0,0.0
1997-11-03,1.9,46.2,52.5,40.1,0.0
1997-11-04,1.9,46.9,56.8,39.4,0.0
1997-11-05,1.9,45.1,55.0,38.3,0.0
1997-11-06,1.9,40.3,49.3,31.6,0.0
1997-11-07,1.9,32.5,37.2,27.3,0.0
1997-11-08,1.9,31.6,45.0,22.3,0.0
1997-11-09,2.1,32.9,46.8,21.2,0.2
1997-11-10,2.1,30.2,35.2,25.7,0.2
1997-11-11,2.1,25.3,30.6,18.9,0.5
1997-11-12,2.2,24.6,36.9,18.3,0.5
1997-11-13,2.2,24.6,31.6,18.9,0.6
1997-11-14,2.2,21.6,27.1,18.0,0.7
1997-11-15,2.4,22.8,27.7,17.8,0.8
1997-11-16,2.5,24.1,32.4,18.7,0.9
1997-11-17,2.5,25.7,35.4,21.2,0.9
1997-11-18,2.9,28.9,35.8,23.9,1.2
1997-11-19,3.6,30.2,31.6,28.0,1.8
1997-11-20,3.7,29.7,41.2,21.4,1.9
1997-11-21,3.8,32.4,40.1,26.8,1.9
1997-11-22,3.8,37.4,47.5,31.1,1.9
1997-11-23,3.8,33.4,39.7,29.3,1.9
1997-11-24,3.9,32.7,41.9,28.8,2.0
1997-11-25,4.5,30.7,38.3,26.8,2.8
1997-11-26,5.1,25.0,33.1,21.9,5.0
1997-11-27,6.6,24.8,33.6,19.2,5.0
1997-11-28,6.6,32.2,47.8,25.0,5.1
1997-11-29,6.6,29.7,39.6,23.2,5.1
1997-11-30,6.6,24.4,28.8,21.0,5.1
1997-12-01,6.6,23.2,28.0,19.0,5.1
1997-12-02,6.7,26.6,43.5,13.3,5.1
1997-12-03,6.7,29.1,40.8,23.4,5.1
1997-12-04,6.7,27.1,39.6,20.5,5.1
1997-12-05,7.3,28.2,31.6,24.6,5.6
1997-12-06,7.5,26.8,30.2,21.9,6.1
1997-12-07,10.1,23.5,27.5,15.3,8.5
1997-12-08,10.7,14.2,18.9,7.9,9.1
1997-12-09,10.7,12.0,23.2,7.3,9.1
1997-12-10,10.7,14.7,25.5,7.7,9.1
1997-12-11,10.7,20.3,28.2,12.0,9.1
1997-12-12,10.7,31.5,40.1,20.8,9.1
1997-12-13,10.7,37.6,46.4,27.7,9.1
1997-12-14,10.9,24.4,30.2,17.1,9.3
1997-12-15,11.2,23.7,36.0,14.0,9.3
1997-12-16,11.2,32.7,39.6,28.6,9.3
1997-12-17,11.2,30.4,35.6,27.1,9.3
1997-12-18,11.2,18.5,24.8,12.7,9.3
1997-12-19,11.2,16.3,33.3,8.4,9.3
1997-12-20,11.2,27.3,40.8,8.4,9.3
1997-12-21,11.2,10.4,17.6,5.4,9.5
1997-12-22,11.3,9.5,22.5,4.8,9.7
1997-12-23,11.3,23.0,36.0,9.1,9.7
1997-12-24,11.3,10.9,13.8,8.4,9.8
1997-12-25,11.3,9.5,15.8,5.9,9.8
1997-12-26,11.7,20.3,33.1,8.6,9.8
1997-12-27,11.8,30.0,40.8,24.6,9.8
1997-12-28,11.9,30.4,41.2,22.6,9.8
1997-12-29,11.9,32.0,45.0,26.6,9.8
1997-12-30,11.9,40.6,55.2,30.0,9.8
1997-12-31,11.9,37.2,41.4,33.4,9.8
1998-01-01,12.2,32.7,38.7,27.5,10.7
1998-01-02,13.2,24.3,27.9,21.4,11.8
1998-01-03,13.5,21.0,26.2,17.8,11.8
1998-01-04,14.5,14.9,18.7,7.5,12.6
1998-01-05,14.7,14.2,29.5,5.2,12.6
1998-01-06,15.0,21.6,25.5,18.9,12.6
1998-01-07,15.1,26.8,33.4,22.6,12.7
1998-01-08,15.2,28.8,37.9,22.3,12.7
1998-01-09,15.5,27.9,30.6,25.3,13.1
1998-01-10,15.8,25.7,28.6,23.2,13.8
