date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1997-10-01,0.0,50.0,66.2,39.7,0.0
1997-10-02,0.1,45.5,57.7,34.7,0.0
1997-10-03,0.2,39.2,47.8,29.5,0.0
1997-10-04,0.2,47.5,57.7,40.8,0.0
1997-10-05,0.2,43.2,55.6,27.1,0.0
1997-10-06,0.2,36.0,47.1,24.4,0.0
1997-10-07,0.3,40.6,51.3,31.5,0.0
1997-10-08,0.3,28.0,35.4,20.5,0.0
1997-10-09,0.3,34.5,44.8,20.7,0.0
1997-10-10,0.4,42.4,50.4,34.3,0.0
1997-10-11,0.4,30.6,37.8,20.1,0.0
1997-10-12,0.4,21.9,31.5,15.6,0.0
1997-10-13,0.5,30.9,40.3,19.6,0.0
1997-10-14,0.5,41.2,53.6,31.5,0.0
1997-10-15,0.5,38.8,52.5,28.6,0.0
1997-10-16,0.5,45.3,61.5,35.2,0.0
1997-10-17,0.5,46.8,61.9,36.1,0.0
1997-10-18,0.5,39.6,52.0,27.7,0.0
1997-10-19,0.5,33.3,46.0,27.1,0.0
1997-10-20,0.5,28.8,32.2,23.2,0.0
1997-10-21,0.5,36.0,49.8,23.0,0.0
1997-10-22,0.5,35.8,47.3,26.8,0.0
1997-10-23,0.9,27.5,32.9,21.4,0.5
1997-10-24,2.2,17.1,21.7,8.2,1.8
1997-10-25,2.3,18.1,35.1,5.4,1.8
1997-10-26,2.3,33.1,46.4,22.8,1.9
1997-10-27,2.3,34.7,44.6,26.6,1.8
1997-10-28,2.3,31.8,42.1,22.8,1.8
1997-10-29,2.3,32.2,42.6,26.4,1.8
1997-10-30,2.4,35.1,41.4,32.0,1.9
1997-10-31,2.5,28.6,36.9,18.9,1.9
1997-11-01,2.5,22.8,31.6,14.5,1.9
1997-11-02,2.6,25.2,37.0,11.5,2.0
1997-11-03,2.6,36.5,48.0,30.6,2.0
1997-11-04,2.6,33.3,43.3,25.0,2.0
1997-11-05,2.6,37.6,51.3,29.8,2.0
1997-11-06,2.6,37.0,53.6,30.4,2.0
1997-11-07,2.6,36.3,48.7,27.0,2.0
1997-11-08,2.6,23.9,30.7,20.7,2.0
1997-11-09,2.6,18.1,22.8,7.2,2.0
1997-11-10,2.6,16.2,33.6,6.3,2.0
1997-11-11,2.6,11.8,22.6,4.3,2.0
1997-11-12,2.6,20.3,36.1,7.7,2.0
1997-11-13,2.6,15.8,30.7,5.4,2.0
1997-11-14,2.6,1.9,12.4,-5.3,2.0
1997-11-15,2.6,12.9,32.0,-2.0,2.0
1997-11-16,2.6,20.3,34.2,11.8,2.0
1997-11-17,2.6,21.6,30.4,12.6,2.0
1997-11-18,2.6,20.8,28.9,16.5,2.0
1997-11-19,2.7,23.5,29.1,17.4,2.1
1997-11-20,2.7,22.3,28.8,18.9,2.1
1997-11-21,2.7,20.1,28.8,14.2,2.1
1997-11-22,2.7,20.3,32.5,14.2,2.1
1997-11-23,2.7,29.7,38.7,19.4,2.2
1997-11-24,2.7,32.0,38.7,27.0,2.3
1997-11-25,2.8,23.4,32.7,11.3,2.3
1997-11-26,3.0,27.7,35.2,11.5,2.5
1997-11-27,3.0,26.1,33.4,18.7,2.5
1997-11-28,3.0,30.2,45.9,23.5,2.5
1997-11-29,3.0,27.1,40.3,22.6,2.5
1997-11-30,3.0,26.6,38.8,17.1,2.5
1997-12-01,3.1,19.6,26.6,14.9,2.6
1997-12-02,3.2,10.9,19.2,0.1,2.6
1997-12-03,3.3,19.0,32.2,1.0,2.8
1997-12-04,3.3,23.7,35.8,7.9,2.8
1997-12-05,3.3,16.7,29.1,5.4,2.8
1997-12-06,3.3,25.5,33.1,18.7,2.8
1997-12-07,3.3,24.8,30.6,20.1,2.8
1997-12-08,3.5,22.6,30.7,16.0,3.1
1997-12-09,3.8,16.9,21.4,10.4,3.3
1997-12-10,3.9,7.3,16.0,-0.9,3.4
1997-12-11,4.0,11.1,25.0,-1.8,3.5
1997-12-12,4.0,25.5,36.3,16.3,3.5
1997-12-13,4.0,33.1,44.2,27.5,3.6
1997-12-14,4.0,32.7,46.8,25.7,3.6
1997-12-15,4.0,23.0,30.6,13.3,3.6
1997-12-16,4.0,27.1,34.3,19.8,3.6
1997-12-17,4.1,28.2,34.9,25.0,3.6
1997-12-18,4.3,23.0,30.6,14.0,3.9
1997-12-19,4.4,12.0,18.9,6.3,4.0
1997-12-20,4.5,21.6,36.0,13.3,4.0
1997-12-21,4.5,16.5,26.2,7.7,4.0
1997-12-22,4.5,9.9,18.9,4.1,4.0
1997-12-23,4.5,18.9,31.6,10.9,4.1
1997-12-24,4.9,8.2,13.3,3.9,4.6
1997-12-25,4.9,5.4,21.6,-2.0,4.6
1997-12-26,5.0,18.7,29.8,1.6,4.7
1997-12-27,5.0,12.2,25.3,1.2,4.7
1997-12-28,5.1,22.3,30.7,3.6,4.8
1997-12-29,5.1,31.3,37.4,26.1,4.8
1997-12-30,5.2,29.3,36.5,26.1,4.8
1997-12-31,5.2,34.3,41.5,28.8,4.8
