date,PREC_DAILY,WTEQ_DAILY
1997-10-01,0.0,0.0
1997-10-02,0.7,0.0
1997-10-03,0.7,0.0
1997-10-04,0.7,0.0
1997-10-05,0.7,0.0
1997-10-06,0.7,0.0
1997-10-07,1.1,0.0
1997-10-08,1.1,0.0
1997-10-09,1.1,0.0
1997-10-10,1.1,0.0
1997-10-11,2.6,1.0
1997-10-12,2.8,0.8
1997-10-13,2.8,0.5
1997-10-14,2.8,0.2
1997-10-15,2.8,0.0
1997-10-16,2.8,0.0
1997-10-17,2.8,0.0
1997-10-18,2.8,0.0
1997-10-19,2.8,0.0
1997-10-20,2.9,0.0
1997-10-21,2.9,0.0
1997-10-22,3.0,0.0
1997-10-23,3.7,0.6
1997-10-24,4.2,0.7
1997-10-25,4.2,0.5
1997-10-26,4.2,0.4
1997-10-27,4.2,0.4
1997-10-28,4.2,0.4
1997-10-29,4.2,0.4
1997-10-30,4.2,0.1
1997-10-31,4.5,0.0
1997-11-01,4.5,0.0
1997-11-02,4.5,0.0
1997-11-03,4.5,0.0
1997-11-04,4.5,0.0
1997-11-05,4.5,0.0
1997-11-06,4.5,0.0
1997-11-07,4.5,0.0
1997-11-08,4.5,0.0
1997-11-09,4.6,0.0
1997-11-10,4.7,0.0
1997-11-11,4.9,0.1
1997-11-12,4.9,0.1
1997-11-13,5.0,0.1
1997-11-14,5.0,0.1
1997-11-15,5.0,0.0
1997-11-16,5.0,0.0
1997-11-17,5.1,0.1
1997-11-18,5.1,0.1
1997-11-19,5.6,0.6
1997-11-20,5.7,0.7
1997-11-21,5.9,1.0
1997-11-22,6.0,1.0
1997-11-23,6.0,1.0
1997-11-24,6.0,1.0
1997-11-25,6.0,1.0
1997-11-26,6.0,1.0
1997-11-27,6.3,1.2
1997-11-28,6.3,1.2
1997-11-29,6.3,1.2
1997-11-30,6.3,1.2
1997-12-01,6.4,1.3
1997-12-02,6.4,1.3
1997-12-03,6.4,1.3
1997-12-04,6.4,1.3
1997-12-05,6.4,1.3
1997-12-06,6.4,1.3
1997-12-07,6.5,1.3
1997-12-08,7.7,2.6
1997-12-09,8.2,3.1
1997-12-10,8.2,3.2
1997-12-11,8.3,3.2
1997-12-12,8.3,3.2
1997-12-13,8.3,3.2
1997-12-14,8.3,3.2
1997-12-15,8.5,3.3
1997-12-16,8.5,3.3
1997-12-17,8.5,3.3
1997-12-18,8.6,3.4
1997-12-19,8.6,3.4
1997-12-20,8.6,3.4
1997-12-21,8.6,3.4
1997-12-22,8.6,3.4
1997-12-23,8.7,3.4
1997-12-24,8.7,3.4
1997-12-25,8.7,3.4
1997-12-26,8.7,3.4
1997-12-27,8.7,3.4
1997-12-28,8.7,3.4
1997-12-29,8.8,3.4
1997-12-30,8.8,3.4
1997-12-31,8.8,3.4
1998-01-01,8.8,3.4
1998-01-02,9.2,3.8
1998-01-03,9.2,3.8
1998-01-04,9.2,3.9
1998-01-05,9.5,4.0
