date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
1997-10-01,0.0,0.0,0.0
1997-10-02,0.2,0.0,0.0
1997-10-03,0.2,0.0,0.0
1997-10-04,0.2,0.0,0.0
1997-10-05,0.2,0.0,0.0
1997-10-06,0.2,3.0,0.0
1997-10-07,0.4,4.0,0.0
1997-10-08,0.6,5.0,0.0
1997-10-09,0.6,5.0,0.0
1997-10-10,0.6,3.0,0.0
1997-10-11,1.5,12.0,1.1
1997-10-12,1.7,12.0,1.0
1997-10-13,1.7,9.0,0.9
1997-10-14,1.7,8.0,0.9
1997-10-15,1.7,3.0,0.8
1997-10-16,1.7,2.0,0.7
1997-10-17,1.7,1.0,0.4
1997-10-18,1.7,0.0,0.0
1997-10-19,1.7,0.0,0.0
1997-10-20,1.7,1.0,0.0
1997-10-21,1.7,0.0,0.0
1997-10-22,1.7,0.0,0.0
1997-10-23,2.3,9.0,1.1
1997-10-24,2.5,9.0,1.2
1997-10-25,2.5,7.0,1.2
1997-10-26,2.5,8.0,1.3
1997-10-27,2.5,7.0,1.3
1997-10-28,2.6,6.0,1.3
1997-10-29,2.6,5.0,1.3
1997-10-30,2.6,3.0,1.3
1997-10-31,3.2,9.0,1.9
1997-11-01,3.2,11.0,1.9
1997-11-02,3.2,10.0,1.9
1997-11-03,3.2,10.0,1.9
1997-11-04,3.2,10.0,1.9
1997-11-05,3.2,10.0,1.9
1997-11-06,3.2,9.0,1.9
1997-11-07,3.2,9.0,1.9
1997-11-08,3.3,9.0,1.9
1997-11-09,3.3,10.0,1.9
1997-11-10,3.4,10.0,2.1
1997-11-11,4.2,17.0,2.8
1997-11-12,4.3,17.0,2.9
1997-11-13,4.3,16.0,2.9
1997-11-14,4.4,19.0,2.9
1997-11-15,4.4,17.0,2.9
1997-11-16,4.4,13.0,2.9
1997-11-17,4.5,14.0,3.0
1997-11-18,4.5,16.0,3.0
1997-11-19,4.7,11.0,3.3
1997-11-20,5.0,16.0,3.5
1997-11-21,5.1,21.0,3.7
1997-11-22,5.2,19.0,3.7
1997-11-23,5.2,19.0,3.7
1997-11-24,5.2,17.0,3.7
1997-11-25,5.2,16.0,3.7
1997-11-26,5.6,16.0,4.0
1997-11-27,5.9,22.0,4.2
1997-11-28,5.9,21.0,4.2
1997-11-29,5.9,20.0,4.2
1997-11-30,5.9,19.0,4.2
1997-12-01,6.0,20.0,4.2
1997-12-02,6.1,18.0,4.2
1997-12-03,6.1,19.0,4.2
1997-12-04,6.1,20.0,4.2
1997-12-05,6.1,19.0,4.2
1997-12-06,6.1,19.0,4.2
1997-12-07,6.4,23.0,4.5
1997-12-08,6.8,29.0,5.1
1997-12-09,6.9,26.0,5.1
1997-12-10,7.0,27.0,5.1
1997-12-11,7.0,27.0,5.1
1997-12-12,7.0,26.0,5.1
1997-12-13,7.1,25.0,5.2
1997-12-14,7.1,24.0,5.2
1997-12-15,7.2,24.0,5.2
1997-12-16,7.2,25.0,5.2
1997-12-17,7.2,24.0,5.2
1997-12-18,7.2,24.0,5.2
1997-12-19,7.2,24.0,5.2
1997-12-20,7.2,24.0,5.2
1997-12-21,7.3,25.0,5.3
1997-12-22,7.3,25.0,5.3
1997-12-23,7.4,21.0,5.3
1997-12-24,7.6,27.0,5.4
1997-12-25,7.6,25.0,5.4
1997-12-26,7.6,25.0,5.4
1997-12-27,7.6,28.0,5.6
1997-12-28,7.6,24.0,5.7
1997-12-29,7.6,25.0,5.7
1997-12-30,7.6,26.0,5.7
1997-12-31,7.7,26.0,5.7
1998-01-01,7.7,26.0,5.8
1998-01-02,8.0,31.0,6.1
1998-01-03,8.3,32.0,6.3
1998-01-04,8.6,33.0,6.7
1998-01-05,8.7,34.0,6.7
1998-01-06,8.7,33.0,6.7
1998-01-07,8.8,31.0,6.8
1998-01-08,8.8,32.0,6.9
1998-01-09,8.8,31.0,6.9
1998-01-10,9.1,38.0,7.3
1998-01-11,9.9,43.0,8.1
1998-01-12,10.2,45.0,8.6
1998-01-13,11.1,51.0,9.6
1998-01-14,11.2,50.0,9.7
1998-01-15,11.9,58.0,10.6
1998-01-16,12.0,55.0,10.8
1998-01-17,12.4,57.0,11.6
1998-01-18,12.7,54.0,11.7
1998-01-19,13.4,60.0,12.6
1998-01-20,13.5,62.0,12.7
1998-01-21,13.5,58.0,12.8
1998-01-22,13.7,56.0,12.9
1998-01-23,13.8,54.0,12.9
1998-01-24,13.8,54.0,13.0
1998-01-25,13.9,53.0,13.0
1998-01-26,13.9,51.0,13.0
1998-01-27,13.9,51.0,13.0
1998-01-28,13.9,50.0,13.0
1998-01-29,13.9,49.0,13.0
1998-01-30,14.0,49.0,13.2
1998-01-31,14.0,50.0,13.2
1998-02-01,14.0,49.0,13.2
1998-02-02,14.3,50.0,13.6
1998-02-03,14.5,50.0,13.8
1998-02-04,14.5,50.0,13.8
1998-02-05,14.5,50.0,13.8
1998-02-06,14.9,52.0,14.3
1998-02-07,15.3,55.0,14.6
1998-02-08,16.1,67.0,15.6
1998-02-09,16.1,64.0,15.6
1998-02-10,16.1,61.0,15.6
1998-02-11,16.4,59.0,15.9
1998-02-12,16.4,60.0,15.9
1998-02-13,16.4,58.0,15.9
1998-02-14,16.8,61.0,16.5
1998-02-15,17.1,64.0,16.9
1998-02-16,17.3,61.0,17.0
1998-02-17,17.4,61.0,17.1
1998-02-18,17.4,61.0,17.1
