datetime,00060_Mean,00060_Mean_cd,site_no,80154_historic_Mean,80154_historic_Mean_cd,80155_historic_Mean,80155_historic_Mean_cd
2001-10-01 00:00:00+00:00,3460.0,A,06329500,52.0,A,486.0,A
2001-10-02 00:00:00+00:00,3500.0,A,06329500,68.0,A,644.0,A
2001-10-03 00:00:00+00:00,3580.0,A,06329500,49.0,A,473.0,A
2001-10-04 00:00:00+00:00,3480.0,A,06329500,34.0,A,320.0,A
2001-10-05 00:00:00+00:00,3450.0,A,06329500,30.0,A,279.0,A
2001-10-06 00:00:00+00:00,3450.0,A,06329500,30.0,A,280.0,A
2001-10-07 00:00:00+00:00,3470.0,A,06329500,30.0,A,281.0,A
2001-10-08 00:00:00+00:00,3490.0,A,06329500,29.0,A,274.0,A
2001-10-09 00:00:00+00:00,3590.0,A,06329500,30.0,A,291.0,A
2001-10-10 00:00:00+00:00,3710.0,A,06329500,37.0,A,370.0,A
2001-10-11 00:00:00+00:00,3810.0,A,06329500,49.0,A,505.0,A
2001-10-12 00:00:00+00:00,3850.0,A,06329500,55.0,A,572.0,A
2001-10-13 00:00:00+00:00,3940.0,A,06329500,53.0,A,564.0,A
2001-10-14 00:00:00+00:00,4020.0,A,06329500,50.0,A,543.0,A
2001-10-15 00:00:00+00:00,4090.0,A,06329500,46.0,A,508.0,A
2001-10-16 00:00:00+00:00,4110.0,A,06329500,43.0,A,477.0,A
2001-10-17 00:00:00+00:00,4140.0,A,06329500,40.0,A,447.0,A
2001-10-18 00:00:00+00:00,4160.0,A,06329500,37.0,A,416.0,A
2001-10-19 00:00:00+00:00,4390.0,A,06329500,36.0,A,427.0,A
2001-10-20 00:00:00+00:00,4530.0,A,06329500,40.0,A,489.0,A
2001-10-21 00:00:00+00:00,4560.0,A,06329500,51.0,A,627.0,A
2001-10-22 00:00:00+00:00,4460.0,A,06329500,70.0,A,843.0,A
2001-10-23 00:00:00+00:00,4420.0,A,06329500,78.0,A,930.0,A
2001-10-24 00:00:00+00:00,4580.0,A,06329500,55.0,A,680.0,A
2001-10-25 00:00:00+00:00,4660.0,A,06329500,39.0,A,491.0,A
2001-10-26 00:00:00+00:00,4620.0,A,06329500,36.0,A,449.0,A
2001-10-27 00:00:00+00:00,4580.0,A,06329500,37.0,A,458.0,A
2001-10-28 00:00:00+00:00,4540.0,A,06329500,39.0,A,478.0,A
2001-10-29 00:00:00+00:00,4650.0,A,06329500,40.0,A,502.0,A
2001-10-30 00:00:00+00:00,4820.0,A,06329500,41.0,A,533.0,A
2001-10-31 00:00:00+00:00,4780.0,A,06329500,42.0,A,543.0,A
2001-11-01 00:00:00+00:00,4740.0,A,06329500,44.0,A,563.0,A
2001-11-02 00:00:00+00:00,4730.0,A,06329500,45.0,A,574.0,A
2001-11-03 00:00:00+00:00,4780.0,A,06329500,44.0,A,568.0,A
2001-11-04 00:00:00+00:00,4760.0,A,06329500,43.0,A,552.0,A
2001-11-05 00:00:00+00:00,4790.0,A,06329500,43.0,A,556.0,A
2001-11-06 00:00:00+00:00,4810.0,A,06329500,43.0,A,558.0,A
2001-11-07 00:00:00+00:00,4870.0,A,06329500,46.0,A,605.0,A
2001-11-08 00:00:00+00:00,4870.0,A,06329500,77.0,A,1010.0,A
2001-11-09 00:00:00+00:00,4780.0,A,06329500,71.0,A,917.0,A
2001-11-10 00:00:00+00:00,4730.0,A,06329500,70.0,A,895.0,A
2001-11-11 00:00:00+00:00,4660.0,A,06329500,69.0,A,868.0,A
2001-11-12 00:00:00+00:00,4710.0,A,06329500,68.0,A,865.0,A
2001-11-13 00:00:00+00:00,4820.0,A,06329500,67.0,A,872.0,A
2001-11-14 00:00:00+00:00,4910.0,A,06329500,65.0,A,861.0,A
2001-11-15 00:00:00+00:00,4800.0,A,06329500,61.0,A,791.0,A
2001-11-16 00:00:00+00:00,4760.0,A,06329500,55.0,A,708.0,A
2001-11-17 00:00:00+00:00,4720.0,A,06329500,51.0,A,650.0,A
2001-11-18 00:00:00+00:00,4710.0,A,06329500,52.0,A,661.0,A
2001-11-19 00:00:00+00:00,4700.0,A,06329500,55.0,A,698.0,A
2001-11-20 00:00:00+00:00,4710.0,A,06329500,58.0,A,738.0,A
2001-11-21 00:00:00+00:00,4790.0,A,06329500,60.0,A,776.0,A
2001-11-22 00:00:00+00:00,4860.0,A,06329500,61.0,A,800.0,A
2001-11-23 00:00:00+00:00,4890.0,A,06329500,61.0,A,805.0,A
2001-11-24 00:00:00+00:00,4840.0,A,06329500,62.0,A,810.0,A
2001-11-25 00:00:00+00:00,4820.0,A,06329500,66.0,A,859.0,A
2001-11-26 00:00:00+00:00,4820.0,A,06329500,69.0,A,898.0,A
2001-11-27 00:00:00+00:00,4400.0,"A, e",06329500,82.0,A,974.0,A
2001-11-28 00:00:00+00:00,3600.0,"A, e",06329500,90.0,A,875.0,A
2001-11-29 00:00:00+00:00,3300.0,"A, e",06329500,92.0,A,820.0,A
2001-11-30 00:00:00+00:00,3300.0,"A, e",06329500,92.0,A,820.0,A
2001-12-01 00:00:00+00:00,3600.0,"A, e",06329500,,,,
2001-12-02 00:00:00+00:00,3800.0,"A, e",06329500,,,,
2001-12-03 00:00:00+00:00,4000.0,"A, e",06329500,,,,
2001-12-04 00:00:00+00:00,4200.0,"A, e",06329500,,,,
2001-12-05 00:00:00+00:00,4400.0,"A, e",06329500,,,,
2001-12-06 00:00:00+00:00,4400.0,"A, e",06329500,,,,
2001-12-07 00:00:00+00:00,4300.0,"A, e",06329500,,,,
2001-12-08 00:00:00+00:00,4500.0,"A, e",06329500,,,,
2001-12-09 00:00:00+00:00,4500.0,"A, e",06329500,,,,
2001-12-10 00:00:00+00:00,4500.0,"A, e",06329500,,,,
2001-12-11 00:00:00+00:00,4500.0,"A, e",06329500,,,,
2001-12-12 00:00:00+00:00,4500.0,"A, e",06329500,,,,
2001-12-13 00:00:00+00:00,4400.0,"A, e",06329500,,,,
2001-12-14 00:00:00+00:00,4300.0,"A, e",06329500,,,,
2001-12-15 00:00:00+00:00,4300.0,"A, e",06329500,,,,
2001-12-16 00:00:00+00:00,4200.0,"A, e",06329500,,,,
2001-12-17 00:00:00+00:00,4400.0,"A, e",06329500,,,,
