datetime,00060_Mean,00060_Mean_cd,site_no,80154_historic_Mean,80154_historic_Mean_cd,80155_historic_Mean,80155_historic_Mean_cd
2004-10-01 00:00:00+00:00,5970.0,A,06329500,65.0,A,1050.0,A
2004-10-02 00:00:00+00:00,5810.0,A,06329500,55.0,A,863.0,A
2004-10-03 00:00:00+00:00,5750.0,A,06329500,45.0,A,699.0,A
2004-10-04 00:00:00+00:00,5840.0,A,06329500,38.0,A,599.0,A
2004-10-05 00:00:00+00:00,5870.0,A,06329500,42.0,A,666.0,A
2004-10-06 00:00:00+00:00,6000.0,A,06329500,50.0,A,810.0,A
2004-10-07 00:00:00+00:00,5900.0,A,06329500,50.0,A,796.0,A
2004-10-08 00:00:00+00:00,5790.0,A,06329500,44.0,A,688.0,A
2004-10-09 00:00:00+00:00,5700.0,A,06329500,39.0,A,600.0,A
2004-10-10 00:00:00+00:00,5620.0,A,06329500,36.0,A,546.0,A
2004-10-11 00:00:00+00:00,5540.0,A,06329500,35.0,A,524.0,A
2004-10-12 00:00:00+00:00,5570.0,A,06329500,35.0,A,526.0,A
2004-10-13 00:00:00+00:00,5590.0,A,06329500,34.0,A,513.0,A
2004-10-14 00:00:00+00:00,5530.0,A,06329500,31.0,A,463.0,A
2004-10-15 00:00:00+00:00,5560.0,A,06329500,28.0,A,420.0,A
2004-10-16 00:00:00+00:00,5650.0,A,06329500,28.0,A,427.0,A
2004-10-17 00:00:00+00:00,5720.0,A,06329500,29.0,A,448.0,A
2004-10-18 00:00:00+00:00,5890.0,A,06329500,29.0,A,461.0,A
2004-10-19 00:00:00+00:00,6320.0,A,06329500,49.0,A,836.0,A
2004-10-20 00:00:00+00:00,6600.0,A,06329500,250.0,A,4460.0,A
2004-10-21 00:00:00+00:00,6490.0,A,06329500,344.0,A,6030.0,A
2004-10-22 00:00:00+00:00,6500.0,A,06329500,289.0,A,5070.0,A
2004-10-23 00:00:00+00:00,6390.0,A,06329500,241.0,A,4160.0,A
2004-10-24 00:00:00+00:00,6310.0,A,06329500,205.0,A,3490.0,A
2004-10-25 00:00:00+00:00,6390.0,A,06329500,185.0,A,3190.0,A
2004-10-26 00:00:00+00:00,6250.0,A,06329500,174.0,A,2940.0,A
2004-10-27 00:00:00+00:00,6230.0,A,06329500,158.0,A,2660.0,A
2004-10-28 00:00:00+00:00,6230.0,A,06329500,167.0,A,2810.0,A
2004-10-29 00:00:00+00:00,6670.0,A,06329500,380.0,A,6840.0,A
2004-10-30 00:00:00+00:00,7550.0,A,06329500,1280.0,A,26100.0,A
2004-10-31 00:00:00+00:00,7000.0,A,06329500,1500.0,A,28400.0,A
2004-11-01 00:00:00+00:00,6720.0,A,06329500,695.0,A,12600.0,A
2004-11-02 00:00:00+00:00,7150.0,A,06329500,440.0,A,8490.0,A
2004-11-03 00:00:00+00:00,7180.0,A,06329500,458.0,A,8880.0,A
2004-11-04 00:00:00+00:00,6680.0,A,06329500,328.0,A,5920.0,A
2004-11-05 00:00:00+00:00,6400.0,A,06329500,225.0,A,3890.0,A
2004-11-06 00:00:00+00:00,6280.0,A,06329500,164.0,A,2780.0,A
2004-11-07 00:00:00+00:00,6090.0,A,06329500,205.0,A,3370.0,A
2004-11-08 00:00:00+00:00,6130.0,A,06329500,289.0,A,4780.0,A
2004-11-09 00:00:00+00:00,6220.0,A,06329500,292.0,A,4900.0,A
2004-11-10 00:00:00+00:00,6130.0,A,06329500,220.0,A,3640.0,A
2004-11-11 00:00:00+00:00,6060.0,A,06329500,155.0,A,2540.0,A
2004-11-12 00:00:00+00:00,6050.0,A,06329500,118.0,A,1930.0,A
2004-11-13 00:00:00+00:00,5980.0,A,06329500,105.0,A,1700.0,A
2004-11-14 00:00:00+00:00,5930.0,A,06329500,90.0,A,1440.0,A
2004-11-15 00:00:00+00:00,5910.0,A,06329500,77.0,A,1230.0,A
2004-11-16 00:00:00+00:00,5960.0,A,06329500,73.0,A,1170.0,A
2004-11-17 00:00:00+00:00,5900.0,A,06329500,74.0,A,1180.0,A
2004-11-18 00:00:00+00:00,5800.0,A,06329500,78.0,A,1220.0,A
2004-11-19 00:00:00+00:00,5710.0,A,06329500,79.0,A,1220.0,A
2004-11-20 00:00:00+00:00,5690.0,A,06329500,75.0,A,1150.0,A
2004-11-21 00:00:00+00:00,5630.0,A,06329500,71.0,A,1080.0,A
2004-11-22 00:00:00+00:00,5590.0,A,06329500,68.0,A,1030.0,A
2004-11-23 00:00:00+00:00,5650.0,A,06329500,64.0,A,976.0,A
2004-11-24 00:00:00+00:00,5620.0,A,06329500,60.0,A,910.0,A
2004-11-25 00:00:00+00:00,5580.0,A,06329500,55.0,A,829.0,A
2004-11-26 00:00:00+00:00,5540.0,A,06329500,48.0,A,718.0,A
2004-11-27 00:00:00+00:00,5560.0,A,06329500,44.0,A,661.0,A
2004-11-28 00:00:00+00:00,5540.0,A,06329500,42.0,A,628.0,A
2004-11-29 00:00:00+00:00,5780.0,A,06329500,41.0,A,640.0,A
2004-11-30 00:00:00+00:00,5720.0,A,06329500,41.0,A,633.0,A
2004-12-01 00:00:00+00:00,5900.0,A,06329500,,,,
2004-12-02 00:00:00+00:00,5380.0,A,06329500,,,,
2004-12-03 00:00:00+00:00,5120.0,A,06329500,,,,
2004-12-04 00:00:00+00:00,5070.0,A,06329500,,,,
2004-12-05 00:00:00+00:00,5030.0,A,06329500,,,,
2004-12-06 00:00:00+00:00,4870.0,A,06329500,,,,
2004-12-07 00:00:00+00:00,5110.0,A,06329500,,,,
2004-12-08 00:00:00+00:00,5390.0,A,06329500,,,,
2004-12-09 00:00:00+00:00,5230.0,A,06329500,,,,
2004-12-10 00:00:00+00:00,5180.0,A,06329500,,,,
2004-12-11 00:00:00+00:00,5610.0,A,06329500,,,,
2004-12-12 00:00:00+00:00,5590.0,A,06329500,,,,
2004-12-13 00:00:00+00:00,5710.0,A,06329500,,,,
2004-12-14 00:00:00+00:00,5690.0,A,06329500,,,,
2004-12-15 00:00:00+00:00,5960.0,A,06329500,,,,
2004-12-16 00:00:00+00:00,5610.0,A,06329500,,,,
2004-12-17 00:00:00+00:00,5800.0,A,06329500,,,,
2004-12-18 00:00:00+00:00,5620.0,A,06329500,,,,
2004-12-19 00:00:00+00:00,5850.0,A,06329500,,,,
2004-12-20 00:00:00+00:00,5840.0,A,06329500,,,,
2004-12-21 00:00:00+00:00,5600.0,"A, e",06329500,,,,
2004-12-22 00:00:00+00:00,5200.0,"A, e",06329500,,,,
2004-12-23 00:00:00+00:00,4760.0,A,06329500,,,,
2004-12-24 00:00:00+00:00,4250.0,A,06329500,,,,
2004-12-25 00:00:00+00:00,5270.0,A,06329500,,,,
2004-12-26 00:00:00+00:00,5340.0,A,06329500,,,,
2004-12-27 00:00:00+00:00,4820.0,A,06329500,,,,
2004-12-28 00:00:00+00:00,4730.0,A,06329500,,,,
2004-12-29 00:00:00+00:00,4200.0,A,06329500,,,,
2004-12-30 00:00:00+00:00,5000.0,"A, e",06329500,,,,
2004-12-31 00:00:00+00:00,5200.0,"A, e",06329500,,,,
2005-01-01 00:00:00+00:00,5500.0,"A, e",06329500,,,,
2005-01-02 00:00:00+00:00,4800.0,"A, e",06329500,,,,
2005-01-03 00:00:00+00:00,3200.0,"A, e",06329500,,,,
