datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd,"00065_auxiliary gage, [auxiliary gage_Mean","00065_auxiliary gage, [auxiliary gage_Mean_cd"
2020-10-01 00:00:00+00:00,18100.0,A,12396500,87.86,A,86.8,A
2020-10-02 00:00:00+00:00,21900.0,A,12396500,89.11,A,88.11,A
2020-10-03 00:00:00+00:00,22400.0,A,12396500,89.2,A,88.2,A
2020-10-04 00:00:00+00:00,21700.0,A,12396500,88.26,A,86.91,A
2020-10-05 00:00:00+00:00,22600.0,A,12396500,88.73,A,87.51,A
2020-10-06 00:00:00+00:00,22400.0,A,12396500,88.69,A,87.47,A
2020-10-07 00:00:00+00:00,22800.0,A,12396500,89.04,A,87.91,A
2020-10-08 00:00:00+00:00,22600.0,A,12396500,88.37,A,86.9,A
2020-10-09 00:00:00+00:00,24500.0,A,12396500,88.93,A,87.54,A
2020-10-10 00:00:00+00:00,26400.0,A,12396500,88.87,A,87.04,A
2020-10-11 00:00:00+00:00,27200.0,A,12396500,89.14,A,87.41,A
2020-10-12 00:00:00+00:00,27400.0,A,12396500,89.15,A,87.43,A
2020-10-13 00:00:00+00:00,28500.0,A,12396500,89.59,A,88.02,A
2020-10-14 00:00:00+00:00,28200.0,A,12396500,90.21,A,89.0,A
2020-10-15 00:00:00+00:00,28300.0,A,12396500,90.57,A,89.5,A
2020-10-16 00:00:00+00:00,28500.0,A,12396500,90.62,A,89.54,A
2020-10-17 00:00:00+00:00,28300.0,A,12396500,89.89,A,88.51,A
2020-10-18 00:00:00+00:00,28300.0,A,12396500,89.51,A,87.94,A
2020-10-19 00:00:00+00:00,30000.0,A,12396500,90.62,A,89.36,A
2020-10-20 00:00:00+00:00,30900.0,A,12396500,91.29,A,90.19,A
2020-10-21 00:00:00+00:00,31200.0,A,12396500,91.18,A,90.0,A
2020-10-22 00:00:00+00:00,31300.0,A,12396500,91.27,A,90.13,A
2020-10-23 00:00:00+00:00,31100.0,A,12396500,90.9,A,89.64,A
2020-10-24 00:00:00+00:00,31000.0,A,12396500,90.9,A,89.65,A
2020-10-25 00:00:00+00:00,30900.0,A,12396500,90.7,A,89.37,A
2020-10-26 00:00:00+00:00,31100.0,A,12396500,90.92,A,89.65,A
2020-10-27 00:00:00+00:00,32100.0,A,12396500,92.14,A,91.2,A
2020-10-28 00:00:00+00:00,33000.0,A,12396500,92.56,A,91.66,A
2020-10-29 00:00:00+00:00,33300.0,A,12396500,92.5,A,91.56,A
2020-10-30 00:00:00+00:00,34200.0,A,12396500,92.75,A,91.82,A
2020-10-31 00:00:00+00:00,34200.0,A,12396500,92.9,A,91.99,A
2020-11-01 00:00:00+00:00,33500.0,A,12396500,92.07,A,90.98,A
2020-11-02 00:00:00+00:00,28200.0,A,12396500,89.85,A,88.44,A
2020-11-03 00:00:00+00:00,24700.0,A,12396500,88.51,A,86.67,A
2020-11-04 00:00:00+00:00,26200.0,A,12396500,89.22,A,87.76,A
2020-11-05 00:00:00+00:00,29300.0,A,12396500,89.97,A,88.27,A
2020-11-06 00:00:00+00:00,33300.0,A,12396500,90.66,A,88.82,A
