date,PREC_DAILY,WTEQ_DAILY
1985-10-01,0.0,0.0
1985-10-02,0.0,0.0
1985-10-03,0.0,0.0
1985-10-04,0.0,0.0
1985-10-05,0.0,0.0
1985-10-06,0.3,0.5
1985-10-07,1.3,1.1
1985-10-08,1.3,1.1
1985-10-09,1.3,1.1
1985-10-10,1.3,1.1
1985-10-11,1.5,1.1
1985-10-12,1.5,1.1
1985-10-13,1.9,1.1
1985-10-14,2.2,1.6
1985-10-15,2.3,1.6
1985-10-16,2.3,1.6
1985-10-17,2.3,1.6
1985-10-18,2.3,1.6
1985-10-19,2.3,1.6
1985-10-20,2.3,1.6
1985-10-21,2.4,2.5
1985-10-22,3.8,3.5
1985-10-23,4.5,4.0
1985-10-24,4.7,3.7
1985-10-25,4.8,3.7
1985-10-26,4.8,3.4
1985-10-27,4.8,2.7
1985-10-28,4.9,2.8
1985-10-29,4.9,2.8
1985-10-30,4.9,2.8
1985-10-31,4.9,2.8
1985-11-01,5.1,3.4
1985-11-02,5.2,3.1
1985-11-03,5.4,3.1
1985-11-04,6.0,3.4
1985-11-05,6.0,3.4
1985-11-06,6.1,3.4
1985-11-07,6.9,3.7
1985-11-08,7.3,4.2
1985-11-09,7.9,4.6
1985-11-10,8.2,4.9
1985-11-11,8.3,5.3
1985-11-12,8.5,5.6
1985-11-13,8.6,5.6
1985-11-14,8.6,5.6
1985-11-15,8.7,5.7
1985-11-16,8.7,5.7
1985-11-17,9.0,6.1
1985-11-18,9.2,6.4
1985-11-19,9.4,6.9
1985-11-20,9.9,7.4
1985-11-21,10.1,7.6
1985-11-22,10.4,7.8
1985-11-23,10.7,8.0
1985-11-24,11.9,9.0
1985-11-25,12.0,9.2
1985-11-26,12.3,9.7
1985-11-27,12.3,9.7
1985-11-28,12.7,10.4
1985-11-29,13.6,11.4
1985-11-30,14.0,11.9
1985-12-01,14.5,12.4
1985-12-02,15.5,13.4
1985-12-03,15.5,13.4
1985-12-04,15.5,13.4
1985-12-05,15.9,13.8
1985-12-06,16.1,14.0
1985-12-07,16.1,14.0
1985-12-08,16.3,14.1
1985-12-09,16.3,14.1
1985-12-10,16.3,14.1
1985-12-11,16.3,14.1
1985-12-12,16.3,14.1
1985-12-13,16.6,14.4
1985-12-14,16.6,14.4
1985-12-15,16.8,14.5
1985-12-16,17.0,14.5
1985-12-17,17.0,14.5
1985-12-18,17.0,14.5
1985-12-19,17.0,14.5
1985-12-20,17.1,14.6
1985-12-21,17.1,14.6
1985-12-22,17.1,14.7
1985-12-23,17.1,14.7
1985-12-24,17.1,14.7
1985-12-25,17.1,14.7
1985-12-26,17.1,14.7
1985-12-27,17.1,14.7
1985-12-28,17.1,14.7
1985-12-29,17.1,14.9
1985-12-30,17.1,14.9
1985-12-31,17.3,15.2
1986-01-01,18.3,16.1
1986-01-02,18.3,16.1
1986-01-03,18.3,16.0
1986-01-04,18.6,16.5
1986-01-05,18.8,16.6
1986-01-06,19.1,16.6
1986-01-07,19.1,16.6
1986-01-08,19.1,16.6
1986-01-09,19.1,16.6
1986-01-10,19.1,16.6
1986-01-11,19.1,16.6
1986-01-12,19.1,16.6
1986-01-13,19.1,16.6
1986-01-14,19.3,16.6
1986-01-15,19.5,16.8
1986-01-16,20.6,17.8
1986-01-17,20.6,18.3
1986-01-18,20.6,18.3
1986-01-19,20.8,18.6
1986-01-20,20.8,18.6
1986-01-21,21.8,19.3
1986-01-22,22.1,19.6
1986-01-23,22.6,20.1
1986-01-24,22.8,20.1
1986-01-25,22.8,20.1
1986-01-26,23.1,20.3
1986-01-27,23.1,20.3
1986-01-28,23.1,20.3
1986-01-29,23.1,20.3
1986-01-30,23.1,20.6
1986-01-31,23.3,20.8
1986-02-01,23.5,21.0
1986-02-02,24.1,21.6
1986-02-03,24.5,22.1
1986-02-04,24.6,22.1
