date,PREC_DAILY,WTEQ_DAILY
1985-10-01,0.0,0.0
1985-10-02,0.0,0.0
1985-10-03,0.0,0.0
1985-10-04,0.0,0.0
1985-10-05,0.0,0.0
1985-10-06,0.2,0.0
1985-10-07,0.2,0.0
1985-10-08,1.5,1.6
1985-10-09,1.5,1.6
1985-10-10,1.5,1.6
1985-10-11,1.5,1.6
1985-10-12,1.5,1.5
1985-10-13,1.6,1.3
1985-10-14,1.6,1.3
1985-10-15,1.6,0.5
1985-10-16,1.6,0.1
1985-10-17,1.6,0.1
1985-10-18,1.6,0.1
1985-10-19,1.6,0.1
1985-10-20,1.9,0.7
1985-10-21,2.7,1.6
1985-10-22,2.7,1.6
1985-10-23,2.7,1.6
1985-10-24,2.7,1.6
1985-10-25,2.7,1.5
1985-10-26,2.7,1.1
1985-10-27,2.7,0.9
1985-10-28,2.7,0.4
1985-10-29,2.7,0.3
1985-10-30,2.7,0.3
1985-10-31,2.7,0.2
1985-11-01,2.7,0.1
1985-11-02,2.7,0.1
1985-11-03,2.7,0.1
1985-11-04,2.7,0.1
1985-11-05,2.7,0.1
1985-11-06,2.7,0.1
1985-11-07,2.7,0.1
1985-11-08,2.7,0.2
1985-11-09,3.2,1.5
1985-11-10,4.9,2.8
1985-11-11,4.9,3.0
1985-11-12,4.9,3.0
1985-11-13,4.9,3.0
1985-11-14,4.9,3.0
1985-11-15,4.9,3.0
1985-11-16,5.1,3.0
1985-11-17,5.2,3.0
1985-11-18,5.2,3.1
1985-11-19,5.2,3.2
1985-11-20,5.3,3.2
1985-11-21,5.3,3.2
1985-11-22,5.3,3.4
1985-11-23,5.7,3.8
1985-11-24,6.4,4.3
1985-11-25,6.5,4.4
1985-11-26,6.5,4.4
1985-11-27,6.8,5.0
1985-11-28,7.7,6.1
1985-11-29,8.2,6.6
1985-11-30,8.4,6.6
1985-12-01,8.8,7.2
1985-12-02,9.5,8.3
1985-12-03,9.6,8.3
1985-12-04,9.6,8.3
1985-12-05,9.7,8.3
1985-12-06,9.8,8.4
1985-12-07,10.2,8.9
1985-12-08,10.4,9.0
1985-12-09,10.5,9.1
1985-12-10,10.7,9.9
1985-12-11,10.7,9.9
1985-12-12,10.7,9.9
1985-12-13,10.7,9.9
1985-12-14,10.7,9.9
1985-12-15,10.7,9.9
1985-12-16,10.7,9.9
1985-12-17,10.7,9.9
1985-12-18,10.7,9.9
1985-12-19,10.7,9.9
1985-12-20,10.7,9.9
1985-12-21,10.8,9.9
1985-12-22,10.8,9.9
1985-12-23,10.8,9.9
1985-12-24,10.8,9.9
1985-12-25,10.8,9.9
1985-12-26,10.8,9.9
1985-12-27,10.8,9.9
1985-12-28,10.8,9.9
1985-12-29,11.5,10.5
1985-12-30,11.7,10.6
1985-12-31,11.7,10.7
1986-01-01,11.8,10.8
1986-01-02,11.8,10.8
1986-01-03,11.8,10.9
1986-01-04,12.5,11.6
1986-01-05,12.9,11.9
1986-01-06,12.9,11.9
1986-01-07,12.9,11.9
1986-01-08,12.9,11.9
1986-01-09,12.9,11.9
1986-01-10,12.9,11.9
1986-01-11,13.0,11.9
1986-01-12,13.0,11.9
1986-01-13,13.1,11.9
1986-01-14,13.3,12.0
1986-01-15,13.5,12.0
1986-01-16,14.4,13.7
1986-01-17,14.8,13.7
1986-01-18,14.8,13.7
1986-01-19,14.9,14.1
1986-01-20,15.0,14.1
1986-01-21,15.0,14.2
1986-01-22,15.3,14.7
1986-01-23,15.4,14.7
1986-01-24,15.4,14.7
1986-01-25,15.4,14.7
1986-01-26,15.4,14.7
1986-01-27,15.4,14.7
1986-01-28,15.4,14.7
1986-01-29,15.5,14.7
1986-01-30,15.5,14.7
1986-01-31,15.6,14.7
1986-02-01,15.6,14.7
1986-02-02,16.3,15.4
1986-02-03,16.3,15.5
1986-02-04,16.5,15.5
