date,PREC_DAILY,WTEQ_DAILY
1985-10-01,0.0,0.0
1985-10-02,0.0,0.0
1985-10-03,0.0,0.0
1985-10-04,0.0,0.0
1985-10-05,0.1,0.0
1985-10-06,0.3,0.5
1985-10-07,0.3,0.4
1985-10-08,1.0,1.0
1985-10-09,1.7,1.6
1985-10-10,1.7,1.6
1985-10-11,1.7,1.6
1985-10-12,1.7,1.1
1985-10-13,1.7,0.0
1985-10-14,1.7,0.0
1985-10-15,1.7,0.0
1985-10-16,1.7,0.0
1985-10-17,1.7,0.0
1985-10-18,1.7,0.0
1985-10-19,1.7,0.0
1985-10-20,1.9,0.0
1985-10-21,2.3,0.2
1985-10-22,2.4,0.2
1985-10-23,2.4,0.2
1985-10-24,2.4,0.2
1985-10-25,2.4,0.2
1985-10-26,2.4,0.2
1985-10-27,2.4,0.0
1985-10-28,2.4,0.0
1985-10-29,2.4,0.0
1985-10-30,2.4,0.0
1985-10-31,2.4,0.0
1985-11-01,2.4,0.0
1985-11-02,2.4,0.0
1985-11-03,2.4,0.0
1985-11-04,2.4,0.0
1985-11-05,2.4,0.0
1985-11-06,2.4,0.0
1985-11-07,2.4,0.3
1985-11-08,2.4,0.6
1985-11-09,2.9,1.3
1985-11-10,4.1,2.6
1985-11-11,4.9,2.6
1985-11-12,5.0,2.6
1985-11-13,5.0,2.7
1985-11-14,5.1,2.7
1985-11-15,5.6,3.0
1985-11-16,5.7,3.0
1985-11-17,5.8,3.0
1985-11-18,5.8,3.0
1985-11-19,5.9,3.0
1985-11-20,5.9,3.0
1985-11-21,6.0,3.1
1985-11-22,6.0,3.1
1985-11-23,6.6,3.7
1985-11-24,7.0,4.7
1985-11-25,7.3,4.8
1985-11-26,7.3,4.8
1985-11-27,8.0,5.5
1985-11-28,8.9,6.4
1985-11-29,9.1,6.7
1985-11-30,9.6,6.7
1985-12-01,10.2,7.6
1985-12-02,11.1,8.5
1985-12-03,11.5,8.5
1985-12-04,11.5,8.5
1985-12-05,11.5,8.6
1985-12-06,11.8,9.0
1985-12-07,12.0,9.2
1985-12-08,12.1,9.3
1985-12-09,12.1,9.5
1985-12-10,12.3,9.8
1985-12-11,12.3,9.8
1985-12-12,12.4,9.8
1985-12-13,12.4,9.8
1985-12-14,12.4,9.8
1985-12-15,12.5,9.9
1985-12-16,12.5,9.9
1985-12-17,12.5,9.9
1985-12-18,12.5,9.9
1985-12-19,12.5,9.9
1985-12-20,12.5,9.9
1985-12-21,12.5,9.9
1985-12-22,12.5,9.9
1985-12-23,12.5,9.9
1985-12-24,12.5,9.9
1985-12-25,12.5,9.9
1985-12-26,12.5,9.9
1985-12-27,12.5,9.9
1985-12-28,12.5,9.9
1985-12-29,12.9,10.6
1985-12-30,13.4,10.7
1985-12-31,13.4,10.7
1986-01-01,13.4,10.7
1986-01-02,13.5,10.7
1986-01-03,13.5,10.7
1986-01-04,14.4,11.7
1986-01-05,14.9,12.1
1986-01-06,14.9,12.1
1986-01-07,14.9,12.1
1986-01-08,14.9,12.4
1986-01-09,14.9,12.4
1986-01-10,14.9,12.4
1986-01-11,14.9,12.4
1986-01-12,14.9,12.4
1986-01-13,14.9,12.4
1986-01-14,15.3,12.4
1986-01-15,15.8,12.7
1986-01-16,16.8,13.6
1986-01-17,17.0,13.6
1986-01-18,17.0,13.6
1986-01-19,17.0,13.6
1986-01-20,17.1,13.6
1986-01-21,17.1,13.5
1986-01-22,17.5,14.6
1986-01-23,17.6,14.6
1986-01-24,17.8,14.6
1986-01-25,17.8,14.6
1986-01-26,17.8,14.6
1986-01-27,17.8,14.6
1986-01-28,18.0,14.6
1986-01-29,18.0,14.8
1986-01-30,18.3,14.9
1986-01-31,18.3,15.0
1986-02-01,18.3,15.1
1986-02-02,19.1,16.1
1986-02-03,19.3,16.3
1986-02-04,19.6,16.5
