date,PREC_DAILY,WTEQ_DAILY
1985-10-01,0.0,0.0
1985-10-02,0.0,0.0
1985-10-03,0.0,0.0
1985-10-04,0.0,0.0
1985-10-05,0.0,0.0
1985-10-06,0.3,0.0
1985-10-07,0.5,0.0
1985-10-08,0.5,0.0
1985-10-09,0.5,0.0
1985-10-10,0.5,0.0
1985-10-11,0.6,0.0
1985-10-12,0.6,0.0
1985-10-13,0.6,0.0
1985-10-14,0.6,0.0
1985-10-15,0.6,0.0
1985-10-16,0.6,0.0
1985-10-17,0.6,0.0
1985-10-18,0.6,0.0
1985-10-19,1.1,0.0
1985-10-20,1.1,0.0
1985-10-21,1.3,0.2
1985-10-22,2.2,0.7
1985-10-23,2.3,0.6
1985-10-24,3.4,0.1
1985-10-25,3.5,0.3
1985-10-26,3.9,0.1
1985-10-27,4.2,0.0
1985-10-28,4.2,0.0
1985-10-29,4.2,0.0
1985-10-30,4.5,0.0
1985-10-31,4.5,0.0
1985-11-01,4.6,0.0
1985-11-02,4.6,0.0
1985-11-03,5.2,0.0
1985-11-04,5.6,0.3
1985-11-05,6.0,0.7
1985-11-06,6.4,0.8
1985-11-07,6.8,0.8
1985-11-08,6.9,0.9
1985-11-09,8.0,1.8
1985-11-10,8.2,1.8
1985-11-11,8.3,1.8
1985-11-12,8.3,1.8
1985-11-13,8.3,1.9
1985-11-14,8.3,2.4
1985-11-15,8.4,2.5
1985-11-16,8.7,2.5
1985-11-17,8.8,2.6
1985-11-18,8.9,2.6
1985-11-19,9.4,2.9
1985-11-20,9.4,3.0
1985-11-21,10.1,3.4
1985-11-22,10.4,3.6
1985-11-23,10.4,3.9
1985-11-24,10.4,4.2
1985-11-25,10.4,4.7
1985-11-26,10.6,4.9
1985-11-27,10.9,4.9
1985-11-28,11.3,4.9
1985-11-29,11.3,4.9
1985-11-30,11.3,5.1
1985-12-01,11.6,5.4
1985-12-02,12.3,6.5
1985-12-03,12.5,6.6
1985-12-04,12.6,6.6
1985-12-05,12.7,6.9
1985-12-06,12.9,7.3
1985-12-07,13.2,7.4
1985-12-08,13.3,7.4
1985-12-09,13.3,7.4
1985-12-10,13.3,7.3
1985-12-11,13.3,7.3
1985-12-12,13.3,7.3
1985-12-13,13.3,7.3
1985-12-14,13.3,7.3
1985-12-15,13.3,7.3
1985-12-16,13.3,7.3
1985-12-17,13.3,7.2
1985-12-18,13.3,7.1
1985-12-19,13.3,7.1
1985-12-20,13.3,7.1
1985-12-21,13.3,7.1
1985-12-22,13.3,7.0
1985-12-23,13.3,6.9
1985-12-24,13.3,6.8
1985-12-25,13.3,6.8
1985-12-26,13.3,6.8
1985-12-27,13.3,6.8
1985-12-28,13.3,6.8
1985-12-29,13.3,6.8
1985-12-30,13.4,7.4
1985-12-31,13.5,7.6
1986-01-01,13.7,7.8
1986-01-02,14.5,8.5
1986-01-03,14.5,8.5
1986-01-04,14.9,8.7
1986-01-05,15.6,9.7
1986-01-06,15.7,9.7
1986-01-07,15.7,9.7
1986-01-08,15.8,10.2
1986-01-09,15.8,10.2
1986-01-10,16.3,10.4
1986-01-11,16.3,10.4
1986-01-12,16.3,10.4
1986-01-13,16.3,10.5
1986-01-14,16.3,10.4
1986-01-15,16.3,10.4
1986-01-16,17.3,11.3
1986-01-17,18.3,12.3
1986-01-18,18.6,12.3
1986-01-19,18.8,12.1
1986-01-20,19.0,12.1
1986-01-21,19.1,12.3
1986-01-22,19.5,12.9
1986-01-23,19.6,13.0
1986-01-24,19.6,13.1
1986-01-25,19.6,13.1
1986-01-26,20.0,13.4
1986-01-27,20.0,13.5
1986-01-28,20.0,13.5
1986-01-29,20.3,13.9
1986-01-30,20.3,14.0
1986-01-31,20.3,14.2
1986-02-01,20.3,14.2
1986-02-02,20.6,14.2
1986-02-03,20.6,14.4
1986-02-04,20.8,14.6
