datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd,"00065_auxiliary gage, [auxiliary gage_Mean","00065_auxiliary gage, [auxiliary gage_Mean_cd"
1990-10-01 00:00:00+00:00,20000.0,A,12396500,19.39,A,,
1990-10-02 00:00:00+00:00,22800.0,A,12396500,20.07,A,,
1990-10-03 00:00:00+00:00,24300.0,A,12396500,20.09,A,,
1990-10-04 00:00:00+00:00,24300.0,A,12396500,19.97,A,,
1990-10-05 00:00:00+00:00,23900.0,A,12396500,20.1,A,,
1990-10-06 00:00:00+00:00,24300.0,A,12396500,20.04,A,,
1990-10-07 00:00:00+00:00,24700.0,A,12396500,19.98,A,,
1990-10-08 00:00:00+00:00,24700.0,A,12396500,20.06,A,,
1990-10-09 00:00:00+00:00,24700.0,A,12396500,19.99,A,,
1990-10-10 00:00:00+00:00,22200.0,A,12396500,19.88,A,,
1990-10-11 00:00:00+00:00,23200.0,A,12396500,19.21,A,17.73,A
1990-10-12 00:00:00+00:00,23500.0,A,12396500,18.99,A,17.38,A
1990-10-13 00:00:00+00:00,25300.0,A,12396500,20.34,A,19.04,A
1990-10-14 00:00:00+00:00,25700.0,A,12396500,20.75,A,19.53,A
1990-10-15 00:00:00+00:00,26000.0,A,12396500,20.66,A,19.38,A
1990-10-16 00:00:00+00:00,26200.0,A,12396500,20.58,A,19.27,A
1990-10-17 00:00:00+00:00,26400.0,A,12396500,20.44,A,19.06,A
1990-10-18 00:00:00+00:00,26700.0,A,12396500,20.92,A,19.66,A
1990-10-19 00:00:00+00:00,26900.0,A,12396500,20.99,A,19.74,A
1990-10-20 00:00:00+00:00,26300.0,A,12396500,20.47,A,19.11,A
1990-10-21 00:00:00+00:00,26000.0,A,12396500,20.36,A,18.99,A
1990-10-22 00:00:00+00:00,26400.0,A,12396500,20.39,A,18.99,A
1990-10-23 00:00:00+00:00,28100.0,A,12396500,20.88,A,19.48,A
1990-10-24 00:00:00+00:00,28100.0,A,12396500,20.84,A,19.42,A
1990-10-25 00:00:00+00:00,28500.0,A,12396500,21.26,A,19.94,A
1990-10-26 00:00:00+00:00,28600.0,A,12396500,21.22,A,19.87,A
1990-10-27 00:00:00+00:00,29300.0,A,12396500,21.2,A,19.78,A
1990-10-28 00:00:00+00:00,29600.0,A,12396500,21.81,A,20.56,A
1990-10-29 00:00:00+00:00,28800.0,A,12396500,21.01,A,19.58,A
1990-10-30 00:00:00+00:00,28800.0,A,12396500,21.17,A,19.79,A
1990-10-31 00:00:00+00:00,28800.0,A,12396500,21.28,A,19.96,A
1990-11-01 00:00:00+00:00,28600.0,A,12396500,21.21,A,19.87,A
1990-11-02 00:00:00+00:00,28600.0,A,12396500,21.12,A,19.75,A
1990-11-03 00:00:00+00:00,28500.0,A,12396500,21.16,A,19.82,A
1990-11-04 00:00:00+00:00,28600.0,A,12396500,21.72,A,20.54,A
1990-11-05 00:00:00+00:00,28400.0,A,12396500,21.24,A,19.94,A
1990-11-06 00:00:00+00:00,27600.0,A,12396500,21.31,A,20.11,A
1990-11-07 00:00:00+00:00,27700.0,A,12396500,21.12,A,19.83,A
1990-11-08 00:00:00+00:00,27200.0,A,12396500,20.77,A,19.41,A
1990-11-09 00:00:00+00:00,27200.0,A,12396500,20.82,A,19.48,A
1990-11-10 00:00:00+00:00,26600.0,A,12396500,20.7,A,19.39,A
1990-11-11 00:00:00+00:00,26400.0,A,12396500,20.63,A,19.36,A
1990-11-12 00:00:00+00:00,26700.0,A,12396500,20.63,A,19.3,A
1990-11-13 00:00:00+00:00,27600.0,A,12396500,20.86,A,19.52,A
1990-11-14 00:00:00+00:00,28200.0,A,12396500,20.98,A,19.64,A
1990-11-15 00:00:00+00:00,28400.0,A,12396500,21.36,A,20.1,A
1990-11-16 00:00:00+00:00,28400.0,A,12396500,20.7,A,19.21,A
1990-11-17 00:00:00+00:00,28400.0,A,12396500,21.12,A,19.79,A
1990-11-18 00:00:00+00:00,28400.0,A,12396500,21.44,A,20.21,A
1990-11-19 00:00:00+00:00,28400.0,A,12396500,21.13,A,19.78,A
1990-11-20 00:00:00+00:00,27800.0,A,12396500,21.31,A,20.09,A
1990-11-21 00:00:00+00:00,26700.0,A,12396500,20.61,A,19.26,A
1990-11-22 00:00:00+00:00,24700.0,A,12396500,19.62,A,18.11,A
1990-11-23 00:00:00+00:00,23500.0,A,12396500,19.64,A,18.29,A
1990-11-24 00:00:00+00:00,23000.0,A,12396500,19.49,A,18.14,A
1990-11-25 00:00:00+00:00,24200.0,A,12396500,19.6,A,18.17,A
1990-11-26 00:00:00+00:00,26900.0,A,12396500,19.8,A,18.1,A
1990-11-27 00:00:00+00:00,28400.0,A,12396500,20.29,A,18.61,A
1990-11-28 00:00:00+00:00,28300.0,A,12396500,21.22,A,19.93,A
1990-11-29 00:00:00+00:00,30700.0,A,12396500,21.75,A,20.41,A
1990-11-30 00:00:00+00:00,30400.0,A,12396500,21.95,A,20.72,A
1990-12-01 00:00:00+00:00,29400.0,A,12396500,21.86,A,20.68,A
1990-12-02 00:00:00+00:00,27500.0,A,12396500,21.68,A,20.6,A
1990-12-03 00:00:00+00:00,27200.0,A,12396500,21.19,A,19.97,A
1990-12-04 00:00:00+00:00,26400.0,A,12396500,20.88,A,19.66,A
1990-12-05 00:00:00+00:00,24700.0,A,12396500,20.68,A,19.58,A
1990-12-06 00:00:00+00:00,24800.0,A,12396500,20.54,A,19.38,A
1990-12-07 00:00:00+00:00,26300.0,A,12396500,20.65,A,19.37,A
1990-12-08 00:00:00+00:00,25900.0,A,12396500,20.72,A,19.51,A
1990-12-09 00:00:00+00:00,23400.0,A,12396500,20.66,A,19.69,A
1990-12-10 00:00:00+00:00,21100.0,A,12396500,19.42,A,18.3,A
1990-12-11 00:00:00+00:00,22300.0,A,12396500,19.9,A,18.81,A
1990-12-12 00:00:00+00:00,22100.0,A,12396500,20.09,A,19.08,A
1990-12-13 00:00:00+00:00,21400.0,A,12396500,19.83,A,18.8,A
1990-12-14 00:00:00+00:00,21700.0,A,12396500,19.79,A,18.73,A
1990-12-15 00:00:00+00:00,21400.0,A,12396500,19.61,A,18.5,A
1990-12-16 00:00:00+00:00,21200.0,A,12396500,19.62,A,18.56,A
1990-12-17 00:00:00+00:00,21400.0,A,12396500,19.89,A,18.89,A
1990-12-18 00:00:00+00:00,22600.0,A,12396500,19.8,A,18.63,A
