date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1999-10-01,0.0,0.0,45.5,58.1,36.1,0.0
1999-10-02,0.0,0.0,43.3,56.3,31.5,0.0
1999-10-03,0.0,0.0,49.1,61.9,39.2,0.0
1999-10-04,0.0,0.0,50.7,62.2,40.3,0.0
1999-10-05,0.0,0.0,45.3,56.5,37.6,0.0
1999-10-06,0.0,0.0,44.2,54.9,38.7,0.0
1999-10-07,0.0,0.0,46.8,54.3,42.1,0.0
1999-10-08,0.1,0.0,44.1,50.2,36.7,0.0
1999-10-09,0.1,0.0,37.8,51.6,29.7,0.0
1999-10-10,0.1,0.0,38.7,47.1,31.6,0.0
1999-10-11,0.1,0.0,38.1,46.2,32.2,0.0
1999-10-12,0.1,0.0,43.0,49.3,35.4,0.0
1999-10-13,0.2,0.0,46.9,57.7,36.3,0.0
1999-10-14,0.2,0.0,36.0,48.9,25.5,0.0
1999-10-15,0.2,0.0,32.5,44.2,23.9,0.0
1999-10-16,0.2,0.0,36.7,47.7,25.0,0.0
1999-10-17,0.2,0.0,46.0,62.8,36.7,0.0
1999-10-18,0.2,0.0,43.7,51.4,38.8,0.0
1999-10-19,0.2,0.0,47.5,60.6,37.6,0.0
1999-10-20,0.2,0.0,50.7,64.9,41.4,0.0
1999-10-21,0.2,0.0,51.3,65.7,43.2,0.0
1999-10-22,0.2,0.0,48.9,63.9,38.5,0.0
1999-10-23,0.2,0.0,48.2,61.0,39.6,0.0
1999-10-24,0.2,0.0,39.2,49.6,30.6,0.0
1999-10-25,0.2,0.0,40.1,46.2,35.1,0.1
1999-10-26,0.2,0.0,32.9,39.4,27.5,0.1
1999-10-27,0.4,1.0,28.4,32.2,25.9,0.3
1999-10-28,0.8,0.0,33.8,38.8,31.5,0.2
1999-10-29,0.8,0.0,34.7,40.5,31.8,0.0
1999-10-30,0.8,0.0,41.9,51.8,36.1,0.0
1999-10-31,1.3,0.0,30.7,38.7,21.9,0.2
1999-11-01,1.3,0.0,28.6,36.5,25.0,0.2
