date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
1999-10-01,0.0,0.0,0.0
1999-10-02,0.0,0.0,0.0
1999-10-03,0.0,0.0,0.0
1999-10-04,0.0,0.0,0.0
1999-10-05,0.0,0.0,0.0
1999-10-06,0.0,0.0,0.0
1999-10-07,0.3,0.0,0.0
1999-10-08,0.3,0.0,0.0
1999-10-09,0.3,0.0,0.0
1999-10-10,0.3,0.0,0.0
1999-10-11,0.3,0.0,0.0
1999-10-12,0.3,0.0,0.0
1999-10-13,0.3,0.0,0.0
1999-10-14,0.3,0.0,0.0
1999-10-15,0.3,0.0,0.0
1999-10-16,0.3,0.0,0.0
1999-10-17,0.3,0.0,0.0
1999-10-18,0.3,0.0,0.0
1999-10-19,0.3,0.0,0.0
1999-10-20,0.3,0.0,0.0
1999-10-21,0.3,0.0,0.0
1999-10-22,0.3,0.0,0.0
1999-10-23,0.3,0.0,0.0
1999-10-24,0.3,0.0,0.0
1999-10-25,0.3,0.0,0.0
1999-10-26,0.3,0.0,0.0
1999-10-27,0.3,0.0,0.0
1999-10-28,0.5,0.0,0.0
1999-10-29,0.5,0.0,0.0
1999-10-30,0.5,0.0,0.0
1999-10-31,0.5,0.0,0.0
1999-11-01,0.5,0.0,0.0
1999-11-02,0.5,0.0,0.0
1999-11-03,0.5,0.0,0.0
1999-11-04,0.5,0.0,0.0
1999-11-05,0.5,0.0,0.0
1999-11-06,0.5,0.0,0.0
1999-11-07,0.5,0.0,0.0
1999-11-08,0.5,0.0,0.0
1999-11-09,0.5,0.0,0.0
1999-11-10,0.5,0.0,0.0
1999-11-11,0.5,0.0,0.0
1999-11-12,0.5,0.0,0.0
1999-11-13,0.5,0.0,0.0
1999-11-14,0.5,0.0,0.0
1999-11-15,0.5,0.0,0.0
1999-11-16,0.5,0.0,0.0
1999-11-17,0.9,2.0,0.3
1999-11-18,1.0,1.0,0.3
1999-11-19,1.2,1.0,0.5
1999-11-20,1.2,1.0,0.6
1999-11-21,1.5,5.0,1.0
1999-11-22,1.5,9.0,0.9
1999-11-23,1.5,11.0,0.9
1999-11-24,1.6,6.0,1.0
1999-11-25,1.6,7.0,1.3
1999-11-26,1.6,6.0,1.3
1999-11-27,1.6,7.0,1.3
1999-11-28,1.6,7.0,1.3
1999-11-29,1.6,8.0,1.3
1999-11-30,1.6,7.0,1.3
1999-12-01,1.6,2.0,1.3
1999-12-02,2.0,7.0,1.5
1999-12-03,2.1,10.0,1.5
1999-12-04,2.1,10.0,1.5
1999-12-05,2.1,12.0,1.7
1999-12-06,2.1,9.0,1.8
1999-12-07,2.7,21.0,2.4
1999-12-08,2.8,18.0,2.4
1999-12-09,2.9,18.0,2.6
1999-12-10,3.1,19.0,2.8
1999-12-11,3.2,20.0,3.0
1999-12-12,3.2,18.0,3.0
1999-12-13,3.4,20.0,3.2
1999-12-14,3.4,20.0,3.2
1999-12-15,3.6,17.0,3.4
1999-12-16,3.6,16.0,3.5
1999-12-17,3.6,12.0,3.5
1999-12-18,3.7,15.0,3.7
1999-12-19,3.7,17.0,3.7
1999-12-20,3.7,16.0,3.7
1999-12-21,4.0,21.0,4.0
1999-12-22,4.0,21.0,4.0
1999-12-23,4.0,21.0,4.1
1999-12-24,4.0,21.0,4.1
1999-12-25,4.0,21.0,4.1
1999-12-26,4.0,20.0,4.1
1999-12-27,4.0,20.0,4.2
1999-12-28,4.0,20.0,4.2
1999-12-29,4.0,19.0,4.2
1999-12-30,4.0,19.0,4.2
1999-12-31,4.0,19.0,4.2
2000-01-01,4.0,18.0,4.2
2000-01-02,4.3,23.0,4.4
2000-01-03,4.7,24.0,4.9
2000-01-04,5.0,26.0,5.2
2000-01-05,5.0,27.0,5.2
2000-01-06,5.1,28.0,5.3
2000-01-07,5.1,26.0,5.3
2000-01-08,5.3,25.0,5.5
2000-01-09,5.3,25.0,5.6
2000-01-10,5.8,33.0,6.4
2000-01-11,6.3,36.0,6.9
2000-01-12,6.3,35.0,6.9
2000-01-13,6.3,34.0,6.9
2000-01-14,6.3,33.0,6.9
2000-01-15,6.4,32.0,7.0
2000-01-16,6.4,31.0,7.0
