date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
1999-10-01,0.0,0.0,0.0
1999-10-02,0.0,0.0,0.0
1999-10-03,0.0,0.0,0.0
1999-10-04,0.0,0.0,0.0
1999-10-05,0.0,0.0,0.0
1999-10-06,0.0,0.0,0.0
1999-10-07,0.0,0.0,0.0
1999-10-08,0.0,0.0,0.0
1999-10-09,0.0,0.0,0.0
1999-10-10,0.0,0.0,0.0
1999-10-11,0.0,0.0,0.0
1999-10-12,0.0,0.0,0.0
1999-10-13,0.0,0.0,0.0
1999-10-14,0.0,0.0,0.0
1999-10-15,0.0,0.0,0.0
1999-10-16,0.0,0.0,0.0
1999-10-17,0.0,0.0,0.0
1999-10-18,0.0,0.0,0.0
1999-10-19,0.0,0.0,0.0
1999-10-20,0.0,0.0,0.0
1999-10-21,0.0,0.0,0.0
1999-10-22,0.0,0.0,0.0
1999-10-23,0.0,0.0,0.0
1999-10-24,0.0,0.0,0.0
1999-10-25,0.0,0.0,0.0
1999-10-26,0.0,0.0,0.0
1999-10-27,0.0,0.0,0.0
1999-10-28,0.1,0.0,0.0
1999-10-29,0.1,0.0,0.0
1999-10-30,0.1,0.0,0.0
1999-10-31,0.1,0.0,0.0
1999-11-01,0.1,0.0,0.0
1999-11-02,0.1,0.0,0.0
1999-11-03,0.1,0.0,0.0
1999-11-04,0.1,0.0,0.0
1999-11-05,0.1,0.0,0.0
1999-11-06,0.1,0.0,0.0
1999-11-07,0.1,0.0,0.0
1999-11-08,0.1,0.0,0.0
1999-11-09,0.1,0.0,0.0
1999-11-10,0.1,0.0,0.0
1999-11-11,0.1,0.0,0.0
1999-11-12,0.1,0.0,0.0
1999-11-13,0.1,0.0,0.0
1999-11-14,0.1,0.0,0.0
1999-11-15,0.1,0.0,0.0
1999-11-16,0.1,0.0,0.0
1999-11-17,0.2,0.0,0.0
1999-11-18,0.2,0.0,0.0
1999-11-19,0.2,0.0,0.0
1999-11-20,0.2,0.0,0.0
1999-11-21,0.4,2.0,0.2
1999-11-22,0.4,0.0,0.1
1999-11-23,0.4,0.0,0.0
1999-11-24,0.4,0.0,0.0
1999-11-25,0.4,0.0,0.0
1999-11-26,0.4,0.0,0.0
1999-11-27,0.4,0.0,0.0
1999-11-28,0.4,0.0,0.0
1999-11-29,0.4,0.0,0.0
1999-11-30,0.4,0.0,0.0
1999-12-01,0.5,0.0,0.0
1999-12-02,0.7,4.0,0.1
1999-12-03,0.8,5.0,0.1
1999-12-04,0.8,5.0,0.1
1999-12-05,0.8,5.0,0.1
1999-12-06,0.8,4.0,0.1
1999-12-07,1.2,7.0,0.4
1999-12-08,1.2,7.0,0.4
1999-12-09,1.2,6.0,0.4
1999-12-10,1.3,8.0,0.7
1999-12-11,1.3,5.0,0.7
1999-12-12,1.3,8.0,0.7
1999-12-13,2.2,15.0,1.5
1999-12-14,2.2,15.0,1.5
1999-12-15,2.2,13.0,1.6
1999-12-16,2.3,12.0,1.7
1999-12-17,2.3,11.0,1.7
1999-12-18,2.5,13.0,1.9
1999-12-19,2.5,10.0,2.0
1999-12-20,2.6,12.0,2.1
1999-12-21,2.9,16.0,2.2
1999-12-22,2.9,15.0,2.2
1999-12-23,2.9,14.0,2.2
1999-12-24,2.9,13.0,2.2
1999-12-25,2.9,13.0,2.2
1999-12-26,3.0,13.0,2.2
1999-12-27,3.0,12.0,2.2
1999-12-28,3.0,12.0,2.2
1999-12-29,3.0,13.0,2.2
1999-12-30,3.0,13.0,2.2
1999-12-31,3.0,13.0,2.2
2000-01-01,3.0,13.0,2.2
2000-01-02,3.2,16.0,2.2
2000-01-03,3.2,16.0,2.3
2000-01-04,3.4,17.0,2.6
2000-01-05,3.5,21.0,2.7
2000-01-06,3.5,20.0,2.7
2000-01-07,3.5,19.0,2.8
2000-01-08,3.7,19.0,3.0
2000-01-09,3.8,19.0,3.1
2000-01-10,4.6,29.0,4.0
2000-01-11,5.0,30.0,4.4
2000-01-12,5.2,29.0,4.4
2000-01-13,5.2,27.0,4.5
2000-01-14,5.2,26.0,4.5
2000-01-15,5.3,25.0,4.8
2000-01-16,5.3,24.0,4.8
