date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2006-10-01,0.2,0.0,0.0
2006-10-02,0.4,2.0,0.2
2006-10-03,0.5,0.0,0.0
2006-10-04,1.3,1.0,0.4
2006-10-05,1.8,0.0,0.1
2006-10-06,2.6,4.0,0.7
2006-10-07,2.6,3.0,0.6
2006-10-08,2.9,2.0,0.6
2006-10-09,3.3,7.0,1.2
2006-10-10,3.3,6.0,1.1
2006-10-11,3.3,6.0,1.1
2006-10-12,3.3,4.0,1.1
2006-10-13,3.3,3.0,1.1
2006-10-14,3.4,3.0,1.1
2006-10-15,3.4,3.0,1.1
2006-10-16,3.6,8.0,1.4
2006-10-17,3.7,8.0,1.5
2006-10-18,3.9,8.0,1.5
2006-10-19,4.1,7.0,1.6
2006-10-20,4.3,11.0,2.0
2006-10-21,4.4,11.0,2.0
2006-10-22,4.5,9.0,2.0
2006-10-23,4.5,8.0,2.0
2006-10-24,4.6,8.0,2.0
2006-10-25,4.6,11.0,2.2
2006-10-26,4.7,11.0,2.3
2006-10-27,4.7,10.0,2.3
2006-10-28,4.7,10.0,2.3
2006-10-29,4.7,10.0,2.3
2006-10-30,4.7,9.0,2.3
2006-10-31,4.7,10.0,2.3
2006-11-01,4.8,9.0,2.3
2006-11-02,4.9,10.0,2.3
2006-11-03,4.9,10.0,2.3
2006-11-04,4.9,11.0,2.3
2006-11-05,5.0,11.0,2.3
2006-11-06,5.0,9.0,2.4
2006-11-07,5.0,9.0,2.4
2006-11-08,5.0,9.0,2.4
2006-11-09,5.1,11.0,2.6
2006-11-10,5.2,12.0,2.6
2006-11-11,5.5,15.0,2.7
2006-11-12,5.6,15.0,2.7
2006-11-13,6.2,20.0,3.5
2006-11-14,7.5,32.0,4.9
2006-11-15,7.6,28.0,5.0
2006-11-16,7.6,26.0,5.0
2006-11-17,7.6,25.0,5.0
2006-11-18,7.6,24.0,5.0
2006-11-19,7.6,22.0,5.0
2006-11-20,7.6,22.0,5.0
2006-11-21,7.6,22.0,5.0
2006-11-22,7.6,21.0,5.0
2006-11-23,7.6,22.0,4.9
2006-11-24,7.6,22.0,4.9
2006-11-25,7.6,22.0,4.9
2006-11-26,7.7,22.0,4.9
2006-11-27,8.4,32.0,5.6
2006-11-28,8.6,30.0,5.6
2006-11-29,8.7,29.0,5.6
2006-11-30,8.9,27.0,5.8
2006-12-01,8.9,30.0,5.8
2006-12-02,9.1,28.0,5.8
2006-12-03,9.1,28.0,5.9
2006-12-04,9.1,27.0,5.9
2006-12-05,9.1,26.0,5.9
2006-12-06,9.1,25.0,5.9
2006-12-07,9.1,25.0,5.9
2006-12-08,9.1,25.0,5.9
2006-12-09,9.1,25.0,5.8
2006-12-10,9.3,28.0,6.0
2006-12-11,9.5,29.0,6.1
2006-12-12,9.6,28.0,6.2
2006-12-13,9.7,28.0,6.4
2006-12-14,9.8,29.0,6.6
2006-12-15,9.9,32.0,6.8
2006-12-16,10.1,36.0,7.1
2006-12-17,10.4,37.0,7.2
2006-12-18,10.4,35.0,7.2
2006-12-19,10.6,34.0,7.3
2006-12-20,10.6,32.0,7.3
2006-12-21,10.6,32.0,7.3
2006-12-22,10.7,33.0,7.4
2006-12-23,10.7,33.0,7.4
2006-12-24,10.8,34.0,7.5
2006-12-25,10.8,33.0,7.5
2006-12-26,10.9,32.0,7.5
2006-12-27,11.1,36.0,7.8
2006-12-28,11.1,35.0,7.8
2006-12-29,11.1,34.0,7.8
2006-12-30,11.1,33.0,7.8
2006-12-31,11.1,33.0,7.8
2007-01-01,11.1,33.0,7.7
2007-01-02,11.3,32.0,7.8
2007-01-03,11.4,34.0,7.9
2007-01-04,11.7,40.0,8.4
2007-01-05,11.7,39.0,8.4
2007-01-06,11.9,39.0,8.6
2007-01-07,12.2,38.0,8.7
2007-01-08,12.2,37.0,8.7
2007-01-09,12.2,37.0,8.7
2007-01-10,12.3,36.0,8.7
2007-01-11,12.6,40.0,9.0
2007-01-12,12.6,41.0,9.1
2007-01-13,12.6,41.0,9.1
2007-01-14,12.7,40.0,9.1
2007-01-15,12.7,40.0,9.1
2007-01-16,12.7,39.0,9.1
2007-01-17,12.7,39.0,9.1
2007-01-18,12.7,38.0,9.0
2007-01-19,12.7,38.0,9.0
2007-01-20,12.7,39.0,9.0
2007-01-21,12.7,39.0,9.0
2007-01-22,12.7,38.0,9.1
2007-01-23,12.7,38.0,9.1
2007-01-24,12.7,38.0,9.1
2007-01-25,12.7,38.0,9.1
2007-01-26,12.7,39.0,9.0
2007-01-27,12.7,38.0,9.0
2007-01-28,12.7,38.0,9.0
2007-01-29,12.7,38.0,9.0
2007-01-30,12.7,38.0,9.0
2007-01-31,12.7,39.0,9.0
2007-02-01,12.7,39.0,9.0
2007-02-02,12.8,39.0,9.1
2007-02-03,12.9,39.0,9.2
2007-02-04,12.9,38.0,9.3
2007-02-05,12.9,38.0,9.3
2007-02-06,12.9,38.0,9.3
2007-02-07,12.9,38.0,9.3
2007-02-08,12.9,38.0,9.3
2007-02-09,12.9,39.0,9.3
2007-02-10,13.1,40.0,9.5
2007-02-11,13.5,46.0,10.1
2007-02-12,13.5,46.0,10.1
2007-02-13,13.5,45.0,10.1
2007-02-14,13.5,45.0,10.2
2007-02-15,13.8,47.0,10.5
2007-02-16,14.0,48.0,10.8
2007-02-17,14.0,47.0,10.8
2007-02-18,14.0,46.0,10.9
2007-02-19,14.3,51.0,11.1
2007-02-20,14.4,49.0,11.1
2007-02-21,14.4,48.0,11.1
2007-02-22,14.4,47.0,11.2
2007-02-23,14.5,51.0,11.3
2007-02-24,14.7,49.0,11.4
2007-02-25,14.9,53.0,11.8
2007-02-26,15.0,54.0,12.1
2007-02-27,15.5,61.0,12.5
2007-02-28,15.5,57.0,12.5
2007-03-01,15.6,57.0,12.7
2007-03-02,16.0,57.0,12.9
2007-03-03,16.1,55.0,13.0
2007-03-04,16.2,54.0,13.1
2007-03-05,16.2,53.0,13.1
2007-03-06,16.2,52.0,13.1
2007-03-07,16.3,52.0,13.1
2007-03-08,16.3,54.0,13.2
2007-03-09,16.3,53.0,13.3
2007-03-10,16.4,54.0,13.3
2007-03-11,16.4,52.0,13.4
